key	category	class	short_description_text	historical_description_text	campaign_action_points	man_entity	man_animation	num_mounts	mount	spacing	rank_depth	morale	bonus_hit_points	training_level	armour	shield	primary_missile_weapon	accuracy	primary_ammo	primary_melee_weapon	melee_attack	charge_bonus	melee_defence	num_engines	engine	articulated_record	is_male	visibility_spotting_range_min	visibility_spotting_range_max	attribute_group	spot_dist_tree	spot_dist_scrub	reload	selection_vo	selected_vo_secondary	selected_vo_tertiary	hiding_scalar	ground_stat_effect_group	secondary_ammo	damage_mod_flame	damage_mod_magic	damage_mod_physical	damage_mod_missile	damage_mod_all	ai_usage_group	can_skirmish	mounted_draughts	sync_locomotion	capture_tier	key_building_capture_tier	score_capture_tier	harmony_amplification_type	can_brace	first_person	ar_unit_category	healing_power	spell_mastery	infinite_secondary_ammo	default_guard_mode
#land_units_tables;54;db/land_units_tables/!!!!!!!2xunitsize_compat_!!YL_binzhong
YL_cgs	inf_melee	inf_mel	YL_cgs	YL_cgs	2100	YL_cgs_blood	hu1e_sword_and_shield	0		wh3_main_cth_infantry	12	60	56	trained	wh2_main_chainmail_45	wh_missile_block_35_wood		10	0	YL_cgs_weapon	24	12	32	0			true	40.0000	1500.0000	YL_cgs_attributes	60	80	0	vo_sel_cth_peasant_spearmen	vo_sel_melee	vo_sel_culture	1.0000	small	0	0	0	0	0	0	melee	false	false	false	medium	medium	domination_infantry		true			1.0000	1.0000	false	false
YL_chlw	inf_ranged	inf_mis	YL_chlw	YL_chlw	2100	YL_chlw_blood	hu1e_bow_and_sword	0		wh_main_dwf_infantry_slayers	10	55	265	trained	wh2_main_leather_30	wh_missile_block_35_wood	YL_chlw_gong	10	22	YL_chlw_weapon	18	8	22	0			true	40.0000	1500.0000	YL_chlw_attributes	60	80	0	vo_sel_cth_peasant_archers	vo_sel_missile	vo_sel_culture	1.0000	small	0	0	0	0	0	0	ranged	true	false	false	medium	medium	domination_infantry_expendable		true			1.0000	1.0000	false	false
YL_hytj	war_beast	cav_shk	YL_hytj	YL_hytj	2100	YL_qishou_blood	hu1c_wh3_dlc20_hr1_glhh_2handed_axe	96	YL_hytj_ma	wh_main_cavalry_ordered	8	75	158	trained	wh2_main_chainmail_120	none		10	0	YL_hytj_weapon	40	76	36	0			true	40.0000	1500.0000	YL_hytj_attributes	60	80	0	vo_sel_cth_jade_riders	vo_sel_cavalry	vo_sel_culture	1.0000	large	0	0	0	0	0	0	melee_flanker_shock	false	false	false	low	low	domination_cav		false			1.0000	1.0000	false	false
YL_lycs	inf_ranged	inf_mis	YL_lycs	YL_lycs	2100	YL_lycs_blood	hu1d_elf_sword_crossbow_shield	0		wh3_main_cth_infantry	6	70	65	trained	wh2_main_chainmail_70	wh_missile_block_35_wood	YL_lycs_gun	10	28	YL_lycs_weapon	18	6	24	0			true	40.0000	1500.0000	YL_lycs_attributes	60	80	0	vo_sel_cth_iron_hail_gunners	vo_sel_ranged	vo_sel_culture	1.0000	small	0	0	10	0	0	0	ranged_direct	true	false	false	medium	medium	domination_infantry		true			1.0000	1.0000	false	false
YL_lysw	war_beast	cav_mel	YL_lysw	YL_lysw	2100	YL_lysw_ren_blood	yl_jet_lion_rider	32	YL_lysw_shi	wh3_main_bear_cavalry	4	75	526	trained	wh2_main_chainmail_120	none		10	0	YL_lysw_weapon	45	40	65	0			true	40.0000	1500.0000	YL_lysw_attributes	60	80	0	vo_sel_cth_jade_riders	vo_sel_cavalry	vo_sel_culture	1.0000	large	0	0	0	0	20	0	melee_flanker_shock_highvalue	false	false	false	low	low	domination_cav		false			1.0000	1.0000	false	false
YL_pjcw	inf_ranged	inf_mis	YL_pjcw	YL_pjcw	2100	YL_pjcw_blood	hu1d_elf_sword_crossbow_shield	0		wh3_main_cth_infantry	6	75	104	trained	wh2_main_chainmail_100	wh_missile_block_60_metal	YL_pjcw_gun	10	30	YL_pjcw_weapon	32	10	42	0			true	40.0000	1500.0000	YL_pjcw_attributes	60	80	0	vo_sel_cth_iron_hail_gunners	vo_sel_ranged	vo_sel_culture	1.0000	small	0	0	0	0	10	0	ranged_direct	true	false	false	medium	medium	domination_infantry		true			1.0000	1.0000	false	false
YL_sxdw	inf_ranged	inf_mis	YL_sxdw	YL_sxdw	2100	YL_sxdw_blood	hu1_empire_sword_and_pistol	0		wh3_main_cth_infantry	6	75	126	trained	wh2_main_chainmail_90	none	YL_sxdw_gun	10	3	YL_sxdw_weapon	44	32	38	0			true	40.0000	1500.0000	YL_sxdw_attributes	60	80	0	vo_sel_cth_dragon_guard	vo_sel_empire_militia	vo_sel_generic_short	1.0000	small	0	0	0	10	0	0	hybrid_melee	true	false	false	medium	medium	domination_infantry		true			1.0000	1.0000	false	false
YL_xtw	inf_melee	inf_mel	YL_xtw	YL_xtw	2100	YL_xtw_blood	hu13_wh3_ogre_sword_and_ironfist	0		wh_main_monstrous_trolls	4	70	572	trained	wh2_main_body_60	wh_missile_block_55_metal		10	0	YL_xtw_weapon	36	50	44	0			true	40.0000	1500.0000	YL_xtw_attributes	60	80	0	vo_sel_ogr_maneaters	vo_sel_ogr_ironfists	vo_sel_culture	1.0000	large	0	0	0	0	0	0	melee_gatecrusher_shock	false	false	false	medium	medium	domination_infantry		true			1.0000	1.0000	false	false
YL_yhcf	inf_melee	inf_mel	YL_yhcf	YL_yhcf	2100	YL_yhcf_blood	hq5_dlc23_kdaai_destroyer	0		wh_main_monster	2	80	24544	trained	wh2_main_heavy_metal_120	none		10	0	YL_yhcf_weapon	68	35	46	0			true	40.0000	1500.0000	YL_yhcf_attributes	60	80	0	vo_sel_default	vo_sel_culture	vo_sel_culture	1.0000	large	0	35	20	20	20	0	melee_gatecrusher_highvalue	false	false	false	medium	medium	domination_monsters		true			1.0000	1.0000	false	false
YL_zsyw	inf_ranged	inf_mis	YL_zsyw	YL_zsyw	2100	YL_zsyw_blood	hu13_wh3_ogre_leadbelcher	0		wh_main_monstrous_trolls	4	70	1410	trained	wh2_main_body_80	none	YL_zsyw_cannon	10	25	YL_zsyw_weapon	30	24	36	0			true	40.0000	1500.0000	YL_zsyw_attributes	60	80	0	vo_sel_default	vo_sel_melee	vo_sel_culture	1.0000	large	0	0	0	0	0	0	ranged_direct_gatecrusher	true	false	false	medium	medium	domination_infantry		true			1.0000	1.0000	false	false
