key	accuracy	armour	campaign_action_points	category	charge_bonus	class	historical_description_text	man_animation	man_entity	melee_attack	melee_defence	morale	bonus_hit_points	mount	num_mounts	primary_melee_weapon	primary_missile_weapon	rank_depth	shield	short_description_text	spacing	training_level	articulated_record	engine	is_male	visibility_spotting_range_min	visibility_spotting_range_max	attribute_group	spot_dist_tree	spot_dist_scrub	reload	selection_vo	selected_vo_secondary	selected_vo_tertiary	hiding_scalar	ground_stat_effect_group	secondary_ammo	primary_ammo	damage_mod_flame	damage_mod_magic	num_engines	damage_mod_physical	damage_mod_missile	damage_mod_all	ai_usage_group	can_skirmish	can_brace	mounted_draughts	sync_locomotion	capture_tier	key_building_capture_tier	score_capture_tier	harmony_amplification_type	first_person	ar_unit_category	healing_power	spell_mastery	infinite_secondary_ammo	default_guard_mode
#land_units_tables;54;db/land_units_tables/!!!!!!!2xunitsize_compat_!alshua_go_squig_or_go_home
als_night_goblin_warboss_squig_armoured	10	wh2_main_heavy_metal_85	2100	war_beast	69	com	wh_main_unit_long_text_grn_goblin_big_boss	hu5_goblin_rp2_squig_spear_and_shield	wh_main_grn_cha_goblin_hero_blood_dismembers	45	53	60	9172	als_squig_great_cave_armoured	1	wh_dlc06_grn_spear_squig_hero		2	wh_missile_block_35_wood	wh_dlc06_unit_short_text_grn_night_goblin_warboss	wh_main_cavalry_chaotic	trained			true	40.0000	1500.0000	wh_dlc06_grn_cha_night_goblin_warboss_1	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_generic	1.0000	large	0	0	0	0	0	0	15	0	melee_highvalue	false	false	false	false	high	high	domination_characters			melee	1.0000	1.0000	false	false
als_squig_bitey	10	wh2_main_body_40	2100	inf_melee	20	inf_mel	als_squig_bitey	rp2_squig_herd	als_squig_bitey	21	19	36	68		0	als_squig_bitey		12	none	als_squig_bitey	wh_dlc03_bst_ungor_rabble	trained			true	40.0000	1500.0000	als_squig_bitey	60	80	0	vo_sel_goblin_squig_herd	vo_sel_squig	vo_sel_culture	0.7000	small	0	0	0	0	0	0	0	0	melee	false	true	false	false	medium	medium	domination_cav			melee	1.0000	1.0000	false	false
als_squig_flappy	10	wh2_main_leather_25	2100	inf_melee	20	inf_mel	als_squig_flappy	ba1_bat	als_squig_flappy	22	26	36	82		0	als_squig_flappy		12	none	als_squig_flappy	wh_main_fellbats	trained			true	40.0000	1500.0000	als_squig_flappy	60	80	0	vo_sel_goblin_squig_herd	vo_sel_melee	vo_sel_culture	1.0000	small	0	0	0	0	0	0	0	0	flying_melee_flanker	false	false	false	false	cant_capture	cant_capture	cant_capture			melee	1.0000	1.0000	false	false
als_squig_flappy_big	10	wh2_main_leather_40	2100	inf_melee	32	inf_mel	als_squig_flappy_big	ba1_bat	als_squig_flappy_big	32	28	36	125		0	als_squig_flappy_big		10	none	als_squig_flappy_big	monstrous_cavalry_chaotic	trained			true	40.0000	1500.0000	als_squig_flappy_big	60	80	0	vo_sel_goblin_squig_herd	vo_sel_melee	vo_sel_culture	1.0000	large	0	0	0	0	0	0	0	0	flying_melee_flanker	false	false	false	false	cant_capture	cant_capture	cant_capture			melee	1.0000	1.0000	false	false
als_squig_gas	10	wh2_main_leather_50	2100	inf_melee	36	inf_mel	als_squig_gas	gas_squig	als_squig_gas	26	20	36	125		0	als_squig_gas_maw	als_squig_gas_spit	8	none	als_squig_gas	wh_main_cavalry_very_chaotic	trained			true	40.0000	1500.0000	als_squig_gas	60	80	0	vo_sel_goblin_squig_herd	vo_sel_squig	vo_sel_culture	0.8000	large	0	20	-10	0	0	0	0	0	ranged_direct_flanker	false	true	false	false	medium	medium	domination_cav			melee	1.0000	1.0000	false	false
als_squig_great_cave	10	wh2_main_body_55	2100	inf_melee	54	inf_mel	als_squig_great_cave	rp2_squig_herd	als_squig_great_cave	38	30	55	496		0	als_squig_great_cave		6	none	als_squig_great_cave	monstrous_cavalry_chaotic	trained			true	40.0000	1500.0000	als_squig_great_cave	60	80	0	vo_sel_goblin_squig_herd	vo_sel_squig	vo_sel_culture	0.8000	large	0	0	0	0	0	0	15	0	melee	false	true	false	false	medium	medium	domination_cav			melee	1.0000	1.0000	false	false
als_squig_horned	10	wh2_main_leather_50	2100	inf_melee	55	inf_mel	als_squig_horned	rp2_squig_herd	als_squig_horned	26	20	36	125		0	als_squig_horned		8	none	als_squig_horned	wh_main_cavalry_very_chaotic	trained			true	40.0000	1500.0000	als_squig_horned	60	80	0	vo_sel_goblin_squig_herd	vo_sel_squig	vo_sel_culture	0.8500	large	0	0	0	0	0	0	0	0	melee	false	true	false	false	medium	medium	domination_cav			melee	1.0000	1.0000	false	false
als_squig_spike	10	als_bone_70	2100	inf_melee	40	inf_mel	als_squig_spike	rp2_squig_herd	als_squig_spike	26	24	40	125		0	als_squig_spike_maw		8	none	als_squig_spike	wh_main_cavalry_very_chaotic	trained			true	40.0000	1500.0000	als_squig_spike	60	80	0	vo_sel_goblin_squig_herd	vo_sel_squig	vo_sel_culture	0.8000	large	0	0	0	0	0	0	0	0	melee	false	true	false	false	medium	medium	domination_cav			melee	1.0000	1.0000	false	false
als_squig_tomb	10	wh2_main_leather_45	2100	inf_melee	40	inf_mel	als_squig_tomb	rp2_squig_herd	wh_dlc06_grn_inf_squig	26	20	36	125		0	als_squig_tomb		8	none	als_squig_tomb	wh_main_cavalry_very_chaotic	trained			true	40.0000	1500.0000	als_squig_tomb	60	80	0	vo_sel_goblin_squig_herd	vo_sel_squig	vo_sel_culture	0.7500	large	0	0	0	30	0	0	0	0	melee	false	true	false	false	medium	medium	domination_cav			melee	1.0000	1.0000	false	false
