key	accuracy	armour	campaign_action_points	category	charge_bonus	class	historical_description_text	man_animation	man_entity	melee_attack	melee_defence	morale	bonus_hit_points	mount	num_mounts	primary_melee_weapon	primary_missile_weapon	rank_depth	shield	short_description_text	spacing	training_level	articulated_record	engine	is_male	visibility_spotting_range_min	visibility_spotting_range_max	attribute_group	spot_dist_tree	spot_dist_scrub	reload	selection_vo	selected_vo_secondary	selected_vo_tertiary	hiding_scalar	ground_stat_effect_group	secondary_ammo	primary_ammo	damage_mod_flame	damage_mod_magic	num_engines	damage_mod_physical	damage_mod_missile	damage_mod_all	ai_usage_group	can_skirmish	can_brace	mounted_draughts	sync_locomotion	capture_tier	key_building_capture_tier	score_capture_tier	harmony_amplification_type	first_person	ar_unit_category	healing_power	spell_mastery	infinite_secondary_ammo	default_guard_mode
#land_units_tables;54;db/land_units_tables/!!!!!!!2xunitsize_compat_@LOW_Dragon_Princes_Legion
low_hef_art_dragon_legion_bolt_thrower	10	wh2_main_plate_100	2100	artillery	10	art_fld	wh2_main_unit_long_text_hef_art_eagle_claw_bolt_thrower	hu1d_elf_sword	wh2_dlc16_hef_infantry_bolt_thrower_crew_blood_dismembers	34	38	85	76		0	low_hef_dragon_legion_sword		3	none	low_hef_dragon_legion_artillery_dragon_bolt_thrower	wh_main_artillery	trained		low_hef_art_dragon_breath_thrower	true	40.0000	1500.0000	low_hef_art_dragon_legion_bolt_thrower_attributes	60	80	0	vo_sel_hef_Eagle_Claw_Bolt_Thrower	vo_sel_artillery	vo_sel_generic	1.0000	small	0	24	25	0	8	20	0	0	ranged_direct_arty	false	false	false	false	medium	medium	domination_artillery		wh_dlc06_dwf_art_bolt_thrower	artillery	1.0000	1.0000	false	false
low_hef_cav_dragon_legion_caledorian_chariot_0	10	wh2_main_plate_110	2100	war_machine	70	chariot	wh2_main_unit_long_text_hef_cav_ithilmar_chariot	hu1d_elf_sword_and_bow	wh_main_cavalry_rider_standard_blood	36	34	85	1786	low_hef_mnt_dragon_legion_chariot_steed	4	low_hef_dragon_legion_caledorian_chariot	low_hef_dragon_legion_caledorian_chariot_bow	1	none	low_hef_dragon_legion_cavalry_chariots	wh_main_chariot	trained	wh2_main_hef_ithilmar_chariot	wh2_dlc15_hef_ithilmar_chariot_hero	true	40.0000	1500.0000	wh2_main_hef_cav_tiranoc_chariot	60	80	0	vo_sel_hef_Ithilmar_Chariot	vo_sel_culture	vo_sel_culture	1.0000	large	0	150	25	0	8	20	0	0	melee_flanker_shock	true	false	false	false	medium	medium	domination_cav			melee	1.0000	1.0000	false	false
low_hef_cav_dragon_legion_corsair_knight_lancer_01	10	wh2_main_plate_120	2100	cavalry	60	cav_shk	wh2_main_unit_long_text_def_cav_cold_one_knights_1	hu1d_elf_rp3_cold_one_lance_sword_shield	wh_main_cavalry_rider_standard_blood	36	34	85	127	low_hef_mnt_dragon_legion_armoured_cold_one	96	low_hef_dragon_legion_lance_cav_corsair_specialist		6	wh_missile_block_35_metal	low_hef_dragon_legion_corsairs_cold_knights	wh2_main_cavalry_cold_ones	trained			true	40.0000	1500.0000	wh2_main_def_cav_cold_one_knights_1	60	80	0	vo_sel_hef_Dragon_Princes	vo_sel_cavalry	vo_sel_culture	1.0000	large	0	0	25	0	0	20	0	0	melee_flanker_shock	false	false	false	false	medium	medium	domination_cav			melee	1.0000	1.0000	false	false
low_hef_cav_dragon_legion_corsair_knight_swordsman_01	10	wh2_main_plate_120	2100	cavalry	36	cav_mel	wh2_main_unit_long_text_def_cav_cold_one_knights_0	hu1d_elf_rp3_cold_one_sword_shield	wh_main_cavalry_rider_standard_blood	40	44	85	127	low_hef_mnt_dragon_legion_armoured_cold_one	96	low_hef_dragon_legion_sword_cav_corsair_specialist		6	wh_missile_block_35_metal	low_hef_dragon_legion_corsairs_cold_knights	wh2_main_cavalry_cold_ones	trained			true	40.0000	1500.0000	wh2_main_def_cav_cold_one_knights_0	60	80	0	vo_sel_hef_Dragon_Princes	vo_sel_cavalry	vo_sel_culture	1.0000	large	0	0	25	0	0	20	0	0	melee_flanker	false	false	false	false	low	low	domination_cav			melee	1.0000	1.0000	false	false
low_hef_cav_dragon_legion_knights_0	10	wh2_main_plate_110	2100	cavalry	60	cav_mel	wh2_main_unit_long_text_hef_cav_dragon_princes	hu1d_elf_hr1_warhorse_sword_and_shield	wh_main_cavalry_rider_standard_blood	36	48	85	98	low_hef_mnt_dragon_legion_steed	120	low_hef_dragon_legion_sword_cav_specialist		8	wh_missile_block_35_metal	low_hef_dragon_legion_cavalry_knights	wh_main_cavalry_ordered	trained			true	40.0000	1500.0000	low_hef_cav_dragon_legion_knights_0_attributes	60	80	0	vo_sel_hef_Dragon_Princes	vo_sel_cavalry	vo_sel_culture	1.0000	large	0	0	25	0	0	20	0	0	melee_cav	false	false	false	false	low	low	domination_cav			melee	1.0000	1.0000	false	false
low_hef_cav_dragon_legion_knights_1	10	wh2_main_plate_110	2100	cavalry	80	cav_shk	wh2_main_unit_long_text_hef_cav_dragon_princes	hu1d_elf_hr1_warhorse_lance_sword_shield	wh_main_cavalry_rider_standard_blood	36	32	85	98	low_hef_mnt_dragon_legion_steed	120	low_hef_dragon_legion_lance_cav_specialist		8	wh_missile_block_35_metal	low_hef_dragon_legion_cavalry_knights	wh_main_cavalry_ordered	trained			true	40.0000	1500.0000	low_hef_cav_dragon_legion_knights_1_attributes	60	80	0	vo_sel_hef_Dragon_Princes	vo_sel_cavalry	vo_sel_culture	1.0000	large	0	0	25	0	0	20	0	0	melee_flanker_shock	false	false	false	false	low	low	domination_cav			melee	1.0000	1.0000	false	false
low_hef_cha_legion_dragonlord_0	10	wh2_main_plate_100	2100	inf_melee	40	com	wh2_main_unit_long_text_hef_cha_prince_0	hu1d_hef_lord_sword	wh2_main_hef_infantry_hero_prince_blood	70	60	85	8120		0	low_hef_dragon_legion_lord_sword		2	none	wh2_main_unit_short_text_hef_cha_prince_0	wh_main_infantry	trained			true	40.0000	1500.0000	wh2_main_hef_cha_prince_0	60	80	0	vo_sel_default	vo_sel_melee	vo_sel_culture	1.0000	small	0	0	25	0	0	20	15	0	melee_highvalue	false	true	false	false	high	high	domination_characters			melee	1.0000	1.0000	false	false
low_hef_cha_legion_dragonlord_1	10	wh2_main_plate_125	2100	cavalry	90	com	wh2_main_unit_long_text_hef_cha_prince_0	hu1d_elf_hr1_warhorse_lance_sword_shield	wh_main_infantry_standard_hero_blood	70	60	85	9328	low_hef_mnt_legion_dragonlord_steed	1	low_hef_dragon_legion_lord_lance		2	wh_missile_block_35_metal	wh2_main_unit_short_text_hef_cha_prince_0	wh_main_cavalry_ordered	trained			true	40.0000	1500.0000	wh2_main_hef_cha_prince_0	60	80	0	vo_sel_default	vo_sel_cavalry	vo_sel_culture	1.0000	large	0	0	25	0	0	20	15	0	melee_flanker_shock_highvalue	false	false	false	false	high	high	domination_characters			melee	1.0000	1.0000	false	false
low_hef_cha_legion_dragonlord_2	10	wh2_main_body_70	2100	war_beast	65	com	wh2_main_unit_long_text_hef_cha_prince_0	hu1d_elf_dr1_dragon_wb_sword_and_shield	wh_main_infantry_standard_hero_blood	80	44	85	18056	low_hef_mnt_dragonlord_sun_dragon	1	low_hef_dragon_legion_great_sun_dragon		2	none	wh2_main_unit_short_text_hef_cha_prince_0	wh_main_monster	trained			true	40.0000	1500.0000	wh2_main_hef_cha_prince_4	60	80	0	vo_sel_default	vo_sel_cavalry	vo_sel_culture	1.0000	large	0	0	25	0	0	0	25	0	flying_melee_flanker_shock_highvalue	false	false	false	false	cant_capture	cant_capture	cant_capture			melee	1.0000	1.0000	false	false
