key	accuracy	armour	campaign_action_points	category	charge_bonus	class	historical_description_text	man_animation	man_entity	melee_attack	melee_defence	morale	bonus_hit_points	mount	num_mounts	primary_melee_weapon	primary_missile_weapon	rank_depth	shield	short_description_text	spacing	training_level	articulated_record	engine	is_male	visibility_spotting_range_min	visibility_spotting_range_max	attribute_group	spot_dist_tree	spot_dist_scrub	reload	selection_vo	selected_vo_secondary	selected_vo_tertiary	hiding_scalar	ground_stat_effect_group	secondary_ammo	primary_ammo	damage_mod_flame	damage_mod_magic	num_engines	damage_mod_physical	damage_mod_missile	damage_mod_all	ai_usage_group	can_skirmish	can_brace	mounted_draughts	sync_locomotion	capture_tier	key_building_capture_tier	score_capture_tier	harmony_amplification_type	first_person	ar_unit_category	healing_power	spell_mastery	infinite_secondary_ammo	default_guard_mode
#land_units_tables;54;db/land_units_tables/!!!!!!!2xunitsize_compat_@ror_series_compilation
deco_backstabbers	10	wh2_main_leather_25	2100	inf_melee	22	inf_mel	wh3_dlc23_unit_long_text_chd_inf_hobgoblins	hu5_wh3_gnoblar_throwing_knives	wh3_dlc23_chd_inf_hobgoblin_sneakygit_blood_dismembers	40	30	50	50		0	deco_backstabbers	wh3_dlc23_chd_hobgoblin_throwing_knife	6	none	deco_backstabbers	wh_main_grn_goblin_infantry_standard	trained			true	40.0000	1500.0000	wh3_dlc23_chd_inf_hobgoblin_sneaky_gits	60	80	0	vo_sel_chd_hobgoblin_sneaky_gits	vo_sel_melee	vo_sel_goblin_goblins	0.8000	small	0	3	0	0	0	0	0	0	melee_stalkers	false	true	false	false	medium	medium	domination_infantry			melee	1.0000	1.0000	false	false
deco_bahal_guardians	10	wh2_main_plate_70	2100	inf_melee	50	inf_mel	wh3_dlc23_unit_long_text_chd_cav_bull_centaurs	ce1b_dlc23_bullcentaur_2handed_axe	wh3_dlc23_chd_cav_bull_centaurs_blood	50	46	85	608		0	wh2_dlc23_chd_bull_centaur_great_axe		4	none	deco_bahal_guardians	wh_dlc03_bst_minotaur	trained			true	40.0000	1500.0000	wh3_dlc23_chd_cav_bull_centaurs_greatweapons	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_culture	1.0000	large_bst	0	0	15	0	0	0	25	0	melee_gatecrusher_shock	false	true	false	false	medium	medium	domination_monsters			melee	1.0000	1.0000	false	false
deco_bhagar	10	wh2_main_bone_80	2100	inf_melee	35	inf_mel	wh2_dlc09_tmb_inf_tomb_guard	hu6e_ushabti_dual_swords	wh2_pro06_tmb_mon_bone_giant	45	35	65	25224		0	deco_bhagar		2	none	deco_bhagar	wh_main_monster	trained			true	40.0000	1500.0000	deco_bhagar	60	80	0	vo_sel_default	vo_sel_melee	vo_sel_culture	1.0000	large	0	0	0	0	0	0	0	0	melee_gatecrusher	false	false	false	false	medium	medium	domination_monsters			melee	1.0000	1.0000	false	false
deco_bonebreakers	10	wh2_main_heavy_metal_110	2100	inf_melee	29	inf_mel	wh_main_unit_long_text_grn_black_orcs	hu2_orc_2handed_axe	wh_main_grn_inf_black_orcs_blood_dismembers	45	38	85	127		0	deco_bonebreakers_axe		8	none	deco_bonebreakers	wh_main_grn_orc_infantry_elite	trained			true	40.0000	1500.0000	deco_bonebreakers	60	80	0	vo_sel_black_orcs	vo_sel_melee	vo_sel_culture	1.0000	small	0	0	0	0	0	0	0	0	melee	false	true	false	false	medium	medium	domination_infantry			melee	1.0000	1.0000	false	false
deco_bouncers	10	wh2_main_heavy_metal_55	2100	cavalry	32	cav_mel	wh_main_unit_long_text_grn_night_goblin_squig_hoppers	hu5_goblin_rp2_squig_sword	wh_main_grn_inf_goblin_cav_blood	38	32	70	82	wh2_dlc15_grn_mnt_squig_armoured	80	deco_bouncers		10	wh_missile_block_35_wood	deco_bouncers	wh_main_cavalry_very_chaotic	trained			true	40.0000	1500.0000	deco_bouncers	60	80	0	vo_sel_goblin_squig_hoppers	vo_sel_squig	vo_sel_goblin_goblins	1.0000	large	0	0	0	0	0	0	0	0	melee_cav	false	false	false	false	medium	medium	domination_cav			melee	1.0000	1.0000	false	false
deco_burning_dark	10	wh2_main_plate_90	2100	cavalry	36	cav_mel	wh2_main_unit_long_text_def_cav_cold_one_knights_1	hu1d_elf_rp3_cold_one_mace_shield	wh_main_cavalry_rider_standard_blood	38	36	85	119	deco_burning_dark_mount	96	deco_burning_dark		6	wh_missile_block_35_metal	deco_burning_dark	wh2_main_cavalry_cold_ones	trained			true	40.0000	1500.0000	wh2_main_def_cav_cold_one_knights_0	60	80	0	vo_sel_def_Cold_One_Dread_Knights	vo_sel_cavalry	vo_sel_culture	1.0000	large	0	0	0	0	0	0	0	0	melee_flanker	false	false	false	false	low	low	domination_cav			melee	1.0000	1.0000	false	false
deco_crimson_defiants	10	wh2_main_chainmail_30	2100	inf_melee	18	inf_mel	wh_main_unit_long_text_emp_state_troops	hu1_empire_sword_and_shield	wh_main_infantry_standard_blood_dismembers	45	40	72	61		0	wh_main_emp_sword		12	wh_missile_block_35_metal	deco_crimson_defiants	wh_main_infantry	trained			true	40.0000	1500.0000	deco_crimson_defiants	60	80	0	vo_sel_swordsmen	vo_sel_melee	vo_sel_culture	1.0000	small	0	0	0	0	0	0	0	0	melee	false	true	false	false	medium	medium	domination_infantry			melee	1.0000	1.0000	false	false
deco_doombringer	10	wh2_main_plate_100	2100	inf_melee	35	inf_mel	wh_main_unit_long_text_chs_chaos_giant	hu4_giant_club	deco_doombringer	68	45	110	25224		0	deco_doombringer		2	none	deco_doombringer	wh_main_monster	trained			true	40.0000	1500.0000	wh_main_chs_mon_giant	60	80	0	vo_sel_default	vo_sel_melee	vo_sel_culture	1.0000	large	0	0	0	0	0	0	15	0	melee_gatecrusher	false	false	false	false	medium	medium	domination_monsters			melee	1.0000	1.0000	false	false
deco_drillaz	10	wh2_main_heavy_metal_110	2100	inf_melee	22	inf_mel	wh_main_unit_long_text_grn_black_orcs	hu2_orc_sword_and_shield	wh_main_grn_inf_black_orcs_blood_dismembers	42	60	82	127		0	deco_drillaz		14	wh_missile_block_55_metal	deco_drillaz	wh_main_grn_orc_infantry_elite	trained			true	40.0000	1500.0000	deco_drillaz	60	80	0	vo_sel_black_orcs	vo_sel_melee	vo_sel_culture	1.0000	small	0	0	0	0	0	0	0	0	melee	false	true	false	false	medium	medium	domination_infantry			melee	1.0000	1.0000	false	false
