key	accuracy	armour	campaign_action_points	category	charge_bonus	class	historical_description_text	man_animation	man_entity	melee_attack	melee_defence	morale	bonus_hit_points	mount	num_mounts	primary_melee_weapon	primary_missile_weapon	rank_depth	shield	short_description_text	spacing	training_level	articulated_record	engine	is_male	visibility_spotting_range_min	visibility_spotting_range_max	attribute_group	spot_dist_tree	spot_dist_scrub	reload	selection_vo	selected_vo_secondary	selected_vo_tertiary	hiding_scalar	ground_stat_effect_group	secondary_ammo	primary_ammo	damage_mod_flame	damage_mod_magic	num_engines	damage_mod_physical	damage_mod_missile	damage_mod_all	ai_usage_group	can_skirmish	can_brace	mounted_draughts	sync_locomotion	capture_tier	key_building_capture_tier	score_capture_tier	harmony_amplification_type	first_person	ar_unit_category	healing_power	spell_mastery	infinite_secondary_ammo	default_guard_mode
#land_units_tables;54;db/land_units_tables/!!!!!!!2xunitsize_compat_laf_hag_mothers
laf_ksl_cav_great_stag_0	10	wh2_main_leather_30	2100	cavalry	70	cav_shk	wh2_dlc16_unit_long_text_wef_cav_great_stag_knights	st1_feral_great_stag	wh2_dlc16_wef_cav_great_stag_blood	44	40	75	179		0	laf_ksl_great_stag_horns		6	none	laf_unit_short_text_ksl_great_stag	wh2_dlc16_cavalry_great_stag_knights	trained			true	40.0000	1500.0000	laf_ksl_cav_great_stag_0	60	80	0	vo_sel_default	vo_sel_default	vo_sel_culture	1.0000	large	0	0	0	0	0	20	0	0	melee_flanker_shock	false	false	false	false	high	high	domination_cav			melee	1.0000	1.0000	false	false
laf_ksl_cav_great_stag_0_summoned	10	wh2_main_leather_30	2100	cavalry	70	cav_shk	wh2_dlc16_unit_long_text_wef_cav_great_stag_knights	st1_feral_great_stag_summon	wh2_dlc16_wef_cav_great_stag_ethereal	44	40	75	179		0	laf_ksl_great_stag_horns		6	none	laf_unit_short_text_ksl_great_stag	wh2_dlc16_cavalry_great_stag_knights	trained			true	40.0000	1500.0000	laf_ksl_cav_great_stag_0_summoned	60	80	0	vo_sel_default	vo_sel_default	vo_sel_culture	1.0000	large	0	0	0	0	0	55	0	0	melee_flanker_shock	false	false	false	false	cant_capture	cant_capture	cant_capture			melee	1.0000	1.0000	false	false
laf_ksl_cha_hag_mother_beast	10	wh2_main_bone_40	2100	war_machine	65	com	wh3_dlc24_unit_long_text_ksl_cha_hag_witch	hu1i_dlc24_hag_witch_sled01	laf_ksl_cha_hag_mother_beast_blood	40	30	80	14080	laf_ksl_mnt_hag_mother_steed_draught	4	laf_ksl_hag_mother	laf_ksl_hag_mother_beasts	2	none	wh3_dlc24_unit_short_text_ksl_cha_hag_witch_beast	wh_main_chariot	trained	laf_ksl_cha_hag_mother_sled	laf_ksl_hag_mother_sled	true	40.0000	1500.0000	laf_ksl_char_hag_mother	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_generic	1.0000	large	40	40	0	0	1	10	15	0	mage_flanker_highvalue	false	false	false	false	high	high	domination_characters			skirmish	1.0000	1.0000	false	false
laf_ksl_cha_hag_mother_death	10	wh2_main_bone_40	2100	war_machine	65	com	wh3_dlc24_unit_long_text_ksl_cha_hag_witch	hu1i_dlc24_hag_witch_sled01	laf_ksl_cha_hag_mother_death_blood	40	30	80	14080	laf_ksl_mnt_hag_mother_steed_draught	4	laf_ksl_hag_mother	laf_ksl_hag_mother_death	2	none	wh3_dlc24_unit_short_text_ksl_cha_hag_witch_death	wh_main_chariot	trained	laf_ksl_cha_hag_mother_sled	laf_ksl_hag_mother_sled	true	40.0000	1500.0000	laf_ksl_char_hag_mother	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_generic	1.0000	large	40	40	0	0	1	10	15	0	mage_flanker_highvalue	false	false	false	false	high	high	domination_characters			skirmish	1.0000	1.0000	false	false
laf_ksl_cha_hag_mother_hag	10	wh2_main_bone_40	2100	war_machine	65	com	wh3_dlc24_unit_long_text_ksl_cha_hag_witch	hu1i_dlc24_hag_witch_sled01	laf_ksl_cha_hag_mother_hag_blood	40	30	80	14080	laf_ksl_mnt_hag_mother_steed_draught	4	laf_ksl_hag_mother	laf_ksl_hag_mother_hags	2	none	wh3_dlc24_unit_short_text_ksl_cha_hag_witch_hag	wh_main_chariot	trained	laf_ksl_cha_hag_mother_sled	laf_ksl_hag_mother_sled	true	40.0000	1500.0000	laf_ksl_char_hag_mother	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_generic	1.0000	large	40	40	0	0	1	10	15	0	mage_flanker_highvalue	false	false	false	false	high	high	domination_characters			skirmish	1.0000	1.0000	false	false
laf_ksl_cha_hag_mother_shadow	10	wh2_main_bone_40	2100	war_machine	65	com	wh3_dlc24_unit_long_text_ksl_cha_hag_witch	hu1i_dlc24_hag_witch_sled01	laf_ksl_cha_hag_mother_shadow_blood	40	30	80	14080	laf_ksl_mnt_hag_mother_steed_draught	4	laf_ksl_hag_mother	laf_ksl_hag_mother_shadows	2	none	wh3_dlc24_unit_short_text_ksl_cha_hag_witch_shadow	wh_main_chariot	trained	laf_ksl_cha_hag_mother_sled	laf_ksl_hag_mother_sled	true	40.0000	1500.0000	laf_ksl_char_hag_mother	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_generic	1.0000	large	40	40	0	0	1	10	15	0	mage_flanker_highvalue	false	false	false	false	high	high	domination_characters			skirmish	1.0000	1.0000	false	false
laf_ksl_cha_hag_mother_spirit	10	wh2_main_bone_40	2100	war_machine	65	com	wh3_dlc24_unit_long_text_ksl_cha_hag_witch	hu1i_dlc24_hag_witch_sled01	laf_ksl_cha_hag_mother_spirit_blood	40	30	80	14080	laf_ksl_mnt_hag_mother_steed_draught	4	laf_ksl_hag_mother	laf_ksl_hag_mother_hags	2	none	laf_unit_short_text_ksl_cha_hag_witch_spirit	wh_main_chariot	trained	laf_ksl_cha_hag_mother_sled	laf_ksl_hag_mother_sled	true	40.0000	1500.0000	laf_ksl_char_hag_mother	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_generic	1.0000	large	40	40	0	0	1	10	15	0	mage_flanker_highvalue	false	false	false	false	high	high	domination_characters			skirmish	1.0000	1.0000	false	false
laf_ksl_cha_hag_witch_mixed	10	wh2_main_bone_30	2100	war_machine	62	com	wh3_dlc24_unit_long_text_ksl_cha_hag_witch	hu1i_dlc24_hag_witch_sled01	laf_ksl_cha_hag_witch_mixed_blood	36	28	75	9200	wh3_dlc24_ksl_mnt_steed_of_kurnous_draught	4	wh3_dlc24_ksl_hag_witch	wh3_dlc24_ksl_hag_witch_shadows	2	none	laf_unit_short_text_ksl_cha_hag_witch_mixed	wh_main_chariot	trained	wh3_dlc24_ksl_cha_hag_witch_sled	wh3_dlc24_ksl_hag_witch_sled	true	40.0000	1500.0000	wh3_dlc24_ksl_char_hag_witch	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_generic	1.0000	large	0	28	0	0	1	10	15	0	mage_flanker_highvalue	false	false	false	false	high	high	domination_characters			skirmish	1.0000	1.0000	false	false
laf_ksl_cha_hag_witch_spirit	10	wh2_main_bone_30	2100	war_machine	62	com	wh3_dlc24_unit_long_text_ksl_cha_hag_witch	hu1i_dlc24_hag_witch_sled01	laf_ksl_cha_hag_witch_spirit_blood	36	28	75	9200	wh3_dlc24_ksl_mnt_steed_of_kurnous_draught	4	wh3_dlc24_ksl_hag_witch	wh3_dlc24_ksl_hag_witch_beasts	2	none	laf_unit_short_text_ksl_cha_hag_witch_spirit	wh_main_chariot	trained	wh3_dlc24_ksl_cha_hag_witch_sled	wh3_dlc24_ksl_hag_witch_sled	true	40.0000	1500.0000	wh3_dlc24_ksl_char_hag_witch	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_generic	1.0000	large	0	28	0	0	1	10	15	0	mage_flanker_highvalue	false	false	false	false	high	high	domination_characters			skirmish	1.0000	1.0000	false	false
