key	category	class	short_description_text	historical_description_text	campaign_action_points	man_entity	man_animation	num_mounts	mount	spacing	rank_depth	morale	bonus_hit_points	training_level	armour	shield	primary_missile_weapon	accuracy	primary_ammo	primary_melee_weapon	melee_attack	charge_bonus	melee_defence	num_engines	engine	articulated_record	is_male	visibility_spotting_range_min	visibility_spotting_range_max	attribute_group	spot_dist_tree	spot_dist_scrub	reload	selection_vo	selected_vo_secondary	selected_vo_tertiary	hiding_scalar	ground_stat_effect_group	secondary_ammo	damage_mod_flame	damage_mod_magic	damage_mod_physical	damage_mod_missile	damage_mod_all	ai_usage_group	can_skirmish	mounted_draughts	sync_locomotion	capture_tier	key_building_capture_tier	score_capture_tier	harmony_amplification_type	can_brace	first_person	ar_unit_category	healing_power	spell_mastery	infinite_secondary_ammo	default_guard_mode
#land_units_tables;54;db/land_units_tables/!!!!!!!2xunitsize_compat_!zfcr_unique_steam_tanks
dead_ksl_steamtank	war_machine	chariot	dead_ksl_steamtank	dead_ksl_steamtank	2100	zfcr_emp_steam_tank_generic	wm_steam_tank23	0		wh_main_monster	1	100	9052	trained	wh2_main_heavy_metal_160	wh_missile_block_70_metal	zfcr_emp_steam_tank_cannon	10	40	wh_main_steamtank	36	80	10	1	dead_ksl_steamtank		true	40.0000	1500.0000	dead_ksl_steamtank_attributes	60	80	0	vo_sel_ksl_little_grom	vo_sel_generic	vo_sel_generic_short	1.0000	large	0	0	0	0	0	0	hybrid_direct_shock_arty	false	false	false	medium	medium	domination_cav		false	emp_steamtank	artillery	1.0000	1.0000	false	false
zfcr_emp_cha_boris_todbringer_4	war_machine	com	wh_dlc03_unit_short_text_boris_todbringer	wh_dlc03_unit_long_text_boris_todbringer	2100	zfcr_emp_steam_tank_generic	wm_steam_tank23	0		wh_main_monster	2	100	18104	trained	wh2_main_heavy_metal_160	wh_missile_block_70_metal	zfcr_emp_steam_tank_cannon	10	40	wh_main_steamtank	36	80	10	1	zfcr_emp_veh_steam_tank_mount		true	40.0000	1500.0000	zfcr_emp_cha_boris_todbringer_4_attributes	60	80	10	vo_sel_default	vo_sel_generic	vo_sel_generic_short	1.0000	large	100	0	0	0	15	0	hybrid_direct_shock_arty	false	false	false	high	high	domination_characters		false	emp_steamtank	artillery	1.0000	1.0000	false	false
zfcr_emp_cha_general_5	war_machine	com	wh_main_unit_short_text_emp_general_empire	wh_main_unit_long_text_emp_general_captain_empire	2100	zfcr_emp_steam_tank_generic	wm_steam_tank23	0		wh_main_monster	2	100	18104	trained	wh2_main_heavy_metal_160	wh_missile_block_70_metal	zfcr_emp_steam_tank_cannon	10	40	wh_main_steamtank	36	80	10	1	zfcr_emp_veh_steam_tank_mount		true	40.0000	1500.0000	zfcr_emp_cha_general_5_attributes	60	80	10	vo_sel_default	vo_sel_generic	vo_sel_generic_short	1.0000	large	100	0	0	0	15	0	hybrid_direct_shock_arty	false	false	false	high	high	domination_characters		false	emp_steamtank	artillery	1.0000	1.0000	false	false
zfcr_emp_cha_volkmar_the_grim_4	war_machine	com	wh_dlc04_unit_short_text_emp_volkmar_the_grim	wh_dlc04_unit_long_text_emp_volkmar_the_grim	2100	zfcr_emp_steam_tank_war_altar	wm_steam_tank23	0		wh_main_monster	2	100	18104	trained	wh2_main_heavy_metal_160	wh_missile_block_70_metal	zfcr_emp_war_altar_tank_cannon	10	40	zfcr_emp_steam_tank_war_altar	36	80	10	1	zfcr_emp_cha_volkmar_the_grim_4		true	40.0000	1500.0000	zfcr_emp_cha_volkmar_the_grim_4_attributes	60	80	10	vo_sel_steam_tank	vo_sel_generic	vo_sel_generic_short	1.0000	large	0	0	0	0	15	0	hybrid_direct_shock_arty	false	false	false	high	high	domination_characters		false	emp_steamtank	artillery	1.0000	1.0000	false	false
zfcr_emp_veh_steam_tank_alter_kamerad	war_machine	chariot	zfcr_unit_short_text_emp_alter_kamerad	zfcr_unit_long_text_emp_alter_kamerad	2100	zfcr_emp_steam_tank_alter_kamerad	wm_steam_tank23_helblaster	0		wh_main_monster	1	100	9052	trained	wh2_main_heavy_metal_160	wh_missile_block_70_metal	zfcr_emp_alter_kamerad_volley_gun	10	216	wh_main_steamtank	30	70	10	1	zfcr_emp_veh_steam_tank_alter_kamerad		true	40.0000	1500.0000	zfcr_emp_veh_steam_tank_alter_kamerad_attributes	60	80	10	vo_sel_steam_tank	vo_sel_generic	vo_sel_generic_short	1.0000	large	100	0	0	0	0	0	hybrid_direct_shock_arty	false	false	false	medium	medium	domination_cav		false	emp_steamtank	artillery	1.0000	1.0000	false	false
zfcr_emp_veh_steam_tank_deliverance	war_machine	chariot	zfcr_unit_short_text_emp_deliverance	zfcr_unit_long_text_emp_deliverance	2100	zfcr_emp_steam_tank_deliverance	wm_steam_tank23	0		wh_main_monster	1	100	9052	trained	wh2_main_heavy_metal_160	wh_missile_block_70_metal	zfcr_emp_deliverance_flame_cannon	10	40	zfcr_emp_steam_tank_deliverance	40	75	15	1	zfcr_emp_veh_steam_tank_deliverance		true	40.0000	1500.0000	zfcr_emp_veh_steam_tank_deliverance_attributes	60	80	10	vo_sel_steam_tank	vo_sel_generic	vo_sel_generic_short	1.0000	large	100	0	0	0	0	0	hybrid_direct_shock_arty	false	false	false	medium	medium	domination_cav		false	emp_steamtank	artillery	1.0000	1.0000	false	false
zfcr_emp_veh_steam_tank_emperors_wrath	war_machine	chariot	zfcr_unit_short_text_emp_emperors_wrath	zfcr_unit_long_text_emp_emperors_wrath	2100	zfcr_emp_steam_tank_generic	wm_steam_tank01	1	chd_hidden_mount_train	wh_main_monster	1	100	9052	trained	wh2_main_heavy_metal_160	wh_missile_block_70_metal	zfcr_emp_steam_tank_cannon_ball_emperors_wrath	10	40	wh_main_steamtank	36	80	20	1	zfcr_emp_veh_steam_tank_emperors_wrath		true	40.0000	1500.0000	wh2_dlc13_emp_veh_steam_tank_driver_ror_0	60	80	0	vo_sel_steam_tank	vo_sel_generic	vo_sel_generic_short	1.0000	large	100	0	0	0	0	0	hybrid_direct_shock_arty	false	false	false	medium	medium	domination_cav		false	emp_steamtank	artillery	1.0000	1.0000	false	false
zfcr_emp_veh_steam_tank_implacable	war_machine	chariot	zfcr_unit_short_text_emp_implacable	zfcr_unit_long_text_emp_implacable	2100	zfcr_emp_steam_tank_implacable	wm_steam_tank23_mortar	0		wh_main_monster	1	100	9052	trained	wh2_main_heavy_metal_160	wh_missile_block_70_metal	zfcr_emp_implacable_mortar	10	45	wh_main_steamtank	30	70	10	1	zfcr_emp_veh_steam_tank_implacable		true	40.0000	1500.0000	zfcr_emp_veh_steam_tank_implacable_attributes	60	80	10	vo_sel_steam_tank	vo_sel_generic	vo_sel_generic_short	1.0000	large	100	0	0	0	0	0	hybrid_direct_shock_arty	false	false	false	medium	medium	domination_cav		false	emp_steamtank	artillery	1.0000	1.0000	false	false
zfcr_emp_veh_steam_tank_invincible	war_machine	chariot	zfcr_unit_short_text_emp_invincible	zfcr_unit_long_text_emp_invincible	2100	zfcr_emp_steam_tank_invincible	wm_steam_tank23	0		wh_main_monster	1	100	9052	trained	wh2_main_heavy_metal_160	wh_missile_block_70_metal	zfcr_emp_invincible_cannon	10	40	wh_main_steamtank	30	70	10	1	zfcr_emp_veh_steam_tank_invincible		true	40.0000	1500.0000	zfcr_emp_veh_steam_tank_invincible_attributes	60	80	10	vo_sel_steam_tank	vo_sel_generic	vo_sel_generic_short	1.0000	large	0	0	0	0	0	0	hybrid_direct_shock_arty	false	false	false	medium	medium	domination_cav		false	emp_steamtank	artillery	1.0000	1.0000	false	false
