key	accuracy	armour	campaign_action_points	category	charge_bonus	class	historical_description_text	man_animation	man_entity	melee_attack	melee_defence	morale	bonus_hit_points	mount	num_mounts	primary_melee_weapon	primary_missile_weapon	rank_depth	shield	short_description_text	spacing	training_level	articulated_record	engine	is_male	visibility_spotting_range_min	visibility_spotting_range_max	attribute_group	spot_dist_tree	spot_dist_scrub	reload	selection_vo	selected_vo_secondary	selected_vo_tertiary	hiding_scalar	ground_stat_effect_group	secondary_ammo	primary_ammo	damage_mod_flame	damage_mod_magic	num_engines	damage_mod_physical	damage_mod_missile	damage_mod_all	ai_usage_group	can_skirmish	can_brace	mounted_draughts	sync_locomotion	capture_tier	key_building_capture_tier	score_capture_tier	harmony_amplification_type	first_person	ar_unit_category	healing_power	spell_mastery	infinite_secondary_ammo	default_guard_mode
#land_units_tables;54;db/land_units_tables/!!!!!!!2xunitsize_compat_!scm_totn
calm_fc_norsca_raven	10	wh2_main_leather_15	2100	inf_melee	20	inf_mel	calm_fc_norsca_raven	calm_ksl_raven	calm_fc_norsca_raven	35	32	55	200		0	calm_fc_norsca_raven		8	none	calm_fc_norsca_raven	wh3_dlc24_cth_inf_onyx_crowmen	trained			true	40.0000	1500.0000	calm_fc_norsca_raven	60	80	0	vo_sel_default	vo_sel_melee	vo_sel_culture	1.0000	elves_wef	0	0	0	0	0	0	0	0	flying_melee_flanker	false	false	false	false	cant_capture	cant_capture	cant_capture				1.0000	1.0000	false	false
dead_drenok_greater_ice_golem	10	wh2_main_bone_150	2100	inf_melee	30	inf_mel	dead_drenok_greater_ice_golem	hu4e_dlc15_rogue_idol	wh2_dlc15_monster_rogue_idol	60	24	75	31984		0	dead_drenok_greater_ice_golem		2	none	dead_drenok_greater_ice_golem	wh_main_monster	trained			true	40.0000	1500.0000	wh2_dlc15_grn_mon_rogue_idol_0	60	80	0	vo_sel_default	vo_sel_melee	vo_sel_culture	1.0000	large	0	0	0	0	0	0	15	0	melee_gatecrusher_highvalue	false	false	false	false	default	default	domination_monsters				1.0000	1.0000	false	false
dead_drenok_ice_bears	0	wh2_main_body_15	2100	inf_melee	26	inf_mel	wh3_main_unit_long_text_monster_feral_bears	be1_wh3_warbear	wh3_main_monster_feral_bear	50	40	60	450		0	hkrul_drenok_ice_bear		6	none	wh3_main_unit_short_text_monster_feral_bears	wh3_main_bear_cavalry	trained			true	40.0000	1500.0000	wh3_main_monster_feral_bears	60	80	0	vo_sel_ksl_war_bear_riders	vo_sel_generic	vo_sel_generic_short	1.0000	large	0	0	0	0	0	0	0	0	melee_flanker	false	false	false	false	medium	medium	domination_cav				1.0000	1.0000	false	false
dead_drenok_ice_golem	0	wh2_main_body_90	2100	inf_melee	12	inf_mel	dead_drenok_ice_golem	hc2_treekin	wh_dlc05_wef_monster_treekin	22	46	70	512		0	dead_drenok_ice_golem		6	none	dead_drenok_ice_golem	wh_main_monstrous_infantry	trained			true	40.0000	1500.0000	dead_drenok_ice_golem	60	80	0	vo_sel_default	vo_sel_melee	vo_sel_culture	0.5000	elves_wef_large	0	0	0	0	0	15	15	0	melee_gatecrusher	false	true	false	false	medium	medium	domination_monsters				1.0000	1.0000	false	false
hkrul_adella	10	wh2_main_chainmail_50	2100	inf_ranged	30	com	hkrul_adella	adella	wh_main_infantry_standard_wizard_blood_dismembers	48	35	70	7912		0	hkrul_adella		2	none	hkrul_adella	wh_main_hero	trained			true	40.0000	1500.0000	wh_dlc08_nor_cha_shaman_sorcerer_metal_0	60	80	0	vo_sel_default	vo_sel_culture	vo_sel_culture	1.0000	small	0	0	0	0	0	0	15	0	mage_highvalue	false	true	false	false	high	high	domination_characters				1.0000	1.0000	false	false
hkrul_adella_chariot	10	wh2_main_plate_110	2100	war_machine	64	com	hkrul_adella	adella_chariot	wh_main_infantry_standard_hero_blood_dismembers	24	18	75	8880	rhox_adella_mnt_adella_horse_draught	4	hkrul_adella_chariot		2	none	hkrul_adella	wh_main_chariot	trained	wh_main_chs_chariot_horse	wh_main_chs_chariot_small_draught	true	40.0000	1500.0000	wh2_dlc15_hef_cha_archmage_fire_2	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_culture	1.0000	large	0	0	0	0	1	0	15	0	mage_highvalue	false	false	false	false	default	default	domination_characters				1.0000	1.0000	false	false
hkrul_adella_horse	10	wh2_main_plate_110	2100	cavalry	65	com	hkrul_adella	adella_horse	wh_main_infantry_standard_hero_blood_dismembers	57	47	70	9534	rhox_adella_mnt_adella_horse	1	hkrul_adella		2	none	hkrul_adella	wh_main_cavalry_chaotic	trained			true	40.0000	1500.0000	wh_main_emp_cha_general_1	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_culture	1.0000	large	0	0	0	0	0	0	15	0	melee_flanker_shock_highvalue	false	false	false	false	high	high	domination_characters				1.0000	1.0000	false	false
hkrul_adella_stegadon	10	wh2_main_body_130	2100	war_beast	75	com	hkrul_adella	adella_stegadon	wh_main_infantry_standard_hero_blood_dismembers	26	32	75	19696	kysaro_adella_stegadon	1	wh2_main_lzd_ancient_stegadon	wh_dlc08_nor_javelin_heavy	2	none	hkrul_adella	wh_main_monster	trained			true	40.0000	1500.0000	wh2_dlc12_lzd_cha_skink_chief_red_crested_3	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_culture	1.0000	large	200	200	0	0	0	0	15	0	melee_gatecrusher_highvalue	false	false	false	false	high	high	domination_characters				1.0000	1.0000	false	false
hkrul_akkorak	10	wh2_main_heavy_metal_120	2100	war_beast	60	com	hkrul_akkorak	hu1c_akkorak	hkrul_akkorak	70	55	75	11104	kurg_akkorak_horse	1	hkrul_akkorak		2	wh_missile_block_60_metal	hkrul_akkorak	wh_main_cavalry_chaotic	trained			true	40.0000	1500.0000	hkrul_akkorak	60	80	0	vo_sel_default	vo_sel_melee	vo_sel_culture	1.0000	large	0	0	0	0	0	5	15	0	melee_highvalue	false	false	false	false	high	high	domination_characters				1.0000	1.0000	false	false
