key	accuracy	armour	campaign_action_points	category	charge_bonus	class	historical_description_text	man_animation	man_entity	melee_attack	melee_defence	morale	bonus_hit_points	mount	num_mounts	primary_melee_weapon	primary_missile_weapon	rank_depth	shield	short_description_text	spacing	training_level	articulated_record	engine	is_male	visibility_spotting_range_min	visibility_spotting_range_max	attribute_group	spot_dist_tree	spot_dist_scrub	reload	selection_vo	selected_vo_secondary	selected_vo_tertiary	hiding_scalar	ground_stat_effect_group	secondary_ammo	primary_ammo	damage_mod_flame	damage_mod_magic	num_engines	damage_mod_physical	damage_mod_missile	damage_mod_all	ai_usage_group	can_skirmish	can_brace	mounted_draughts	sync_locomotion	capture_tier	key_building_capture_tier	score_capture_tier	harmony_amplification_type	first_person	ar_unit_category	healing_power	spell_mastery	infinite_secondary_ammo	default_guard_mode
#land_units_tables;54;db/land_units_tables/!!!!!!!2xunitsize_compat_jvj_kadon_6_
kadon_bind_arcane_phoenix	10	wh2_main_body_50	2100	inf_melee	58	inf_mel	wh2_dlc15_unit_long_text_hef_mon_arcane_phoenix	bi1_eagle	wh2_dlc15_hef_mon_arcane_phoenix_0	46	40	90	13780		0	wh2_dlc15_hef_arcane_phoenix		2	none	wh2_dlc15_unit_short_text_hef_mon_arcane_phoenix	wh_main_monster	trained			true	40.0000	1500.0000	wh2_dlc15_hef_mon_arcane_phoenix_0	60	80	10	vo_sel_hef_Flamespyre_Phoenix	vo_sel_melee	vo_sel_culture	1.0000	large	0	0	40	0	0	20	0	0	flying_melee_flanker	false	false	false	false	cant_capture	cant_capture	cant_capture			melee	1.0000	1.0000	false	false
kadon_bind_bastiladon	0	wh2_main_body_140	2100	inf_melee	34	inf_mel	wh2_main_unit_long_text_lzd_mon_bastiladon_0	hq1_bastiladon	wh2_main_lzd_mon_bastiladon	22	28	60	15380		0	wh2_main_lzd_bastiladon		2	none	wh2_main_unit_short_text_lzd_mon_bastiladon_0	wh_main_monster	trained			true	40.0000	1500.0000	wh2_main_lzd_mon_bastiladon_0	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_culture	1.0000	large	0	0	0	0	0	0	15	0	melee_gatecrusher	false	false	false	false	medium	medium	domination_monsters			melee	1.0000	1.0000	false	false
kadon_bind_black_dragon	10	wh2_main_body_90	2100	inf_melee	50	inf_mel	wh2_main_unit_long_text_def_mon_black_dragon	dr1_dragon	wh2_main_def_black_dragon_blood	50	46	70	16632		0	wh2_main_def_black_dragon		2	none	wh2_main_unit_short_text_def_mon_black_dragon	wh_main_monster	trained			true	40.0000	1500.0000	wh2_main_def_mon_black_dragon	60	80	0	vo_sel_default	vo_sel_melee	vo_sel_culture	1.0000	large	0	0	0	0	0	0	25	0	flying_melee_flanker	false	false	false	false	cant_capture	cant_capture	cant_capture			melee	1.0000	1.0000	false	false
kadon_bind_carnosaur	0	wh2_main_body_95	2100	inf_melee	50	inf_mel	wh2_main_unit_long_text_lzd_mon_carnosaur_0	rp3b_carnosaur	wh2_main_lzd_mon_carnosaur	45	40	60	15072		0	wh2_main_lzd_feral_carnosaur		2	none	wh2_main_unit_short_text_lzd_mon_carnosaur_0	wh_main_monster	trained			true	40.0000	1500.0000	wh2_main_lzd_mon_carnosaur_0	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_culture	1.0000	large	0	0	0	0	0	0	15	0	melee_gatecrusher	false	false	false	false	medium	medium	domination_monsters			melee	1.0000	1.0000	false	false
kadon_bind_chaos_dragon	10	wh2_main_body_70	2100	inf_melee	50	inf_mel	jvj_kadon_chaos_dragon	dr1b_chaos_dragon	wh_main_flying_chs_dragon_blood	64	44	75	14856		0	wh_dlc01_chs_dragon		2	none	jvj_kadon_chaos_dragon	wh_main_monster	trained			true	40.0000	1500.0000	wh3_dlc25_nur_char_krom_dragon	60	80	0	vo_sel_default	vo_sel_culture	vo_sel_culture	1.0000	large	0	0	0	0	0	0	25	0	flying_melee_flanker_shock_highvalue	false	false	false	false	cant_capture	cant_capture	cant_capture			melee	1.0000	1.0000	false	false
kadon_bind_chaos_spawn	10	wh2_main_body_10	2100	inf_melee	30	inf_mel	wh_main_unit_long_text_chs_chaos_spawn	hc2_chaos_spawn	wh_main_monster_chaos_spawn_blood	36	28	100	540		0	wh_main_chs_claws_chaos_spawn		4	none	wh_main_unit_short_text_chs_chaos_spawn	wh_main_monstrous_infantry_chaotic	trained			true	40.0000	1500.0000	wh_main_chs_mon_chaos_spawn	60	80	0	vo_sel_default	vo_sel_melee	vo_sel_culture	1.0000	large	0	0	0	0	0	0	0	0	melee_gatecrusher	false	true	false	false	medium	medium	domination_monsters			melee	1.0000	1.0000	false	false
kadon_bind_chaos_warhounds	10	wh2_main_body_15	2100	inf_melee	20	inf_mel	wh_main_unit_long_text_chs_chaos_warhounds	wf1_giant_wolf	wh_main_chs_monster_warhound_blood	26	17	38	68		0	wh_main_chs_warhound		12	none	wh_main_unit_short_text_chs_chaos_warhounds	wh_main_war_beasts	trained			true	40.0000	1500.0000	wh_main_chs_mon_chaos_warhounds_0	60	80	0	vo_sel_default	vo_sel_melee	vo_sel_culture	1.0000	small	0	0	0	0	0	0	15	0	melee_flanker	false	false	false	false	medium	medium	domination_cav			melee	1.0000	1.0000	false	false
kadon_bind_chs_trolls	10	wh2_main_body_40	2100	inf_melee	24	inf_mel	wh_main_unit_long_text_chs_chaos_trolls	hu4b_troll_club	wh_main_monster_troll_blood	34	32	45	486		0	wh_main_club_troll		6	none	wh_main_unit_short_text_chs_chaos_trolls	wh_main_monstrous_trolls	trained			true	40.0000	1500.0000	wh_main_chs_mon_trolls	60	80	0	vo_sel_default	vo_sel_melee	vo_sel_culture	1.0000	large	0	0	0	0	0	0	0	0	melee_gatecrusher	false	true	false	false	medium	medium	domination_monsters			melee	1.0000	1.0000	false	false
kadon_bind_cold_ones	10	wh2_main_body_90	2100	inf_melee	28	inf_mel	wh2_main_unit_long_text_lzd_cav_cold_ones_feral_0	rp3_cold_one	wh2_main_lzd_cavalry_feral_cold_one_blood	25	24	55	149		0	wh2_main_lzd_cold_one_feral		6	none	wh2_main_unit_short_text_lzd_cav_cold_ones_feral_0	wh2_main_cavalry_cold_ones	trained			true	40.0000	1500.0000	wh2_main_lzd_cav_cold_ones_feral_0	160	160	0	vo_sel_lzd_cold_one_riders	vo_sel_generic	vo_sel_generic	1.0000	large	0	0	0	0	0	0	0	0	melee_flanker	false	false	false	false	medium	medium	domination_cav			melee	1.0000	1.0000	false	false
