key	accuracy	armour	campaign_action_points	category	charge_bonus	class	historical_description_text	man_animation	man_entity	melee_attack	melee_defence	morale	bonus_hit_points	mount	num_mounts	primary_melee_weapon	primary_missile_weapon	rank_depth	shield	short_description_text	spacing	training_level	articulated_record	engine	is_male	visibility_spotting_range_min	visibility_spotting_range_max	attribute_group	spot_dist_tree	spot_dist_scrub	reload	selection_vo	selected_vo_secondary	selected_vo_tertiary	hiding_scalar	ground_stat_effect_group	secondary_ammo	primary_ammo	damage_mod_flame	damage_mod_magic	num_engines	damage_mod_physical	damage_mod_missile	damage_mod_all	ai_usage_group	can_skirmish	can_brace	mounted_draughts	sync_locomotion	capture_tier	key_building_capture_tier	score_capture_tier	harmony_amplification_type	first_person	ar_unit_category	healing_power	spell_mastery	infinite_secondary_ammo	default_guard_mode
#land_units_tables;54;db/land_units_tables/!!!!!!!2xunitsize_compat_stg_unq_mutants
stg_ch_cult_kho_blacksmiths_of_blood	0	wh2_main_chainmail_70	2100	inf_melee	30	inf_mel	stg_ch_cult_kho_blacksmiths_of_blood	hu1c_chaos_2handed_axe	wh_dlc08_infantry_champion_large_blood_dismembers	40	35	75	88		0	stg_ch_cult_kho_blacksmiths_of_blood		10	none	stg_ch_cult_kho_blacksmiths_of_blood	wh_main_infantry_chaos_warriors	trained			true	40.0000	1500.0000	stg_ch_cult_kho_blacksmiths_of_blood	60	80	0	vo_sel_chaos_chosen	vo_sel_generic	vo_sel_generic_short	1.0000	small	0	0	0	35	0	0	0	0	melee	false	true	false	false	medium	medium	domination_infantry				1.0000	1.0000	false	false
stg_ch_cult_kho_blacksmiths_of_blood_belakor	0	wh2_main_chainmail_70	2100	inf_melee	30	inf_mel	stg_ch_cult_kho_blacksmiths_of_blood	hu1c_chaos_2handed_axe	wh_dlc08_infantry_champion_large_blood_dismembers	40	35	75	88		0	stg_ch_cult_kho_blacksmiths_of_blood		10	none	stg_ch_cult_kho_blacksmiths_of_blood	wh_main_infantry_chaos_warriors	trained			true	40.0000	1500.0000	stg_ch_cult_kho_blacksmiths_of_blood	60	80	0	vo_sel_chaos_chosen	vo_sel_generic	vo_sel_generic_short	1.0000	small	0	0	0	35	0	0	0	0	melee	false	true	false	false	medium	medium	domination_infantry				1.0000	1.0000	false	false
stg_ch_cult_kho_blacksmiths_of_blood_kholek	0	wh2_main_chainmail_70	2100	inf_melee	30	inf_mel	stg_ch_cult_kho_blacksmiths_of_blood	hu1c_chaos_2handed_axe	wh_dlc08_infantry_champion_large_blood_dismembers	40	35	75	88		0	stg_ch_cult_kho_blacksmiths_of_blood		10	none	stg_ch_cult_kho_blacksmiths_of_blood	wh_main_infantry_chaos_warriors	trained			true	40.0000	1500.0000	stg_ch_cult_kho_blacksmiths_of_blood	60	80	0	vo_sel_chaos_chosen	vo_sel_generic	vo_sel_generic_short	1.0000	small	0	0	0	35	0	0	0	0	melee	false	true	false	false	medium	medium	domination_infantry				1.0000	1.0000	false	false
stg_ch_cult_kho_blacksmiths_of_blood_valkia	0	wh2_main_chainmail_70	2100	inf_melee	30	inf_mel	stg_ch_cult_kho_blacksmiths_of_blood	hu1c_chaos_2handed_axe	wh_dlc08_infantry_champion_large_blood_dismembers	40	35	75	88		0	stg_ch_cult_kho_blacksmiths_of_blood		10	none	stg_ch_cult_kho_blacksmiths_of_blood	wh_main_infantry_chaos_warriors	trained			true	40.0000	1500.0000	stg_ch_cult_kho_blacksmiths_of_blood	60	80	0	vo_sel_chaos_chosen	vo_sel_generic	vo_sel_generic_short	1.0000	small	0	0	0	35	0	0	0	0	melee	false	true	false	false	medium	medium	domination_infantry				1.0000	1.0000	false	false
stg_ch_cult_kho_corrupted	10	wh2_main_chainmail_45	2100	inf_melee	8	inf_mel	stg_ch_cult_kho_corrupted	hu1_empire_spear_and_shield	wh_main_infantry_standard_blood_dismembers	25	35	60	61		0	stg_ch_cult_kho_corrupted		12	wh_missile_block_35_metal	stg_ch_cult_kho_corrupted	wh_main_infantry	trained			true	40.0000	1500.0000	stg_ch_cult_kho_corrupted	60	80	0	vo_sel_marauders	vo_sel_melee	vo_sel_culture	1.0000	small	0	0	0	35	0	0	0	0	melee_anti_large	false	true	false	false	medium	medium	domination_infantry			melee	1.0000	1.0000	false	false
stg_ch_cult_kho_corrupted_belakor	10	wh2_main_chainmail_45	2100	inf_melee	8	inf_mel	stg_ch_cult_kho_corrupted	hu1_empire_spear_and_shield	wh_main_infantry_standard_blood_dismembers	25	35	60	61		0	stg_ch_cult_kho_corrupted		12	wh_missile_block_35_metal	stg_ch_cult_kho_corrupted	wh_main_infantry	trained			true	40.0000	1500.0000	stg_ch_cult_kho_corrupted	60	80	0	vo_sel_marauders	vo_sel_melee	vo_sel_culture	1.0000	small	0	0	0	35	0	0	0	0	melee_anti_large	false	true	false	false	medium	medium	domination_infantry			melee	1.0000	1.0000	false	false
stg_ch_cult_kho_corrupted_crossbow	10	wh2_main_leather_20	2100	inf_ranged	4	inf_mis	wh_main_unit_long_text_emp_state_troops	hu1_empire_sword_crossbow	wh_main_infantry_standard_light_blood_dismembers	14	17	50	61		0	wh_main_emp_sword_short	wh_main_emp_crossbow	8	none	wh_main_unit_short_text_emp_state_crossbowmen	wh_main_infantry_ranged	trained			true	40.0000	1500.0000	wh_main_emp_inf_crossbowmen	60	80	0	vo_sel_crossbowmen	vo_sel_ranged	vo_sel_generic	1.0000	small	0	22	0	0	0	0	0	0	ranged	true	true	false	false	medium	medium	domination_infantry			archer	1.0000	1.0000	false	false
stg_ch_cult_kho_corrupted_kholek	10	wh2_main_chainmail_45	2100	inf_melee	8	inf_mel	stg_ch_cult_kho_corrupted	hu1_empire_spear_and_shield	wh_main_infantry_standard_blood_dismembers	25	35	60	61		0	stg_ch_cult_kho_corrupted		12	wh_missile_block_35_metal	stg_ch_cult_kho_corrupted	wh_main_infantry	trained			true	40.0000	1500.0000	stg_ch_cult_kho_corrupted	60	80	0	vo_sel_marauders	vo_sel_melee	vo_sel_culture	1.0000	small	0	0	0	35	0	0	0	0	melee_anti_large	false	true	false	false	medium	medium	domination_infantry			melee	1.0000	1.0000	false	false
stg_ch_cult_kho_corrupted_valkia	10	wh2_main_chainmail_45	2100	inf_melee	8	inf_mel	stg_ch_cult_kho_corrupted	hu1_empire_spear_and_shield	wh_main_infantry_standard_blood_dismembers	25	35	60	61		0	stg_ch_cult_kho_corrupted		12	wh_missile_block_35_metal	stg_ch_cult_kho_corrupted	wh_main_infantry	trained			true	40.0000	1500.0000	stg_ch_cult_kho_corrupted	60	80	0	vo_sel_marauders	vo_sel_melee	vo_sel_culture	1.0000	small	0	0	0	35	0	0	0	0	melee_anti_large	false	true	false	false	medium	medium	domination_infantry			melee	1.0000	1.0000	false	false
stg_ch_cult_kho_monnik_pit_fighter	10	wh2_main_plate_40	2100	inf_melee	18	inf_mel	stg_ch_cult_kho_monnik_pit_fighter	hu1c_chaos_axe_and_shield	wh_main_chs_infantry_fast_blood_dismembers	35	35	80	70		0	wh_main_chs_axe_marauders		12	wh_missile_block_55_wood	stg_ch_cult_kho_monnik_pit_fighter	wh_main_infantry_chaos_warriors	trained			true	40.0000	1500.0000	wh3_dlc20_chs_inf_chaos_marauders_mkho	60	80	0	vo_sel_marauders	vo_sel_marauders	vo_sel_dlc20_chaos_faction_leader	1.0000	small	0	0	0	35	0	0	0	0	melee	false	true	false	false	medium	medium	domination_infantry			melee	1.0000	1.0000	false	false
stg_ch_cult_kho_monnik_pit_fighter_belakor	10	wh2_main_plate_40	2100	inf_melee	18	inf_mel	stg_ch_cult_kho_monnik_pit_fighter	hu1c_chaos_axe_and_shield	wh_main_chs_infantry_fast_blood_dismembers	35	35	80	70		0	wh_main_chs_axe_marauders		12	wh_missile_block_55_wood	stg_ch_cult_kho_monnik_pit_fighter	wh_main_infantry_chaos_warriors	trained			true	40.0000	1500.0000	wh3_dlc20_chs_inf_chaos_marauders_mkho	60	80	0	vo_sel_marauders	vo_sel_marauders	vo_sel_dlc20_chaos_faction_leader	1.0000	small	0	0	0	35	0	0	0	0	melee	false	true	false	false	medium	medium	domination_infantry			melee	1.0000	1.0000	false	false
stg_ch_cult_kho_monnik_pit_fighter_kholek	10	wh2_main_plate_40	2100	inf_melee	18	inf_mel	stg_ch_cult_kho_monnik_pit_fighter	hu1c_chaos_axe_and_shield	wh_main_chs_infantry_fast_blood_dismembers	35	35	80	70		0	wh_main_chs_axe_marauders		12	wh_missile_block_55_wood	stg_ch_cult_kho_monnik_pit_fighter	wh_main_infantry_chaos_warriors	trained			true	40.0000	1500.0000	wh3_dlc20_chs_inf_chaos_marauders_mkho	60	80	0	vo_sel_marauders	vo_sel_marauders	vo_sel_dlc20_chaos_faction_leader	1.0000	small	0	0	0	35	0	0	0	0	melee	false	true	false	false	medium	medium	domination_infantry			melee	1.0000	1.0000	false	false
stg_ch_cult_kho_monnik_pit_fighter_valkia	10	wh2_main_plate_40	2100	inf_melee	18	inf_mel	stg_ch_cult_kho_monnik_pit_fighter	hu1c_chaos_axe_and_shield	wh_main_chs_infantry_fast_blood_dismembers	35	35	80	70		0	wh_main_chs_axe_marauders		12	wh_missile_block_55_wood	stg_ch_cult_kho_monnik_pit_fighter	wh_main_infantry_chaos_warriors	trained			true	40.0000	1500.0000	wh3_dlc20_chs_inf_chaos_marauders_mkho	60	80	0	vo_sel_marauders	vo_sel_marauders	vo_sel_dlc20_chaos_faction_leader	1.0000	small	0	0	0	35	0	0	0	0	melee	false	true	false	false	medium	medium	domination_infantry			melee	1.0000	1.0000	false	false
stg_ch_cult_nur_carnival	10	wh2_main_body_15	2100	inf_melee	12	inf_mel	stg_ch_cult_nur_carnival	hu1b_cst_aranessa_halberd	wh_dlc05_wef_inf_wardancer_blood_dismembers	35	45	70	80		0	stg_ch_cult_nur_carnival		10	none	stg_ch_cult_nur_carnival	wh_dlc05_wef_infantry_wardancer	trained			true	40.0000	1500.0000	stg_ch_cult_nur_carnival	60	80	0	vo_sel_melee	vo_sel_melee	vo_sel_culture	1.0000	elves_wef	0	0	0	0	0	20	30	0	melee_anti_large	false	true	false	false	medium	medium	domination_infantry			melee	1.0000	1.0000	false	false
stg_ch_cult_nur_carnival_belakor	10	wh2_main_body_15	2100	inf_melee	12	inf_mel	stg_ch_cult_nur_carnival	hu1b_cst_aranessa_halberd	wh_dlc05_wef_inf_wardancer_blood_dismembers	35	45	70	80		0	stg_ch_cult_nur_carnival		10	none	stg_ch_cult_nur_carnival	wh_dlc05_wef_infantry_wardancer	trained			true	40.0000	1500.0000	stg_ch_cult_nur_carnival	60	80	0	vo_sel_melee	vo_sel_melee	vo_sel_culture	1.0000	elves_wef	0	0	0	0	0	20	30	0	melee_anti_large	false	true	false	false	medium	medium	domination_infantry			melee	1.0000	1.0000	false	false
stg_ch_cult_nur_carnival_festus	10	wh2_main_body_15	2100	inf_melee	12	inf_mel	stg_ch_cult_nur_carnival	hu1b_cst_aranessa_halberd	wh_dlc05_wef_inf_wardancer_blood_dismembers	35	45	70	80		0	stg_ch_cult_nur_carnival		10	none	stg_ch_cult_nur_carnival	wh_dlc05_wef_infantry_wardancer	trained			true	40.0000	1500.0000	stg_ch_cult_nur_carnival	60	80	0	vo_sel_melee	vo_sel_melee	vo_sel_culture	1.0000	elves_wef	0	0	0	0	0	20	30	0	melee_anti_large	false	true	false	false	medium	medium	domination_infantry			melee	1.0000	1.0000	false	false
stg_ch_cult_nur_carnival_kholek	10	wh2_main_body_15	2100	inf_melee	12	inf_mel	stg_ch_cult_nur_carnival	hu1b_cst_aranessa_halberd	wh_dlc05_wef_inf_wardancer_blood_dismembers	35	45	70	80		0	stg_ch_cult_nur_carnival		10	none	stg_ch_cult_nur_carnival	wh_dlc05_wef_infantry_wardancer	trained			true	40.0000	1500.0000	stg_ch_cult_nur_carnival	60	80	0	vo_sel_melee	vo_sel_melee	vo_sel_culture	1.0000	elves_wef	0	0	0	0	0	20	30	0	melee_anti_large	false	true	false	false	medium	medium	domination_infantry			melee	1.0000	1.0000	false	false
stg_ch_cult_nur_children_doom	10	wh2_main_chainmail_30	2100	inf_melee	4	inf_mel	stg_ch_cult_nur_children_doom	hu1_men_arms_spear_and_shield	wh_main_infantry_standard_blood_dismembers	17	38	60	71		0	stg_ch_cult_nur_children_doom		12	wh_missile_block_35_metal	stg_ch_cult_nur_children_doom	wh_main_infantry_rabble	trained			true	40.0000	1500.0000	stg_ch_cult_nur_children_doom	60	80	0	vo_sel_marauders	vo_sel_melee	vo_sel_culture	1.0000	small	0	0	0	0	0	0	0	0	melee_anti_large	false	true	false	false	medium	medium	domination_infantry			melee	1.0000	1.0000	false	false
