key	bonus_v_large	bonus_v_infantry	damage	ap_damage	weapon_length	melee_weapon_type	audio_type	splash_attack_target_size	splash_attack_max_attacks	splash_attack_power_multiplier	building_damage_multiplier	ignition_amount	is_magical	contact_phase	collision_attack_max_targets	collision_attack_max_targets_cooldown	melee_attack_interval	scaling_damage	is_spell
#melee_weapons_tables;25;db/melee_weapons_tables/!!!!!!!2xunitsize_compat_str_skaven_clans
bc_bilekin	0	7	24	8	1.0000	sword	sword		5	1.0000	1.0000	0.0000	false	wh2_dlc17_unit_contact_dazed	0	10	4.5000		false
bc_festering_chantor	0	0	154	66	3.0000	axe	flail	medium	5	1.0000	1.0000	0.0000	true		0	10	4.0000		false
bc_frothing_giant_rats_ror	0	0	6	10	1.0000	sword	creatures_claws		1	1.0000	1.0000	0.0000	true	wh2_main_unit_contact_plague_monk_censer_morale	0	10	4.3000		false
bc_nurgle_mount	0	0	80	340	7.0000	axe	flail	medium	6	1.5000	1.0000	0.0000	false	wh2_main_unit_contact_plague_monk_censer_morale	0	10	4.0000		false
bc_plague_blessed	0	0	9	25	1.0000	spear	halberd		5	1.0000	1.0000	0.0000	false	bc_plague_blessed	0	10	4.6000		false
bc_plague_lord	0	0	80	340	3.0000	axe	flail	medium	5	1.0000	1.0000	0.0000	true	wh2_main_unit_contact_plague_monk_censer_morale	0	10	4.0000		false
bc_plague_pontifex	0	0	126	238	3.0000	axe	flail	medium	5	1.0000	1.2500	0.0000	true	wh2_main_unit_contact_plague_monk_censer_morale	0	10	4.0000		false
bc_pusbags_flail	0	0	15	6	1.0000	axe	hammer		1	0.2000	1.0000	0.0000	false		0	10	4.5000		false
bc_rat_spawn	0	0	31	71	6.0000	axe	creatures_claws	large	8	1.1000	1.0000	0.0000	false	wh_main_unit_contact_poison	0	10	3.8000		false
bc_rat_spawn_ror	0	0	31	71	6.0000	axe	creatures_claws	large	8	1.1000	1.0000	0.0000	false	bc_decaying_touch	0	10	3.8000		false
bc_rotten_rodent_dual_swords	0	6	20	6	1.0000	sword	sword		5	1.0000	1.0000	0.0000	false		0	10	4.5000		false
bc_slimeblades	0	0	20	6	1.0000	sword	sword		5	1.0000	1.0000	0.0000	false	wh2_dlc16_unit_contact_weakened	0	10	4.5000		false
bc_the_hidden	0	0	155	365	6.0000	axe	axe	large	8	1.0000	1.0000	0.0000	false	bc_decaying_touch	0	10	3.8000		false
clan_vrr_cutthroats_dual_swords	0	7	20	6	1.0000	sword	sword		5	1.0000	1.0000	0.0000	false	clan_vrrtkin_unit_contact_globe_residue	0	10	4.5000		false
clan_vrr_ratogre_halberd	0	0	26	62	3.0000	axe	club_medium	medium	6	0.9000	1.0000	0.0000	false		0	10	3.8000		false
clan_vrrtkin_skv_censer	0	0	31	21	1.0000	axe	flail		13	2.0000	1.0000	0.0000	true	str_vrrtkin_poisoned_wind_melee_contact	0	10	4.4000		false
clan_vrrtkin_skv_halberd	17	0	8	20	1.0000	spear	halberd		5	1.0000	0.7500	0.0000	true	str_vrrtkin_poisoned_wind_melee_contact	0	10	4.6000		false
clan_vrrtkin_skv_spear	9	0	18	5	1.0000	spear	spear		5	1.0000	1.0000	0.0000	false	clan_vrrtkin_unit_contact_globe_residue	0	10	4.3000		false
clan_vrrtkin_skv_sword	0	0	20	6	1.0000	sword	sword		5	1.0000	1.0000	0.0000	false	clan_vrrtkin_unit_contact_globe_residue	0	10	4.3000		false
clan_vrrtkin_skv_sword_stormvermin	0	0	25	9	1.0000	sword	sword		5	1.0000	1.0000	0.0000	true	str_vrrtkin_poisoned_wind_melee_contact	0	10	4.6000		false
cr_skv_giant_rat	0	0	7	3	1.0000	sword	creatures_claws		1	1.0000	1.0000	0.0000	false		0	10	4.3000		false
globemaster_melee_weapon	0	0	84	196	3.0000	sword	sword	medium	5	1.0000	1.0000	0.0000	false		0	10	4.0000		false
hcs_ror_doomwheel_wep	0	30	47	88	4.0000	axe	creatures_claws	very_large	7	1.0000	1.0000	0.0000	false		4	1	4.3000		false
hcs_ror_lektrik_wep	0	0	42	98	3.0000	spear	halberd	medium	3	1.0000	1.0000	0.0000	true	wh2_dlc12_unit_passive_zzzap	0	10	4.0000		false
hcs_ror_technox_wep	0	0	42	98	3.0000	spear	halberd	medium	3	1.0000	1.0000	1.0000	true	wh_main_unit_contact_morale	0	10	4.0000		false
liger_skv_cha_skretch_sword	0	25	280	120	3.0000	sword	sword	large	10	1.0000	1.0000	0.0000	false		0	10	3.0000		false
liger_steamtank	0	25	200	140	8.0000	axe	unarmed	very_large	30	3.0000	1.0000	0.0000	false		35	4	4.0000		false
rathan_inf_beast_whitewolf	10	0	80	220	4.0000	axe	creatures_claws	large	3	1.1000	0.7500	0.0000	true	wh3_main_unit_contact_soporific_musk	0	10	3.7000		false
rathan_inf_chanters_melee_wep	0	3	10	35	2.0000	axe	flail		5	1.0000	1.0000	0.0000	true		0	10	4.4000		false
rathan_mounts_melee_weapon	0	22	50	180	6.0000	axe	unarmed	medium	5	1.0000	1.0000	0.0000	false		4	4	5.1000		false
str_bentblade	0	25	60	300	3.0000	sword	sword	medium	6	1.0000	1.0000	0.0000	false	wh2_main_unit_contact_plague_monk_censer_morale	0	10	4.0000		false
str_black_skaven	0	0	7	27	1.0000	spear	halberd		5	1.0000	0.7500	0.0000	false		0	10	4.6000		false
str_crooktail_clanrat_ror	0	6	20	6	1.0000	sword	sword		5	1.0000	1.0000	0.0000	false		0	10	4.5000		false
str_crooktail_rat_spawn	0	0	31	71	6.0000	axe	creatures_claws	large	8	1.1000	1.0000	0.0000	false	wh_main_unit_contact_poison	0	10	3.8000		false
str_crooktail_rat_spawn_character	0	0	124	284	6.0000	axe	creatures_claws	large	8	1.1000	1.0000	0.0000	false	wh_main_unit_contact_poison	0	10	3.8000		false
str_crooktail_viciss	0	0	144	336	7.0000	axe	club_medium	large	6	1.0000	1.2500	0.0000	true	wh2_dlc17_unit_contact_dazed	0	10	4.0000		false
str_feesik_plague_lord	0	15	224	96	3.0000	sword	sword	medium	5	1.0000	1.0000	0.0000	false		0	10	4.0000		false
str_feesik_plague_lord_sling	0	0	202	86	3.0000	sword	sword	medium	5	1.0000	1.0000	0.0000	false		0	10	4.0000		false
str_ferrik_forge_guard	0	0	12	36	1.0000	axe	hammer		1	1.0000	1.0000	0.0000	true		0	10	4.2000		false
str_gangrous_plague_lord	0	25	330	75	3.0000	sword	sword	medium	6	1.0000	1.0000	0.0000	false		0	10	4.0000		false
str_gangrous_vermin	0	9	33	9	1.0000	sword	sword		1	1.0000	1.0000	0.0000	false	wh_main_unit_contact_poison	0	10	4.5000		false
str_gangrous_vermin_ror	0	9	33	9	1.0000	sword	sword		1	1.0000	1.0000	0.0000	false	wh_main_unit_contact_poison	0	10	4.5000	str_gangrous_vermin_ror	false
str_garbag_gitz	0	0	8	22	1.0000	sword	sword		5	1.0000	1.0000	0.0000	false	wh2_main_unit_contact_weeping_blade	0	10	4.3000		false
str_garbag_spite	25	0	100	260	3.0000	spear	halberd	large	4	1.0000	0.7500	0.0000	true	wh2_main_unit_contact_weeping_blade	0	10	4.0000		false
str_garbag_spite_mount	0	0	120	290	5.0000	sword	sword	medium	10	1.5000	1.0000	0.0000	true	wh2_main_unit_contact_weeping_blade	0	10	4.0000		false
str_garbag_squig_rider	0	10	20	44	0.0000	sword	sword		1	1.0000	1.0000	0.0000	false		0	10	4.0000		false
str_gnaw_beaststalker	25	0	240	90	5.0000	spear	spear_medium	medium	4	1.0000	0.5000	0.0000	false		0	10	4.0000		false
str_gnaw_duneskulk	0	0	150	280	3.0000	sword	sword	medium	5	1.0000	0.7500	0.0000	false	str_gnaw_warp_touched	0	10	3.8000	wh2_dlc14_skv_cha_snikch	false
str_gnaw_duneskulk_clone	0	0	0	0	3.0000	sword	sword	medium	5	1.0000	0.7500	0.0000	false	str_gnaw_warp_touched	0	10	3.8000		false
str_gnaw_duneskulk_clone_up	0	0	75	140	3.0000	sword	sword	medium	5	1.0000	0.7500	0.0000	false	str_gnaw_warp_touched	0	10	3.8000	wh2_dlc14_skv_cha_snikch	false
str_gnaw_giant_rat	0	0	18	7	1.0000	sword	creatures_claws		1	1.0000	1.0000	0.0000	false	wh_dlc06_unit_contact_sundered_armour	0	10	4.3000		false
str_gnaw_giant_scorp_wep	0	10	90	220	7.0000	axe	creatures_claws	medium	5	1.0000	1.2500	0.0000	false	str_gnaw_toxic_barb	0	10	3.7000		false
str_gnaw_hunters	10	0	6	21	1.0000	spear	spear		5	1.0000	0.7500	0.0000	false		0	10	4.3000		false
str_gnaw_netters	0	0	25	7	1.0000	axe	axe		1	1.0000	1.2500	0.0000	false	wh_main_unit_contact_poison	0	10	4.3000		false
str_gnaw_netters_ror	0	0	25	7	1.0000	axe	axe		1	1.0000	1.2500	0.0000	true	str_gnaw_warp_touched	0	10	4.3000		false
str_gnaw_orc_slave	0	0	20	6	1.0000	sword	sword		1	1.0000	0.7500	0.0000	false		0	10	3.9000		false
str_gnaw_overseer	0	20	230	150	3.0000	sword	sword	medium	3	1.0000	1.0000	0.0000	false	str_gnaw_warp_touched	0	10	3.8000		false
str_gnaw_scorp_wep	0	6	20	6	1.0000	axe	creatures_claws		5	1.0000	0.5000	0.0000	false	wh_main_unit_contact_poison	0	10	3.7000		false
str_gnaw_war_pigs	0	0	12	27	2.0000	sword	creatures_claws	medium	2	1.1000	1.0000	0.0000	false		0	10	4.0000		false
str_gnaw_war_pigs_ror	0	0	24	54	2.0000	sword	creatures_claws	medium	2	1.1000	1.0000	0.0000	false		0	10	4.0000		false
str_gnaw_wildspeaker	0	0	217	93	3.0000	axe	staff	medium	5	1.0000	1.2500	0.0000	false		0	10	4.0000		false
str_gnaw_windspeaker	0	0	217	93	3.0000	axe	staff	medium	5	1.0000	0.7500	0.0000	true	wh_main_unit_contact_poison	0	10	4.0000		false
str_grudge_mirror_rats	0	0	26	10	1.0000	sword	sword		5	1.0000	1.0000	0.0000	false		0	10	4.6000		false
str_grudge_rathan	0	0	280	120	3.0000	axe	staff	medium	5	1.0000	1.2500	0.0000	true	wh3_dlc20_contact_effect_euphoria	0	10	4.0000		false
str_grudge_sybarite	0	0	217	93	3.0000	axe	staff	medium	5	1.0000	1.2500	0.0000	true	wh3_main_unit_contact_soporific_musk	0	10	4.0000		false
str_haematoma_brassfangs_dw	0	5	18	6	1.0000	axe	axe		1	1.0000	1.0000	0.0000	false		0	10	4.2000		false
str_haematoma_brassfangs_gw	0	0	6	20	1.0000	axe	axe		1	1.0000	1.0000	0.0000	false		0	10	4.6000		false
str_haematoma_goretail	0	35	144	306	3.0000	axe	axe	medium	4	1.8000	1.0000	0.0000	true		0	10	3.8000		false
str_haematoma_skullpriest	0	15	217	93	3.0000	axe	axe	medium	4	1.4000	1.0000	0.0000	false		0	10	3.8000		false
str_haematoma_warprage	0	15	300	140	3.0000	axe	axe	medium	5	1.8000	1.0000	0.0000	false		0	10	3.8000		false
str_kreepus_black_skaven	0	0	7	27	1.0000	spear	halberd		5	1.0000	0.7500	0.0000	false		0	10	4.6000		false
str_kreepus_eshin_sorcerer_lord	0	0	217	93	3.0000	axe	staff	medium	5	1.0000	0.7500	0.0000	true	wh_main_unit_contact_poison	0	10	4.0000		false
str_kreepus_fellpaw	0	0	225	150	3.0000	sword	sword	medium	3	1.0000	1.0000	0.0000	true	str_kreepus_warpstone	0	10	3.8000		false
str_kreepus_fellpaw_ratogre	0	0	100	320	6.0000	axe	creatures_claws	large	8	1.1000	1.2500	0.0000	true	str_kreepus_warpstone	0	10	3.8000		false
str_kreepus_gnawlitch_melee	0	0	84	196	3.0000	spear	halberd	medium	3	1.0000	0.7500	0.0000	true	str_kreepus_gnawlitch_paralyze	0	10	4.0000		false
str_kreepus_misericorde	0	0	217	93	3.0000	axe	staff	medium	5	1.0000	1.2500	0.0000	true	str_kreepus_warpstone	0	10	4.0000		false
str_kreepus_tsinge	0	0	217	93	3.0000	axe	staff	medium	5	1.0000	1.2500	0.0000	true	wh2_main_unit_contact_weeping_blade	0	10	4.0000		false
str_kreepus_warpguard_halberd	9	0	5	18	1.0000	spear	halberd		5	1.0000	0.7500	0.0000	false		0	10	4.6000		false
str_kreepus_warpguard_ror	0	0	20	6	1.0000	sword	sword		5	1.0000	1.0000	0.0000	true	wh2_main_unit_contact_plague_monk_censer_morale	0	10	4.3000		false
str_pontifex_sitch	0	0	280	120	3.0000	sword	sword	large	5	1.0000	1.0000	0.0000	true	bc_plague_blessed	0	10	4.0000		false
str_pontifex_sitch_mount	0	0	140	320	5.0000	sword	sword	large	8	1.5000	1.0000	0.0000	true	bc_plague_blessed	0	10	4.0000		false
str_pox_rat	0	0	100	200	7.0000	axe	creatures_claws	medium	6	1.5000	1.2500	0.0000	false	wh_main_unit_contact_poison	0	10	4.0000		false
str_poxtooth	0	0	271	116	3.0000	axe	staff	medium	5	1.0000	1.2500	0.0000	true	str_poxtooth_staff	0	10	4.0000		false
str_poxtooth_mount	0	20	60	140	6.0000	axe	unarmed	medium	5	1.0000	1.2500	0.0000	true	str_poxtooth_staff	4	4	5.2000		false
str_rictus_sliceblade	0	0	120	280	3.0000	sword	sword	medium	5	1.0000	0.7500	0.0000	false	str_rictus_sliceblade	0	10	4.0000		false
str_rikzik	0	15	280	120	3.0000	sword	sword	medium	5	1.0000	1.0000	0.0000	false	wh_main_unit_contact_poison	0	10	4.0000		false
str_ror_black_13	0	0	32	88	3.0000	sword	sword	medium	3	1.0000	1.0000	0.0000	false	wh2_main_unit_contact_weeping_blade	0	10	3.8000	wh2_dlc14_skv_cha_snikch	false
str_ror_burrow_crackers	0	0	20	6	1.0000	sword	sword		5	1.0000	1.0000	0.0000	false	wh_main_unit_contact_poison	0	10	4.3000		false
str_ror_hell_pit_horrors	17	0	155	365	8.0000	axe	creatures_claws	large	6	1.0000	1.2500	1.0000	true	str_ror_warpfumes	0	10	3.2000		false
str_skarrik	0	30	100	320	3.0000	spear	halberd	large	8	1.5000	1.0000	0.0000	false		0	10	4.0000		false
str_skarrik_mount	0	30	120	360	5.0000	sword	sword	medium	8	1.5000	1.0000	0.0000	false		0	10	4.0000		false
str_skittice	0	0	108	300	1.0000	spear	halberd	large	8	1.5000	1.0000	0.0000	true	bc_plague_blessed	0	10	4.0000		false
str_skully_gutter_runner_blade	0	0	7	21	1.0000	sword	sword		5	1.0000	1.0000	0.0000	false		0	10	4.3000		false
str_skully_gutter_runner_ror	0	0	7	21	1.0000	sword	sword		5	1.0000	1.0000	0.0000	false	wh2_main_unit_contact_weeping_blade	0	10	4.3000		false
str_skully_night_runner_blade	0	0	6	20	1.0000	sword	sword		5	1.0000	1.0000	0.0000	false		0	10	4.3000		false
str_skurvy_commodore_sling	0	0	202	86	3.0000	sword	sword	medium	5	1.0000	1.0000	0.0000	false		0	10	4.0000		false
str_treecherik_gristl	0	0	96	264	3.0000	sword	sword	medium	3	1.0000	1.0000	0.0000	false	wh2_main_unit_contact_weeping_blade	0	10	3.8000		false
str_treecherik_gristl_clone	0	0	0	0	3.0000	sword	sword	medium	3	1.0000	1.0000	0.0000	false	wh_main_unit_contact_poison	0	10	3.8000		false
str_treecherik_gristl_clone_up	0	0	48	132	3.0000	sword	sword	medium	3	1.0000	1.0000	0.0000	false	wh_main_unit_contact_poison	0	10	3.8000		false
str_urgat_chariot	0	12	27	9	5.0000	axe	creatures_claws	very_large	3	1.0000	1.2500	0.0000	false		3	2	4.0000		false
str_verms_bat_wep	0	0	20	6	1.0000	knife	creatures_claws		1	1.0000	0.5000	0.0000	false	str_verms_distracting	0	10	4.0000		false
str_verms_fly_wep	0	0	12	3	2.0000	knife	creatures_claws		1	1.0000	0.5000	0.0000	false	wh_main_unit_contact_poison	0	10	4.0000		false
str_verms_giant_bat_wep	0	0	194	102	20.0000	axe	creatures_claws	medium	5	1.0000	0.5000	0.0000	false	str_verms_distracting	0	3	4.0000		false
str_verms_giant_rat	0	2	18	7	2.0000	sword	creatures_claws		1	1.0000	0.5000	0.0000	false	wh_dlc06_unit_contact_sundered_armour	0	10	4.3000		false
str_verms_giant_scorp_wep	0	10	90	220	7.0000	axe	creatures_claws	medium	5	1.0000	1.2500	0.0000	false	str_verms_toxic_barb	0	10	3.7000		false
str_verms_gs_wep	0	0	30	62	3.0000	knife	creatures_claws		1	1.0000	0.7500	0.0000	false	wh_main_unit_contact_poison	0	10	4.0000		false
str_verms_lamplighter_wep	6	0	15	4	1.0000	spear	spear		5	1.0000	0.7500	1.0000	false	str_verms_oil_fire	0	10	4.3000		false
str_verms_scorp_wep	0	6	20	6	1.0000	axe	creatures_claws		5	1.0000	0.5000	0.0000	false	wh_main_unit_contact_poison	0	10	3.7000		false
str_verms_spider_riders_ror	0	0	10	21	3.0000	knife	creatures_claws		1	1.0000	0.7500	0.0000	false	wh_main_unit_contact_poison	0	10	4.0000		false
str_verms_swarmcaller	0	0	217	93	3.0000	axe	staff	medium	5	1.0000	1.2500	0.0000	false	str_verms_toxic_barb	0	10	4.0000		false
str_verms_swarmleader	0	20	230	150	3.0000	sword	sword	medium	3	1.0000	1.0000	0.0000	false	str_verms_distracting	0	10	3.8000		false
str_verms_tenscratch	20	0	280	140	3.0000	spear	whip	large	5	1.0000	0.7500	1.0000	false	str_verms_oil_fire	0	2	4.0000		false
str_verms_verminkeeper_wep	8	0	12	6	3.0000	spear	whip		5	1.0000	0.7500	0.0000	false		0	2	4.0000		false
str_warpguard_halberd	9	0	5	18	1.0000	spear	halberd		5	1.0000	0.7500	0.0000	false		0	10	4.6000		false
str_warpguard_ror	0	0	20	6	1.0000	sword	sword		5	1.0000	1.0000	0.0000	true	wh2_main_unit_contact_plague_monk_censer_morale	0	10	4.3000		false
thom_ferrik_cpt	26	0	73	285	3.0000	spear	halberd	medium	8	1.0000	1.0000	0.0000	false		0	10	4.0000		false
thom_ferrik_linebreakers	0	0	69	161	4.0000	sword	sword	medium	7	1.5000	1.0000	0.0000	false		0	10	4.0000		false
thom_iron_mask	22	0	100	240	3.0000	spear	halberd	medium	4	1.0000	0.7500	0.0000	false		0	10	4.0000		false
thom_iron_mask_duel	0	25	130	260	3.0000	sword	sword	medium	4	1.0000	0.7500	0.0000	false		0	10	4.0000		false
thom_iron_mask_shield	0	0	270	140	3.0000	axe	axe	medium	4	1.0000	0.7500	0.0000	false		0	10	4.0000		false
trikstab_weapon_melee	0	0	110	230	3.0000	spear	halberd	medium	7	1.0000	1.0000	0.0000	false	trikstab_concoction	0	10	4.9000		false
wh2_main_skv_2h_weapon	0	0	8	27	1.0000	axe	axe		5	1.0000	1.0000	0.0000	false		0	10	4.2000		false
