key	bonus_v_large	bonus_v_infantry	damage	ap_damage	weapon_length	melee_weapon_type	audio_type	splash_attack_target_size	splash_attack_max_attacks	splash_attack_power_multiplier	building_damage_multiplier	ignition_amount	is_magical	contact_phase	collision_attack_max_targets	collision_attack_max_targets_cooldown	melee_attack_interval	scaling_damage	is_spell
#melee_weapons_tables;25;db/melee_weapons_tables/!!!!!!!2xunitsize_compat_!!!laf_dwarfs
laf_dwf_crank_gun	0	0	17	3	1.0000	sword	drakegun		1	1.0000	1.0000	0.0000	false		0	10	4.0000		false
laf_dwf_dual_drakefire_pistol	0	0	17	3	1.0000	sword	drakegun		1	1.0000	1.0000	0.0000	false		0	10	4.0000		false
laf_dwf_earth_borer	0	0	140	460	16.0000	spear	Rat_Ogre_Drill	very_large	6	1.2000	2.2500	0.0000	false	wh_dlc06_unit_contact_sundered_armour	5	5	4.3000		false
laf_dwf_excavators_2h_pickaxe	0	0	3	26	1.0000	axe	axe		1	1.0000	2.5000	0.0000	false		0	10	4.3000		false
laf_dwf_ghost_dwarf_warriors_axe	0	0	0	15	1.0000	axe	axe		1	1.0000	1.2500	0.0000	true	wh_dlc08_unit_contact_frostbite	0	10	4.3000		false
laf_dwf_ghost_ironbreakers_axe	0	0	0	18	1.0000	axe	axe		1	1.0000	1.2500	0.0000	true	wh_dlc08_unit_contact_frostbite	0	10	4.3000		false
laf_dwf_ghost_longbeards_axe	0	0	0	18	1.0000	axe	axe		1	1.0000	1.2500	0.0000	true	wh_dlc08_unit_contact_frostbite	0	10	4.3000		false
laf_dwf_grombold_mattock	0	0	140	260	3.0000	axe	axe	medium	4	1.0000	3.0000	0.0000	false		0	10	4.0000		false
laf_dwf_lord_2h_axe	0	0	140	290	3.0000	axe	axe	medium	6	1.0000	1.2500	0.0000	false		0	10	4.0000		false
laf_dwf_miners_1h_pickaxe	0	0	5	17	1.0000	axe	axe		1	1.0000	3.0000	0.0000	false		0	10	4.3000		false
laf_dwf_miners_2h_pickaxe	0	0	4	28	1.0000	axe	axe		1	1.0000	3.0000	0.0000	false		0	10	4.3000		false
laf_dwf_miners_steam_drill	0	0	14	50	4.0000	spear	Rat_Ogre_Drill	medium	2	1.5000	0.7500	0.0000	false	wh_dlc06_unit_contact_sundered_armour	0	10	4.0000		false
laf_dwf_prospectors_2h_pickaxe	0	0	80	300	3.0000	axe	axe	medium	3	1.0000	3.0000	0.0000	false		0	10	4.3000		false
laf_dwf_thane_2h_axe	0	0	130	280	3.0000	axe	axe	medium	6	1.0000	1.2500	0.0000	false		0	10	4.0000		false
laf_dwf_unrad_pickaxe	0	0	80	320	3.0000	axe	axe	medium	4	1.0000	3.0000	0.0000	false		0	10	4.0000		false
