key	bonus_v_large	bonus_v_infantry	damage	ap_damage	weapon_length	melee_weapon_type	audio_type	splash_attack_target_size	splash_attack_max_attacks	splash_attack_power_multiplier	building_damage_multiplier	ignition_amount	is_magical	contact_phase	collision_attack_max_targets	collision_attack_max_targets_cooldown	melee_attack_interval	scaling_damage	is_spell
#melee_weapons_tables;25;db/melee_weapons_tables/!!!!!!!2xunitsize_compat_!!_sartosa_overhaul
sartosa_buccaneer_dual_axes	0	0	28	12	1.0000	axe	axe		1	1.0000	1.0000	0.0000	false		0	10	3.6000		false
sartosa_depth_guard_jenny_ror	0	5	34	16	1.0000	axe	axe		1	1.0000	1.2500	0.0000	false		0	10	3.8000		false
sartosa_fleet_admiral_halberd_davey	34	0	130	320	3.0000	spear	halberd	large	5	1.0000	150.0000	0.0000	false		0	10	4.0000		false
sartosa_fleet_admiral_jenny_promethean	0	15	120	280	3.0000	axe	claw	medium	5	1.0000	100.0000	0.0000	false	sartosa_contact_effect_flayed_skin	0	10	3.2000		false
sartosa_fleet_admiral_jenny_whip	0	25	310	170	3.0000	sword	sword	medium	8	1.0000	150.0000	0.0000	false	sartosa_contact_effect_flayed_skin	0	10	4.0000		false
sartosa_fleet_admiral_sword	0	30	300	150	3.0000	sword	sword	medium	8	1.0000	150.0000	0.0000	false		0	10	3.6000		false
sartosa_fleet_admiral_sword_james	0	0	280	220	3.0000	sword	sword	medium	8	1.0000	150.0000	0.0000	false		0	10	3.0000		false
sartosa_fleet_admiral_sword_sammy	0	30	270	150	3.0000	sword	sword	medium	8	1.0000	150.0000	0.0000	false	wh_main_unit_contact_poison	0	10	3.0000		false
sartosa_fleet_captain_sword	0	15	275	100	3.0000	sword	sword	medium	6	1.0000	150.0000	0.0000	false		0	10	3.6000		false
sartosa_norscan_captain_axe	0	15	220	200	3.0000	axe	axe	large	8	1.0000	150.0000	0.0000	false		0	10	3.6000		false
sartosa_norscan_captain_axe_harik	0	0	260	290	3.0000	axe	claw	large	10	1.0000	250.0000	0.0000	false	wh_dlc06_unit_contact_sundered_armour	0	10	2.8000		false
sartosa_norscan_captain_chariot	0	15	160	320	14.0000	axe	claw	very_large	10	1.0000	400.0000	0.0000	false	wh_dlc08_unit_contact_frostbite	0	10	3.0000		false
sartosa_norscan_captain_ice_wolf	0	15	140	280	1.0000	axe	claw	large	5	1.0000	40.0000	0.0000	false	wh_dlc08_unit_contact_frostbite	0	10	3.6000		false
