key	text	tooltip
#Loc;1;text/db/!!!cth_fuyuanshan.loc		
land_units_onscreen_name_wh3_main_cth_fuyuanshan_0	"Dragon General" Fu Yuanshan	true
land_units_onscreen_name_wh3_main_cth_fuyuanshan_1	"Dragon General" Fu Yuanshan	true
agent_subtypes_onscreen_name_override_wh3_main_cth_fuyuanshan	Legendary Lord	true
units_custom_battle_mounts_mount_name_wh3_main_cth_fuyuanshan_0wh3_main_cth_fuyuanshan_1	Chi Yan	true
unit_description_short_texts_text_wh3_main_cth_fuyuanshan_0	Fu Yuanshan is a weapon meticulously crafted by Miao Ying to combat Grand Cathay's long-standing enemy. Honed by hatred and consecrated with blood, this weapon is destined to shine in the north of the Great Bastion.	true
unit_description_short_texts_text_wh3_main_cth_fuyuanshan_1	Fu Yuanshan is a weapon meticulously crafted by Miao Ying to combat Grand Cathay's long-standing enemy. Honed by hatred and consecrated with blood, this weapon is destined to shine in the north of the Great Bastion.	true
names_name_2022052001	"Dragon General"	true
names_name_2022052000	Fu Yuanshan	true
ancillaries_onscreen_name_cth_fuyuanshan_arcane_item	Six Yao Copper Coins	true
ancillaries_onscreen_name_cth_fuyuanshan_armour	Celestial Dragon Armor	true
ancillaries_onscreen_name_cth_fuyuanshan_enchanted_item	Wei-Jin Tiger Tally	true
ancillaries_onscreen_name_cth_fuyuanshan_weapon	Lie Que	true
ancillaries_onscreen_name_cth_fuyuanshan_talisman	Six Yao Copper Coins	true
character_skills_localised_name_cth_fuyuanshan_arcane_item	Celestial Dragon Armor	true
character_skills_localised_name_cth_fuyuanshan_armour	Wei-Jin Tiger Tally	true
character_skills_localised_name_cth_fuyuanshan_enchanted_item	Lie Que	true
character_skills_localised_name_cth_fuyuanshan_weapon	Lie Que	true
character_skills_localised_name_cth_fuyuanshan_talisman	Jade-Blood Pendant	true
character_skills_localised_name_wh3_main_skill_innate_fuyuanshan	Trueblood Dragonborn	true
character_skills_localised_name_wh3_main_skill_innate_fuyuanshan_innate_1	Ghost from the Underworld	true
character_skills_localised_name_wh3_main_skill_innate_fuyuanshan_innate_2	Lifetime of Galloping	true
character_skills_localised_name_wh3_main_skill_innate_fuyuanshan_innate_3	Forged in Blood	true
character_skills_localised_name_wh3_main_skill_innate_fuyuanshan_innate_4	Soaring Ambition	true
character_skills_localised_name_wh3_main_skill_innate_fuyuanshan_innate_5	Dwarfen Wit	true
character_skills_localised_name_wh3_main_skill_innate_fuyuanshan_innate_6	Beacon of the Bastion	true
ancillaries_colour_text_cth_fuyuanshan_arcane_item	Although Fu Yuanshan rejected the proposal of the Nan-Gau merchant Peng Du to marry his daughter, Peng Du did not take back the magic-infused copper coins he had gifted to Fu Yuanshan.	true
ancillaries_colour_text_cth_fuyuanshan_armour	The armor is crafted from the Dragon Emperor's own scales, making it stronger than steel and exceptionally magnificent. It can only be obtained through exceptional merit.	true
ancillaries_colour_text_cth_fuyuanshan_enchanted_item	A tiger-shaped tally personally bestowed by the Dragon Emperor, emanating a faint aura of the Celestial Dragon's might. Holding it allows one to command armies from all directions.	true
ancillaries_colour_text_cth_fuyuanshan_weapon	On the day Fu Yuanshan came of age, Miao Ying personally presented him with this spear. Crafted by Zhao Ming himself, the spearhead is wreathed in the radiance of celestial lightning, hence its name Lie Que.\\nWith the power of this spear, Fu Yuanshan even accomplished the feat of slaying a Greater Daemon on the battlefield.	true
ancillaries_colour_text_cth_fuyuanshan_talisman	Before the army set off, Fu Yuanshan made a special trip to the Jade-Blood Temple, but the Jade-Blood Oracle did not appear. Instead, a disciple presented him with a jade pendant faintly emanating the aura of life.	true
character_skills_localised_description_cth_fuyuanshan_arcane_item	Although Fu Yuanshan rejected the proposal of the Nan-Gau merchant Peng Du to marry his daughter, Peng Du did not take back the magic-infused copper coins he had gifted to Fu Yuanshan.	true
character_skills_localised_description_cth_fuyuanshan_armour	The armor is crafted from the Dragon Emperor's own scales, making it stronger than steel and exceptionally magnificent. It can only be obtained through exceptional merit.	true
character_skills_localised_description_cth_fuyuanshan_enchanted_item	A tiger-shaped tally personally bestowed by the Dragon Emperor, emanating a faint aura of the Celestial Dragon's might. Holding it allows one to command armies from all directions.	true
