key	text	tooltip
#Loc;1;text/db/!!!cth_fuyuanshan_jade_general.loc		
agent_subtypes_onscreen_name_override_jade_general	Jade General	true
agent_subtypes_description_text_override_jade_general	Jade Generals are elite warriors promoted from the ranks of the Jade Warriors, seasoned veterans with exceptional martial skills and military strategies.	true
land_units_onscreen_name_jade_general_0	Jade General	false
unit_description_short_texts_text_jade_general_0	Jade Generals are elite warriors promoted from the ranks of the Jade Warriors, seasoned veterans with exceptional martial skills and military strategies.	false
unit_description_historical_texts_text_jade_general_0	Jade Generals are elite warriors promoted from the ranks of the Jade Warriors, seasoned veterans with exceptional martial skills and military strategies.	false
land_units_onscreen_name_jade_general_1	Jade General	false
unit_description_short_texts_text_jade_general_1	Jade Generals are elite warriors promoted from the ranks of the Jade Warriors, seasoned veterans with exceptional martial skills and military strategies.	false
unit_description_historical_texts_text_jade_general_1	Jade Generals are elite warriors promoted from the ranks of the Jade Warriors, seasoned veterans with exceptional martial skills and military strategies.	false
land_units_onscreen_name_jade_general_2	Jade General	false
unit_description_short_texts_text_jade_general_2	Jade Generals are elite warriors promoted from the ranks of the Jade Warriors, seasoned veterans with exceptional martial skills and military strategies.	false
unit_description_historical_texts_text_jade_general_2	Jade Generals are elite warriors promoted from the ranks of the Jade Warriors, seasoned veterans with exceptional martial skills and military strategies.	false
agent_recruitment_categories_onscreen_name_jade_general	Jade General	true
units_custom_battle_mounts_mount_name_jade_general_0jade_general_1	Qilin	true
units_custom_battle_mounts_mount_name_jade_general_0jade_general_2	Dragon Horse	true
ancillaries_onscreen_name_jade_general_fight_1	Dragon Horse	true
ancillaries_colour_text_jade_general_fight_1	Dragon Horses are rare and majestic, moving faster than wind and thunder. However, they are also unruly and difficult to tame. If not handled by a brave warrior, they may cause harm instead.	true
ancillaries_onscreen_name_jade_general_command_1	Qilin	true
ancillaries_colour_text_jade_general_command_1	Qilins are mystical creatures inhabiting Grand Cathay, possessing the ability to control lightning. They are proud and swift, and only those with both wisdom and courage can tame them.	true
unit_abilities_onscreen_name_abilities_bastion	Immovable Bulwark	true
unit_abilities_tooltip_text_abilities_bastion	The true defenders of Cathay's peace are the guardians upon the Great Bastion. They stand against Chaos with their unwavering will, ensuring the tranquility of Cathay. The Jade Generals are particularly outstanding among them.	true
effects_description_Attack_jade	Melee Attack: +%n for Jade units	true
effects_description_Defence_jade	Armor: +%n for Jade units	true
character_skills_localised_name_jade_general_skills_war_flame	Beacon of the Bastion	true
character_skills_localised_description_jade_general_skills_war_flame	The flames of war have arrived, the defenders of the Great Bastion must rally!	true
character_skills_localised_name_jade_general_skills_prisoner	Conscription of Convicts	true
character_skills_localised_description_jade_general_skills_prisoner	Convicts have always been a valuable addition to the Great Bastion garrison. For a chance at redemption, they are willing to risk their lives and disregard personal gain.	true
character_skills_localised_name_jade_general_skills_defence	Will to Defend the Nation	true
character_skills_localised_description_jade_general_skills_defence	Facing invaders who encroach upon their homeland, the soldiers of Grand Cathay unite in their hatred, delivering a powerful counterattack to the aggressors.	true
character_skills_localised_name_jade_general_skills_equip	Equipment Maintenance	true
character_skills_localised_description_jade_general_skills_equip	Upon the Jade General's request, equipment from various weapon workshops across Grand Cathay is continuously delivered to the soldiers.	true
character_skills_localised_name_jade_general_fight_1	Bravest of the Army	true
character_skills_localised_name_jade_general_fight_2	The Jade General charges into battle, leading the way, inspiring all soldiers in the army	true
character_skills_localised_name_jade_general_fight_3	Aggression Like Fire	true
character_skills_localised_name_jade_general_fight_4	The Jade General charges into battle, leading the way, becoming the courage of the army	true
character_skills_localised_name_jade_general_fight_5	Double-Layered Armor	true
character_skills_localised_name_jade_general_fight_6	The Jade General, shouting in the heat of battle, orders the soldiers to put on a second layer of armor, ready to fight another round	true
character_skills_localised_description_jade_general_fight_1	Cessation Incantation	true
character_skills_localised_description_jade_general_fight_2	Through a special breathing technique, the Jade General quickly recovers his energy, but this method is like drinking poison to quench thirst, and using it again in a short time will endanger his life	true
character_skills_localised_description_jade_general_fight_3	Fight to the Death	true
character_skills_localised_description_jade_general_fight_4	The Jade General fights bravely, becoming more courageous with each battle	true
character_skills_localised_description_jade_general_fight_5	Unstoppable Charge	true
character_skills_localised_description_jade_general_fight_6	The soldiers, following the Jade General, firmly believe that victory will ultimately belong to them, and launch a frenzied attack	true
character_skills_localised_name_jade_general_command_1	Strategically Brilliant	true
character_skills_localised_name_jade_general_command_2	Artillery Support	true
character_skills_localised_name_jade_general_command_3	Battlefield First Aid	true
character_skills_localised_name_jade_general_command_4	Reserve Forces	true
character_skills_localised_name_jade_general_command_5	Crossbow Workshop	true
character_skills_localised_name_jade_general_command_6	Follow the Banner	true
character_skills_localised_description_jade_general_command_1	The Jade General commands the army with strict discipline and well-organized orders. Under his leadership, the soldiers of Grand Cathay form a well-functioning and massive war machine, capable of easily crushing any enemy.	true
character_skills_localised_description_jade_general_command_2	At the Jade General's signal, several soldiers pick up flags and wave them in a specific rhythm. The Great Bastion guards in the distance, holding observation mirrors, quickly decipher the meaning of the flags: a set of coordinates.\\nNext, the artillery placed on the Great Bastion aims at the location indicated by the coordinates.	true
character_skills_localised_description_jade_general_command_3	Proper medical care can save lives that would otherwise be lost, but this process involves some risks...	true
character_skills_localised_description_jade_general_command_4	A good general never throws all his troops into battle at once. After the initial engagement, fresh reinforcements are the only way a general can influence the battlefield.	true
character_skills_localised_description_jade_general_command_5	New workshops are established, working day and night to supply the front lines. Thanks to the abundant crossbow bolts, new tactics can be implemented.	true
character_skills_localised_description_jade_general_command_6	The soldiers of Grand Cathay unite under the banner of Wei-Jin, chanting the Dragon Emperor's name in unison, their morale soaring.	true
effects_description_wh3_main_effect_ability_enable_muse	Activates the ability: "Cessation Incantation"	true
unit_abilities_onscreen_name_wh3_main_muse	Cessation Incantation	true
unit_abilities_tooltip_text_wh3_main_muse	The Taoists of Shen Yang Guan have created a special breathing technique that regulates the state of body and mind through specific rhythmic breathing, allowing for rapid energy recovery in a short time.	true
effects_description_wh3_main_effect_ability_enable_battle_blood	Activates the ability: "Fight to the Death"	true
unit_abilities_onscreen_name_wh3_main_battle_blood	Fight to the Death	true
unit_abilities_tooltip_text_wh3_main_battle_blood	The pain of battle awakens the Jade General's full potential, making him feel even stronger than usual	true
effects_description_wh3_main_effect_ability_enable_army_charge	Activates the ability: "Unstoppable Charge"	true
unit_abilities_onscreen_name_wh3_main_army_charge	Unstoppable Charge	true
unit_abilities_tooltip_text_wh3_main_army_charge	The soldiers, following the Jade General, firmly believe that victory will ultimately belong to them, and launch a frenzied attack.	true
effects_description_wh3_main_effect_ability_enable_artillery	Activates the ability: "Artillery Support"	true
unit_abilities_onscreen_name_wh3_main_artillery	Artillery Support	true
