key	text	tooltip
#Loc;1;text/@@@rhd_skaven_overhaul_unit.loc		
land_units_onscreen_name_rhd_land_skv_inf_clanrats_warpstone_0	Mining Clanrats	false
land_units_onscreen_name_rhd_land_skv_inf_clanrats_warpstone_1	Mining Clanrats (Shields)	false
land_units_onscreen_name_rhd_land_skv_inf_skavenslaves_warpstone_0	Slave Miners	false
land_units_onscreen_name_rhd_land_skv_inf_skavenslave_slingers_warpstone_0	Slave Slingers (Warpstone)	false
land_units_onscreen_name_rhd_land_skv_inf_night_runners_warpstone_0	Night Runners (Warpstone)	false
land_units_onscreen_name_rhd_land_skv_inf_night_runners_warpstone_1	Night Slingers (Warpstone)	false
land_units_onscreen_name_rhd_land_skv_inf_gutter_runners_warpstone_0	Gutter Runners (Warpstone)	false
land_units_onscreen_name_rhd_land_skv_inf_gutter_runner_slingers_warpstone_0	Gutter Slingers (Warpstone)	false
land_units_onscreen_name_rhd_land_skv_inf_tesla_trooper_0	Warlock Tesla Engineers	false
land_units_onscreen_name_rhd_land_skv_inf_plague_monk_warpstone_0	Warp-Musk Plague Monks	false
land_units_onscreen_name_rhd_land_skv_veh_screaming_bell_0	Screaming Bells	false
land_units_onscreen_name_rhd_land_skv_mon_bonebreaker_0	Bonebreakers	false
land_units_onscreen_name_rhd_land_skv_inf_skv_slave_powder_ror	Suicide Squad (Slave Miners)	false
land_units_onscreen_name_rhd_land_skv_inf_warp_grinder_ror	Geological Engineers (Warp Grinders)	false
land_units_onscreen_name_rhd_land_skv_inf_night_runners_ror	Poison Rat Gang (Night Runners)	false
land_units_onscreen_name_rhd_land_skv_inf_poison_wind_globadiers_ror	Barrel-Back Rats (Poison Wind Globadiers)	false
land_units_onscreen_name_rhd_land_skv_art_plagueclaw_catapult_ror	Toxic Launcher Team (Plagueclaw Catapult)	false
land_units_onscreen_name_rhd_land_skv_inf_plague_monks_ror	Disease Wardens (Plague Monks)	false
--------------------------	--------------------------	false
unit_description_short_texts_text_rhd_land_skv_inf_clanrats_warpstone_0_short_desc	They are the backbone of the Skaven army. While not as numerous as Skavenslaves, they receive slightly better training.	false
unit_description_short_texts_text_rhd_land_skv_inf_clanrats_warpstone_1_short_desc	They are the backbone of the Skaven army. While not as numerous as Skavenslaves, they receive slightly better training.	false
unit_description_short_texts_text_rhd_land_skv_inf_skavenslaves_warpstone_0_short_desc	In this lawless, despair-filled world, the weak in body and mind are destined for slaughter or endless toil.	false
unit_description_short_texts_text_rhd_land_skv_inf_skavenslave_slingers_warpstone_0_short_desc	Using slings keeps them away from danger, allowing them to watch their comrades perish from afar.	false
unit_description_short_texts_text_rhd_land_skv_inf_night_runners_warpstone_0_short_desc	Stealthy fighters best deployed away from the main battlefield to exploit enemy weaknesses from the flanks.	false
unit_description_short_texts_text_rhd_land_skv_inf_night_runners_warpstone_1_short_desc	They emerge from the ground to deliver cruel and deadly strikes against the enemy.	false
unit_description_short_texts_text_rhd_land_skv_inf_gutter_runners_warpstone_0_short_desc	Elite death squads of Clan Eshin, these lightly armored warriors are swift and deadly, excelling in stealth and ambush tactics.	false
unit_description_short_texts_text_rhd_land_skv_inf_gutter_runner_slingers_warpstone_0_short_desc	They rain projectiles with slings before vanishing again, their agility making them frustratingly elusive.	false
unit_description_short_texts_text_rhd_land_skv_inf_tesla_trooper_0_short_desc	Anything within the range of these warlocks' Warpstone-charged Tesla Coils ends up as a pile of scorched fur.	false
unit_description_short_texts_text_rhd_land_skv_inf_skv_slave_powder_ror_short_desc	These slaves are forced to carry explosive barrels, charging at enemies in suicidal assaults.	false
unit_description_short_texts_text_rhd_land_skv_inf_warp_grinder_ror_short_desc	These deranged engineers hail from the hazardous geological engineering division, equipped to withstand extreme heat and induce controlled magma eruptions.	false
---------------------------	---------------------------	false
unit_description_historical_texts_text_rhd_land_skv_inf_clanrats_warpstone_0_long_desc	The majority of Skaven armies are comprised of Clanrats—a horde of ratmen that make up the warrior class. These Skaven belong to countless clans, which are scattered across the tunnels, fortresses, and sprawling cavern cities of the Under-Empire. Among the teeming masses, only the sheer number of enslaved workers and incompetent Skavenslaves can rival the quantity of Clanrats. When a Warlord musters forces for war, Clanrats take the front lines, occupying key positions in the battle formation. They attack in overwhelming numbers and with reckless ferocity to overcome foes. If the Warlord can afford it and maintains good relations with Clan Skryre, weapon teams may join them. However, these destructive magical contraptions often face scrutiny from Clanrats due to frequent malfunctions, causing as much harm to their allies as to their enemies.	false
unit_description_historical_texts_text_rhd_land_skv_inf_clanrats_warpstone_1_long_desc	The majority of Skaven armies are comprised of Clanrats—a horde of ratmen that make up the warrior class. These Skaven belong to countless clans, which are scattered across the tunnels, fortresses, and sprawling cavern cities of the Under-Empire. Among the teeming masses, only the sheer number of enslaved workers and incompetent Skavenslaves can rival the quantity of Clanrats. When a Warlord musters forces for war, Clanrats take the front lines, occupying key positions in the battle formation. They attack in overwhelming numbers and with reckless ferocity to overcome foes. If the Warlord can afford it and maintains good relations with Clan Skryre, weapon teams may join them. However, these destructive magical contraptions often face scrutiny from Clanrats due to frequent malfunctions, causing as much harm to their allies as to their enemies.	false
