key	animation	entity	audio_armour_type	variant	voiceover
#mounts_tables;10;db/mounts_tables/!!!gra_knightly_orders
wh_main_emp_mnt_demigryph_griffon_guard	bc2_demigryph	wh_main_monster_demigryph_blood	plate	emp_demigryph_griffon_guard	wh_main_vo_culture_Griffin_DemiGryph_Hippogryph
wh_main_emp_mnt_demigryph_knights_arrow	bc2_demigryph	wh_main_monster_demigryph_blood	plate	emp_demigryph_knights_arrow	wh_main_vo_culture_Griffin_DemiGryph_Hippogryph
wh_main_emp_mnt_demigryph_knights_panther_inner_circle	bc2_demigryph	wh_main_monster_demigryph_knights_panther_blood	plate	emp_demigryph_knights_panther_inner	wh_main_vo_culture_Griffin_DemiGryph_Hippogryph
wh_main_emp_mnt_demigryph_reiksguard_elite	bc2_demigryph	wh_main_monster_demigryph_blood	plate	emp_demigryph_reiksguard_inner	wh_main_vo_culture_Griffin_DemiGryph_Hippogryph
wh_main_emp_mnt_demigryph_strommer_band	bc2_demigryph	wh_main_monster_demigryph_blood	plate	emp_demigryph_strommer_band	wh_main_vo_culture_Griffin_DemiGryph_Hippogryph
wh_main_emp_mnt_demigryph_taal_fury	bc2_demigryph	wh_main_monster_demigryph_blood	plate	emp_demigryph_taal_fury	wh_main_vo_culture_Griffin_DemiGryph_Hippogryph
wh_main_emp_mnt_demigryph_vengeful_sun	bc2_demigryph	wh_main_monster_demigryph_blood	plate	emp_demigryph_vengeful_sun	wh_main_vo_culture_Griffin_DemiGryph_Hippogryph
wh_main_emp_mnt_warhorse_black_bear	hr1_warhorse	wh_main_cavalry_slow_blood	plate	mnt_barded_warhorse_black_bear	wh_main_vo_culture_Horse
wh_main_emp_mnt_warhorse_black_guard	hr1_warhorse	wh_main_cavalry_slow_blood	plate	mnt_barded_warhorse_black_guard	wh_main_vo_culture_Horse
wh_main_emp_mnt_warhorse_black_rose	hr1_warhorse	wh_main_cavalry_slow_blood	plate	mnt_barded_warhorse_black_rose	wh_main_vo_culture_Horse
wh_main_emp_mnt_warhorse_broken_sword	hr1_warhorse	wh_main_cavalry_slow_blood	plate	mnt_barded_warhorse_broken_sword	wh_main_vo_culture_Horse
wh_main_emp_mnt_warhorse_brotherhood_steel	hr1_warhorse	wh_main_cavalry_slow_blood	plate	mnt_barded_warhorse_brotherhood_steel	wh_main_vo_culture_Horse
wh_main_emp_mnt_warhorse_drakenhof_templars	hr1_warhorse	wh_main_cavalry_slow_blood	plate	mnt_barded_warhorse_drakenhof_templars	wh_main_vo_culture_Horse
wh_main_emp_mnt_warhorse_everlasting_light	hr1_warhorse	wh_main_cavalry_slow_blood	plate	mnt_barded_warhorse_everlasting_light	wh_main_vo_culture_Horse
wh_main_emp_mnt_warhorse_fellwolf_brotherhood	hr1_warhorse	wh_main_cavalry_slow_blood	plate	mnt_barded_warhorse_fellwolf_brotherhood	wh_main_vo_culture_Horse
wh_main_emp_mnt_warhorse_fiery_heart	hr1_warhorse	wh_main_cavalry_slow_blood	plate	mnt_barded_warhorse_fiery_heart	wh_main_vo_culture_Horse
wh_main_emp_mnt_warhorse_gold_lion	hr1_warhorse	wh_main_cavalry_slow_blood	plate	mnt_barded_warhorse_gold_lion	wh_main_vo_culture_Horse
wh_main_emp_mnt_warhorse_hammers_sigmar	hr1_warhorse	wh_main_cavalry_slow_blood	plate	mnt_barded_warhorse_hammers_sigmar	wh_main_vo_culture_Horse
wh_main_emp_mnt_warhorse_justiciars_verana	hr1_warhorse	wh_main_cavalry_slow_blood	plate	mnt_barded_warhorse_justiciars_verana	wh_main_vo_culture_Horse
wh_main_emp_mnt_warhorse_knights_bull	hr1_warhorse	wh_main_cavalry_slow_blood	plate	mnt_barded_warhorse_knights_bull	wh_main_vo_culture_Horse
wh_main_emp_mnt_warhorse_knights_encarmine	hr1_warhorse	wh_main_cavalry_slow_blood	plate	mnt_barded_warhorse_knights_encarmine	wh_main_vo_culture_Horse
wh_main_emp_mnt_warhorse_knights_griffon	hr1_warhorse	wh_main_cavalry_slow_blood	plate	mnt_barded_warhorse_knights_griffon	wh_main_vo_culture_Horse
wh_main_emp_mnt_warhorse_knights_panther	hr1_warhorse	wh_main_cavalry_slow_knights_panther_blood	plate	mnt_barded_warhorse_knights_panther	wh_main_vo_culture_Horse
wh_main_emp_mnt_warhorse_knights_raven	hr1_warhorse	wh_main_cavalry_slow_blood	plate	mnt_barded_warhorse_knights_raven	wh_main_vo_culture_Horse
wh_main_emp_mnt_warhorse_sacred_scythe	hr1_warhorse	wh_main_cavalry_slow_blood	plate	mnt_barded_warhorse_sacred_scythe	wh_main_vo_culture_Horse
wh_main_emp_mnt_warhorse_shroud_comp	hr1_warhorse	wh_main_cavalry_slow_blood	plate	mnt_barded_warhorse_shroud_comp	wh_main_vo_culture_Horse
wh_main_emp_mnt_warhorse_sigmars_blood	hr1_warhorse	wh_main_cavalry_slow_blood	plate	mnt_barded_warhorse_sigmars_blood	wh_main_vo_culture_Horse
wh_main_emp_mnt_warhorse_white_wolf	hr1_warhorse	wh_main_cavalry_slow_blood	plate	mnt_barded_warhorse_white_wolf	wh_main_vo_culture_Horse
