key	bonus_v_large	bonus_v_infantry	damage	ap_damage	weapon_length	melee_weapon_type	audio_type	splash_attack_target_size	splash_attack_max_attacks	splash_attack_power_multiplier	building_damage_multiplier	ignition_amount	is_magical	contact_phase	collision_attack_max_targets	collision_attack_max_targets_cooldown	melee_attack_interval	scaling_damage	is_spell
#melee_weapons_tables;25;db/melee_weapons_tables/!!!ovn_dread_king
ovn_dk_tomb_guardian_sword_lance	0	0	32	12	1.0000	lance	spear		1	1.0000	0.5000	0.0000	false		0	10	4.0000		false
ovn_dk_tomb_guardian_great_sword	0	13	15	32	1.0000	sword	sword		1	1.0000	0.7500	0.0000	false		0	10	4.3000		false
ovn_dk_skeleton_hoplites_spear	14	0	21	9	2.0000	spear	spear		1	1.0000	0.5000	0.0000	false		0	10	4.4000		false
ovn_dk_skeleton_javelin	0	0	18	4	2.0000	spear	spear		1	1.0000	0.5000	0.0000	false		0	10	4.5000		false
mummy_dual_swords	0	8	25	10	1.0000	sword	sword		4	1.0000	0.7500	0.0000	false	contact_phase_mummy_curse	0	10	4.8000		false
dread_skeletal_elephant_tusks	0	20	130	270	8.0000	axe	creatures_claws	large	8	1.0000	1.2500	0.0000	false		5	5	3.2000		false
ovn_dk_tomb_guardian_sword_cavalry	0	12	32	12	1.0000	sword	sword		1	1.0000	0.7500	0.0000	false		0	10	4.0000		false
ovn_dk_tomb_guardian_sword	0	8	30	12	1.0000	sword	sword		1	1.0000	0.7500	0.0000	false		0	10	4.4000		false
ovn_dk_skeleton_pikemen_pike	20	0	18	8	3.0000	long_spear	spear		1	1.0000	0.5000	0.0000	false		0	10	4.0000		false
