key	bonus_v_large	bonus_v_infantry	damage	ap_damage	weapon_length	melee_weapon_type	audio_type	splash_attack_target_size	splash_attack_max_attacks	splash_attack_power_multiplier	building_damage_multiplier	ignition_amount	is_magical	contact_phase	collision_attack_max_targets	collision_attack_max_targets_cooldown	melee_attack_interval	scaling_damage	is_spell
#melee_weapons_tables;25;db/melee_weapons_tables/!!!@whc_cth_unit_wuh_
cth_south_songyuan_peasant_sword	0	0	19	4	1.0000	sword	sword		1	1.0000	0.7500	0.0000	false		0	10	3.9000		false
cth_west_qinhan_cav_longma_sword	0	10	28	20	1.0000	sword	sword	small	2	1.0000	0.7500	0.0000	false		0	10	3.9000		false
cth_east_mingqing_peasant_sword	0	0	20	2	0.0000	sword	sword	small	1	1.0000	0.7500	0.0000	false		0	10	4.4000		false
cth_west_daqin_peasant_ruishi_sword	0	5	25	2	0.0000	sword	sword		1	1.0000	0.7500	0.0000	false		0	10	4.2000		false
cth_south_songyuan_beast_huban_fangs	0	0	30	12	1.0000	axe	axe		1	1.0000	0.5000	0.0000	false		0	10	3.9000		false
cth_central_tianting_crow_guard_halberd	25	0	32	64	2.0000	lance	halberd	medium	3	1.3000	0.7500	0.0000	true	wh2_dlc11_unit_contact_disrupted	0	10	3.8000		false
cth_north_suitang_cav_longma_mace	0	0	38	28	2.0000	axe	axe	small	2	1.0000	0.7500	0.0000	false		1	10	3.8000		false
cth_west_pagoda_rider_sword_breakers	0	12	30	36	4.0000	axe	axe	small	3	1.2000	0.7500	0.0000	false		0	10	4.0000		false
cth_huochangmao_jinzhan	0	0	22	16	2.0000	lance	hammer		1	1.0000	10.0000	0.0000	false		0	10	4.0000		false
cth_east_mingqing_jade_sanyan_mace	0	0	10	24	2.0000	axe	axe	small	1	1.0000	1.0000	0.0000	false	wh2_dlc12_unit_contact_flammable	0	10	4.2000		false
cth_south_tiger_rider_axe	24	0	18	52	4.0000	axe	axe_2h	small	3	1.2000	0.7500	10.0000	false		0	10	3.4000	cth_two_handed_axe_scale	false
cth_east_mingqing_jade_sanyan_halberd	16	0	7	19	2.0000	spear	halberd	small	1	1.0000	1.0000	0.0000	false	wh2_dlc12_unit_contact_flammable	0	10	4.6000		false
cth_south_songyuan_jade_swords	0	0	22	8	1.0000	sword	sword		1	1.0000	0.7500	0.0000	false		0	10	4.2000		false
cth_west_qinhan_longwei_yulin_pi	25	0	20	22	2.0000	spear	halberd		1	1.0000	0.7500	0.0000	false		0	10	3.9000		false
cth_north_suitang_jade_shuwei_halberd	19	0	12	18	2.0000	spear	spear		1	1.0000	0.7500	0.0000	false		0	10	4.5000		false
cth_west_qinhan_jade_wuzu_sword	0	0	25	6	1.0000	sword	sword		1	1.0000	0.7500	0.0000	false		0	10	4.2000		false
cth_bayara_changmao	0	16	18	26	2.0000	axe	hammer		1	1.0000	1.0000	0.0000	false		0	10	3.9000		false
cth_south_songyuan_cav_jade_axe	0	0	26	12	1.0000	axe	axe		1	1.0000	0.7500	0.0000	false		0	10	3.9000		false
cth_north_suitang_peasant_shuzu_sword	0	0	20	6	1.0000	sword	sword		1	1.0000	0.7500	0.0000	false		0	10	4.2000		false
cth_east_mingqing_gunner_yanlingdao	0	0	22	6	1.0000	sword	sword		1	1.0000	0.7500	0.0000	false		0	10	4.0000		false
cth_central_jade_lion_rider_jade_vaira	26	0	22	74	4.0000	lance	halberd	medium	3	1.2000	0.7500	0.0000	true	wh2_dlc12_unit_contact_flammable	0	10	3.8000		false
cth_north_suitang_jade_shuwei_mace	0	0	14	16	1.0000	axe	hammer		1	1.0000	0.7500	0.0000	false		0	10	4.0000		false
cth_north_suitang_jade_shuwei_modao	0	14	9	26	2.0000	spear	halberd		1	1.0000	0.7500	0.0000	false	beiwei_zhanma	0	10	4.2000		false
cth_two_handed_axe	0	0	10	38	1.0000	axe	axe	small	1	1.0000	1.2500	10.0000	false	beiwei_zhanma	0	10	4.0000	cth_two_handed_axe_scale	false
cth_north_suitang_longwei_weijun_halberd	19	0	10	28	2.0000	spear	halberd		1	1.0000	0.7500	0.0000	false		0	10	4.2000		false
cth_west_qinhan_cav_peasant_sword	0	0	25	6	1.0000	sword	sword		1	1.0000	0.7500	0.0000	false		0	10	3.9000		false
cth_west_qinhan_longwei_pro_vajra	0	0	24	56	2.0000	axe	axe	medium	3	1.5000	1.0000	0.0000	false		0	10	4.2000		false
