key	bonus_v_large	bonus_v_infantry	damage	ap_damage	weapon_length	melee_weapon_type	audio_type	splash_attack_target_size	splash_attack_max_attacks	splash_attack_power_multiplier	building_damage_multiplier	ignition_amount	is_magical	contact_phase	collision_attack_max_targets	collision_attack_max_targets_cooldown	melee_attack_interval	scaling_damage	is_spell
#melee_weapons_tables;25;db/melee_weapons_tables/!!!derpy_dwf_polearms
dwf_bardiche	5	0	15	23	6.0000	axe	halberd	medium	3	0.7500	1.2500	0.0000	false		0	10	0.1000		false
dwf_hammerer_warboar	0	0	20	40	12.0000	axe	hammer_dwarf	medium	5	0.7500	1.2500	0.0000	true		0	10	0.1000		false
dwf_poleaxe_ironbreakers_warboar	5	0	40	30	12.0000	axe	halberd_medium	medium	5	0.7500	1.2500	0.0000	false		0	10	0.1000		false
dwf_main_dwf_hammerers_polehammer	5	0	24	31	10.0000	axe	hammer_dwarf	small	3	0.7500	1.2500	0.0000	true		0	10	0.1000		false
dwf_poleaxe_ironbreakers	5	0	20	25	6.0000	long_spear	halberd	medium	3	0.7500	1.2500	0.0000	false		0	10	0.1000		false
dwf_spear_ironbreakers_warboar	5	0	35	20	12.0000	lance	axe_2h	medium	5	0.7500	1.2500	0.0000	false		0	10	0.1000		false
dwf_warrior_javelin	5	0	10	6	10.0000	long_spear	spear	very_small	2	1.0000	1.2500	0.0000	false		0	10	0.1000		false
dwf_warriors_spear_warboar	5	0	25	20	12.0000	lance	spear	medium	3	0.8000	1.2500	0.0000	false		0	10	0.1000		false
dwf_warriors_javelin_warboar	5	0	20	15	6.0000	lance	spear	medium	3	0.8000	1.2500	0.0000	false		0	10	0.1000		false
dwf_warrior_spear	5	0	12	10	6.0000	long_spear	spear	small	2	1.0000	1.2500	0.0000	false		0	10	0.1000		false
dwf_spear_ironbreakers	5	0	20	12	6.0000	long_spear	spear	small	2	1.0000	1.2500	0.0000	false		0	10	0.1000		false
dwf_longbeards_spear	5	0	22	7	6.0000	long_spear	spear	small	2	1.0000	1.2500	0.0000	false		0	10	0.1000		false
