key	bonus_v_large	bonus_v_infantry	damage	ap_damage	weapon_length	melee_weapon_type	audio_type	splash_attack_target_size	splash_attack_max_attacks	splash_attack_power_multiplier	building_damage_multiplier	ignition_amount	is_magical	contact_phase	collision_attack_max_targets	collision_attack_max_targets_cooldown	melee_attack_interval	scaling_damage	is_spell
#melee_weapons_tables;25;db/melee_weapons_tables/!!!ab_unwashed_masses
gnob_gnoblar_duals	0	5	17	4	1.0000	axe	axe		1	1.0000	0.7500	0.0000	false		0	10	4.3000		false
gnob_rustbucket_great_weapon	0	0	9	25	1.0000	axe	axe		1	1.0000	1.0000	0.0000	false		0	10	4.3000		false
gnob_manbiter_flail	0	5	11	25	1.0000	axe	flail		5	1.0000	1.0000	0.0000	false		0	10	4.3000		false
gnob_mon_lava_spider_fangs	0	0	12	25	3.0000	knife	creatures_claws		1	1.0000	0.2500	10.0000	false	wh_main_unit_contact_morale	0	10	4.0000		false
gnob_pigback_riders_javelin	0	0	17	4	2.0000	sword	sword		1	1.0000	0.5000	0.0000	false		0	10	4.0000		false
gnob_rustbucket_handweapon	0	0	25	7	1.0000	axe	axe		1	1.0000	0.7500	0.0000	false		0	10	4.3000		false
gnob_lucky_gits_sword	0	0	21	6	1.0000	sword	sword		1	1.0000	0.7500	0.0000	false		0	10	4.3000		false
gnob_rhinox_riders	0	20	55	125	5.0000	axe	axe	very_large	6	1.0000	1.0000	0.0000	false		4	2	3.8000		false
gnob_powder_sniffers_sword	0	0	17	4	1.0000	sword	sword		1	1.0000	0.7500	10.0000	false		0	10	4.3000		false
gnob_ogrebiter_spear	18	0	9	29	1.0000	spear	spear		1	1.0000	0.5000	0.0000	false		0	10	4.0000		false
