key	bonus_v_large	bonus_v_infantry	damage	ap_damage	weapon_length	melee_weapon_type	audio_type	splash_attack_target_size	splash_attack_max_attacks	splash_attack_power_multiplier	building_damage_multiplier	ignition_amount	is_magical	contact_phase	collision_attack_max_targets	collision_attack_max_targets_cooldown	melee_attack_interval	scaling_damage	is_spell
#melee_weapons_tables;25;db/melee_weapons_tables/!!!stg_unq_mutants
stg_ch_cult_kho_blacksmiths_of_blood	0	0	15	35	1.0000	axe	axe		1	1.0000	1.0000	1.0000	true	wh_dlc06_unit_contact_sundered_armour	0	10	4.3000		false
stg_ch_cult_tze_broken_wheel	0	0	22	3	1.0000	sword	sword		1	1.0000	0.0000	0.0000	true		0	10	4.3000		false
stg_ch_cult_sla_jade_spectre	7	0	15	10	1.0000	spear	spear		1	1.0000	0.5000	0.0000	false		0	10	4.4000		false
stg_chos_unq_mutants	0	1	20	6	1.0000	axe	axe		1	1.0000	1.0000	0.0000	false		0	10	4.3000		false
stg_ch_cult_nur_carnival	0	15	20	15	2.0000	spear	spear		1	1.0000	0.5000	0.0000	false	wh_main_unit_contact_poison	0	10	4.6000		false
stg_ch_cult_tze_purple_hand	7	0	19	6	1.0000	spear	spear		1	1.0000	0.5000	0.0000	true		0	10	4.4000		false
stg_ch_cult_nur_maggot_king_chosen	0	0	14	4	1.0000	sword	sword		1	1.0000	0.7500	0.0000	true	wh_main_unit_contact_poison	0	10	4.3000		false
stg_ch_cult_sla_bleak_society	0	0	22	3	1.0000	sword	sword		1	1.0000	0.7500	0.0000	true		0	10	4.3000		false
stg_ch_cult_sla_main_sybarites	0	3	20	6	2.0000	sword	whip		1	1.0000	0.7500	0.0000	false	wh3_main_unit_contact_soporific_musk	0	10	4.0000		false
stg_ch_cult_nur_children_doom	7	0	19	6	1.0000	spear	spear		1	1.0000	0.5000	0.0000	false	wh_main_unit_contact_poison	0	10	4.4000		false
stg_ch_cult_kho_corrupted	7	0	20	7	1.0000	spear	spear		1	1.0000	0.5000	0.0000	false		0	10	4.4000		false
