key	bonus_v_large	bonus_v_infantry	damage	ap_damage	weapon_length	melee_weapon_type	audio_type	splash_attack_target_size	splash_attack_max_attacks	splash_attack_power_multiplier	building_damage_multiplier	ignition_amount	is_magical	contact_phase	collision_attack_max_targets	collision_attack_max_targets_cooldown	melee_attack_interval	scaling_damage	is_spell
#melee_weapons_tables;25;db/melee_weapons_tables/!!!froeb_chaos_ogres
frb_chaos_ogre_warmongers_1_weapon	0	0	30	70	3.0000	sword	sword_medium	medium	3	1.0000	1.2500	0.0000	false		0	10	3.8000		false
frb_forsaken_gnoblars_fighters_0_weapon	0	0	12	18	1.0000	sword	sword		1	1.0000	1.2500	0.0000	false		0	10	4.0000		false
frb_chaos_ogre_tzeentch_0_weapon	0	0	40	70	3.0000	sword	sword_medium	medium	4	1.0000	1.5000	0.0000	true		0	10	3.8000		false
frb_chaos_ogre_khorne_0_weapon	0	20	40	70	3.0000	axe	axe	medium	4	1.0000	1.5000	1.0000	false		0	10	3.8000		false
frb_forsaken_gnoblars_0_weapon	0	0	15	10	1.0000	sword	sword		1	1.0000	1.2500	0.0000	false		0	10	4.0000		false
frb_chaos_ogre_brawlers_1_weapon	0	15	60	30	3.0000	sword	sword_medium	medium	3	1.0000	1.2500	0.0000	false		0	10	4.0000		false
frb_chaos_ogre_nurgle_0_weapon	0	0	60	40	3.0000	sword	sword_medium	medium	4	1.0000	1.5000	0.0000	false	wh_main_unit_contact_poison	0	10	3.8000		false
frb_chaos_ogre_fighters_2_weapon	15	0	40	50	5.0000	spear	spear_medium	medium	3	1.0000	1.2500	0.0000	false		0	10	3.8000		false
frb_chaos_ogre_fighters_0_weapon	0	0	60	30	3.0000	sword	sword_medium	medium	3	1.0000	1.2500	0.0000	false		0	10	3.8000		false
frb_chaos_ogre_warmongers_0_weapon	0	0	40	90	3.0000	sword	sword_medium	medium	4	1.0000	1.2500	0.0000	false		0	10	3.8000		false
frb_chaos_ogre_fighters_1_weapon	0	0	40	60	3.0000	sword	sword_medium	medium	3	1.0000	1.2500	0.0000	false		0	10	3.8000		false
frb_chaos_wastes_behemoth_0_weapon	0	25	175	225	8.0000	axe	creatures_claws	large	6	1.8000	1.2500	0.0000	false		4	4	4.0000		false
frb_chaos_ogre_brawlers_0_weapon	0	0	60	30	3.0000	sword	sword_medium	medium	3	1.0000	1.2500	0.0000	false		0	10	4.0000		false
frb_chaos_ogre_slaanesh_0_weapon	0	0	30	80	3.0000	sword	sword_medium	medium	4	1.0000	1.5000	0.0000	false	wh2_dlc11_unit_contact_charmed	0	10	3.8000		false
frb_forsaken_gnoblars_warriors_0_weapon	0	0	15	20	1.0000	sword	sword		1	1.0000	1.2500	0.0000	false		0	10	4.0000		false
