key	bonus_v_large	bonus_v_infantry	damage	ap_damage	weapon_length	melee_weapon_type	audio_type	splash_attack_target_size	splash_attack_max_attacks	splash_attack_power_multiplier	building_damage_multiplier	ignition_amount	is_magical	contact_phase	collision_attack_max_targets	collision_attack_max_targets_cooldown	melee_attack_interval	scaling_damage	is_spell
#melee_weapons_tables;25;db/melee_weapons_tables/!!!ghs_great_harmony
cth_agate_crowman	0	0	30	10	1.0000	axe	creatures_claws		1	1.0000	0.5000	0.0000	false		0	0	3.8000		false
cth_black_snow_crossbow_sword	0	5	27	8	2.0000	sword	sword	small	2	1.0000	0.7500	0.0000	true	cth_unit_contact_snow	0	10	4.0000		false
cth_black_snow_guandao	0	15	20	30	4.0000	lance	spear	small	4	0.4000	0.7500	0.0000	true	cth_unit_contact_moon_flame	0	10	3.5000		false
cth_black_snow_guard_modao	25	0	15	30	3.0000	axe	sword_huge	medium	1	1.0000	0.7500	0.0000	true	cth_unit_contact_snow	0	10	4.0000		false
cth_black_snow_miaodao	0	15	15	30	3.0000	sword	sword	small	1	1.0000	0.7500	0.0000	true	cth_unit_contact_ink	0	10	3.0000		false
cth_black_snow_panda_guandao	30	0	30	80	3.0000	axe	halberd	medium	4	1.0000	0.7500	0.0000	true	cth_unit_contact_dragon_roar	10	10	4.0000		false
cth_dark_warchariot	0	25	25	25	5.0000	axe	creatures_claws	very_large	4	1.5000	1.2500	0.0000	false		3	2	3.0000		false
cth_dragon_guard_sword	0	0	26	14	1.0000	sword	sword		1	1.0000	0.7500	0.0000	false	cth_unit_contact_dragon_roar	0	10	4.0000		false
cth_jade_blood_dual_sword	0	10	10	25	1.0000	sword	sword		1	1.0000	1.0000	0.0000	true	cth_unit_contact_jade_blood	0	10	2.1000		false
cth_terracotta_archer	15	0	30	40	2.0000	sword	sword_medium	medium	3	1.0000	1.0000	0.0000	false		0	10	3.5000		false
cth_terracotta_giant_axe	40	0	20	80	3.0000	axe	axe	medium	4	1.0000	1.5000	0.0000	true	cth_unit_contact_dragon_roar	0	10	3.0000		false
cth_terracotta_rocket_cannon	0	0	300	100	7.0000	sword	sword_huge	large	12	1.0000	0.7500	0.0000	false		0	10	3.8000		false
dwf_goat_hammer	0	0	10	45	1.0000	axe	hammer_dwarf		1	1.0000	1.2500	0.0000	true		0	10	4.0000		false
dwf_goat_ironbreaker	0	0	15	17	1.0000	axe	axe		1	1.0000	1.2500	0.0000	false		0	10	4.3000		false
dwf_goat_mad	0	0	25	10	1.0000	axe	creatures_claws	medium	1	1.0000	1.0000	0.0000	false		0	10	4.0000		false
dwf_goat_slayer	30	0	10	40	1.0000	axe	axe		1	1.0000	1.2500	0.0000	false		0	10	3.8000		false
dwf_goat_warrior	0	0	5	25	1.0000	axe	axe		1	1.0000	1.2500	0.0000	false		0	10	4.0000		false
dwf_grimnir	30	0	100	400	6.0000	axe	club_huge	very_large	10	1.2500	1.2500	0.0000	true	wh2_dlc17_unit_contact_dazed	0	10	3.0000		false
dwf_grungni	0	25	150	350	6.0000	axe	club_huge	very_large	10	1.2500	1.2500	0.0000	true	wh_dlc06_unit_contact_sundered_armour	0	10	3.5000		false
dwf_melee_mecha	0	0	50	40	2.0000	axe	club_medium	medium	4	1.0000	1.2500	0.0000	false	wh_dlc06_unit_contact_sundered_armour	0	10	3.5000		false
dwf_melee_mecha_fist	15	0	30	70	3.0000	sword	sword_medium	medium	8	1.0000	1.2500	0.0000	false	wh_dlc06_unit_contact_sundered_armour	0	10	3.0000		false
dwf_missile_mecha	0	0	60	30	2.0000	axe	club_medium	medium	3	1.0000	1.2500	0.0000	false		0	10	3.8000		false
dwf_morgrim	0	0	100	300	6.0000	axe	club_huge	very_large	10	1.2500	1.2500	10.0000	true	wh_main_unit_contact_morale	0	10	4.0000		false
dwf_rune_guard_axe_and_cannon	0	0	40	35	3.0000	sword	sword_medium	medium	3	1.0000	1.2500	0.0000	true		0	10	4.0000		false
dwf_rune_guard_axe_and_shield	30	0	40	35	3.0000	sword	sword_medium	medium	3	1.0000	1.2500	0.0000	true		0	10	4.0000		false
dwf_rune_guard_dual_hammer	0	0	20	60	3.0000	sword	sword_medium	medium	3	1.0000	1.2500	0.0000	true		0	10	4.0000		false
dwf_rune_guard_giant	30	0	150	420	7.0000	axe	axe	medium	12	1.0000	1.5000	0.0000	true	dwf_god_thunder	4	10	3.8000		false
dwf_runeguard_catling	0	0	50	30	2.0000	sword	sword_medium	medium	3	0.9000	1.2500	0.0000	true		0	10	3.8000		false
dwf_titan_cannon	0	0	100	300	6.0000	axe	club_huge	very_large	10	1.2500	1.2500	0.0000	true		0	10	4.0000		false
dwf_valaya	0	0	100	300	6.0000	axe	club_huge	very_large	10	1.2500	1.2500	0.0000	true		0	10	4.0000		false
ghs_cav_hef_ellyrian_reavers_pegasus_rider	0	15	20	10	1.0000	spear	spear	medium	2	1.0000	0.7500	0.0000	true	wh2_pro08_unit_contact_dampen	0	10	4.0000		false
ghs_cav_hef_fire_dragon_prince	20	0	20	40	1.0000	lance	spear	small	3	1.0000	1.0000	0.0000	true	wh_main_unit_contact_morale	5	5	3.5000		false
ghs_cav_hef_white_lion_rider	0	15	15	40	3.0000	axe	axe	small	4	1.0000	1.2500	0.0000	false	wh_main_unit_contact_overhead_morale	8	10	4.0000		false
ghs_cav_ksl_flying_eagle_rider	0	0	10	35	2.0000	axe	creatures_claws	medium	4	1.0000	1.2500	0.0000	true	wh_dlc08_unit_contact_frostbite	0	10	4.0000		false
ghs_cav_ksl_ice_guard_bear	25	0	30	80	3.0000	lance	halberd	medium	3	1.0000	0.7500	0.0000	true	wh_dlc08_unit_contact_frostbite	0	10	4.0000		false
ghs_cav_wef_wild_hunter_knight	0	20	30	80	2.0000	lance	spear	medium	4	1.0000	0.7500	0.0000	true	wh2_pro08_unit_contact_dampen	2	4	3.0000		false
ghs_cav_wef_zoat_rider_thorn_sister	30	0	20	90	2.0000	axe	axe	medium	4	1.0000	1.2500	0.0000	true	wh2_pro08_unit_contact_dampen	0	10	4.0000		false
ghs_chd_kdaai_halberd	24	0	68	52	2.0000	spear	halberd	medium	2	1.0000	0.5000	0.0000	true		0	10	4.0000		false
ghs_cth_cav_jade_lion_rider	25	0	20	60	3.0000	axe	stone_club_medium	medium	4	1.0000	1.0000	0.0000	true	cth_unit_contact_dragon_roar	5	3	3.0000		false
ghs_cth_cav_jet_lion_rider	0	0	30	50	3.0000	axe	stone_club_medium	medium	4	1.0000	1.0000	0.0000	true	cth_unit_contact_moon_flame	5	3	3.5000		false
ghs_cth_inf_secret_follower	0	15	10	25	3.0000	sword	sword	small	1	1.0000	0.7500	0.0000	true	cth_unit_contact_ink	0	10	3.0000		false
ghs_def_inf_khaine_avatar	0	0	0	120	3.0000	sword	sword	medium	8	2.0000	1.0000	0.0000	true	wh2_main_unit_contact_witch_elf_poison	0	10	3.0000	ghs_def_inf_khaine_avatar	false
ghs_def_mon_flying_medusa	0	0	130	280	10.0000	spear	halberd	large	6	1.0000	1.2500	0.0000	true	wh2_dlc11_unit_contact_charmed	0	10	4.0000		false
ghs_def_mon_manticore_rider	0	15	150	200	8.0000	axe	creatures_claws	large	8	1.0000	1.2500	0.0000	false	wh_main_unit_contact_poison	0	3	4.0000		false
ghs_def_mon_sea_dragon	20	0	140	380	8.0000	axe	creatures_claws	large	8	1.0000	1.0000	0.0000	false	ghs_def_sea_dragon_waterlogged	4	10	3.5000		false
ghs_hef_mon_flying_fish	0	0	20	40	4.0000	axe	creatures_claws	medium	4	1.0000	1.2500	0.0000	false		0	10	4.0000		false
ghs_hef_veh_lothern_skycutter	0	10	20	35	6.0000	axe	creatures_claws	large	4	1.0000	1.0000	0.0000	false		0	2	4.0000		false
ghs_inf_def_khaine_sister	20	0	40	90	4.0000	axe	halberd	medium	6	1.0000	1.2500	0.0000	true	wh2_main_unit_contact_witch_elf_poison	0	10	4.0000		false
ghs_inf_def_medusa_defender_halberd	20	0	20	55	2.0000	spear	halberd	medium	3	1.0000	0.7500	0.0000	true	wh2_dlc11_unit_contact_charmed	0	10	4.0000		false
ghs_inf_hef_revenge_soul	20	0	0	25	1.0000	spear	spear		4	1.0000	0.7500	0.0000	true		0	10	4.0000		false
ghs_inf_ksl_kreml_guard	0	0	10	35	2.0000	axe	axe	medium	1	1.0000	1.2500	0.0000	false		0	10	4.0000		false
ghs_inf_ksl_kreml_guard_halberd	20	0	15	25	2.0000	axe	halberd	medium	1	1.0000	1.0000	0.0000	false		0	10	4.0000		false
ghs_inf_ksl_kreml_guard_streltsi	0	10	10	25	1.0000	axe	axe	medium	1	1.0000	1.2500	0.0000	false		0	10	4.0000		false
ghs_inf_sisters_thorn_moonfire_wall_of_thorns	0	5	5	2	1.0000	spear	spear		1	1.0000	1.2500	0.0000	false	wh_main_unit_contact_poison	0	10	4.0000		false
ghs_inf_wef_dryads_fire_summon	0	0	15	20	1.0000	axe	creatures_claws		1	1.0000	1.2500	10.0000	true		0	10	4.0000		false
ghs_inf_wef_oak_tree_guard	15	0	20	15	1.0000	spear	spear		1	1.0000	0.7500	0.0000	false		0	10	4.0000		false
ghs_inf_wef_oak_tree_guard_evil	0	8	25	15	1.0000	axe	creatures_claws		1	1.0000	1.2500	0.0000	true		0	10	4.0000		false
ghs_inf_wef_sisters_thorn_moonfire	20	0	10	20	1.0000	spear	spear		1	1.0000	1.2500	0.0000	true		0	10	4.0000		false
