key	bonus_v_large	bonus_v_infantry	damage	ap_damage	weapon_length	melee_weapon_type	audio_type	splash_attack_target_size	splash_attack_max_attacks	splash_attack_power_multiplier	building_damage_multiplier	ignition_amount	is_magical	contact_phase	collision_attack_max_targets	collision_attack_max_targets_cooldown	melee_attack_interval	scaling_damage	is_spell
#melee_weapons_tables;25;db/melee_weapons_tables/!!!str_skaven_clans
bc_the_hidden	0	0	155	365	6.0000	axe	axe	large	8	1.0000	1.0000	0.0000	false	bc_decaying_touch	0	10	3.8000		false
clan_vrrtkin_skv_censer	0	0	31	21	1.0000	axe	flail		13	2.0000	1.0000	0.0000	true	str_vrrtkin_poisoned_wind_melee_contact	0	10	4.4000		false
clan_vrrtkin_skv_sword	0	0	20	6	1.0000	sword	sword		5	1.0000	1.0000	0.0000	false	clan_vrrtkin_unit_contact_globe_residue	0	10	4.3000		false
str_gnaw_hunters	10	0	6	21	1.0000	spear	spear		5	1.0000	0.7500	0.0000	false		0	10	4.3000		false
str_haematoma_brassfangs_dw	0	5	18	6	1.0000	axe	axe		1	1.0000	1.0000	0.0000	false		0	10	4.2000		false
clan_vrrtkin_skv_sword_stormvermin	0	0	25	9	1.0000	sword	sword		5	1.0000	1.0000	0.0000	true	str_vrrtkin_poisoned_wind_melee_contact	0	10	4.6000		false
clan_vrrtkin_skv_spear	9	0	18	5	1.0000	spear	spear		5	1.0000	1.0000	0.0000	false	clan_vrrtkin_unit_contact_globe_residue	0	10	4.3000		false
str_haematoma_brassfangs_gw	0	0	6	20	1.0000	axe	axe		1	1.0000	1.0000	0.0000	false		0	10	4.6000		false
bc_rat_spawn	0	0	31	71	6.0000	axe	creatures_claws	large	8	1.1000	1.0000	0.0000	false	wh_main_unit_contact_poison	0	10	3.8000		false
str_verms_gs_wep	0	0	30	62	3.0000	knife	creatures_claws		1	1.0000	0.7500	0.0000	false	wh_main_unit_contact_poison	0	10	4.0000		false
bc_plague_blessed	0	0	9	25	1.0000	spear	halberd		5	1.0000	1.0000	0.0000	false	bc_plague_blessed	0	10	4.6000		false
str_kreepus_black_skaven	0	0	7	27	1.0000	spear	halberd		5	1.0000	0.7500	0.0000	false		0	10	4.6000		false
clan_vrrtkin_skv_halberd	17	0	8	20	1.0000	spear	halberd		5	1.0000	0.7500	0.0000	true	str_vrrtkin_poisoned_wind_melee_contact	0	10	4.6000		false
str_skully_gutter_runner_blade	0	0	7	21	1.0000	sword	sword		5	1.0000	1.0000	0.0000	false		0	10	4.3000		false
cr_skv_giant_rat	0	0	7	3	1.0000	sword	creatures_claws		1	1.0000	1.0000	0.0000	false		0	10	4.3000		false
str_gangrous_vermin	0	9	33	9	1.0000	sword	sword		1	1.0000	1.0000	0.0000	false	wh_main_unit_contact_poison	0	10	4.5000		false
