key	bonus_v_large	bonus_v_infantry	damage	ap_damage	weapon_length	melee_weapon_type	audio_type	splash_attack_target_size	splash_attack_max_attacks	splash_attack_power_multiplier	building_damage_multiplier	ignition_amount	is_magical	contact_phase	collision_attack_max_targets	collision_attack_max_targets_cooldown	melee_attack_interval	scaling_damage	is_spell
#melee_weapons_tables;25;db/melee_weapons_tables/!!!scm_beasts_most_foul
bst_mino_tzeentch	28	0	33	77	3.0000	spear	halberd	medium	3	1.2000	1.2500	0.0000	true		0	10	4.0000		false
slaangor_javspear	12	0	23	7	2.0000	spear	spear		1	1.0000	0.7500	0.0000	false		0	10	4.6000		false
bst_mino_slaanesh	0	18	60	40	2.0000	axe	axe	medium	3	1.2000	1.2500	0.0000	false		0	10	4.0000		false
slaangor_axekama	0	7	37	13	1.0000	axe	axe		1	1.0000	1.2500	0.0000	false		0	10	4.0000		false
besti_tzn_axe	16	0	14	26	2.0000	spear	halberd		1	1.0000	0.5000	0.0000	true		0	10	4.0000		false
khorngor_great_axe	0	0	12	28	2.0000	axe	axe		1	1.0000	1.2500	1.0000	false		0	10	4.0000		false
presti_1h_axe	0	0	26	10	1.0000	axe	axe		1	1.0000	1.2500	0.0000	false	wh_main_unit_contact_poison	0	10	4.0000		false
khorngor_1h_axe_dual	0	0	26	10	1.0000	axe	axe		1	1.0000	1.2500	1.0000	false		0	10	3.5000		false
bst_mino_nurgle	0	0	40	60	2.0000	axe	axe	medium	3	1.2000	1.2500	0.0000	false	wh_main_unit_contact_poison	0	10	4.0000		false
