key	category	shot_type	explosion_type	spin_type	projectile_number	trajectory_sight	effective_range	minimum_range	max_elevation	muzzle_velocity	marksmanship_bonus	spread	damage	ap_damage	can_bounce	high_air_resistance	collision_radius	base_reload_time	calibration_distance	calibration_area	bonus_v_infantry	bonus_v_large	projectile_display	overhead_stat_effect	projectile_audio	shockwave_radius	can_damage_buildings	contact_stat_effect	gravity	burst_size	burst_shot_delay	mass	homing_params	first_person_params	ignition_amount	is_magical	can_target_airborne	can_damage_allies	fixed_elevation	projectile_penetration	expiry_range	is_beam_launch_burst	expire_on_impact	can_roll	trail_always_on	shots_per_volley	fired_by_mount	lock_on_multiple_fire_pos	prefer_central_targets	can_damage_vehicles	building_damage_multiplier	scaling_damage	is_spell	vegetation_ignore_time	missile_mirror_start_time	spawned_vortex	projectile_shot_type_display
#projectiles_tables;53;db/projectiles_tables/!!!cf-Ksl-units
cf_streltsi_blunderbuss	musket	small_arm_default		none	3	low	90	0	88	100.0000	10.0000	5.0000	5	13	false	false	0.1000	11.0000	55.0000	2.0000	0	0	wh_emp_rifle_bullet		wh_bullet	-1.0000	false		-1.0000	1	0.0000	1.0000			0.0000	false	true	true	45	very_low	-1	false	false	false	false	1	false	false	false	true	0.5000		false	1.4000	0.4000		placeholder
wh3_ksl_sled_blunderbuss_bullet	musket	small_arm_default		none	3	low	90	0	88	100.0000	10.0000	5.0000	10	36	false	false	0.1000	11.0000	55.0000	2.0000	0	0	wh_emp_rifle_bullet		wh_bullet	-1.0000	false		-1.0000	1	0.0000	1.0000			0.0000	false	true	true	45	very_low	-1	false	false	false	false	1	false	false	false	true	0.5000		false	1.4000	0.4000		placeholder
wh3_main_ksl_little_grom_rockets	artillery	artillery_explosive	wh_main_emp_rocket_explosion	none	7	low	420	0	65	70.0000	10.0000	3.3000	15	30	false	false	0.2000	20.0000	300.0000	100.0000	0	0	wh_emp_sunmaker_rocket		wh_helstorm_rocket	0.4000	true	wh2_dlc12_unit_contact_flammable	-1.0000	1	0.0000	1.0000			1.0000	false	true	true	45	low	-1	false	false	false	false	1	false	false	true	true	1.0000		false	1.4000	0.4000		placeholder
cf_ice_guard_missile_cav	arrow	small_arm_default		none	1	dual_low_fixed	160	0	88	45.0000	10.0000	0.0000	28	28	false	false	0.1000	11.0000	100.0000	4.0000	0	0	cf_ice_guard_missile_cav		wh3_dlc23_ice_guard_arrow	-1.0000	false	wh_dlc08_unit_contact_frostbite	-1.0000	1	0.0000	1.0000			0.0000	true	true	true	45	very_low_magic	-1	false	false	false	false	1	false	false	false	true	0.2500		false	1.4000	0.4000		placeholder
cf_molotov	misc	small_arm_flaming	cf_molotov	grenade_spin	1	low	60	0	88	35.0000	10.0000	4.0000	0	1	false	false	0.1000	11.0000	40.0000	6.0000	0	0	cf_molotov		wh_bow_arrow_flaming	-1.0000	true	wh2_dlc12_unit_contact_flammable	-1.0000	1	0.0000	1.0000			1.0000	false	true	true	45	very_low	-1	false	true	false	false	1	false	false	false	true	1.0000		false	1.4000	0.4000	cf_molotov_vortex	placeholder
wh3_main_ksl_little_grom_mortar	artillery	artillery_default	ksl_little_grom_mortar_explosion	axe_spin	1	fixed	420	0	60	100.0000	10.0000	0.0000	160	600	false	false	0.5000	20.0000	300.0000	100.0000	0	0	wh3_ksl_little_grom_cannon_ball		wh3_main_ksl_little_grom_cannonball	3.0000	true		-1.0000	1	0.0000	350.0000			0.0000	false	true	true	60	very_high	-1	false	false	false	false	1	false	false	true	true	2.0000		false	1.4000	0.4000		placeholder
cf_throwing_javelin	javelin	small_arm_default		none	1	dual_low_fixed	90	0	88	45.0000	10.0000	0.0000	24	6	false	false	0.1000	11.0000	55.0000	2.0000	0	23	cf_throwing_javelin		wh_javelin	-1.0000	false		-1.0000	1	0.0000	1.0000			0.0000	false	true	true	50	low	-1	false	false	false	false	1	false	false	false	true	0.2500		false	1.4000	0.4000		placeholder
cf_sibyrian_hunters_arrow	arrow	small_arm_default		none	1	dual_low_fixed	160	0	88	45.0000	10.0000	0.0000	19	8	false	false	0.1000	11.0000	120.0000	4.0000	0	16	cf_kossar_arrow		wh_bow_arrow_normal	-1.0000	false	wh_dlc06_unit_contact_sundered_armour	-1.0000	1	0.0000	3.0000			0.0000	false	true	true	45	very_low	-1	false	false	false	false	1	false	false	false	true	0.2500		false	1.4000	0.4000		placeholder
cf_gryphon_legion_bow	arrow	small_arm_default		none	1	dual_low_fixed	160	0	88	45.0000	10.0000	0.0000	9	18	false	false	0.1000	11.0000	100.0000	4.0000	0	0	cf_kossar_arrow		wh_bow_arrow_normal	-1.0000	false		-1.0000	1	0.0000	1.0000			0.0000	false	true	true	45	very_low	-1	false	false	false	false	1	false	false	false	true	0.2500		false	1.4000	0.4000		placeholder
cf_throwing_axe	axe	small_arm_default		axe_spin	1	dual_low_fixed	90	0	88	45.0000	10.0000	0.0000	6	24	false	false	0.1000	11.0000	55.0000	2.0000	6	0	cf_cav_throwing_axe_fire		wh_throwing_axe	-1.0000	false		-1.0000	1	0.0000	1.0000			1.0000	true	true	true	50	low	-1	false	false	false	false	1	false	false	false	true	0.2500		false	1.4000	0.4000		placeholder
