key	category	shot_type	explosion_type	spin_type	projectile_number	trajectory_sight	effective_range	minimum_range	max_elevation	muzzle_velocity	marksmanship_bonus	spread	damage	ap_damage	can_bounce	high_air_resistance	collision_radius	base_reload_time	calibration_distance	calibration_area	bonus_v_infantry	bonus_v_large	projectile_display	overhead_stat_effect	projectile_audio	shockwave_radius	can_damage_buildings	contact_stat_effect	gravity	burst_size	burst_shot_delay	mass	homing_params	first_person_params	ignition_amount	is_magical	can_target_airborne	can_damage_allies	fixed_elevation	projectile_penetration	expiry_range	is_beam_launch_burst	expire_on_impact	can_roll	trail_always_on	shots_per_volley	fired_by_mount	lock_on_multiple_fire_pos	prefer_central_targets	can_damage_vehicles	building_damage_multiplier	scaling_damage	is_spell	vegetation_ignore_time	missile_mirror_start_time	spawned_vortex	projectile_shot_type_display
#projectiles_tables;53;db/projectiles_tables/!!!dominion
ogr_royalrookplas	artillery	artillery_default	wh_pro04_chs_hellcannon_ror	none	1	low	150	0	60	80.0000	10.0000	0.0000	25	70	false	false	0.0500	16.0000	130.0000	2.6000	3	0	wh3_dlc20_machine_hellcannon_ror		wh_hell_cannon_soul	0.4000	true		-1.0000	1	0.0000	150.0000			0.0000	true	true	true	45	medium_magic	400	false	false	false	true	1	false	false	false	true	1.7500		false	0.4000	0.4000		placeholder
dom_warblimp_flak	artillery	artillery_explosive	wh_main_emp_grenade_explosion	none	3	low	250	10	88	120.0000	10.0000	2.5000	25	45	false	false	0.0500	15.0000	150.0000	3.0000	3	0	wh3_dlc23_wheelock_pistol_flare_trail		wh3_dlc23_chd_magma_cannon_ball	0.1500	true	wh2_dlc12_unit_contact_suppressive_fire	-1.0000	1	0.0000	16.0000			0.0000	false	true	true	45	medium	600	false	true	false	true	6	false	false	true	true	1.5000		false	0.4000	0.4000		placeholder
ksl_vanguard	musket	small_arm_default		none	4	low	75	0	60	120.0000	10.0000	3.0000	1	8	false	false	0.0500	12.0000	65.0000	1.8000	0	0	wh_emp_rifle_bullet		wh2_bullet_multi_impact_large	-1.0000	false		-1.0000	1	0.0000	2.0000			0.0000	false	true	true	45	low	225	false	false	false	false	1	false	false	false	true	0.7500		false	0.4000	0.4000		placeholder
ksl_runemech	artillery	artillery_default	wh_pro04_chs_hellcannon_ror	none	1	low	360	0	75	60.0000	10.0000	0.0000	30	70	false	false	0.2000	16.0000	300.0000	80.0000	0	0	wh3_dlc20_machine_hellcannon_ror		wh_hell_cannon_soul	1.3000	true		-1.0000	1	0.0000	25.0000			0.0000	true	true	true	45	high	700	false	false	false	true	3	false	false	true	true	1.2500		false	0.0000	0.4000		placeholder
dom_flame_tank_cannon	artillery	artillery_flammable	wh3_dlc23_chd_iron_daemon_flame_cannon_explosion	none	1	low	90	2	45	40.0000	30.0000	0.0000	25	25	false	false	1.0000	2.0000	275.0000	8.0000	0	0	wh3_dlc23_iron_daemon_flamethrower		wh3_dlc23_chd_iron_daemon_flamethrower_flame	0.3000	true	wh_main_unit_contact_morale	3.0000	1	0.0000	60.0000			1.0000	true	true	true	45	low	500	true	true	false	true	10	false	false	true	true	2.0000		false	0.0000	0.4000		placeholder
dom_aeronaught	musket	small_arm_default	wh3_dlc23_chd_infernal_castellan_rifle_explosive	none	1	low	150	0	88	120.0000	10.0000	0.0000	15	36	false	false	0.0500	15.0000	75.0000	5.0000	0	0	wh3_dlc23_wheelock_pistol_flare_trail		wh2_bullet_multi_impact_large	0.1000	true	wh2_dlc09_unit_contact_shieldbreaker	-1.0000	1	0.0000	10.0000			0.0000	false	true	true	45	medium	300	false	false	false	true	1	false	false	false	true	0.5000		false	0.4200	0.4000		placeholder
dom_pillbox_cannon	artillery	artillery_explosive	wh3_dlc23_chd_infernal_castellan_rifle_explosive	none	10	low	60	0	80	100.0000	10.0000	5.0000	20	45	false	false	0.1000	12.0000	50.0000	5.0000	0	0	wh3_dlc23_wheelock_pistol_flare_trail		wh3_dlc23_chd_magma_cannon_ball	0.2000	true		-1.0000	1	0.0000	100.0000			0.0000	false	true	true	45	medium	350	false	false	false	true	1	false	false	false	true	1.5000		false	0.4200	0.4000		placeholder
ksl_charger	musket	small_arm_default		none	8	low	75	0	88	120.0000	10.0000	4.0000	1	7	false	false	0.0500	12.0000	65.0000	1.8000	0	0	wh_emp_rifle_bullet		wh2_bullet_multi_impact_large	-1.0000	false		-1.0000	1	0.0000	3.0000			0.0000	false	true	true	45	low	225	false	false	false	false	1	false	false	false	true	0.7500		false	0.4000	0.4000		placeholder
dom_vol_legion_04	musket	small_arm_default		grenade_spin	1	dual_low_fixed	100	0	88	45.0000	10.0000	0.0000	16	6	false	false	0.0500	13.0000	100.0000	5.1000	0	0	wh_emp_grenade		wh2_bullet_multi_impact_large	0.0500	true		-1.0000	1	0.0000	12.0000			0.0000	false	true	true	55	very_low	230	false	false	false	false	1	false	false	false	true	0.7500		false	0.9300	0.4000		placeholder
