key	text	tooltip
#Loc;1;text/@@@Deer24HEF/deer24_hefability.loc		
unit_abilities_onscreen_name_DEERHEF_BAITAJIANSHENG	Art of Supremacy	false
unit_abilities_tooltip_text_DEERHEF_BAITAJIANSHENG	The art of Hoeth's swordsmanship reaches perfection in the hands of these masters. Their unfortunate foes will become stepping stones on their path to ultimate mastery.	false
unit_abilities_onscreen_name_DEERHEF_FENGHUANGSHOUWEI	Embers of the Phoenix King	false
unit_abilities_tooltip_text_DEERHEF_FENGHUANGSHOUWEI	The King's Wings have basked countless times in the light of the Eternal Flame, blessed by the gods themselves.	false
unit_abilities_onscreen_name_DEERHEF_NVQISHI	Shield of the Queen	false
unit_abilities_tooltip_text_DEERHEF_NVQISHI	The Queen's Knights of Avelorn are the Eternal Queen's most devoted defenders. On the battlefield, they will raise her banner and fight in her name.	false
unit_abilities_onscreen_name_DEERHEF_NVQISHI1	Blade of the Queen	false
unit_abilities_tooltip_text_DEERHEF_NVQISHI1	The Queen's Knights of Avelorn are the Eternal Queen's most devoted defenders. On the battlefield, they will raise her banner and fight in her name.	false
unit_abilities_onscreen_name_DEERHEF_SHOUWANGZHE	Skyborne Deadeye	false
unit_abilities_tooltip_text_DEERHEF_SHOUWANGZHE	With pale eyes watching the earth from the skies, the Watchers swiftly eliminate Ulthuan's greatest threats.	false
unit_abilities_onscreen_name_DEERHEF_AISAANGQISHI	Call to Charge	false
unit_abilities_tooltip_text_DEERHEF_AISAANGQISHI	The Luminants spearhead the lines of order, tearing apart enemy formations. When their horns resound, all elves know it is time to attack.	false
ui_unit_bullet_point_enums_onscreen_name_DEERHEF_DIGONGTONGWEI	Tidemancers	false
ui_unit_bullet_point_enums_tooltip_DEERHEF_DIGONGTONGWEI	These masters launch a storm of attacks upon their enemies, striking at a much higher frequency than most units.	false
unit_abilities_onscreen_name_DEERHEF_DIGONGTONGWEI	Clarity of the Current	false
unit_abilities_tooltip_text_DEERHEF_DIGONGTONGWEI	Tidemancers are duel specialists, capable of detecting even the subtlest enemy movements, deflecting attacks, bypassing armor, and striking with deadly precision.	false
unit_abilities_onscreen_name_DEERHEF_NAJIARUISIHEIWEI	Malign Intent	false
unit_abilities_tooltip_text_DEERHEF_NAJIARUISIHEIWEI	Anlec is the foothold of elven warfare. The Throne Guard, hardened by centuries of turmoil, have embraced the ways of bloodshed, with some believing their minds are ruled by the God of Murder.	false
unit_abilities_onscreen_name_DEERHEF_BAISHILIECHANG	Champions of the Pure Mane	false
unit_abilities_tooltip_text_DEERHEF_BAISHILIECHANG	The Lion Heralds are the guardians of the White Lion homeland. Their names are legendary among every White Lion Guard.	false
unit_abilities_onscreen_name_DEERHEF_LONGZHU	Lords of the Sky	false
unit_abilities_tooltip_text_DEERHEF_LONGZHU	When you look up at these winged creatures, you realize the skies belong to them.	false
unit_abilities_onscreen_name_DEERHEF_LONGZHU1	Pride of the Realm	false
unit_abilities_tooltip_text_DEERHEF_LONGZHU1	With each attack, the knights quell Caledor's fury, delivering punishment and peace to the realm's enemies through the merciful dragons.	false
unit_abilities_onscreen_name_DEERHEF_HAIMEN	Bow of Stillness	false
unit_abilities_tooltip_text_DEERHEF_HAIMEN	They are called Windcallers because their arrows, raining down like a storm, are believed to halt any tempest.	false
