key	category	shot_type	explosion_type	spin_type	projectile_number	trajectory_sight	effective_range	minimum_range	max_elevation	muzzle_velocity	marksmanship_bonus	spread	damage	ap_damage	can_bounce	high_air_resistance	collision_radius	base_reload_time	calibration_distance	calibration_area	bonus_v_infantry	bonus_v_large	projectile_display	overhead_stat_effect	projectile_audio	shockwave_radius	can_damage_buildings	contact_stat_effect	gravity	burst_size	burst_shot_delay	mass	homing_params	first_person_params	ignition_amount	is_magical	can_target_airborne	can_damage_allies	fixed_elevation	projectile_penetration	expiry_range	is_beam_launch_burst	expire_on_impact	can_roll	trail_always_on	shots_per_volley	fired_by_mount	lock_on_multiple_fire_pos	prefer_central_targets	can_damage_vehicles	building_damage_multiplier	scaling_damage	is_spell	vegetation_ignore_time	missile_mirror_start_time	spawned_vortex	projectile_shot_type_display
#projectiles_tables;53;db/projectiles_tables/!!!!!!!2xunitsize_compat_!!!!calm_kislev_erengrad
calm_erengrad_cannon	artillery	artillery_default		none	1	low	200	10	40	100.0000	20.0000	0.0000	55	300	true	false	0.3000	18.0000	185.0000	9.8000	0	0	erengrad_cannon_shot		wh_cannon_cannonball_normal	0.3000	true		-1.0000	1	0.0000	350.0000			0.0000	false	true	true	45	very_high_low_entity	700	false	false	true	false	1	false	false	true	true	1.5000		false	0.0000	0.4000		placeholder
calm_erengrad_mortar	artillery	artillery_explosive	erengrad_mortar	axe_spin	1	fixed	200	20	50	80.0000	10.0000	0.0000	100	30	false	false	0.1600	18.0000	200.0000	400.0000	10	0	erengrad_mortar_shot		wh_mortar_cannonball	0.2000	true		-1.0000	1	0.0000	50.0000			0.0000	false	true	true	50	low	600	false	false	false	false	1	false	false	true	true	1.5000		false	0.0000	0.4000		placeholder
calm_kirasir_pistol	musket	small_arm_default		none	1	low	80	0	45	90.0000	10.0000	0.0000	5	17	false	false	0.0500	9.0000	65.0000	2.0000	0	0	wh3_dlc25_rifle_repeater_trail		wh_bullet	-1.0000	false		-1.0000	1	0.0000	5.0000			0.0000	false	true	true	45	low	200	false	false	false	false	1	false	false	false	true	0.5000		false	0.4700	0.4000		placeholder
calm_kovnik_sniper_rifle	musket	small_arm_default		none	1	low	210	0	88	190.0000	70.0000	0.0000	60	240	false	false	0.1000	8.0000	220.0000	0.6000	0	0	wh3_dlc25_rifle_hochland_trail		wh2_bullet_multi_impact_large	-1.0000	false		-1.0000	1	0.0000	25.0000			0.0000	false	true	true	45	medium_3	-1	false	false	false	false	1	false	false	false	true	0.5000		false	2.0000	0.4000		placeholder
calm_kvass_molotov	grenade	explosives	calm_kvass_molotov	grenade_spin	1	low	65	5	60	28.0000	10.0000	5.0000	1	0	false	false	0.2000	10.0000	50.0000	2.3000	0	0	calm_kvass_molotov		wh_miners_blasting_charge	-1.0000	false	wh2_dlc12_unit_contact_flammable	-1.0000	1	0.0000	2.0000			10.0000	false	true	true	50	very_low	-1	false	false	false	false	1	false	false	false	true	1.0000		false	1.5000	0.4000		placeholder
calm_sarmatyr_pistol	musket	small_arm_default		none	1	low	80	0	45	90.0000	10.0000	0.0000	16	5	false	false	0.0500	9.0000	65.0000	2.0000	0	0	wh_emp_rifle_bullet		wh_bullet	-1.0000	false		-1.0000	1	0.0000	1.0000			0.0000	false	true	true	45	low	200	false	false	false	false	1	false	false	false	true	0.5000		false	0.4700	0.4000		placeholder
calm_storozhi_rifle	musket	small_arm_default		none	1	low	145	0	88	100.0000	10.0000	0.0000	5	17	false	false	0.0500	7.0000	135.0000	0.5000	0	0	wh3_dlc25_rifle_repeater_trail		wh_bullet	-1.0000	false		-1.0000	1	0.0000	5.0000			0.0000	false	true	true	45	low	300	false	false	false	false	1	false	false	false	true	0.5000		false	0.4200	0.4000		placeholder
calm_straznik_blunderbuss	musket	small_arm_default		none	3	low	90	0	88	100.0000	10.0000	2.0000	5	13	false	false	0.1000	11.0000	55.0000	2.0000	0	0	wh_emp_rifle_bullet		wh2_bullet_multi_impact_large	1.5000	false		-1.0000	1	0.0000	10.0000			0.0000	false	true	true	45	very_low	100	false	false	false	false	1	false	false	false	true	0.5000		false	0.4000	0.4000		placeholder
calm_urugan_cannon	artillery	artillery_default		none	1	low	150	0	35	100.0000	20.0000	0.0000	22	68	false	false	0.0700	16.0000	150.0000	5.3000	0	0	urungan_shot		wh2_helblaster_bullet_multi_impact_large	0.3000	true		-1.0000	1	0.0000	18.0000			0.0000	false	true	true	45	very_high_low_entity	440	false	false	false	false	5	false	false	false	true	1.2500		false	0.0000	0.4000		placeholder
calm_voivoda_pistol	musket	small_arm_default		none	1	low	90	0	45	110.0000	60.0000	0.0000	20	140	false	false	0.0500	4.0000	80.0000	1.6000	0	0	wh_emp_volley_gun_shot		wh_bullet_multi_impact	-1.0000	false		-1.0000	1	0.0000	15.0000			0.0000	false	true	true	45	medium	-1	false	false	false	false	1	false	false	false	true	0.5000		false	0.3800	0.4000		placeholder
kreml_bomb	grenade	explosives	kreml_bomb	grenade_spin	1	dual_low_fixed	60	7	88	28.0000	10.0000	0.0000	1	0	true	false	0.2000	9.0000	50.0000	2.0000	0	0	wh2_dlc11_cst_zombie_gunnery_grenade		wh2_dlc11_grenade	-1.0000	false		-1.0000	1	0.0000	3.0000			1.0000	false	false	true	55	very_low	-1	false	false	true	false	1	false	false	false	true	3.0000		false	1.5000	0.4000		placeholder
