key	category	shot_type	explosion_type	spin_type	projectile_number	trajectory_sight	effective_range	minimum_range	max_elevation	muzzle_velocity	marksmanship_bonus	spread	damage	ap_damage	can_bounce	high_air_resistance	collision_radius	base_reload_time	calibration_distance	calibration_area	bonus_v_infantry	bonus_v_large	projectile_display	overhead_stat_effect	projectile_audio	shockwave_radius	can_damage_buildings	contact_stat_effect	gravity	burst_size	burst_shot_delay	mass	homing_params	first_person_params	ignition_amount	is_magical	can_target_airborne	can_damage_allies	fixed_elevation	projectile_penetration	expiry_range	is_beam_launch_burst	expire_on_impact	can_roll	trail_always_on	shots_per_volley	fired_by_mount	lock_on_multiple_fire_pos	prefer_central_targets	can_damage_vehicles	building_damage_multiplier	scaling_damage	is_spell	vegetation_ignore_time	missile_mirror_start_time	spawned_vortex	projectile_shot_type_display
#projectiles_tables;53;db/projectiles_tables/!!!!!!!2xunitsize_compat_str_skaven_clans
bc_chained_proj	artillery	artillery_default	bc_chained_proj	grenade_spin	1	dual_low_fixed	50	4	88	30.0000	10.0000	0.0000	1	4	false	false	0.1000	11.0000	60.0000	8.0000	0	0	wh2_main_skv_plagueclaw		wh2_main_skv_poison_wind_globe	0.6000	true	wh2_main_unit_contact_plague_monk_censer_morale	6.5000	1	0.0000	10.0000			0.0000	true	true	true	30	high	700	false	false	false	false	1	false	false	true	true	1.0000		false	1.4000	0.4000		placeholder
clan_vrrtkin_death_globe_proj	artillery	artillery_default	clan_vrrtkin_death_globe_proj	grenade_spin	1	dual_low_fixed	60	4	88	30.0000	10.0000	0.0000	10	3	false	false	0.1000	10.0000	60.0000	8.0000	3	0	wh2_main_skv_death_globe		wh2_main_skv_death_globe	-1.0000	false	clan_vrrtkin_death_wind	6.5000	1	0.0000	10.0000			0.0000	true	true	true	30	very_low	120	false	true	false	false	1	false	false	false	false	1.0000		false	1.4000	0.4000		placeholder
clan_vrrtkin_poison_globe_proj	artillery	artillery_default	clan_vrrtkin_poison_globe_proj	grenade_spin	1	dual_low_fixed	75	4	88	30.0000	10.0000	0.0000	5	2	false	false	0.1000	10.0000	60.0000	8.0000	3	0	wh2_main_skv_poison_wind_globe		wh2_main_skv_poison_wind_globe	-1.0000	false	clan_vrrtkin_poisoned_wind	6.5000	1	0.0000	10.0000			0.0000	true	true	true	30	very_low	120	false	true	false	false	1	false	false	false	false	1.0000		false	1.4000	0.4000		placeholder
clan_vrrtkin_poison_wind_mortar_proj	artillery	artillery_default	clan_vrrtkin_poison_wind_mortar_proj	axe_spin	1	fixed	200	20	56	90.0000	10.0000	0.0000	14	14	false	false	0.1600	14.0000	175.0000	300.0000	3	0	wh2_dlc14_skv_poison_wind_mortar_globe		wh2_dlc14_skv_poison_wind_mortar_globe	0.2000	false	clan_vrrtkin_poisoned_wind	-1.0000	1	0.0000	25.0000			0.0000	true	true	true	50	low_magic	600	false	false	false	false	1	false	false	true	false	1.0000		false	0.0000	0.4000		placeholder
clan_vrrtkin_poison_wind_mortar_ror	artillery	artillery_default	clan_vrrtkin_poison_wind_mortar_proj_death	axe_spin	1	fixed	200	20	56	90.0000	10.0000	0.0000	21	21	false	false	0.1600	14.0000	175.0000	300.0000	3	0	wh2_dlc14_skv_poison_wind_mortar_globe		wh2_dlc14_skv_poison_wind_mortar_globe	0.2000	false	clan_vrrtkin_death_wind	-1.0000	1	0.0000	25.0000			0.0000	true	true	true	50	low_magic	600	false	false	false	false	1	false	false	true	false	1.0000		false	0.0000	0.4000		placeholder
clan_vrrtkin_skavenslave_sling_proj	sling	small_arm_default		grenade_spin	1	dual_low_fixed	125	0	88	50.0000	5.0000	0.0000	6	1	false	false	0.1000	8.0000	85.0000	3.8000	0	0	wh2_main_skv_sling_bullet_poison		wh2_slingshot_rock_small	-1.0000	false	clan_vrrtkin_unit_contact_globe_residue	-1.0000	1	0.0000	1.0000			0.0000	false	true	true	50	very_low	300	false	false	false	false	1	false	false	false	false	1.0000		false	0.8400	0.4000		placeholder
clan_vrrtkin_warpgas_proj	musket	artillery_flammable	str_vrrtkin_gasthrower	none	1	low	80	0	55	30.0000	10.0000	0.0000	4	2	false	false	1.0000	14.0000	40.0000	1.7000	0	0	wh2_main_skv_warpfire		wh2_warpfiregun_flame	-1.0000	false	clan_vrrtkin_poisoned_wind	3.0000	4	0.3500	40.0000			1.0000	true	true	true	45	low	85	true	true	false	false	1	false	false	false	true	0.5000		false	1.4000	0.4000		placeholder
hcm_vatbacks_proj	artillery	artillery_default	hcm_vatbacks_proj	grenade_spin	1	dual_low_fixed	85	4	88	30.0000	10.0000	0.0000	4	9	false	false	0.1000	11.0000	60.0000	8.0000	0	0	wh2_main_skv_plagueclaw		wh2_main_skv_poison_wind_globe	0.6000	true	wh2_main_unit_contact_plague_monk_censer_morale	6.5000	1	0.0000	10.0000			0.0000	true	true	true	30	high	700	false	false	false	false	1	false	false	true	true	1.0000		false	1.4000	0.4000		placeholder
hcs_ror_lektrik_proj	artillery	artillery_default	hcs_ror_lektrik_proj	none	1	low	430	10	50	110.0000	30.0000	0.0000	20	65	false	false	0.1000	10.0000	275.0000	9.0000	0	10	wh2_main_skv_warp_lightning		wh2_main_skv_warp_lightning_cannon	0.4000	true	wh2_dlc12_unit_passive_zzzap	6.0000	1	0.0000	300.0000			0.0000	true	true	true	45	very_high_low_entity	600	false	false	false	true	1	false	false	false	true	1.0000		false	0.0000	0.4000		placeholder
hcs_ror_technox_proj	musket	artillery_flammable	hcs_ror_technox_proj	none	1	low	80	0	55	30.0000	30.0000	0.0000	8	3	false	false	2.0000	12.0000	40.0000	1.7000	0	0	wh2_main_skv_warpfire		wh2_dlc12_ikit_warpfiregun_flame	-1.0000	false	wh_main_unit_contact_morale	3.0000	4	0.5000	40.0000			1.0000	true	true	true	45	low	85	true	true	false	false	1	false	false	false	false	1.0000		false	1.4000	0.4000		placeholder
