key	category	shot_type	explosion_type	spin_type	projectile_number	trajectory_sight	effective_range	minimum_range	max_elevation	muzzle_velocity	marksmanship_bonus	spread	damage	ap_damage	can_bounce	high_air_resistance	collision_radius	base_reload_time	calibration_distance	calibration_area	bonus_v_infantry	bonus_v_large	projectile_display	overhead_stat_effect	projectile_audio	shockwave_radius	can_damage_buildings	contact_stat_effect	gravity	burst_size	burst_shot_delay	mass	homing_params	first_person_params	ignition_amount	is_magical	can_target_airborne	can_damage_allies	fixed_elevation	projectile_penetration	expiry_range	is_beam_launch_burst	expire_on_impact	can_roll	trail_always_on	shots_per_volley	fired_by_mount	lock_on_multiple_fire_pos	prefer_central_targets	can_damage_vehicles	building_damage_multiplier	scaling_damage	is_spell	vegetation_ignore_time	missile_mirror_start_time	spawned_vortex	projectile_shot_type_display
#projectiles_tables;53;db/projectiles_tables/!!!!!!!2xunitsize_compat_ovn_araby
arb_carpet_bow	arrow	small_arm_default		none	2	dual_low_fixed	140	0	88	45.0000	15.0000	1.6000	18	6	false	false	0.1000	8.0000	70.0000	2.5000	0	0	wh_brt_longbow_arrow		wh_bow_arrow_normal	-1.0000	false		-1.0000	1	0.0000	3.0000			0.0000	false	true	true	45	very_low	300	false	false	false	true	1	false	false	false	true	0.2500		false	0.9300	0.4000		placeholder
arb_djinn_skiff_cannon_ball	artillery	artillery_default		none	1	low	440	30	40	100.0000	30.0000	0.0000	88	352	true	false	0.3000	22.0000	275.0000	8.0000	0	0	wh_emp_steamtank_cannon_ball		wh_cannon_cannonball_normal	0.3000	true		-1.0000	1	0.0000	340.0000			0.0000	false	true	true	45	very_high_low_entity	700	false	false	true	false	1	true	false	true	true	2.0000		false	0.0000	0.4000		placeholder
arb_fatandira_bow_arrow	arrow	small_arm_default		none	1	dual_low_fixed	180	0	88	60.0000	100.0000	0.0000	200	100	false	false	0.1000	8.0000	150.0000	1.0000	0	120	wh2_dlc09_tmb_arrow		wh_crossbow_bolt_normal_LH	0.1000	false		-1.0000	1	0.0000	10.0000			0.0000	false	true	true	45	medium	300	false	false	false	false	1	false	false	false	true	0.2500		false	0.7000	0.4000		placeholder
arb_napthta_bomb	grenade	explosives	wh3_dlc23_chd_naptha_bomb_explosion_unit	grenade_spin	1	dual_low_fixed	70	7	88	28.0000	10.0000	0.0000	1	0	true	false	0.1000	9.0000	50.0000	2.0000	0	0	arb_napthta_bomb		wh3_dlc23_chd_naptha_bomb	-1.0000	false	wh2_dlc12_unit_contact_flammable	-1.0000	1	0.0000	3.0000			1.0000	false	false	true	55	very_low	-1	false	false	true	false	1	false	false	true	true	3.0000		false	1.5000	0.4000		placeholder
arb_napthta_bomb_ror	grenade	explosives	wh3_dlc23_chd_naptha_bomb_explosion_unit	grenade_spin	1	dual_low_fixed	70	7	88	28.0000	10.0000	0.0000	1	0	true	false	0.1000	9.0000	50.0000	2.0000	0	0	arb_napthta_bomb		wh3_dlc23_chd_naptha_bomb	-1.0000	false	wh2_dlc12_unit_contact_flammable	-1.0000	1	0.0000	3.0000			1.0000	false	false	true	55	very_low	-1	false	false	true	false	1	false	false	false	true	3.0000		false	1.5000	0.4000		placeholder
ovn_arb_bowmen_arrow	arrow	small_arm_default		none	1	dual_low_fixed	140	0	88	45.0000	10.0000	0.0000	15	4	false	false	0.1000	10.0000	100.0000	4.8000	0	0	wh2_dlc09_tmb_arrow		wh_bow_arrow_normal	-1.0000	false		-1.0000	1	0.0000	3.0000			0.0000	false	true	true	45	very_low	300	false	false	false	false	1	false	false	false	true	0.2500		false	0.9300	0.4000		placeholder
ovn_arb_camel_arrow	arrow	small_arm_default		none	1	dual_low_fixed	140	0	88	45.0000	10.0000	0.0000	16	4	false	false	0.1000	11.0000	85.0000	3.4000	0	0	wh_brt_longbow_arrow		wh_bow_arrow_normal	-1.0000	false		-1.0000	1	0.0000	3.0000			0.0000	false	true	true	45	very_low	300	false	false	false	false	1	false	false	false	true	0.2500		false	0.9300	0.4000		placeholder
ovn_arb_elephant_cannon_ball	artillery	artillery_default		none	1	low	380	10	45	110.0000	30.0000	0.0000	88	352	true	false	0.3000	11.0000	275.0000	8.0000	0	0	wh_emp_steamtank_cannon_ball		wh_cannon_cannonball_normal	0.3000	true		-1.0000	1	0.0000	340.0000			0.0000	false	true	true	45	very_high_low_entity	500	false	false	true	false	1	false	false	true	true	1.5000		false	0.0000	0.4000		placeholder
ovn_arb_inf_jezzails_bullet	musket	small_arm_default		none	1	low	180	0	88	100.0000	10.0000	0.0000	5	17	false	false	0.0500	13.0000	150.0000	1.8000	0	0	wh_emp_rifle_bullet		wh_bullet	-1.0000	false		-1.0000	1	0.0000	5.0000			0.0000	false	true	true	45	very_low	300	false	false	false	false	1	false	false	false	true	0.5000		false	0.4200	0.4000		placeholder
