key	category	shot_type	explosion_type	spin_type	projectile_number	trajectory_sight	effective_range	minimum_range	max_elevation	muzzle_velocity	marksmanship_bonus	spread	damage	ap_damage	can_bounce	high_air_resistance	collision_radius	base_reload_time	calibration_distance	calibration_area	bonus_v_infantry	bonus_v_large	projectile_display	overhead_stat_effect	projectile_audio	shockwave_radius	can_damage_buildings	contact_stat_effect	gravity	burst_size	burst_shot_delay	mass	homing_params	first_person_params	ignition_amount	is_magical	can_target_airborne	can_damage_allies	fixed_elevation	projectile_penetration	expiry_range	is_beam_launch_burst	expire_on_impact	can_roll	trail_always_on	shots_per_volley	fired_by_mount	lock_on_multiple_fire_pos	prefer_central_targets	can_damage_vehicles	building_damage_multiplier	scaling_damage	is_spell	vegetation_ignore_time	missile_mirror_start_time	spawned_vortex	projectile_shot_type_display
#projectiles_tables;53;db/projectiles_tables/!!!!!!!2xunitsize_compat_!!scm_motm
fleshrender_hunters	javelin	artillery_default		none	1	low	90	0	80	55.0000	20.0000	0.0000	25	14	false	false	0.1000	9.0000	60.0000	1.5000	0	17	wh3_main_ogr_hunter_throwing_spear		wh_bolt_thrower	0.1000	false		-1.0000	1	0.0000	25.0000			0.0000	false	true	true	45	very_high_low_entity	500	false	false	false	false	1	false	false	false	true	0.2500		false	0.5000	0.4000		placeholder
gnoblar_spider_chariot	arrow	small_arm_default		none	2	dual_low_fixed	115	0	88	40.0000	10.0000	1.2000	19	6	false	false	0.1000	6.0000	50.0000	1.0000	0	0	wh_grn_goblin_arrow		wh_bow_arrow_normal	-1.0000	false	wh_main_unit_contact_poison	-1.0000	1	0.0000	1.0000			0.0000	false	true	true	45	low	-1	false	false	false	false	2	false	false	false	true	1.0000		false	1.0500	0.4000		placeholder
grill_throwing	grenade	explosives	wh_main_dwf_blasting_charge_explosion	grenade_spin	1	dual_low_fixed	55	7	88	28.0000	10.0000	0.0000	1	0	true	false	0.2000	9.0000	50.0000	2.0000	0	0	grill_throwing		wh_miners_blasting_charge	-1.0000	false		-1.0000	1	0.0000	3.0000			1.0000	false	false	true	55	very_low	-1	false	false	true	false	1	false	false	false	true	4.5000		false	1.5000	0.4000		placeholder
motm_brudd_cannon	artillery	artillery_default		none	1	low	300	10	40	100.0000	30.0000	0.0000	84	336	true	false	0.3000	13.0000	180.0000	3.5000	0	0	wh_dwf_cannon_ball		wh3_main_cth_grand_cannon_ball	0.3000	true		-1.0000	1	0.0000	350.0000			0.0000	false	true	true	45	very_high_low_entity	700	false	false	true	false	1	false	false	true	true	1.0000		false	0.0000	0.4000		bolt_thrower_single_shot
motm_gnoblar_scraplauncher_shot	artillery	artillery_default	wh3_main_ogr_gnoblar_scraplauncher_explosion	grenade_spin	3	low	420	35	65	69.0000	10.0000	3.0000	110	50	false	false	0.2000	17.0000	340.0000	80.0000	10	0	wh3_main_ogr_gnoblar_scraplauncher		wh3_catapult_scrap	1.0000	true	wh2_dlc11_unit_contact_disrupted	-1.0000	1	0.0000	150.0000			0.0000	false	true	true	45	high	700	false	false	false	false	1	true	false	true	true	1.2500		false	0.0000	0.4000		placeholder
motm_ironblaster_shot	artillery	artillery_default		none	5	low	380	10	40	100.0000	10.0000	3.0000	75	300	true	false	0.1000	16.0000	275.0000	8.5000	10	0	wh3_main_ogr_ironblaster_cannon_ball		wh_cannon_cannonball_scrap	0.3000	true	wh2_dlc11_unit_contact_disrupted	-1.0000	1	0.0000	350.0000			0.0000	false	true	true	45	very_high_low_entity	700	false	false	true	false	1	true	false	true	true	1.2500		false	0.0000	0.4000		placeholder
motm_ogr_bosun	musket	small_arm_default		none	1	low	160	0	88	100.0000	60.0000	0.0000	155	95	false	false	0.0500	11.0000	140.0000	1.0000	0	0	wh_emp_volley_gun_shot		wh_bullet_multi_impact	-1.0000	false		-1.0000	1	0.0000	150.0000			0.0000	false	true	true	45	medium	-1	false	false	false	false	1	false	false	false	true	1.0000		false	0.4000	0.4000		placeholder
motm_sandbad_pistol	musket	small_arm_default		none	1	low	90	0	45	110.0000	60.0000	0.0000	40	200	false	false	0.0500	4.0000	80.0000	1.6000	0	0	wh_emp_rifle_bullet		wh_bullet_multi_impact	-1.0000	false	wh2_dlc11_unit_contact_disrupted	-1.0000	1	0.0000	6.0000			0.0000	false	true	true	45	medium	-1	false	false	false	false	1	false	false	false	true	0.5000		false	0.3800	0.4000		placeholder
motm_targog_harpoon	artillery	artillery_default		none	1	low	250	8	45	95.0000	30.0000	0.0000	110	340	false	false	0.2000	12.0000	190.0000	2.9000	0	0	wh3_main_ogr_harpoon_launcher_bolt		wh3_ogre_harpoon	0.3000	true		-1.0000	1	0.0000	50.0000			0.0000	false	true	true	45	very_high	700	false	false	false	false	1	false	false	false	true	1.0000		false	0.5000	0.4000		placeholder
motm_vazgrat_pistol	musket	small_arm_default		none	1	low	180	0	88	100.0000	60.0000	0.0000	175	100	false	false	0.0500	11.0000	140.0000	1.0000	0	0	wh_emp_volley_gun_shot		wh_bullet_multi_impact	-1.0000	false		-1.0000	1	0.0000	150.0000			0.0000	false	true	true	45	medium	-1	false	false	false	false	1	false	false	false	true	1.0000		false	0.4000	0.4000		placeholder
