key	accuracy	armour	campaign_action_points	category	charge_bonus	class	historical_description_text	man_animation	man_entity	melee_attack	melee_defence	morale	bonus_hit_points	mount	num_mounts	primary_melee_weapon	primary_missile_weapon	rank_depth	shield	short_description_text	spacing	training_level	articulated_record	engine	is_male	visibility_spotting_range_min	visibility_spotting_range_max	attribute_group	spot_dist_tree	spot_dist_scrub	reload	selection_vo	selected_vo_secondary	selected_vo_tertiary	hiding_scalar	ground_stat_effect_group	secondary_ammo	primary_ammo	damage_mod_flame	damage_mod_magic	num_engines	damage_mod_physical	damage_mod_missile	damage_mod_all	ai_usage_group	can_skirmish	can_brace	mounted_draughts	sync_locomotion	capture_tier	key_building_capture_tier	score_capture_tier	harmony_amplification_type	first_person	ar_unit_category	healing_power	spell_mastery	infinite_secondary_ammo	default_guard_mode
#land_units_tables;54;db/land_units_tables/!!!!!snek_dawi_thunder
snek_dwf_ammo_dump	10	wh2_wood_10	2100	inf_melee	1	inf_mel	snek_dwf_caltrops	hu1_empire_spear	snek_dwf_ammo_dump	0	0	0	3000		0	snek_dwf_ammo_dump		4	none	snek_dwf_ammo_dump	wh_main_artillery	trained			true	40.0000	1500.0000	snek_dwf_ammo_dump	60	80	0	vo_sel_default	vo_sel_default	vo_sel_default	1.0000	aquatic_large	0	0	0	0	0	0	0	0	melee_flanker	false	false	false	false	default	domination_infantry	default			melee	1.0000	1.0000	false	false
snek_dwf_bombard	10	wh2_main_chainmail_40	2100	artillery	2	art_fld	snek_dwf_bombard	hu3_dwarf_hammer	wh_main_dwf_inf_dwarfs_blood_dismembers	16	20	64	70		0	wh_main_dwf_axe		5	none	wh_main_unit_short_text_emp_mortar	wh_main_artillery	trained		snek_dwf_bombard	true	40.0000	1500.0000	wh_main_emp_art_mortar	60	80	0	vo_sel_artillery	vo_sel_artillery	vo_sel_culture	1.0000	small	0	22	0	0	4	0	0	0	ranged_indirect_arty	false	false	false	false	medium	medium	domination_artillery		emp_mortar	artillery	1.0000	1.0000	false	false
snek_dwf_breaker_cannon	10	wh2_main_chainmail_40	2100	artillery	2	art_fld	snek_dwf_breaker_cannon	hu3_dwarf_hammer	wh_main_dwf_inf_dwarfs_blood_dismembers	16	20	64	70		0	wh_main_dwf_axe		5	none	snek_dwf_thunder_cannon	wh_main_artillery	trained		snek_dwf_breaker_cannon	true	40.0000	1500.0000	snek_dwf_breaker_cannons	60	80	0	vo_sel_artillery	vo_sel_artillery	vo_sel_culture	1.0000	small	0	22	0	0	6	0	0	0	ranged_direct_arty	false	false	false	false	medium	medium	domination_artillery		dwf_cannon	artillery	1.0000	1.0000	false	false
snek_dwf_crank_gunners	10	wh2_main_chainmail_115	2100	inf_ranged	6	inf_mis	snek_dwf_crank_gunners	hu3_dwf_crank_gun	wh_main_dwf_inf_dwarfs_irondrake_blood_dismembers	20	27	80	120		0	wh_main_dwf_drakegun	snek_dwf_crank_gunners	2	none	snek_dwf_crank_gunners	wh_main_dwf_infantry_loose	trained			true	40.0000	1500.0000	wh_main_dwf_inf_irondrakes_0	60	80	0	vo_sel_irondrakes	vo_sel_ranged	vo_sel_generic	1.0000	small	0	256	40	35	0	0	0	0	ranged_direct_no_skirmish	false	true	false	false	medium	medium	domination_infantry			archer	1.0000	1.0000	false	false
snek_dwf_cycle	10	wh2_main_chainmail_70	2100	war_machine	50	chariot	snek_dwf_cycle	wm_dwf_cycle	snek_dwf_cycle	28	24	60	550		0	snek_dwf_cycle		1	none	snek_dwf_cycle	dwf_cycle_cavalry_chaotic	trained		snek_dwf_cycle	true	40.0000	1500.0000	snek_dwf_cycle	60	80	0	vo_sel_artillery	vo_sel_default	vo_sel_culture	1.0000	large	0	20	0	35	12	5	0	0	melee_flanker_shock	true	false	false	false	low	low	domination_cav			artillery	1.0000	1.0000	false	false
snek_dwf_drop_chopper	10	wh2_main_plate_100	2100	inf_ranged	30	inf_mis	snek_dwf_drop_chopper	gyrocarrier02	wh_main_dwf_flying_gyrocarrier_fast	40	4	64	5292		0	wh_main_dwf_gyrobomber	snek_dwf_gyrocarrier_gun	1	none	snek_dwf_drop_chopper	wh_main_war_machines	trained			true	40.0000	1500.0000	snek_dwf_veh_gyrocarrier_small	60	80	0	vo_sel_gyrobomber	vo_sel_flying	vo_sel_flying_short	1.0000	large	0	260	0	35	0	0	0	0	gyrocopter	true	false	false	false	cant_capture	cant_capture	cant_capture			artillery	1.0000	1.0000	false	false
snek_dwf_drop_chopper_regiment	10	wh2_main_plate_100	2100	inf_ranged	30	inf_mis	snek_dwf_drop_chopper	wm_gyrocarrier	wh_main_dwf_flying_gyrocarrier	40	4	64	6442		0	wh_main_dwf_gyrobomber	snek_dwf_gyrocarrier_gun	1	none	snek_dwf_drop_chopper	snek_gyrocarriers_regiment	trained			true	40.0000	1500.0000	snek_dwf_veh_gyrocarrier_large	60	80	0	vo_sel_gyrobomber	vo_sel_flying	vo_sel_flying_short	1.0000	large	0	260	0	35	0	0	0	0	gyrocopter	true	false	false	false	cant_capture	cant_capture	cant_capture			artillery	1.0000	1.0000	false	false
snek_dwf_expeditionaries	10	wh2_main_chainmail_60	2100	inf_ranged	4	inf_mis	snek_dwf_expeditionaries	hu3_dwf_longrifle	wh_main_dwf_inf_dwarfs_blood_dismembers	18	24	80	110		0	wh_main_dwf_axe	snek_dwf_expeditionaries	3	none	snek_dwf_expeditionaries	wh_main_dwf_infantry_standard	trained			true	40.0000	1500.0000	wh_main_dwf_inf_thunderers_0	60	80	0	vo_sel_thunderers	vo_sel_ranged	vo_sel_generic	1.0000	small	0	22	0	35	0	0	0	0	ranged_direct_no_skirmish	false	true	false	false	medium	medium	domination_infantry			archer	1.0000	1.0000	false	false
snek_dwf_githammers	10	wh2_main_chainmail_100	2100	inf_ranged	4	inf_mis	snek_dwf_githammers	hu3_dwf_githammers	wh_main_dwf_inf_dwarfs_blood_dismembers	20	28	80	120		0	wh_main_dwf_axe	snek_dwf_githammers	3	none	snek_dwf_githammers	wh_main_dwf_infantry_standard	trained			true	40.0000	1500.0000	wh_main_dwf_inf_thunderers_0	60	80	0	vo_sel_thunderers	vo_sel_ranged	vo_sel_generic	1.0000	small	0	18	0	35	0	0	0	0	ranged_direct_no_skirmish	false	true	false	false	medium	medium	domination_infantry			archer	1.0000	1.0000	false	false
snek_dwf_grudgesolvers	10	wh2_main_chainmail_100	2100	inf_ranged	4	inf_mis	snek_dwf_grudgesolvers	hu3_dlc23_blunderbuss_axe_shield	wh_main_dwf_inf_dwarfs_blood_dismembers	28	34	80	63		0	wh_main_dwf_axe	wh_main_emp_grenade_launcher	3	wh_missile_block_55_metal	snek_dwf_grudgesolvers	wh_main_dwf_infantry_standard	trained			true	40.0000	1500.0000	wh_main_dwf_inf_thunderers_0	60	80	0	vo_sel_thunderers	vo_sel_ranged	vo_sel_generic	1.0000	small	0	16	0	35	0	0	0	0	ranged_direct_no_skirmish	false	true	false	false	medium	medium	domination_infantry			archer	1.0000	1.0000	false	false
snek_dwf_gyrodrone	10	wh_main_body_0	2100	inf_ranged	30	inf_mis	snek_dwf_gyrodrone	gyrodrone	wh_main_dwf_flying_gyrodrone	40	4	64	200		0	wh_main_dwf_gyrobomber		1	none	snek_dwf_drop_chopper	wh_main_war_machines	trained			true	40.0000	1500.0000	snek_dwf_gyrodrone	60	80	0	vo_sel_gyrobomber	vo_sel_flying	vo_sel_flying_short	1.0000	small	0	0	0	0	0	0	0	0	gyrocopter	true	false	false	false	cant_capture	cant_capture	cant_capture			skirmish	1.0000	1.0000	false	false
snek_dwf_iron_thunderers	10	wh2_main_chainmail_90	2100	inf_ranged	8	inf_mis	snek_dwf_iron_thunderers	hu3_dlc23_infernal_guard_rifle	wh_main_dwf_inf_dwarfs_blood_dismembers	30	34	70	71		0	wh_main_dwf_axe_ironbreakers	snek_dwf_iron_thunderers	3	none	snek_dwf_iron_thunderers	wh_main_dwf_infantry_standard	trained			true	40.0000	1500.0000	wh_main_dwf_inf_thunderers_0	60	80	0	vo_sel_thunderers	vo_sel_ranged	vo_sel_generic	1.0000	small	0	16	0	35	0	0	0	0	ranged_direct_no_skirmish	false	true	false	false	medium	medium	domination_infantry			archer	1.0000	1.0000	false	false
snek_dwf_ironguard	10	wh2_main_heavy_metal_110	2100	inf_ranged	4	inf_mis	snek_dwf_ironguard	hu3_dwarf_axe_shield_rifle	wh_main_dwf_inf_dwarfs_blood_dismembers	34	40	80	66		0	wh_main_dwf_axe_ironbreakers	snek_dwf_ironguard	3	wh_missile_block_35_wood	snek_dwf_ironguard	wh_main_dwf_infantry_standard	trained			true	40.0000	1500.0000	wh_main_dwf_inf_thunderers_0	60	80	0	vo_sel_thunderers	vo_sel_ranged	vo_sel_generic	1.0000	small	0	14	0	35	0	0	0	0	ranged_direct_no_skirmish	false	true	false	false	medium	medium	domination_infantry			archer	1.0000	1.0000	false	false
snek_dwf_mountaineers	10	wh2_main_chainmail_70	2100	inf_ranged	4	inf_mis	snek_dwf_mountaineers	hu3_dwarf_axe_shield_rifle	wh_main_dwf_inf_slayers_blood_dismembers	20	38	66	63		0	wh_main_dwf_axe	snek_dwf_mountaineers	3	wh_missile_block_35_wood	snek_dwf_mountaineers	wh_main_dwf_infantry_standard	trained			true	40.0000	1500.0000	wh_main_dwf_inf_thunderers_0	60	80	0	vo_sel_thunderers	vo_sel_ranged	vo_sel_generic	1.0000	small	0	18	0	35	0	0	0	0	ranged_direct_no_skirmish	false	true	false	false	medium	medium	domination_infantry			archer	1.0000	1.0000	false	false
