key	accuracy	armour	campaign_action_points	category	charge_bonus	class	historical_description_text	man_animation	man_entity	melee_attack	melee_defence	morale	bonus_hit_points	mount	num_mounts	primary_melee_weapon	primary_missile_weapon	rank_depth	shield	short_description_text	spacing	training_level	articulated_record	engine	is_male	visibility_spotting_range_min	visibility_spotting_range_max	attribute_group	spot_dist_tree	spot_dist_scrub	reload	selection_vo	selected_vo_secondary	selected_vo_tertiary	hiding_scalar	ground_stat_effect_group	secondary_ammo	primary_ammo	damage_mod_flame	damage_mod_magic	num_engines	damage_mod_physical	damage_mod_missile	damage_mod_all	ai_usage_group	can_skirmish	can_brace	mounted_draughts	sync_locomotion	capture_tier	key_building_capture_tier	score_capture_tier	harmony_amplification_type	first_person	ar_unit_category	healing_power	spell_mastery	infinite_secondary_ammo	default_guard_mode
#land_units_tables;54;db/land_units_tables/!!!str_skaven_clans
str_kreepus_verminkin	10	wh2_main_body_10	2100	inf_ranged	10	inf_mis	str_kreepus_verminkin	hu17_skaven_sword_throwing_stars	wh2_main_skv_infantry	22	14	45	48		0	wh2_main_skv_sword	wh2_main_skv_throwing_stars	5	none	str_kreepus_verminkin	wh2_main_inf_chaotic_formation	trained			true	40.0000	1500.0000	wh2_main_skv_inf_clanrats_0	60	80	0	vo_sel_skv_Nightrunners	vo_sel_generic	vo_sel_culture	0.9000	small	0	10	0	0	0	0	0	0	ranged_harasser	true	true	false	false	medium	medium	domination_infantry				1.0000	1.0000	false	false
thom_ferrik_stormvermin_shield	10	wh2_main_heavy_metal_110	2100	inf_melee	18	inf_mel	placeholder	hu17_skaven_stormvermin_sword_and_shield	wh2_main_skv_infantry_heavy	38	36	70	54		0	wh2_main_skv_sword_stormvermin		7	wh_missile_block_35_wood	thom_ferrik_stormvermin_shield	wh2_main_infantry_medium_rabble	trained			true	40.0000	1500.0000	wh2_main_skv_inf_clanrats_0	60	80	0	vo_sel_skv_Stormvermin	vo_sel_generic	vo_sel_culture	1.0000	small	0	0	0	0	0	0	0	0	melee	false	true	false	false	medium	medium	domination_infantry			melee	1.0000	1.0000	false	false
str_haematoma_brassfangs_gw	10	wh3_dlc20_heavy_metal_35	2100	inf_melee	20	inf_mel	str_haematoma_brassfangs_gw	hu17_skaven_greataxe_01	wh2_main_skv_infantry_heavy	24	15	50	52		0	str_haematoma_brassfangs_gw		8	none	str_haematoma_brassfangs_gw	wh_main_grn_orc_infantry_savage_rabble	trained			true	40.0000	1500.0000	wh2_main_skv_inf_clanrats_0	60	80	0	vo_sel_default	vo_sel_melee	vo_sel_culture	0.8000	small	0	0	0	35	0	0	0	0	melee	false	true	false	false	medium	medium	domination_infantry			melee	1.0000	1.0000	false	false
rathan_inf_chanters	10	wh2_main_leather_45	2100	inf_melee	28	inf_mel	wh2_main_unit_long_text_skv_inf_plague_monks	hu17_skaven_eshin_staff_and_sword	wh2_main_skv_infantry_plague_monk_censer	31	25	62	156		0	rathan_inf_chanters_melee_wep		3	none	rathan_inf_chanters	wh_main_monstrous_infantry_chaotic	trained			true	40.0000	1500.0000	wh2_main_skv_inf_plague_monks	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_culture	1.0000	small	0	0	0	10	0	20	10	0	melee	false	true	false	false	medium	medium	domination_infantry				1.0000	1.0000	false	false
clan_vrrtkin_poison_wind_globadiers	10	wh2_main_body_50	2100	inf_ranged	6	inf_mis	clan_vrrtkin_poison_wind_globadiers	hu17_skaven_sword_and_globe	wh2_main_skv_infantry_heavy_globadiers	20	16	60	68		0	clan_vrrtkin_skv_sword	clan_vrrtkin_poison_globe	3	none	clan_vrrtkin_poison_wind_globadiers	wh_main_infantry_large	trained			true	40.0000	1500.0000	wh2_main_skv_inf_clanrats_0	60	80	10	vo_sel_skv_Poison_Wind_Globadiers	vo_sel_generic	vo_sel_culture	1.0000	small	0	18	0	0	0	0	0	0	ranged_indirect_arty	true	true	false	false	medium	medium	domination_infantry				1.0000	1.0000	false	false
str_shadow_ogre	10	wh2_main_body_30	2100	inf_melee	46	inf_mel	str_shadow_ogre	hu18_rat_ogre_claws	str_shadow_ogre	26	26	56	375		0	wh2_main_skv_rat_ogre		3	none	str_shadow_ogre	wh_main_monstrous_infantry_chaotic	trained			true	40.0000	1500.0000	str_shadow_ogre	60	80	0	vo_sel_default	vo_sel_default	vo_sel_default	1.0000	large	0	0	0	0	0	20	0	0	melee_gatecrusher_shock	false	true	false	false	medium	medium	domination_monsters				1.0000	1.0000	false	false
liger_skurvy_skv_inf_clanrats_0	10	wh2_main_leather_25	2100	inf_melee	10	inf_mel	liger_skurvy_skv_inf_clanrats_0	hu17_skaven_sword	wh2_main_skv_infantry	24	18	45	52		0	wh2_main_skv_sword		8	none	liger_skurvy_skv_inf_clanrats_0	wh_main_infantry_rabble	trained			true	40.0000	1500.0000	wh2_dlc11_cst_inf_zombie_deckhands_mob_0	60	80	0	vo_sel_skv_Clanrats	vo_sel_generic	vo_sel_culture	0.8000	aquatic_small	0	0	0	0	0	0	0	0	melee	false	true	false	false	medium	medium	domination_infantry				1.0000	1.0000	false	false
str_skully_gutter_runner	15	wh2_main_heavy_metal_90	2100	inf_ranged	14	inf_mis	str_skully_gutter_runner	hu17_skaven_dual_claw_and_throwing_stars	str_skully_skirmisher	26	20	50	50		0	str_skully_gutter_runner_blade	wh2_main_skv_throwing_star_gutter_runners_alt	5	none	str_skully_gutter_runner	wh2_main_inf_chaotic_formation	trained			true	40.0000	1500.0000	str_skully_gutter_runner	60	80	0	vo_sel_skv_Gutterrunners	vo_sel_generic	vo_sel_culture	0.8000	small	0	12	0	0	0	0	0	0	ranged_stalkers_flanker_harasser	true	true	false	false	medium	medium	domination_infantry				1.0000	1.0000	false	false
wh2_main_skv_inf_clangunners	10	wh2_main_leather_25	2100	inf_ranged	10	inf_mis	wh2_main_skv_inf_clangunners	thm_ferrik_hu17_rifles	wh2_main_skv_infantry	24	17	40	52		0	wh2_main_skv_sword	liger_skv_rifle_crewrat	3	none	wh2_main_skv_inf_clangunners	wh_main_infantry_ranged	trained			true	40.0000	1500.0000	wh2_dlc11_cst_inf_zombie_deckhands_mob_0	60	80	10	vo_sel_skv_Warplock_Jezzails	vo_sel_generic	vo_sel_culture	1.0000	aquatic_small	0	22	0	0	0	0	0	0	ranged_direct	true	true	false	false	medium	medium	domination_infantry				1.0000	1.0000	false	false
