key	accuracy	armour	campaign_action_points	category	charge_bonus	class	historical_description_text	man_animation	man_entity	melee_attack	melee_defence	morale	bonus_hit_points	mount	num_mounts	primary_melee_weapon	primary_missile_weapon	rank_depth	shield	short_description_text	spacing	training_level	articulated_record	engine	is_male	visibility_spotting_range_min	visibility_spotting_range_max	attribute_group	spot_dist_tree	spot_dist_scrub	reload	selection_vo	selected_vo_secondary	selected_vo_tertiary	hiding_scalar	ground_stat_effect_group	secondary_ammo	primary_ammo	damage_mod_flame	damage_mod_magic	num_engines	damage_mod_physical	damage_mod_missile	damage_mod_all	ai_usage_group	can_skirmish	can_brace	mounted_draughts	sync_locomotion	capture_tier	key_building_capture_tier	score_capture_tier	harmony_amplification_type	first_person	ar_unit_category	healing_power	spell_mastery	infinite_secondary_ammo	default_guard_mode
#land_units_tables;54;db/land_units_tables/!!!froeb_chaos_ogres
frb_chaos_ogre_warmongers_0	10	wh2_main_heavy_metal_120	2100	inf_melee	65	inf_mel	wh3_main_ogr_inf_ironguts_0	hu13_wh3_ogre_2handed_sword	frb_chaos_ogre_warmongers_entity	40	45	80	572		0	frb_chaos_ogre_warmongers_0_weapon		2	none	frb_chaos_ogre_warmongers_0	wh3_main_ogr_ironguts	trained			true	40.0000	1500.0000	frb_chaos_ogre_warmongers_attributes	60	80	0	vo_sel_ogr_ironguts	vo_sel_melee	vo_sel_culture	1.0000	large	0	0	0	0	0	0	15	0	melee_gatecrusher_shock	false	true	false	false	medium	medium	domination_infantry			melee	1.0000	1.0000	false	false
frb_chaos_ogre_khorne_0	10	wh2_main_plate_60	2100	inf_melee	65	inf_mel	wh3_main_ogr_inf_ironguts_0	hu13_wh3_ogre_dual_sword	frb_chaos_ogre_khorne_entity	55	30	80	572		0	frb_chaos_ogre_khorne_0_weapon		2	none	frb_chaos_ogre_khorne_0	wh3_main_ogr_ironguts	trained			true	40.0000	1500.0000	frb_chaos_ogre_khorne_attributes	60	80	0	vo_sel_default	vo_sel_melee	vo_sel_culture	1.0000	large	0	0	0	35	0	0	0	0	melee_gatecrusher_shock	false	true	false	false	medium	medium	domination_infantry			melee	1.0000	1.0000	false	false
frb_chaos_ogre_slaanesh_0	10	wh2_main_body_30	2100	inf_melee	70	inf_mel	wh3_main_ogr_inf_ironguts_0	hu13_wh3_ogre_sword_and_ironfist	frb_chaos_ogre_slaanesh_entity	50	30	80	472		0	frb_chaos_ogre_slaanesh_0_weapon		2	wh_missile_block_35_metal	frb_chaos_ogre_slaanesh_0	wh3_main_ogr_ironguts	trained			true	40.0000	1500.0000	frb_chaos_ogre_slaanesh_attributes	60	80	0	vo_sel_default	vo_sel_melee	vo_sel_culture	1.0000	large	0	0	0	0	0	20	0	0	melee_gatecrusher_shock	false	true	false	false	medium	medium	domination_infantry			melee	1.0000	1.0000	false	false
frb_forsaken_gnoblars_fighters_1	10	wh2_main_plate_40	2100	inf_ranged	12	inf_mis	wh3_main_ogr_inf_gnoblars_0	hu5_goblin_sword_bow	frb_forsaken_gnoblars_fighters_entity	24	28	50	48		0	frb_forsaken_gnoblars_fighters_0_weapon	frb_forsaken_gnoblars_fighters_1_missile_weapon	8	none	frb_forsaken_gnoblars_fighters_1	wh_main_grn_goblin_infantry_standard	trained			true	40.0000	1500.0000	frb_forsaken_gnoblars_fighters_attributes	60	80	0	vo_sel_melee	vo_sel_generic	vo_sel_culture	1.0000	small	0	16	0	0	0	0	0	0	melee	false	true	false	false	medium	medium	domination_infantry_expendable			melee	1.0000	1.0000	false	false
frb_forsaken_gnoblars_warriors_0	10	wh2_main_plate_60	2100	inf_melee	16	inf_mel	wh3_main_ogr_inf_gnoblars_0	hu5_dlc23_gorduz_axe_shield	frb_forsaken_gnoblars_warriors_entity	30	45	55	48		0	frb_forsaken_gnoblars_warriors_0_weapon		8	wh_missile_block_35_metal	frb_forsaken_gnoblars_warriors_0	wh_main_grn_goblin_infantry_standard	trained			true	40.0000	1500.0000	frb_forsaken_gnoblars_warriors_attributes	60	80	0	vo_sel_melee	vo_sel_generic	vo_sel_culture	1.0000	small	0	0	0	0	0	0	0	0	melee	false	true	false	false	medium	medium	domination_infantry_expendable			melee	1.0000	1.0000	false	false
frb_chaos_wastes_behemoth_0	10	wh2_main_body_60	2100	inf_melee	35	inf_mel	wh3_dlc25_unit_long_text_nur_mon_toad_dragon	dr05_dlc25_toad_dragon	frb_chaos_wastes_behemoth_entity	48	36	70	9992		0	frb_chaos_wastes_behemoth_0_weapon		1	none	frb_chaos_wastes_behemoth_0	wh_colossal_unit	trained			true	40.0000	1500.0000	frb_chaos_wastes_behemoth_attributes	60	80	0	vo_sel_default	vo_sel_culture	vo_sel_culture	1.0000	large	0	0	0	0	0	0	25	0	melee_gatecrusher_highvalue	false	false	false	false	medium	medium	domination_monsters			melee	1.0000	1.0000	false	false
frb_chaos_ogre_tzeentch_0	10	wh2_main_heavy_metal_80	2100	inf_melee	55	inf_mel	wh3_main_ogr_inf_ironguts_0	hu13_wh3_ogre_2handed_sword	frb_chaos_ogre_tzeentch_entity	45	40	80	572		0	frb_chaos_ogre_tzeentch_0_weapon		2	none	frb_chaos_ogre_tzeentch_0	wh3_main_ogr_ironguts	trained			true	40.0000	1500.0000	frb_chaos_ogre_tzeentch_attributes	60	80	0	vo_sel_default	vo_sel_melee	vo_sel_culture	1.0000	large	0	0	0	0	0	0	0	0	melee_gatecrusher_shock	false	true	false	false	medium	medium	domination_infantry			melee	1.0000	1.0000	false	false
frb_chaos_ogre_fighters_1	10	wh2_main_plate_60	2100	inf_melee	55	inf_mel	wh3_main_ogr_inf_ogres_1	hu13_wh3_ogre_2handed_sword	frb_chaos_ogre_fighters_entity	40	30	65	572		0	frb_chaos_ogre_fighters_1_weapon		2	none	frb_chaos_ogre_fighters_1	wh3_main_ogr_ironguts	trained			true	40.0000	1500.0000	frb_chaos_ogre_fighters_attributes	60	80	0	vo_sel_default	vo_sel_melee	vo_sel_culture	1.0000	large	0	0	0	0	0	0	0	0	melee_gatecrusher_shock	false	true	false	false	medium	medium	domination_infantry			melee	1.0000	1.0000	false	false
frb_chaos_ogre_fighters_0	10	wh2_main_plate_60	2100	inf_melee	55	inf_mel	wh3_main_ogr_inf_ogres_1	hu13_wh3_ogre_sword_and_ironfist	frb_chaos_ogre_fighters_entity	35	40	65	572		0	frb_chaos_ogre_fighters_0_weapon		2	wh_missile_block_35_metal	frb_chaos_ogre_fighters_0	wh3_main_ogr_ironguts	trained			true	40.0000	1500.0000	frb_chaos_ogre_fighters_attributes	60	80	0	vo_sel_ogr_ironfists	vo_sel_melee	vo_sel_culture	1.0000	large	0	0	0	0	0	0	0	0	melee_gatecrusher_shock	false	true	false	false	medium	medium	domination_infantry			melee	1.0000	1.0000	false	false
