key	accuracy	armour	campaign_action_points	category	charge_bonus	class	historical_description_text	man_animation	man_entity	melee_attack	melee_defence	morale	bonus_hit_points	mount	num_mounts	primary_melee_weapon	primary_missile_weapon	rank_depth	shield	short_description_text	spacing	training_level	articulated_record	engine	is_male	visibility_spotting_range_min	visibility_spotting_range_max	attribute_group	spot_dist_tree	spot_dist_scrub	reload	selection_vo	selected_vo_secondary	selected_vo_tertiary	hiding_scalar	ground_stat_effect_group	secondary_ammo	primary_ammo	damage_mod_flame	damage_mod_magic	num_engines	damage_mod_physical	damage_mod_missile	damage_mod_all	ai_usage_group	can_skirmish	can_brace	mounted_draughts	sync_locomotion	capture_tier	key_building_capture_tier	score_capture_tier	harmony_amplification_type	first_person	ar_unit_category	healing_power	spell_mastery	infinite_secondary_ammo	default_guard_mode
#land_units_tables;54;db/land_units_tables/!!!psgo_brinewight
psgo_brinewight	10	wh2_main_plate_60	2100	inf_melee	15	inf_mel	wh2_dlc11_unit_long_text_cst_inf_zombie_deckhands	hu1_empire_sword_and_shield	wh2_dlc11_infantry_zombie_blood	26	36	55	74		0	wh_main_vmp_wightblade_grave_guard		6	wh_missile_block_55_wood	psgo_brinewight	wh_main_infantry	trained			true	40.0000	1500.0000	wh2_dlc11_cst_inf_zombie_deckhands_mob_0	60	80	0	vo_sel_default	vo_sel_melee	vo_sel_culture	1.0000	aquatic_small	0	0	0	0	0	0	0	0	melee	false	true	false	false	medium	medium	domination_infantry			melee	1.0000	1.0000	false	false
psgo_drowned_leadbelcher	10	wh2_main_body_50	2100	inf_ranged	24	inf_mis	wh3_main_ogr_inf_leadbelchers_0	hu13_wh3_ogre_leadbelcher	wh3_main_ogr_monster_ogre_leadbelcher_blood	26	26	60	300		0	wh3_main_ogr_ogre_sword	wh3_main_ogr_leadbelcher_gun	2	none	psgo_drowned_leadbelcher	wh_main_monstrous_trolls	trained			true	40.0000	1500.0000	wh3_main_ogr_inf_leadbelchers_0	60	80	0	vo_sel_ogr_leadbelchers	vo_sel_melee	vo_sel_culture	1.0000	aquatic_large	0	20	0	0	0	0	0	0	ranged_direct_gatecrusher	true	true	false	false	medium	medium	domination_infantry			archer	1.0000	1.0000	false	false
psgo_brinewight_dual	10	wh2_main_leather_15	2100	inf_melee	20	inf_mel	wh2_dlc11_unit_long_text_cst_inf_zombie_deckhands	hu1_cst_zombie_dual_cutlass	wh_main_vmp_inf_ghoul_blood_dismembers	30	32	60	74		0	wh_main_vmp_wightblade_grave_guard_great		6	none	psgo_brinewight_dual	wh_main_vmp_crypt_ghouls	trained			true	40.0000	1500.0000	wh2_dlc11_cst_inf_zombie_deckhands_mob_0	60	80	0	vo_sel_default	vo_sel_melee	vo_sel_culture	1.0000	aquatic_small	0	0	0	0	0	0	0	0	melee	false	true	false	false	medium	medium	domination_infantry			melee	1.0000	1.0000	false	false
psgo_brinewight_flamethrower	10	wh2_main_leather_45	2100	inf_ranged	8	inf_mis	wh2_dlc11_unit_long_text_cst_inf_zombie_deckhands	hu1_empire_sword_rifle	wh2_dlc11_infantry_zombie_blood	18	26	55	74		0	wh_main_vmp_wightblade_grave_guard	wh_main_dwf_drakegun	3	none	psgo_brinewight_flamethrower	wh2_main_skv_weaponteam	trained			true	40.0000	1500.0000	wh2_dlc11_cst_inf_zombie_deckhands_mob_0	60	80	0	vo_sel_default	vo_sel_ranged	vo_sel_culture	1.0000	aquatic_small	0	30	0	0	0	0	0	0	ranged_direct	true	true	false	false	medium	medium	domination_infantry			archer	1.0000	1.0000	false	false
psgo_river_troll	0	wh2_main_body_30	2100	inf_melee	20	inf_mel	wh2_dlc15_unit_long_text_grn_mon_river_trolls	hu4f_dlc15_river_troll_club	wh_main_monster_troll_blood	32	25	43	4740		0	wh3_main_nur_beast_of_nurgle		3	none	psgo_river_troll	wh_main_monstrous_trolls	trained			true	40.0000	1500.0000	wh2_dlc15_grn_mon_river_trolls_0	60	80	0	vo_sel_default	vo_sel_melee	vo_sel_culture	1.0000	aquatic_large	0	0	0	0	0	0	0	0	melee_gatecrusher_shock	false	false	false	false	default	default	domination_monsters			melee	1.0000	1.0000	false	false
psgo_haunted_vessel	10	wh2_main_leather_80	2100	war_beast	1	inf_mis	wh3_main_unit_long_text_cth_veh_sky_junk_0	hu1e_skyjunk01_crew_pilot	wh_main_emp_veh_steam_tank_rider_blood	8	8	80	10000	psgo_haunted_vessel_mount	1	wh_main_cth_sky_junk	wh2_cst_necrofex_colossus_cannon	1	none	psgo_haunted_vessel	wh_main_monster	trained			true	40.0000	1500.0000	psgo_haunted_vessel_attribute_group	60	80	0	vo_sel_default	vo_sel_flying	vo_sel_flying_short	1.0000	aquatic_large	50	140	0	0	0	0	0	0	sky_junk	false	false	false	false	cant_capture	cant_capture	cant_capture			artillery	1.0000	1.0000	false	false
psgo_brinewight_polearm	10	wh2_main_plate_60	2100	inf_melee	10	inf_mel	wh2_dlc11_unit_long_text_cst_inf_zombie_deckhands	hu1_cst_depth_guard_halberd	wh2_dlc11_infantry_zombie_blood	24	40	55	74		0	wh3_main_vmp_wightblade_grave_guard_halberd		6	none	psgo_brinewight_polearm	wh_main_infantry	trained			true	40.0000	1500.0000	wh2_dlc11_cst_inf_zombie_deckhands_mob_0	60	80	0	vo_sel_default	vo_sel_melee	vo_sel_culture	1.0000	aquatic_small	0	0	0	0	0	0	0	0	melee	false	true	false	false	medium	medium	domination_infantry			melee	1.0000	1.0000	false	false
psgo_brinewight_marksmen	10	wh2_main_leather_45	2100	inf_ranged	8	inf_mis	wh2_dlc11_unit_long_text_cst_inf_zombie_deckhands	hu1_empire_sword_rifle	wh2_dlc11_infantry_zombie_blood	18	26	55	74		0	wh_main_vmp_wightblade_grave_guard	psgo_brinewight_marksmen_rifle	3	none	psgo_brinewight_marksmen	wh2_main_skv_weaponteam	trained			true	40.0000	1500.0000	wh2_dlc11_cst_inf_zombie_deckhands_mob_0	60	80	0	vo_sel_default	vo_sel_ranged	vo_sel_culture	1.0000	aquatic_small	0	30	0	0	0	0	0	0	ranged_direct	true	true	false	false	medium	medium	domination_infantry			artillery	1.0000	1.0000	false	false
psgo_deepfang_horror	10	wh2_main_leather_30	2100	inf_melee	30	inf_mel	wh_main_unit_long_text_vmp_dire_wolves	wf1_dire_wolf	wh_dlc03_bst_mon_razorgor	28	20	42	100		0	wh_dlc03_bst_centigor_spear		6	none	psgo_deepfang_horror	wh_main_cavalry_chaotic	trained			true	40.0000	1500.0000	wh2_dlc11_cst_mon_scurvy_dogs	60	80	0	vo_sel_default	vo_sel_melee	vo_sel_culture	1.0000	aquatic_small	0	0	0	0	0	0	0	0	melee_flanker_shock	false	true	false	false	medium	medium	domination_cav			melee	1.0000	1.0000	false	false
