key	category	class	short_description_text	historical_description_text	campaign_action_points	man_entity	man_animation	num_mounts	mount	spacing	rank_depth	morale	bonus_hit_points	training_level	armour	shield	primary_missile_weapon	accuracy	primary_ammo	primary_melee_weapon	melee_attack	charge_bonus	melee_defence	num_engines	engine	articulated_record	is_male	visibility_spotting_range_min	visibility_spotting_range_max	attribute_group	spot_dist_tree	spot_dist_scrub	reload	selection_vo	selected_vo_secondary	selected_vo_tertiary	hiding_scalar	ground_stat_effect_group	secondary_ammo	damage_mod_flame	damage_mod_magic	damage_mod_physical	damage_mod_missile	damage_mod_all	ai_usage_group	can_skirmish	mounted_draughts	sync_locomotion	capture_tier	key_building_capture_tier	score_capture_tier	harmony_amplification_type	can_brace	first_person	ar_unit_category	healing_power	spell_mastery	infinite_secondary_ammo	default_guard_mode
#land_units_tables;54;db/land_units_tables/!!!Chasslo_landmarks
CLE_Blight_Dragon	inf_melee	inf_mel	CLE_Blight_Dragon_text	wh3_dlc25_unit_long_text_nur_mon_toad_dragon	2100	wh_main_flying_dragon_blood	dr1_dragon	0		wh_main_monster	1	65	7000	trained	wh2_main_body_60	none		10	0	wh_dlc05_wef_dragon	50	60	42	0			true	40.0000	1500.0000	CLE_attribute_blight_dragon	60	80	0	vo_sel_default	vo_sel_culture	vo_sel_culture	0.5000	elves_wef_large	0	0	0	20	30	0	flying_melee_flanker	false	false	false	cant_capture	cant_capture	cant_capture		false		1.0000	1.0000	1.0000	false	false
CLE_Carcassone_Damned_Knight	cavalry	cav_shk	CLE_Carcassone_Damned_Knight_text	wh2_dlc11_unit_long_text_cst_damned	2100	wh_main_cavalry_rider_standard_blood	hu1_bretonnian_hr1_warhorse_2handed_sword	60	wh_dlc07_brt_mnt_warhorse_questing_knights	wh_main_cavalry_ordered	4	75	100	trained	wh2_main_plate_90	none		10	0	CLE_Damned_Questing_swords	40	50	39	0			true	40.0000	1500.0000	wh2_dlc11_cst_cav_questing_knights_0	60	80	0	vo_sel_bretonnian_questing_knights	vo_sel_cavalry	vo_sel_culture	1.0000	large	0	0	10	0	0	0	melee_flanker_shock	false	false	false	low	low	domination_cav		false		1.0000	1.0000	1.0000	false	false
CLE_Gorger_Matron	inf_melee	inf_mel	CLE_Gorger_Matron_text	wh3_main_ogr_mon_gorgers_0	2100	wh3_main_ogr_monster_gorger_blood	hu8d_wh3_gorger	0		wh3_main_gorgers	3	80	8500	trained	wh2_main_body_35	none		10	0	CLE_Lurking_Penumbra_Claws	63	55	54	0			true	40.0000	1500.0000	CLE_Gorger_Matron_attribute	60	80	0	vo_sel_default	vo_sel_melee	vo_sel_culture	1.0000	large	0	0	0	0	0	0	melee_gatecrusher_shock	false	false	false	medium	medium	domination_infantry		true		1.0000	1.0000	1.0000	false	false
CLE_Hallowed_Oak	inf_melee	inf_mel	CLE_Hallowed_Oak_text	wh_dlc05_unit_long_text_wef_treemen	2100	wh_dlc05_wef_inf_treeman	hu21_treeman	0		wh_main_monster	1	90	9820	trained	wh2_main_body_110	none		0	0	wh_dlc05_wef_treeman_claws	51	30	59	0			true	40.0000	1500.0000	wh_dlc05_wef_mon_treeman_0	60	80	0	vo_sel_default	vo_sel_melee	vo_sel_culture	0.5000	elves_wef_large	0	-25	0	20	15	0	melee_gatecrusher	false	false	false	medium	medium	domination_monsters		false		1.0000	1.0000	1.0000	false	false
CLE_Jaego_Faithful	inf_melee	inf_mel	CLE_Jaego_Faithful_text	wh2_dlc11_unit_long_text_cst_inf_depth_guard	2100	wh2_dlc11_cst_infantry_depth_guard_blood_dismembers	hu1_cst_depth_guard_halberd	0		wh2_dlc11_infantry_depth_guard	3	80	112	trained	wh2_main_plate_90	none		10	0	wh2_dlc11_cst_halberd_depth_guard	48	20	50	0			true	40.0000	1500.0000	wh2_dlc11_cst_inf_depth_guard_1	60	80	0	vo_sel_default	vo_sel_melee	vo_sel_culture	1.0000	aquatic_small	0	0	0	0	0	0	melee_anti_large	false	false	false	medium	medium	domination_infantry		true		1.0000	1.0000	1.0000	false	false
CLE_Lurking_Penumbra	inf_melee	inf_mel	CLE_Lurking_Penumbra_text	wh_main_unit_long_text_vmp_varghulf	2100	wh_main_monster_varghulf_blood	hu8b_varghulf	0		wh_main_monster	1	80	8260	trained	wh2_main_body_40	none		10	0	CLE_Lurking_Penumbra_Claws	63	60	54	0			true	40.0000	1500.0000	CLE_attributes_Lurking_Penumbra	60	80	0	vo_sel_default	vo_sel_melee	vo_sel_culture	1.0000	large	0	0	0	0	0	0	melee_gatecrusher_shock	false	false	false	medium	medium	domination_monsters		false		1.0000	1.0000	1.0000	false	false
CLE_Manann_Leviathan	inf_melee	inf_mel	CLE_Manann_Leviathan_text	wh2_dlc10_unit_long_text_def_mon_kharibdyss_0	2100	wh2_dlc10_def_monster_kharibdyss	dr2_kharibdyss	0		wh_main_monster	1	69	15010	trained	wh2_main_body_60	none		10	0	wh2_dlc10_def_kharibdyss	55	45	45	0			true	40.0000	1500.0000	wh2_dlc10_def_mon_kharibdyss_0	60	80	0	vo_sel_default	vo_sel_melee	vo_sel_culture	1.0000	aquatic_large	0	0	0	0	40	0	melee_gatecrusher	false	false	false	medium	medium	domination_monsters		false		1.0000	1.0000	1.0000	false	false
CLE_Mannfred_heirotitan	inf_melee	inf_mel	CLE_Mannfred_heirotitan_text	wh2_dlc09_tmb_mon_heirotitan	2100	wh2_dlc09_tmb_mon_hierotitan	gi1_hierotitan_staff_and_scales	0		wh_main_monster	1	80	13400	trained	wh2_dlc15_bone_120	none		10	0	whh2_dlc09_tmb_heirotitan	70	20	58	0			true	40.0000	1500.0000	CLE_attributes_Mannfred_Heirotitan	60	80	0	vo_sel_default	vo_sel_melee	vo_sel_culture	1.0000	large	0	0	0	0	0	0	melee_gatecrusher	false	false	false	medium	medium	domination_monsters		false		1.0000	1.0000	1.0000	false	false
CLE_Maw_Deep_Jaws	inf_melee	inf_mel	CLE_Maw_Deep_Jaws_text	wh2_dlc11_unit_long_text_cst_mon_animated_hulks	2100	wh2_dlc11_monster_animated_hulk_blood	hc2_cst_hulks	0		wh_main_monstrous_infantry_chaotic	2	55	605	trained	wh2_main_body_40	none		10	0	wh2_dlc11_cst_claws_animated_hulks	39	12	33	0			true	40.0000	1500.0000	wh2_dlc11_cst_mon_animated_hulks_0	60	80	0	vo_sel_default	vo_sel_melee	vo_sel_culture	1.0000	aquatic_large	0	0	10	0	0	0	melee_gatecrusher	false	false	false	medium	medium	domination_monsters		true		1.0000	1.0000	1.0000	false	false
