key	accuracy	armour	campaign_action_points	category	charge_bonus	class	historical_description_text	man_animation	man_entity	melee_attack	melee_defence	morale	bonus_hit_points	mount	num_mounts	primary_melee_weapon	primary_missile_weapon	rank_depth	shield	short_description_text	spacing	training_level	articulated_record	engine	is_male	visibility_spotting_range_min	visibility_spotting_range_max	attribute_group	spot_dist_tree	spot_dist_scrub	reload	selection_vo	selected_vo_secondary	selected_vo_tertiary	hiding_scalar	ground_stat_effect_group	secondary_ammo	primary_ammo	damage_mod_flame	damage_mod_magic	num_engines	damage_mod_physical	damage_mod_missile	damage_mod_all	ai_usage_group	can_skirmish	can_brace	mounted_draughts	sync_locomotion	capture_tier	key_building_capture_tier	score_capture_tier	harmony_amplification_type	first_person	ar_unit_category	healing_power	spell_mastery	infinite_secondary_ammo	default_guard_mode
#land_units_tables;54;db/land_units_tables/!!!!uber_red_host_additional_units
roy_lzd_cav_skink_cold_one_riders	10	wh2_main_body_70	2100	cavalry	26	cav_shk	wh2_main_unit_long_text_lzd_cav_cold_ones_1	hu7_dlc12_skink_rp3_cold_one_chief_2h_greatweapon	wh_main_cavalry_rider_standard_blood	26	24	62	99	wh2_dlc12_lzd_mnt_cold_one_ror	48	roy_lzd_cold_one_spear		3	none	wh2_main_unit_short_text_roy_lzd_cav_skink_cold_one_riders	wh2_main_cavalry_cold_ones	trained			true	40.0000	1500.0000	uber_guerrilla_hideForest_fear_rdc	160	160	0	vo_sel_default	vo_sel_generic	vo_sel_culture	1.0000	large	0	0	0	0	0	0	0	0	melee_flanker_shock	false	false	false	false	medium	medium	domination_infantry				1.0000	1.0000	false	false
roy_lzd_cav_skink_horned_one_riders	10	wh2_main_body_80	2100	cavalry	40	cav_shk	wh2_main_unit_long_text_lzd_cav_cold_one_spearriders_1	hu7_dlc12_skink_rp3_cold_one_chief_2h_greatweapon	wh_main_cavalry_rider_standard_blood	38	33	70	114	wh2_main_lzd_mnt_horned_one	48	roy_lzd_horned_one_club		3	none	wh2_main_unit_short_text_roy_lzd_cav_skink_horned_one_riders	wh2_main_cavalry_cold_ones	trained			true	40.0000	1500.0000	uber_fear_hideForest_rdc	160	160	0	vo_sel_default	vo_sel_generic	vo_sel_culture	1.0000	large	0	0	0	0	0	0	0	0	melee_flanker_shock	false	false	false	false	medium	medium	domination_infantry				1.0000	1.0000	false	false
roy_lzd_cav_terradons_wing_of_sotek	33	wh2_main_leather_20	2100	cavalry	20	cav_mis	wh2_main_unit_long_text_lzd_cav_terradon_riders_0	hu7_skink_bi3_terradon_javelin	wh2_main_lzd_inf_skink_360_blood_dismembers	36	29	70	371	wh2_dlc12_lzd_mnt_terradon_ror	10	roy_lzd_terradon_wing_of_sotek	wh2_main_lzd_javelin_terradon	2	none	wh2_main_unit_short_text_roy_lzd_cav_terradons_wing_of_sotek	wh_main_monstrous_infantry_flying	trained			true	40.0000	1500.0000	uber_fear_guerrilla_mountedFireMove_flying_rdc	160	160	18	vo_sel_default	vo_sel_generic	vo_sel_culture	1.0000	large	0	24	0	0	0	20	15	0	flying_ranged_harasser_flanker	true	false	false	false	cant_capture	cant_capture	cant_capture				1.0000	1.0000	false	false
roy_lzd_inf_saurus_of_sotek	0	wh2_main_body_60	2100	inf_melee	22	inf_mel	wh2_main_unit_long_text_lzd_inf_saurus_warriors_1	hu7b_saurus_club_and_shield	wh2_main_lzd_inf_saurus_blood_dismembers	34	30	78	94		0	roy_lzd_saurus_of_sotek_club		7	wh_missile_block_35_wood	wh2_main_unit_short_text_roy_lzd_inf_saurus_of_sotek	wh2_main_lzd_saurus	trained			true	40.0000	1500.0000	uber_hideForest_saurus_rdc	160	160	0	vo_sel_lzd_warriors	vo_sel_generic	vo_sel_generic	1.0000	small	0	0	0	0	0	0	0	0	melee	false	true	false	false	medium	medium	domination_infantry				1.0000	1.0000	false	false
roy_lzd_inf_skink_red_crests	10	wh2_main_body_30	2100	inf_melee	24	inf_mel	wh2_dlc12_unit_long_text_lzd_inf_skink_red_crested	hu7_skink_club_javelin_shield	wh2_dlc12_lzd_inf_red_crested_skink_blood_dismembers	23	24	62	59		0	roy_lzd_red_crests_club		6	wh_missile_block_35_wood	wh2_dlc12_unit_short_text_lzd_inf_skink_red_crested_0	wh2_main_lzd_infantry_skink_cohort	trained			true	40.0000	1500.0000	uber_hideForest_skinks_rdc	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_generic	1.0000	aquatic_small	0	0	0	0	0	0	0	0	melee	false	true	false	false	medium	medium	domination_infantry				1.0000	1.0000	false	false
roy_lzd_inf_skink_red_crests_braves_spears	10	wh2_main_body_35	2100	inf_ranged	20	inf_mis	wh2_dlc12_unit_long_text_lzd_inf_skink_red_crested	hu7_skink_club_javelin_shield	wh2_dlc12_lzd_inf_red_crested_skink_blood_dismembers	25	26	65	55		0	roy_lzd_red_crests_braves_spear	roy_lzd_skink_braves_javelin	6	wh_missile_block_35_wood	wh2_main_unit_short_text_roy_lzd_inf_skink_red_crests_braves_spears	wh2_main_lzd_infantry_skink_cohort	trained			true	40.0000	1500.0000	uber_chargeReflectVsL_hideForest_skinks_rdc	60	80	0	vo_sel_lzd_skink_javelins	vo_sel_generic	vo_sel_generic	1.0000	aquatic_small	0	8	0	0	0	0	0	0	hybrid	true	true	false	false	medium	medium	domination_infantry				1.0000	1.0000	false	false
roy_lzd_inf_skink_red_crests_cohort_javelins	10	wh2_main_body_30	2100	inf_melee	16	inf_mel	wh2_dlc12_unit_long_text_lzd_inf_skink_red_crested	hu7_skink_club_javelin_shield	wh2_dlc12_lzd_inf_red_crested_skink_blood_dismembers	21	20	60	43		0	wh2_main_lzd_skink_club	wh2_main_lzd_javelin	6	wh_missile_block_35_wood	wh2_dlc12_unit_short_text_lzd_inf_skink_red_crested_0	wh2_main_lzd_infantry_skink_cohort	trained			true	40.0000	1500.0000	uber_hideForest_skinks_rdc	60	80	0	vo_sel_lzd_skink_javelins	vo_sel_generic	vo_sel_generic	1.0000	aquatic_small	0	5	0	0	0	0	0	0	hybrid	false	true	false	false	medium	medium	domination_infantry				1.0000	1.0000	false	false
roy_lzd_inf_skink_red_crests_elite	10	wh2_main_body_45	2100	inf_melee	29	inf_mel	wh2_dlc12_unit_long_text_lzd_inf_skink_red_crested	hu7_skink_club_javelin_shield	roy_lzd_inf_skink_chosen_of_sotek	32	31	68	61		0	roy_lzd_red_crests_club_elite		6	wh_missile_block_35_wood	wh2_main_unit_short_text_roy_lzd_inf_skink_red_crests_elite	wh2_main_lzd_infantry_skink_cohort	trained			true	40.0000	1500.0000	uber_hideForest_skinks_rdc	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_generic	1.0000	aquatic_small	0	0	0	0	0	0	0	0	melee	false	true	false	false	medium	medium	domination_infantry				1.0000	1.0000	false	false
roy_lzd_inf_skink_red_crests_elite_blessed	10	wh2_main_body_45	2100	inf_melee	37	inf_mel	wh2_dlc12_unit_long_text_lzd_inf_skink_red_crested	hu7_skink_club_javelin_shield	roy_lzd_inf_skink_chosen_of_sotek	32	31	68	69		0	roy_lzd_red_crests_club_elite		6	wh_missile_block_35_wood	wh2_main_unit_short_text_roy_lzd_inf_skink_red_crests_elite	wh2_main_lzd_infantry_skink_cohort	trained			true	40.0000	1500.0000	uber_hideForest_skinks_rdc	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_generic	1.0000	aquatic_small	0	0	0	50	0	0	0	0	melee	false	true	false	false	medium	medium	domination_infantry				1.0000	1.0000	false	false
