key	accuracy	armour	campaign_action_points	category	charge_bonus	class	historical_description_text	man_animation	man_entity	melee_attack	melee_defence	morale	bonus_hit_points	mount	num_mounts	primary_melee_weapon	primary_missile_weapon	rank_depth	shield	short_description_text	spacing	training_level	articulated_record	engine	is_male	visibility_spotting_range_min	visibility_spotting_range_max	attribute_group	spot_dist_tree	spot_dist_scrub	reload	selection_vo	selected_vo_secondary	selected_vo_tertiary	hiding_scalar	ground_stat_effect_group	secondary_ammo	primary_ammo	damage_mod_flame	damage_mod_magic	num_engines	damage_mod_physical	damage_mod_missile	damage_mod_all	ai_usage_group	can_skirmish	can_brace	mounted_draughts	sync_locomotion	capture_tier	key_building_capture_tier	score_capture_tier	harmony_amplification_type	first_person	ar_unit_category	healing_power	spell_mastery	infinite_secondary_ammo	default_guard_mode
#land_units_tables;54;db/land_units_tables/!!!stg_unq_mutants
stg_ch_cult_kho_corrupted_kholek	10	wh2_main_chainmail_45	2100	inf_melee	8	inf_mel	stg_ch_cult_kho_corrupted	hu1_empire_spear_and_shield	wh_main_infantry_standard_blood_dismembers	25	35	60	61		0	stg_ch_cult_kho_corrupted		6	wh_missile_block_35_metal	stg_ch_cult_kho_corrupted	wh_main_infantry	trained			true	40.0000	1500.0000	stg_ch_cult_kho_corrupted	60	80	0	vo_sel_marauders	vo_sel_melee	vo_sel_culture	1.0000	small	0	0	0	35	0	0	0	0	melee_anti_large	false	true	false	false	medium	medium	domination_infantry			melee	1.0000	1.0000	false	false
stg_ch_cult_tze_broken_wheel_belakor	10	wh_main_body_0	2100	inf_melee	0	inf_mel	stg_ch_cult_tze_broken_wheel	hu1_pr8_amethyst_staff_and_sword	wh2_dlc09_tmb_skeleton_infantry_hero_liche_priest	15	15	90	200		0	stg_ch_cult_tze_broken_wheel		5	none	stg_ch_cult_tze_broken_wheel	wh_main_monstrous_trolls	trained			true	40.0000	1500.0000	stg_ch_cult_tze_broken_wheel	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_generic_short	1.0000	small	0	0	0	20	0	0	0	0	mage_highvalue	false	false	false	false	medium	medium	domination_infantry			melee	1.0000	1.0000	false	false
stg_ch_cult_kho_monnik_pit_fighter_belakor	10	wh2_main_plate_40	2100	inf_melee	18	inf_mel	stg_ch_cult_kho_monnik_pit_fighter	hu1c_chaos_axe_and_shield	wh_main_chs_infantry_fast_blood_dismembers	35	35	80	70		0	wh_main_chs_axe_marauders		6	wh_missile_block_55_wood	stg_ch_cult_kho_monnik_pit_fighter	wh_main_infantry_chaos_warriors	trained			true	40.0000	1500.0000	wh3_dlc20_chs_inf_chaos_marauders_mkho	60	80	0	vo_sel_marauders	vo_sel_marauders	vo_sel_dlc20_chaos_faction_leader	1.0000	small	0	0	0	35	0	0	0	0	melee	false	true	false	false	medium	medium	domination_infantry			melee	1.0000	1.0000	false	false
stg_chos_unq_mutants_valkia	10	wh2_main_leather_15	2100	inf_melee	19	inf_mel	stg_chos_unq_mutants	hu1_empire_dual_hammer	wh_dlc04_infantry_flagellants_blood_dismembers	23	16	50	48		0	stg_chos_unq_mutants		2	none	stg_chos_unq_mutants	wh2_main_inf_chaotic_formation_loose	mob			true	40.0000	1500.0000	stg_attribute_vang_hide_for_expandable	60	80	0	vo_sel_beastmen_ungors	vo_sel_generic	vo_sel_generic_short	1.0000	small	0	0	0	0	0	0	0	0	melee	false	true	false	false	medium	medium	domination_infantry				1.0000	1.0000	false	false
stg_ch_cult_sla_jade_spectre_azael	10	wh2_main_chainmail_30	2100	inf_melee	4	inf_mel	stg_ch_cult_sla_jade_spectre	hu1_men_arms_spear_and_shield	wh_dlc04_infantry_flagellants_blood_dismembers	20	35	60	61		0	stg_ch_cult_sla_jade_spectre		6	wh_missile_block_35_metal	stg_ch_cult_sla_jade_spectre	wh_main_infantry_rabble	trained			true	40.0000	1500.0000	stg_ch_cult_sla_jade_spectre	60	80	0	vo_sel_marauders	vo_sel_melee	vo_sel_culture	1.0000	small	0	0	0	0	0	10	0	0	melee_anti_large	false	true	false	false	medium	medium	domination_infantry			melee	1.0000	1.0000	false	false
stg_ch_cult_nur_children_doom_belakor	10	wh2_main_chainmail_30	2100	inf_melee	4	inf_mel	stg_ch_cult_nur_children_doom	hu1_men_arms_spear_and_shield	wh_main_infantry_standard_blood_dismembers	17	38	60	71		0	stg_ch_cult_nur_children_doom		6	wh_missile_block_35_metal	stg_ch_cult_nur_children_doom	wh_main_infantry_rabble	trained			true	40.0000	1500.0000	stg_ch_cult_nur_children_doom	60	80	0	vo_sel_marauders	vo_sel_melee	vo_sel_culture	1.0000	small	0	0	0	0	0	0	0	0	melee_anti_large	false	true	false	false	medium	medium	domination_infantry			melee	1.0000	1.0000	false	false
stg_ch_cult_sla_main_sybarites	10	wh2_main_body_5	2100	inf_melee	25	inf_mel	stg_ch_cult_sla_main_sybarites	hu1b_def_whip_and_shield	wh2_main_def_infantry_witch_elves_blood_dismembers	25	20	82	67		0	stg_ch_cult_sla_main_sybarites		5	none	stg_ch_cult_sla_main_sybarites	wh_main_vmp_crypt_ghouls	trained			true	40.0000	1500.0000	stg_ch_cult_sla_main_sybarites	60	80	0	vo_sel_sla_daemonettes	vo_sel_melee	vo_sel_culture	1.0000	small	0	0	0	0	0	10	0	0	melee	false	true	false	false	medium	medium	domination_infantry				1.0000	1.0000	false	false
stg_chos_unq_mutants_kholek	10	wh2_main_leather_15	2100	inf_melee	19	inf_mel	stg_chos_unq_mutants	hu1_empire_dual_hammer	wh_dlc04_infantry_flagellants_blood_dismembers	23	16	50	48		0	stg_chos_unq_mutants		2	none	stg_chos_unq_mutants	wh2_main_inf_chaotic_formation_loose	mob			true	40.0000	1500.0000	stg_attribute_vang_hide_for_expandable	60	80	0	vo_sel_beastmen_ungors	vo_sel_generic	vo_sel_generic_short	1.0000	small	0	0	0	0	0	0	0	0	melee	false	true	false	false	medium	medium	domination_infantry				1.0000	1.0000	false	false
stg_ch_cult_sla_main_sybarites_azael	10	wh2_main_body_5	2100	inf_melee	25	inf_mel	stg_ch_cult_sla_main_sybarites	hu1b_def_whip_and_shield	wh2_main_def_infantry_witch_elves_blood_dismembers	25	20	82	67		0	stg_ch_cult_sla_main_sybarites		5	none	stg_ch_cult_sla_main_sybarites	wh_main_vmp_crypt_ghouls	trained			true	40.0000	1500.0000	stg_ch_cult_sla_main_sybarites	60	80	0	vo_sel_sla_daemonettes	vo_sel_melee	vo_sel_culture	1.0000	small	0	0	0	0	0	10	0	0	melee	false	true	false	false	medium	medium	domination_infantry				1.0000	1.0000	false	false
