key	accuracy	armour	campaign_action_points	category	charge_bonus	class	historical_description_text	man_animation	man_entity	melee_attack	melee_defence	morale	bonus_hit_points	mount	num_mounts	primary_melee_weapon	primary_missile_weapon	rank_depth	shield	short_description_text	spacing	training_level	articulated_record	engine	is_male	visibility_spotting_range_min	visibility_spotting_range_max	attribute_group	spot_dist_tree	spot_dist_scrub	reload	selection_vo	selected_vo_secondary	selected_vo_tertiary	hiding_scalar	ground_stat_effect_group	secondary_ammo	primary_ammo	damage_mod_flame	damage_mod_magic	num_engines	damage_mod_physical	damage_mod_missile	damage_mod_all	ai_usage_group	can_skirmish	can_brace	mounted_draughts	sync_locomotion	capture_tier	key_building_capture_tier	score_capture_tier	harmony_amplification_type	first_person	ar_unit_category	healing_power	spell_mastery	infinite_secondary_ammo	default_guard_mode
#land_units_tables;54;db/land_units_tables/!!!!!!!calm_kislev_erengrad
calm_erengrad_cannon	10	wh2_main_plate_60	2100	war_machine	25	chariot	wh3_main_unit_long_text_ksl_veh_little_grom_0	hu1c_wh3_kislev_wm_warsled01_driver	wh_main_infantry_standard_blood_dismembers	18	18	65	1120	calm_cannon_sled_horse	2	calm_ksl_cannon	calm_erengrad_cannon	1	wh_missile_block_20_metal	calm_erengrad_cannon	wh_main_sled	trained	calm_erengrad_cannon	calm_erengrad_cannon	false	40.0000	1500.0000	calm_cannon_sled	60	80	0	vo_sel_ksl_little_grom	vo_sel_generic	vo_sel_culture	1.0000	large	0	22	0	0	4	0	0	0	ranged_harasser	true	false	false	false	low	low	domination_cav		wh3_main_cth_art_grand_cannon	artillery	1.0000	1.0000	false	false
calm_erengrad_mortar	10	wh2_main_plate_50	2100	war_machine	25	chariot	wh3_main_unit_long_text_ksl_veh_little_grom_0	hu1c_wh3_kislev_wm_warsled01_driver	wh_main_infantry_standard_blood_dismembers	18	18	65	1120	calm_cannon_sled_horse	2	calm_ksl_cannon	calm_erengrad_mortar	1	wh_missile_block_20_metal	calm_erengrad_mortar	wh_main_sled	trained	calm_erengrad_mortar	calm_erengrad_mortar	false	40.0000	1500.0000	calm_cannon_sled_mortar	60	80	0	vo_sel_ksl_little_grom	vo_sel_generic	vo_sel_culture	1.0000	large	0	22	0	0	4	0	0	0	ranged_indirect_arty	true	false	false	false	low	low	domination_cav		wh3_main_cth_art_grand_cannon	artillery	1.0000	1.0000	false	false
calm_hajduks	10	wh2_main_leather_25	2100	cavalry	40	cav_mis	wh3_main_unit_long_text_ksl_cav_kossovite_dervishes_0	calm_mounted_kirasir	wh_main_war_beast_rider_standard_blood	28	24	60	78	calm_horse_light	60	wh3_main_ksl_sword_horse_archers	calm_sarmatyr_pistol	4	none	calm_hadjuks	wh_main_cavalry_chaotic	trained			true	40.0000	1500.0000	wh_main_emp_cav_pistoliers_1	60	80	0	vo_sel_ksl_horse_raiders	vo_sel_generic	vo_sel_culture	1.0000	large	0	24	0	0	0	0	0	0	ranged_direct_flanker_harasser	true	false	false	false	medium	medium	domination_cav			melee	1.0000	1.0000	false	false
calm_kreml_guard	10	wh2_main_plate_100	2100	inf_ranged	24	inf_mis	wh3_main_unit_long_text_ksl_inf_streltsi_0	calm_hu1e_2h_axe_bombs	wh3_main_ksl_inf_streltsi	40	34	70	114		0	calm_kreml_guard_bardiche	kreml_bomb	3	none	calm_kreml_guard	wh3_main_kislev_infantry_2handed	trained			true	40.0000	1500.0000	calm_kreml_guard	60	80	0	vo_sel_ksl_streltsi	vo_sel_generic	vo_sel_generic	1.0000	small	0	5	0	0	0	0	0	0	hybrid_melee	false	true	false	false	medium	medium	domination_infantry			archer	1.0000	1.0000	false	false
calm_kvassniks	10	wh2_main_body_20	2100	inf_melee	18	inf_mel	wh2_dlc11_unit_long_text_cst_sartosa_free_company	calm_hu1_molotovs	calm_kvass	32	26	60	70		0	calm_sarmatyr_sabre	calm_kvass_molotov	4	none	calm_kvassniks	wh_main_infantry_rabble	trained			true	40.0000	1500.0000	calm_kvassniks	60	80	0	vo_sel_generic	vo_sel_generic	vo_sel_generic	1.0000	small	0	10	0	0	0	0	0	0	ranged_direct_no_skirmish	false	true	false	false	medium	medium	domination_infantry			melee	1.0000	1.0000	false	false
calm_mounted_kirasirs	10	wh2_main_plate_120	2100	cavalry	34	cav_mis	wh3_dlc25_unit_long_text_emp_cav_outrider_morr	calm_mounted_kirasir	wh_main_cavalry_rider_standard_blood	36	34	75	110	calm_kirasir_horse	60	mounted_kirasir_sabre	mounted_kirasir_pistol	4	none	calm_mounted_kirasirs	wh_main_cavalry_ordered	trained			true	40.0000	1500.0000	calm_kirasir	60	80	0	vo_sel_generic	vo_sel_cavalry	vo_sel_ranged	1.0000	large	0	22	0	0	0	0	0	0	hybrid_cav_highvalue	true	false	false	false	medium	medium	domination_cav			skirmish	1.0000	1.0000	false	false
calm_ryadniks	10	wh2_main_body_15	2100	inf_melee	3	inf_mel	wh3_dlc24_unit_long_text_ksl_inf_kislevite_warriors	calm_hu1e_pike	wh3_dlc24_ksl_inf_kislevite_warriors	20	27	55	74		0	kislev_pike		8	none	calm_ryadniks	wh3_main_cth_infantry_long_spears	trained			true	40.0000	1500.0000	calm_ryadnik	60	80	0	vo_sel_generic	vo_sel_generic	vo_sel_generic	1.0000	small	0	0	0	0	0	0	0	0	melee_anti_large	false	true	false	false	medium	medium	domination_infantry			melee	1.0000	1.0000	false	false
calm_sarmatyrs	10	wh2_main_leather_40	2100	inf_melee	15	inf_mel	wh2_dlc11_unit_long_text_cst_sartosa_free_company	calm_ulrika_pistol_sword	calm_hajduks	28	26	60	70		0	calm_sarmatyr_sabre	calm_sarmatyr_pistol	4	none	calm_sarmatyrs	wh_main_infantry_rabble	trained			true	40.0000	1500.0000	calm_hajduks	60	80	0	vo_sel_generic	vo_sel_generic	vo_sel_generic	1.0000	small	0	18	0	0	0	0	0	0	melee	true	true	false	false	medium	medium	domination_infantry			melee	1.0000	1.0000	false	false
calm_storozhi	10	wh2_main_plate_85	2100	inf_ranged	14	inf_mis	wh3_dlc25_unit_long_text_emp_inf_ironsides_morr	calm_hu1_bayonet	wh3_dlc25_emp_inf_nuln_ironsides	32	32	70	112		0	calm_storozhi_bayonet	calm_storozhi_rifle	3	none	calm_storozhi	infantry_ranged_ordered	trained			true	40.0000	1500.0000	calm_storozhi	60	80	0	vo_sel_ksl_streltsi	vo_sel_generic	vo_sel_generic	1.0000	small	0	30	0	0	0	0	0	0	hybrid_melee	true	true	false	false	medium	medium	domination_infantry			archer	1.0000	1.0000	false	false
