key	accuracy	armour	campaign_action_points	category	charge_bonus	class	historical_description_text	man_animation	man_entity	melee_attack	melee_defence	morale	bonus_hit_points	mount	num_mounts	primary_melee_weapon	primary_missile_weapon	rank_depth	shield	short_description_text	spacing	training_level	articulated_record	engine	is_male	visibility_spotting_range_min	visibility_spotting_range_max	attribute_group	spot_dist_tree	spot_dist_scrub	reload	selection_vo	selected_vo_secondary	selected_vo_tertiary	hiding_scalar	ground_stat_effect_group	secondary_ammo	primary_ammo	damage_mod_flame	damage_mod_magic	num_engines	damage_mod_physical	damage_mod_missile	damage_mod_all	ai_usage_group	can_skirmish	can_brace	mounted_draughts	sync_locomotion	capture_tier	key_building_capture_tier	score_capture_tier	harmony_amplification_type	first_person	ar_unit_category	healing_power	spell_mastery	infinite_secondary_ammo	default_guard_mode
#land_units_tables;54;db/land_units_tables/!!!!scm_totn
hkrul_geimdall_longship	10	wh2_main_plate_95	2100	war_beast	0	inf_mis	hkrul_geimdall	gra_longship	dead_nor_longship_scm	0	18	100	11320	hkrul_geimdall_longship	1	wh3_dlc25_dwf_veh_thunderbarge	scm_nor_javelin_longship	1	none	hkrul_geimdall	wh_thunderbarge	trained			true	40.0000	1500.0000	geimdall_longship_attributes	60	80	18	vo_sel_marauders	vo_sel_melee	vo_sel_culture	1.0000	aquatic_large	0	40	0	35	0	0	20	0	thunderbarge	true	false	false	false	high	high	domination_characters			skirmish	1.0000	1.0000	false	false
hkrul_beorg_brown_feral_marked	0	wh2_main_plate_30	2100	inf_melee	35	inf_mel	hkrul_beorg_brown_feral_marked	be1_wh3_warbear	wh3_main_monster_feral_bear	55	45	65	500		0	hkrul_beorg_bear_touched		3	none	hkrul_beorg_brown_feral_marked	wh3_main_bear_cavalry	trained			true	40.0000	1500.0000	wh3_main_monster_feral_bears	60	80	0	vo_sel_ksl_war_bear_riders	vo_sel_generic	vo_sel_generic_short	1.0000	large	0	0	0	0	0	0	0	0	melee_flanker	false	false	false	false	medium	medium	domination_cav				1.0000	1.0000	false	false
hkrul_birna_longship	10	wh2_main_plate_90	2100	war_beast	0	inf_mis	hkrul_birna	totn_longship	dead_nor_longship_scm	0	18	100	11320	sarl_birna_longship	1	wh3_dlc25_dwf_veh_thunderbarge	hkrul_birna	1	none	hkrul_birna	wh_thunderbarge	trained			true	40.0000	1500.0000	birna_longship_attributes	60	80	18	vo_sel_default	vo_sel_culture	vo_sel_culture	1.0000	aquatic_large	45	20	0	35	0	0	20	0	thunderbarge	true	false	false	false	high	high	domination_characters			skirmish	1.0000	1.0000	false	false
rhox_bjornling_huscarl	0	wh2_main_plate_90	2100	inf_melee	15	inf_mel	hkrul_huscarl	hu1cshieldwall	scm_norsca_huscarl	40	45	75	87		0	wh_dlc08_nor_axe_champion		5	wh_missile_block_55_wood	hkrul_huscarl	scm_norsca_shield_wall	trained			true	40.0000	1500.0000	hkrul_huscarls	60	80	0	vo_sel_marauders	vo_sel_generic	vo_sel_generic_short	1.0000	small	0	0	0	0	0	0	0	0	melee	false	true	false	false	medium	medium	domination_infantry				1.0000	1.0000	false	false
hkrul_beorg_brown_feral	0	wh2_main_body_15	2100	inf_melee	31	inf_mel	wh3_main_unit_long_text_monster_feral_bears	be1_wh3_warbear	wh3_main_monster_feral_bear	51	42	60	455		0	wh2_main_monster_feral_bears		3	none	wh3_main_unit_short_text_monster_feral_bears	wh3_main_bear_cavalry	trained			true	40.0000	1500.0000	wh3_main_monster_feral_bears	60	80	0	vo_sel_ksl_war_bear_riders	vo_sel_generic	vo_sel_generic_short	1.0000	large	0	0	0	0	0	0	0	0	melee_flanker	false	false	false	false	medium	medium	domination_cav				1.0000	1.0000	false	false
wolftribe_nor_inf_wolfguard_honorguard	0	wh2_main_plate_80	2100	inf_melee	30	inf_mel	wolftribe_unit_long_text_nor_wolftribe_nor_inf_wolfguard_honorguard	hu1c_wh3_kislev_tsar_guard_2handed_sword	wh_dlc08_infantry_champion_large_blood_dismembers	45	45	85	97		0	wh3_twa06_ksl_tzar_guard_greatsword_ror		5	none	wolftribe_unit_short_text_nor_wolftribe_nor_inf_wolfguard_honorguard	wh_main_infantry_chaos_warriors	trained			true	40.0000	1500.0000	wolftribe_nor_inf_wolfguard_honorguard_attributes	60	80	0	vo_sel_marauders	vo_sel_generic	vo_sel_generic_short	1.0000	small	0	0	0	0	0	15	0	0	melee	false	true	false	false	medium	medium	domination_infantry				1.0000	1.0000	false	false
hkrul_harald_longship	10	wh2_main_plate_90	2100	war_beast	0	inf_mis	hkrul_harald	gra_longship	dead_nor_longship_scm	0	18	100	11320	gra_harald_longship	1	wh3_dlc25_dwf_veh_thunderbarge	scm_nor_javelin_longship	1	none	hkrul_harald	wh_thunderbarge	trained			true	40.0000	1500.0000	harald_longship_attributes	60	80	18	vo_sel_marauders	vo_sel_melee	vo_sel_culture	1.0000	aquatic_large	0	40	0	35	0	0	20	0	thunderbarge	true	false	false	false	high	high	domination_characters			skirmish	1.0000	1.0000	false	false
hkrul_beorg_ice_feral	0	wh2_main_body_15	2100	inf_melee	34	inf_mel	wh3_main_unit_long_text_monster_feral_ice_bears	be1_wh3_warbear	wh3_main_monster_feral_ice_bear	58	42	60	555		0	wh2_main_monster_feral_ice_bears		3	none	wh3_main_unit_short_text_monster_feral_ice_bears	wh3_main_bear_cavalry	trained			true	40.0000	1500.0000	wh3_main_monster_feral_bears	60	80	0	vo_sel_ksl_war_bear_riders	vo_sel_generic	vo_sel_generic_short	1.0000	large	0	0	0	0	0	0	0	0	melee_flanker	false	false	false	false	medium	medium	domination_cav				1.0000	1.0000	false	false
hkrul_birna	10	wh2_main_leather_45	2100	inf_ranged	30	inf_mel	hkrul_birna	birna	hkrul_birna	55	44	70	4432		0	hkrul_birna	hkrul_birna	1	none	hkrul_birna	wh_main_hero	trained			true	40.0000	1500.0000	hkrul_birna	60	80	0	vo_sel_default	vo_sel_culture	vo_sel_culture	1.0000	small	0	20	0	0	0	0	15	0	hybrid_highvalue	true	true	false	false	high	high	domination_characters				1.0000	1.0000	false	false
