key	accuracy	armour	campaign_action_points	category	charge_bonus	class	historical_description_text	man_animation	man_entity	melee_attack	melee_defence	morale	bonus_hit_points	mount	num_mounts	primary_melee_weapon	primary_missile_weapon	rank_depth	shield	short_description_text	spacing	training_level	articulated_record	engine	is_male	visibility_spotting_range_min	visibility_spotting_range_max	attribute_group	spot_dist_tree	spot_dist_scrub	reload	selection_vo	selected_vo_secondary	selected_vo_tertiary	hiding_scalar	ground_stat_effect_group	secondary_ammo	primary_ammo	damage_mod_flame	damage_mod_magic	num_engines	damage_mod_physical	damage_mod_missile	damage_mod_all	ai_usage_group	can_skirmish	can_brace	mounted_draughts	sync_locomotion	capture_tier	key_building_capture_tier	score_capture_tier	harmony_amplification_type	first_person	ar_unit_category	healing_power	spell_mastery	infinite_secondary_ammo	default_guard_mode
#land_units_tables;54;db/land_units_tables/!!!ghs_great_harmony
ghs_main_dwf_veh_dreadquake_mortar	10	wh2_main_heavy_metal_70	2100	war_machine	5	chariot	ghs_dwf_veh_dreadquake_mortar	wm_dlc23_dreadquake01	wh3_dlc23_chd_veh_war_machine_rider_deathshrieker	16	10	100	500	chd_hidden_mount_dreadquake	1	wh3_dlc23_chd_veh_iron_daemon	ghs_dwf_veh_dreadquake_mortar	1	none	ghs_dwf_veh_dreadquake_mortar	wh_main_monster	trained	ghs_dwf_veh_dreadquake_mortar	ghs_dwf_veh_dreadquake	true	40.0000	1500.0000	ghs_dwf_veh_dreadquake_mortar	60	80	0	vo_sel_chd_dreadquake_mortar	vo_sel_artillery	vo_sel_generic_short	1.0000	large	0	15	15	0	1	0	0	0	ranged_indirect_arty	false	false	false	false	medium	medium	domination_artillery				1.0000	1.0000	false	false
rhd_land_skv_inf_clanrats_warpstone_1	10	wh2_main_leather_25	2100	inf_melee	10	inf_mel	rhd_land_skv_inf_clanrats_warpstone_1_long_desc	hu17_skaven_sword_and_shield	wh2_main_skv_infantry	24	16	45	52		0	rhd_land_skv_inf_pickaxe_melee_weapon		8	wh_missile_block_35_wood	rhd_land_skv_inf_clanrats_warpstone_1_short_desc	wh_main_infantry_rabble	trained			true	40.0000	1500.0000	wh2_main_skv_inf_clanrats_1	60	80	0	vo_sel_skv_Clanrats	vo_sel_generic	vo_sel_culture	0.8000	small	0	0	0	0	0	0	0	0	melee	false	true	false	false	medium	medium	domination_infantry				1.0000	1.0000	false	false
ghs_main_cth_inf_snow_guard_miao	10	wh2_main_plate_105	2100	inf_melee	36	inf_mel	wh3_main_unit_long_text_cth_inf_dragon_guard_0	hu1d_cth_miaodao	cth_black_snow_guard	45	40	80	110		0	cth_black_snow_miaodao		6	none	ghs_main_cth_inf_miaodao	wh3_main_cth_infantry_celestial_guard_2handed	trained			true	40.0000	1500.0000	cth_black_snow_miaodao_attributes	60	80	0	vo_sel_cth_dragon_guard	vo_sel_melee	vo_sel_culture	1.0000	small	0	0	0	25	0	0	0	0	melee_anti_large	false	true	false	false	medium	medium	domination_infantry				1.0000	1.0000	false	false
ghs_main_chd_mon_kdaai_firestirke	10	wh2_main_bone_80	2100	inf_ranged	30	inf_mis	wh3_dlc23_unit_long_text_chd_mon_kdaai_fireborn	chd_kdaai_fireborn_halberd	wh2_dlc09_tmb_mon_sepulchral_stalker	30	42	60	484		0	ghs_chd_kdaai_halberd		2	none	ghs_chd_mon_kdaai_firestirke	wh2_dlc09_stalkers	trained			true	40.0000	1500.0000	wh3_dlc23_chd_mon_kdaai_fireborn	60	80	0	vo_sel_default	vo_sel_melee	vo_sel_culture	1.0000	large	0	12	0	0	0	0	0	0	melee	false	true	false	false	medium	medium	domination_monsters				1.0000	1.0000	false	false
ghs_main_dwf_cannon_chariot	10	wh2_main_heavy_metal_100	2100	war_machine	80	chariot	placeholder	hu3_dlc25_zeppelin01_crew_captain	wh_main_grn_inf_orc_boar_rider_blood	30	25	75	1500	dwf_cannon_chariot	2	wh_main_dwf_hammerers	dwf_cannon_chariot	1	none	placeholder	wh_main_chariot	trained	ghs_main_dwf_cannon_chariot	dwf_cannon_chariot1	true	40.0000	1500.0000	wh_main_grn_cav_orc_boar_chariot	60	80	0	vo_sel_cannon	vo_sel_artillery	vo_sel_generic	1.0000	large	0	20	0	0	4	0	0	0	ranged_direct_no_skirmish	false	false	false	false	medium	medium	domination_cav				1.0000	1.0000	false	false
ghs_main_kho_mon_giant	10	wh2_main_body_75	2100	inf_melee	50	inf_mel	wh_main_unit_long_text_chs_chaos_giant	hu13_wh3_ogre_2handed_hammer	wh_main_monster_giant_blood	70	30	100	12612		0	kho_giant_melee		1	none	kho_bloodcrucher_giant	wh_main_monster	trained			true	40.0000	1500.0000	kho_giant_attributes	60	80	0	vo_sel_default	vo_sel_melee	vo_sel_culture	1.0000	large	0	0	0	25	0	0	15	0	melee_gatecrusher	false	false	false	false	medium	medium	domination_infantry				1.0000	1.0000	false	false
ghs_main_ksl_mon_dazh_autumn_elemental_bear	10	wh2_main_chainmail_120	2100	inf_melee	25	inf_mel	wh3_main_unit_long_text_ksl_mon_elemental_bear_0	be1_ksl_dazh_bear	ghs_ksl_mon_dazh_autumn_elemental_bear	50	35	100	10480		0	ghs_ksl_mon_dazh_autumn_elemental_bear		1	none	ghs_ksl_mon_dazh_autumn_elemental_bear	wh_main_monster	trained			true	40.0000	1500.0000	ghs_ksl_mon_tor_summer_elemental_bear	60	80	0	vo_sel_default	vo_sel_default	vo_sel_culture	1.0000	large	0	0	50	0	0	25	0	0	melee_gatecrusher	false	false	false	false	medium	medium	domination_monsters				1.0000	1.0000	false	false
ghs_main_ksl_mon_alces	10	wh2_main_plate_40	2100	war_beast	70	cav_shk	wh3_main_unit_long_text_ksl_cav_war_bear_riders_1	st1_dlc16_great_stag	ghs_ksl_mnt_alces	30	30	60	172		0	ghs_ksl_mon_alces		3	none	ghs_ksl_mon_alces	wh2_dlc16_cavalry_great_stag_knights	trained			true	40.0000	1500.0000	ghs_ksl_mon_alces	120	120	0	vo_sel_default	vo_sel_default	vo_sel_culture	1.0000	elves_wef_large	0	0	0	0	0	0	15	0	melee_flanker_shock	false	false	false	false	medium	medium	domination_cav				1.0000	1.0000	false	false
ghs_main_ksl_cav_alces_rider	10	wh2_main_plate_80	2100	war_beast	75	cav_shk	wh3_main_unit_long_text_ksl_cav_war_bear_riders_1	ghs_ksl_cav_alces_rider	wh_main_cavalry_rider_standard_blood	35	30	75	232	ghs_ksl_cav_alces_rider	32	ghs_ksl_cav_alces_rider		3	none	ghs_ksl_cav_alces_rider	wh2_dlc16_cavalry_great_stag_knights	trained			true	40.0000	1500.0000	ghs_ksl_cav_alces_rider	120	120	0	vo_sel_ksl_gryphon_legion	vo_sel_ksl_gryphon_legion	vo_sel_culture	1.0000	elves_wef_large	0	0	0	0	0	0	15	0	melee_flanker_shock_highvalue	false	false	false	false	medium	medium	domination_cav				1.0000	1.0000	false	false
