key	accuracy	armour	campaign_action_points	category	charge_bonus	class	historical_description_text	man_animation	man_entity	melee_attack	melee_defence	morale	bonus_hit_points	mount	num_mounts	primary_melee_weapon	primary_missile_weapon	rank_depth	shield	short_description_text	spacing	training_level	articulated_record	engine	is_male	visibility_spotting_range_min	visibility_spotting_range_max	attribute_group	spot_dist_tree	spot_dist_scrub	reload	selection_vo	selected_vo_secondary	selected_vo_tertiary	hiding_scalar	ground_stat_effect_group	secondary_ammo	primary_ammo	damage_mod_flame	damage_mod_magic	num_engines	damage_mod_physical	damage_mod_missile	damage_mod_all	ai_usage_group	can_skirmish	can_brace	mounted_draughts	sync_locomotion	capture_tier	key_building_capture_tier	score_capture_tier	harmony_amplification_type	first_person	ar_unit_category	healing_power	spell_mastery	infinite_secondary_ammo	default_guard_mode
#land_units_tables;54;db/land_units_tables/!!!!ak_kraka
kraka_wardbearers	10	plate_105	2100	inf_melee	14	inf_mel	kraka_wardbearers	hu3_dwarf_axe_and_shield	wh_main_dwf_inf_dwarfs_longbeards_blood_dismembers	31	52	80	82		0	kraka_wardbearers		7	wh_missile_block_55_metal	kraka_wardbearers	wh_main_dwf_infantry_standard_shield	trained			true	40.0000	1500.0000	kraka_wardbearers	60	80	0	vo_sel_dwarf_warriors	vo_sel_generic	vo_sel_generic_short	1.0000	small	0	0	0	75	0	10	0	0	melee	false	true	false	false	medium	medium	domination_infantry			melee	1.0000	1.0000	false	false
kraka_braves	10	leather_20	2100	inf_melee	24	inf_mel	kraka_braves	hu3_dwarf_dual_axe_slayer	wh_dlc06_dwf_inf_rangers_bugman_blood_dismembers	40	34	80	78		0	kraka_braves		6	none	kraka_braves	wh_main_dwf_infantry_loose	trained			true	40.0000	1500.0000	kraka_braves	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_generic_short	1.0000	small	0	0	0	35	0	0	0	0	melee	false	true	false	false	medium	medium	domination_infantry			melee	1.0000	1.0000	false	false
kraka_huskarls	10	mail_95	2100	inf_melee	27	inf_mel	kraka_huskarls	hu3_dwarf_2handed_axe_and_throwing_axes	kraka_heavy_fastish	48	32	82	117		0	kraka_huskarls	wh_dlc06_dwf_rangers_throwing_axe	5	none	kraka_huskarls	wh_main_dwf_infantry_elite	trained			true	40.0000	1500.0000	wh_main_dwf_inf_hammerers	60	80	0	vo_sel_ironbreakers	vo_sel_generic	vo_sel_generic_short	1.0000	small	0	2	0	35	0	0	0	0	melee	false	true	false	false	medium	medium	domination_infantry			melee	1.0000	1.0000	false	false
kraka_marauder_horsemen	10	leather_15	2100	war_beast	24	cav_mis	wh3_dlc20_unit_long_text_chs_marauder_horsemen_all_und	hu1c_chaos_hr1_large_warhorse_spear_shield_and_throwing_axe	wh3_dlc20_marauder_horsemen_rider_blood	22	26	48	75	wh3_dlc20_chs_mnt_norscan_warhorse_horsemen	60	wh_main_chs_marauder_horsemen_spear	wh_main_chs_throwing_axe	3	wh_missile_block_30_wood	kraka_marauder_horsemen	wh_main_cavalry_very_chaotic	trained			true	40.0000	1500.0000	wh_main_nor_cav_marauder_horsemen_1	60	80	0	vo_sel_default	vo_sel_cavalry	vo_sel_ranged	1.0000	large	0	12	0	0	0	0	0	0	ranged_harasser_flanker	true	false	false	false	low	low	domination_cav			melee	1.0000	1.0000	false	false
kraka_rust	10	plate_85	2100	inf_melee	23	inf_mel	kraka_rust	hu3_dwarf_dual_axe_slayer	wh_main_dwf_inf_dwarfs_longbeards_blood_dismembers	30	23	60	92		0	kraka_rust		6	none	kraka_rust	wh_main_infantry_forsaken	trained			true	40.0000	1500.0000	kraka_rust	60	80	0	vo_sel_default	vo_sel_melee	vo_sel_generic_short	1.0000	small	0	0	0	35	0	0	0	0	melee	false	true	false	false	medium	medium	domination_infantry			melee	1.0000	1.0000	false	false
kraka_frostgun	10	mail_40	2100	inf_ranged	4	inf_mis	kraka_frostgun	hu3_dwarf_trollhammer	wh_main_dwf_inf_dwarfs_blood_dismembers	20	27	75	86		0	wh_main_dwf_drakegun	kraka_frostgun	2	none	kraka_frostgun	wh_main_dwf_infantry_loose	trained			true	40.0000	1500.0000	wh_main_dwf_inf_irondrakes_0	60	80	0	vo_sel_irondrakes	vo_sel_ranged	vo_sel_generic	1.0000	small	0	25	-15	35	0	0	0	0	ranged_direct_no_skirmish	true	true	false	false	medium	medium	domination_infantry			archer	1.0000	1.0000	false	false
kraka_drakken	10	bone_60	2100	war_machine	60	chariot	kraka_drakken	dwf_kraka_drakken	dwf_vehicle_kraka_drakken	40	30	80	7084		0	wh_dlc04_vmp_mortis_engine		1	none	kraka_drakken	wh_main_chariot	trained		kraka_drakken	true	40.0000	1500.0000	kraka_drakken	60	80	0	vo_sel_default	vo_sel_artillery	vo_sel_culture	1.0000	aquatic_large	200	48	-15	35	1	0	0	0	hybrid_direct_shock_arty	false	false	false	false	medium	medium	domination_cav			melee	1.0000	1.0000	false	false
kraka_trollsearers	10	plate_80	2100	inf_ranged	12	inf_mis	kraka_trollsearers	hu3_dwarf_2handed_axe_and_throwing_axes	wh_main_dwf_inf_dwarfs_blood_dismembers	20	30	70	68		0	kraka_trollsearers	kraka_trollsearers	4	none	kraka_trollsearers	wh_main_dwf_infantry_standard	trained			true	40.0000	1500.0000	wh_main_dwf_inf_dwarf_warrior_0	60	80	0	vo_sel_missile	vo_sel_generic	vo_sel_generic_short	1.0000	small	0	10	40	35	0	0	0	0	ranged_no_skirmish	true	true	false	false	medium	medium	domination_infantry			archer	1.0000	1.0000	false	false
kraka_nor_marauders	10	body_15	2100	inf_melee	18	inf_mel	wh3_dlc20_unit_long_text_chs_marauders_all_und	hu1c_chaos_axe_and_shield	wh_main_chs_infantry_fast_blood_dismembers	34	28	60	70		0	wh_main_chs_axe_marauders		6	wh_missile_block_35_wood	kraka_nor_marauders	wh_main_infantry_chaos_warriors	trained			true	40.0000	1500.0000	wh_main_nor_inf_chaos_marauders_0	60	80	0	vo_sel_generic	vo_sel_melee	vo_sel_culture	1.0000	small	0	0	0	0	0	0	0	0	melee	false	true	false	false	medium	medium	domination_infantry			melee	1.0000	1.0000	false	false
kraka_nor_marauders_spears	10	leather_45	2100	inf_melee	10	inf_mel	kraka_nor_marauders_spears	hu1c_wh3_kislev_tsar_guard_sword_and_shield	wh_main_chs_infantry_fast_blood_dismembers	30	42	65	75		0	wh2_main_hef_spear_silverin_guard		6	wh_missile_block_55_wood	kraka_nor_marauders_spears	wh_main_infantry_2handed	trained			true	40.0000	1500.0000	wh_dlc08_nor_inf_marauder_spearman_0	60	80	0	vo_sel_generic	vo_sel_generic	vo_sel_generic_short	1.0000	small	0	0	0	0	0	0	0	0	melee_anti_large	false	true	false	false	medium	medium	domination_infantry			melee	1.0000	1.0000	false	false
kraka_stormbeards	10	mail_95	2100	inf_melee	33	inf_mel	kraka_stormbeards	hu3_dwarf_axe_and_shield	kraka_heavy_fastish	33	40	75	75		0	kraka_stormbeards		6	wh_missile_block_55_wood	kraka_stormbeards	wh_main_dwf_infantry_standard_shield	trained			true	40.0000	1500.0000	kraka_stormbeards	60	80	0	vo_sel_dwarf_warriors	vo_sel_generic	vo_sel_generic_short	1.0000	small	0	0	0	35	0	0	0	0	melee	false	true	false	false	medium	medium	domination_infantry			melee	1.0000	1.0000	false	false
kraka_pathgrinders	10	mail_80	2100	inf_ranged	8	inf_mis	kraka_pathgrinders	hu3_dwarf_axe_shield_and_blasting_charges	wh_main_dwf_inf_dwarfs_blood_dismembers	20	28	68	68		0	wh_main_dwf_axe	kraka_pathgrinders	4	wh_missile_block_55_wood	kraka_pathgrinders	wh_main_dwf_infantry_loose	trained			true	40.0000	1500.0000	kraka_pathgrinders	60	80	0	vo_sel_grudge_thrower	vo_sel_generic	vo_sel_generic_short	1.0000	small	0	15	0	35	0	0	0	0	ranged_no_skirmish	true	true	false	false	medium	medium	domination_infantry			archer	1.0000	1.0000	false	false
kraka_spikegunners	10	mail_80	2100	inf_melee	6	inf_mel	kraka_spikegunners	hu3_dwarf_2handed_hammer_and_rifle	wh_main_dwf_inf_dwarfs_blood_dismembers	20	18	68	68		0	wh_main_dwf_miners_pickaxe	kraka_spikegunners	4	none	kraka_spikegunners	wh_main_dwf_infantry_standard	trained			true	40.0000	1500.0000	wh_main_dwf_inf_miners_0	60	80	0	vo_sel_miners	vo_sel_generic	vo_sel_generic_short	1.0000	small	0	10	0	35	0	0	0	0	ranged_direct_no_skirmish	false	true	false	false	medium	medium	domination_infantry			melee	1.0000	1.0000	false	false
