key	category	class	short_description_text	historical_description_text	campaign_action_points	man_entity	man_animation	num_mounts	mount	spacing	rank_depth	morale	bonus_hit_points	training_level	armour	shield	primary_missile_weapon	accuracy	primary_ammo	primary_melee_weapon	melee_attack	charge_bonus	melee_defence	num_engines	engine	articulated_record	is_male	visibility_spotting_range_min	visibility_spotting_range_max	attribute_group	spot_dist_tree	spot_dist_scrub	reload	selection_vo	selected_vo_secondary	selected_vo_tertiary	hiding_scalar	ground_stat_effect_group	secondary_ammo	damage_mod_flame	damage_mod_magic	damage_mod_physical	damage_mod_missile	damage_mod_all	ai_usage_group	can_skirmish	mounted_draughts	sync_locomotion	capture_tier	key_building_capture_tier	score_capture_tier	harmony_amplification_type	can_brace	first_person	ar_unit_category	healing_power	spell_mastery	infinite_secondary_ammo	default_guard_mode
#land_units_tables;54;db/land_units_tables/!!!Trajanns_Khorne_Compilation
bloodsaurian_normal	war_beast	inf_mel	bloodsaurian_normal	wh2_dlc13_unit_long_text_lzd_dread_saurian	2100	wh_main_infantry_rider	hu7_skink_hq1_stegadon_wb_javelin	1	bloodsaurian_normal	wh_colossal_unit	1	70	14984	trained	wh2_main_body_130	none		10	80	bloodsaurian_normal	55	30	30	0			true	40.0000	1500.0000	bloodsaurian	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_generic	1.0000	large	180	0	35	20	0	0	hybrid_gatecrusher	false	false	false	medium	medium	domination_monsters		false			1.0000	1.0000	false	false
eku_arachnarok_spider	war_beast	inf_mel	eku_arachnarok_spider	wh_main_unit_long_text_grn_arachnarok_spider	2100	wh_main_grn_arachnarok_rider_360_blood	hu5_goblin_sp1_arachnarok_wb_bow	1	eku_arachnarok_spider_mount	wh_main_monster	1	75	9957	trained	wh2_main_body_130	none		10	200	eku_arachnarok_spider	73	40	35	0			true	40.0000	1500.0000	eku_arachnarok_spider	60	80	0	vo_sel_goblin_arachnorak	vo_sel_culture	vo_sel_culture	1.0000	large_bst	15	40	35	0	0	0	melee_gatecrusher	false	false	false	default	default	domination_monsters		false			1.0000	1.0000	false	false
eku_colossal_squig	inf_melee	inf_mel	eku_colossal_squig	wh3_dlc26_unit_long_text_grn_colossal_squig	2100	wh3_dlc26_grn_mon_colossal_squig	rp02b_dlc26_squig_colossal	0		wh_main_monster	1	65	8646	trained	wh2_main_body_70	none		10	0	eku_colossal_squig	55	75	25	0			true	40.0000	1500.0000	eku_colossal_squig	60	80	0	vo_sel_goblin_squig_herd	vo_sel_squig	vo_sel_default	1.0000	large	0	0	35	0	15	0	melee	false	false	false	medium	medium	domination_monsters		false		melee	1.0000	1.0000	false	false
eku_dragon_princes_mounted	cavalry	cav_shk	eku_dragon_princes_mounted	wh2_main_unit_long_text_hef_cav_dragon_princes	2100	wh_main_cavalry_rider_standard_blood_fireborn	hu1d_elf_hr1_warhorse_lance_sword_shield	60	eku_dragon_princes_mounted_mount	wh_main_cavalry_ordered	4	85	98	trained	wh2_main_plate_120	wh_missile_block_35_metal		10	0	eku_dragon_princes_mounted	39	80	29	0			true	40.0000	1500.0000	eku_dragon_princes_mounted	60	80	0	vo_sel_kho_skullcrushers	vo_sel_cavalry	vo_sel_culture	1.0000	large	0	25	35	20	0	0	melee_flanker_shock	false	false	false	low	low	domination_cav		false			1.0000	1.0000	false	false
eku_heavy_war_sled	war_machine	chariot	eku_heavy_war_sled	wh3_main_unit_long_text_ksl_veh_heavy_war_sled_0	2100	wh_main_cavalry_rider_standard_blood	hu1c_wh3_kislev_wm_warsled01_driver	2	eku_heavy_war_sled_mount	wh_main_sled	1	70	1600	trained	wh2_main_plate_120	none	eku_heavy_war_sled	10	120	eku_heavy_war_sled	41	46	23	4	eku_heavy_war_sled	wh3_main_vehicle_heavy_war_sled	true	40.0000	1500.0000	eku_heavy_war_sled	60	80	0	vo_sel_default	vo_sel_cavalry	vo_sel_culture	1.0000	large	0	0	35	0	0	0	hybrid_flanker_shock_harasser_highvalue	true	false	false	low	low	domination_cav		false			1.0000	1.0000	false	false
eku_juggernaught_chariot	war_machine	chariot	eku_juggernaught_chariot	wh3_main_unit_long_text_sla_veh_exalted_seeker_chariot_0	2100	wh3_main_kho_inf_bloodletter_blood_dismembers	hu6f_wh3_bloodletters_exalted_2handed_sword	4	eku_juggernaught_chariot_mount	wh3_main_hellflayer	1	75	5860	trained	wh2_main_heavy_metal_100	none		10	0	eku_juggernaught_chariot	37	75	29	1	eku_juggernaught_chariot	wh3_main_vehicle_sla_exalted_seeker_chariot	true	40.0000	1500.0000	eku_juggernaught_chariot	60	80	0	vo_sel_default	vo_sel_default	vo_sel_culture	1.0000	large	0	0	35	20	0	0	melee_flanker_shock	false	false	false	medium	medium	domination_cav		false			1.0000	1.0000	false	false
eku_rotting_leviathan	inf_melee	inf_mel	eku_rotting_leviathan	wh2_dlc11_unit_long_text_cst_mon_rotting_leviathan	2100	wh2_dlc11_cst_mon_rotting_leviathan_blood	cr1_cst_promethean	0		wh_main_monster	1	55	9846	trained	wh2_main_bone_150	none		10	0	eku_rotting_leviathan	55	24	39	0			true	40.0000	1500.0000	eku_rotting_leviathan	60	80	0	vo_sel_default	vo_sel_culture	vo_sel_culture	1.0000	aquatic_large	0	0	35	20	0	0	melee_gatecrusher	false	false	false	medium	medium	domination_monsters		true			1.0000	1.0000	false	false
eku_thundertusk	war_beast	inf_mel	eku_thundertusk	wh3_dlc26_unit_long_text_ogr_mon_thundertusk	2100	wh3_dlc26_ogr_monster_thundertusk	hu13_wh3_hq3b_stonehorn_sword_and_crossbow	1	eku_thundertusk_mount	wh_main_monster	1	70	10600	trained	wh2_main_body_110	none	eku_thundertusk_missile	10	30	eku_thundertusk	47	50	27	0			true	40.0000	1500.0000	eku_thundertusk	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_culture	1.0000	large	44	0	35	0	25	0	melee_gatecrusher_shock	false	false	false	medium	medium	domination_monsters		false		artillery	1.0000	1.0000	false	false
eku_treeman	inf_melee	inf_mel	eku_treeman	wh_dlc05_unit_long_text_wef_treemen	2100	wh_dlc05_wef_inf_treeman	hu21_treeman	0		wh_main_monster	1	90	9820	trained	wh2_main_body_120	none		10	0	eku_treeman	55	30	53	0			true	40.0000	1500.0000	eku_treeman	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_generic	0.5000	elves_wef_large	0	0	35	20	15	0	melee_gatecrusher	false	false	false	medium	medium	domination_monsters		true			1.0000	1.0000	false	false
kho_skaven_catapult	artillery	art_fld	kho_skaven_catapult	wh2_main_unit_long_text_skv_art_plagueclaw_catapult	2100	wh2_dlc16_skv_infantry_crew	hu17_skaven_sword	0		wh_main_artillery	4	54	43	trained	wh2_main_leather_40	none		10	22	kho_skaven_sword	18	2	14	4	kho_skaven_catapult		true	40.0000	1500.0000	kho_skaven_catapult	60	80	0	vo_sel_skv_Plagueclaw_Catapult	vo_sel_generic	vo_sel_culture	1.0000	small	0	0	35	0	0	0	ranged_indirect_arty	false	false	false	medium	medium	domination_artillery		false	wh2_main_skv_art_plagueclaw_catapult		1.0000	1.0000	false	false
kho_skaven_doom_flayer	war_machine	chariot	kho_skaven_doom_flayer	wh2_dlc12_unit_long_text_skv_veh_doom_flayer	2100	wh2_main_skv_infantry	hu17_dlc12_skaven_doomflayer_driver_01	0		wh_main_chariot	1	60	750	trained	wh2_main_heavy_metal_100	none		10	0	kho_skaven_doom_flayer	28	40	23	8	kho_skaven_doom_flayer		true	40.0000	1500.0000	kho_skaven_doom_flayer	60	80	0	vo_sel_skv_Doom_Flayer	vo_sel_cavalry	vo_sel_culture	1.0000	large	0	0	35	0	0	0	melee_flanker_shock	false	false	false	medium	medium	domination_cav		false			1.0000	1.0000	false	false
kho_skaven_doomwheel	war_machine	chariot	kho_skaven_doomwheel	wh2_main_unit_long_text_skv_veh_doomwheel	2100	wh2_main_skv_infantry	wm_doomwheel_warp_lightning01	0		wh_main_artillery	1	65	6212	trained	wh2_main_heavy_metal_110	none		10	52	kho_skaven_doomwheel	29	50	34	1	kho_skaven_doomwheel		true	40.0000	1500.0000	kho_skaven_doomwheel	60	80	0	vo_sel_skv_Doomwheel	vo_sel_generic	vo_sel_culture	1.0000	large	0	0	35	0	0	0	melee_flanker_shock	false	false	false	low	low	domination_cav		false		melee	1.0000	1.0000	false	false
kho_skaven_globadiers	inf_ranged	inf_mis	kho_skaven_globadiers	wh2_main_unit_long_text_skv_inf_poison_wind_globadiers	2100	wh2_main_skv_infantry_heavy_globadiers	hu17_skaven_sword_and_globe	0		wh_main_infantry_large	3	58	68	trained	wh2_main_heavy_metal_110	none	kho_skaven_globe	10	18	kho_skaven_sword	21	6	13	0			true	40.0000	1500.0000	kho_skaven_globadiers	60	80	0	vo_sel_skv_Poison_Wind_Globadiers	vo_sel_generic	vo_sel_culture	1.0000	small	0	0	35	0	0	0	ranged	true	false	false	medium	medium	domination_infantry		true			1.0000	1.0000	false	false
kho_skaven_lightning_cannon	artillery	art_fld	kho_skaven_lightning_cannon	wh2_main_unit_long_text_skv_art_warp_lightning_cannon	2100	wh2_dlc16_skv_infantry_crew	hu17_skaven_sword	0		wh_main_artillery	4	50	40	trained	wh2_main_leather_40	none		10	22	kho_skaven_sword_skavenslaves	19	2	13	4	kho_skaven_lightning_cannon		true	40.0000	1500.0000	kho_skaven_lightning_cannon	60	80	0	vo_sel_skv_Warpfire_Lightning_Cannon	vo_sel_generic	vo_sel_culture	1.0000	small	0	0	35	0	0	0	ranged_direct_arty	false	false	false	medium	medium	domination_artillery		false	wh2_main_skv_art_warp_lightning_cannon		1.0000	1.0000	false	false
kho_skaven_mortar	inf_ranged	inf_mis	kho_skaven_mortar	wh2_dlc14_unit_long_text_skv_inf_poison_wind_mortar	2100	wh2_dlc14_skv_infantry_weaponteam_mortar	skv2_dlc14_weapon_team_mortar01	0		wh2_main_skv_weaponteam_mortars	2	50	320	trained	wh2_main_heavy_metal_80	none	kho_skaven_mortar	10	14	kho_skaven_mortar	17	2	13	0			true	40.0000	1500.0000	kho_skaven_mortar	60	80	0	vo_sel_skv_Poisoned_Wind_Mortar	vo_sel_generic	vo_sel_culture	1.0000	small	0	0	35	0	0	0	ranged	true	false	false	medium	medium	domination_infantry		true			1.0000	1.0000	false	false
kho_skaven_plague_monk	inf_melee	inf_mel	kho_skaven_plague_monk	wh2_main_unit_long_text_skv_inf_plague_monk_censer_bearer	2100	wh2_main_skv_infantry_heavy	hu17_skaven_monk_censer	0		wh2_main_infantry_chaotic_rabble	6	72	72	trained	wh2_main_heavy_metal_100	none		10	0	kho_skaven_plague_monk	37	34	27	0			true	40.0000	1500.0000	kho_skaven_plague_monk	60	80	0	vo_sel_skv_Plague_Monk_Censer_Bearers	vo_sel_generic	vo_sel_culture	1.0000	small	0	0	35	20	0	0	melee	false	false	false	medium	medium	domination_infantry		true			1.0000	1.0000	false	false
kho_skaven_rat_ogre_mutant	inf_melee	inf_mel	kho_skaven_rat_ogre_mutant	wh2_main_unit_long_text_skv_mon_rat_ogres	2100	wh2_dlc16_skv_monster_rat_ogre_mutant_blood	hu18_dlc16_mutant_rat_ogre	0		wh_main_monstrous_infantry_chaotic	1	60	6500	trained	wh2_main_body_40	none		10	0	kho_skaven_rat_ogre_mutant	55	60	35	0			true	40.0000	1500.0000	kho_skaven_rat_ogre_mutant	60	80	0	vo_sel_default	vo_sel_melee	vo_sel_culture	1.0000	large	0	0	35	20	0	0	melee_gatecrusher_shock	false	false	false	high	high	domination_monsters		false			1.0000	1.0000	false	false
kho_skaven_ratling_gun	inf_ranged	inf_mis	kho_skaven_ratling_gun	wh2_dlc12_unit_long_text_skv_inf_ratling_gun	2100	wh2_dlc12_skv_infantry_ratling_gun_team	skv1_weapon_team02	0		wh2_main_skv_weaponteam	3	50	115	trained	wh2_main_heavy_metal_80	none	kho_skaven_ratling_gun_bullet	10	270	kho_skaven_sword	19	2	13	0			true	40.0000	1500.0000	kho_skaven_ratling_gun	60	80	0	vo_sel_skv_Ratling_Gun_Weapons_Team	vo_sel_generic	vo_sel_culture	1.0000	small	0	0	35	0	0	0	ranged_direct	true	false	false	medium	medium	domination_infantry		true			1.0000	1.0000	false	false
kho_skaven_warlock_unique_summon_1	inf_melee	inf_mel	kho_skaven_warlock_unique_summon	wh_dlc08_unit_long_text_nor_fimir_warriors	2100	kho_skaven_warlock_unique_summon	hu7d_fimir_dual_axes	0		wh_main_monstrous_infantry_chaotic	1	60	6500	trained	wh2_main_heavy_metal_110	none		10	0	kho_skaven_warlock_unique_summon_1	50	25	40	0			true	40.0000	1500.0000	kho_skaven_warlock_unique_summon_1	60	80	0	vo_sel_default	vo_sel_melee	vo_sel_culture	1.0000	large	0	0	35	20	0	0	melee_gatecrusher	false	false	false	high	high	domination_monsters		false			1.0000	1.0000	false	false
kho_skaven_warlock_unique_summon_2	inf_melee	inf_mel	kho_skaven_warlock_unique_summon	wh_dlc08_unit_long_text_nor_fimir_warriors	2100	kho_skaven_warlock_unique_summon	hu7d_fimir_dual_axes	0		wh_main_monstrous_infantry_chaotic	1	70	8120	trained	wh2_main_heavy_metal_110	none		10	0	kho_skaven_warlock_unique_summon_2	65	40	45	0			true	40.0000	1500.0000	kho_skaven_warlock_unique_summon_2	60	80	0	vo_sel_default	vo_sel_melee	vo_sel_culture	1.0000	large	0	0	35	0	0	20	melee_gatecrusher	false	false	false	high	high	domination_monsters		false			1.0000	1.0000	false	false
kho_skaven_warpfire_thrower	inf_ranged	inf_mis	kho_skaven_warpfire_thrower	wh2_main_unit_long_text_skv_inf_warpfire_thrower	2100	wh2_main_skv_infantry_weaponteam	skv1_weapon_team01	0		wh2_main_skv_weaponteam	3	50	115	trained	wh2_main_heavy_metal_80	none	kho_skaven_warpfire	10	72	kho_skaven_sword_skavenslaves	19	2	13	0			true	40.0000	1500.0000	kho_skaven_warpfire_thrower	60	80	0	vo_sel_skv_Warpfire_Thrower	vo_sel_generic	vo_sel_culture	1.0000	small	0	0	35	0	0	0	ranged_direct	true	false	false	medium	medium	domination_infantry		true			1.0000	1.0000	false	false
kho_skaven_warplock_jezzails	inf_ranged	inf_mis	kho_skaven_warplock_jezzails	wh2_dlc12_unit_long_text_skv_inf_warplock_jezzails	2100	wh2_main_skv_infantry_weaponteam_jezzails	skv1_dlc12_weapon_team03	0		wh2_main_skv_weaponteam_jezzails	3	50	115	trained	wh2_main_heavy_metal_80	wh_missile_block_55_wood	kho_skaven_warp_jezzails	10	22	kho_skaven_sword	19	2	13	0			true	40.0000	1500.0000	kho_skaven_warplock_jezzails	160	160	0	vo_sel_skv_Warplock_Jezzails	vo_sel_generic	vo_sel_culture	1.0000	small	0	0	35	0	0	0	ranged_direct	true	false	false	medium	medium	domination_infantry		true			1.0000	1.0000	false	false
traj_aspiring	inf_melee	inf_mel	traj_aspiring	wh3_dlc20_unit_long_text_chs_chosen_mkho	2100	wh_dlc06_chs_infantry_aspiring_champions_blood_dismembers	hu1c_wh3_kislev_pistol_axe_and_shield	0		wh_main_cavalry_very_chaotic	4	80	608	trained	wh2_main_heavy_metal_130	wh_missile_block_55_metal	traj_aspiring_pistol	10	12	traj_aspiring	45	26	55	0			true	40.0000	1500.0000	traj_aspiring	60	80	0	vo_sel_chaos_chosen	vo_sel_generic	vo_sel_dlc20_chaos_faction_leader	1.0000	small	0	0	35	0	0	0	hybrid_melee	false	false	false	medium	medium	domination_infantry		true			1.0000	1.0000	false	false
traj_aspiring_gw	inf_melee	inf_mel	traj_aspiring_gw	wh3_dlc20_unit_long_text_chs_chosen_mkho	2100	wh_dlc06_chs_infantry_aspiring_champions_blood_dismembers	hu1c_wh3_kislev_tsar_guard_2handed_sword	0		wh_main_cavalry_very_chaotic	4	80	608	trained	wh2_main_heavy_metal_130	none		10	0	traj_aspiring_gw	48	32	45	0			true	40.0000	1500.0000	traj_aspiring	60	80	0	vo_sel_chaos_chosen	vo_sel_generic	vo_sel_dlc20_chaos_faction_leader	1.0000	small	0	0	35	0	0	0	melee_anti_large	false	false	false	medium	medium	domination_infantry		true			1.0000	1.0000	false	false
traj_bloodangel	inf_melee	inf_mel	traj_bloodangel	wh3_dlc20_unit_long_text_kho_cha_valkia	2100	wh3_dlc20_kho_cha_valkia	hu16c_wh3_dlc20_valkia_spear_shield	0		wh_main_infantry_chaos_warriors	1	75	5246	trained	wh2_main_plate_80	wh_missile_block_55_metal		10	0	traj_bloodangel	50	60	48	0			true	40.0000	1500.0000	traj_bloodangel	60	80	0	vo_sel_default	vo_sel_melee	vo_sel_culture	1.0000	small	0	0	35	20	0	0	flying_melee_highvalue	false	false	false	cant_capture	cant_capture	cant_capture		false			1.0000	1.0000	false	false
traj_bloodcharger	cavalry	cav_shk	traj_bloodcharger	wh2_dlc16_unit_long_text_wef_cav_great_stag_knights	2100	wh_main_cavalry_rider_standard_blood	hu1d_dlc16_st1_great_stag_spear_shield	32	traj_bloodcharger_mount	wh2_dlc16_cavalry_great_stag_knights	3	75	204	trained	wh2_main_plate_60	wh_missile_block_35_metal		10	0	traj_bloodcharger	38	70	29	0			true	40.0000	1500.0000	traj_bloodcharger	60	80	0	vo_sel_default	vo_sel_melee	vo_sel_culture	1.0000	large	0	0	35	0	0	0	melee_flanker_shock	false	false	false	medium	medium	domination_cav		false			1.0000	1.0000	false	false
traj_bloodfeaster	war_beast	cav_mel	traj_bloodfeaster	wh2_dlc15_unit_long_text_hef_inf_mistwalkers_griffon_knights	2100	wh_main_infantry_standard_hero_blood	hu1d_dlc15_prince_bc2_griffon_wb_sword_shield	4	traj_bloodfeaster_mount	wh2_dlc15_super_monstrous_cavalry_flying	1	80	2300	trained	wh2_main_plate_80	none		10	0	traj_bloodfeaster	53	48	29	0			true	40.0000	1500.0000	traj_bloodfeaster	60	80	0	vo_sel_default	vo_sel_melee	vo_sel_culture	1.0000	large	0	0	35	0	25	0	flying_melee_highvalue	false	false	false	cant_capture	cant_capture	cant_capture		false			1.0000	1.0000	false	false
traj_bloodhunter_glaives	inf_melee	inf_mel	traj_bloodhunter_glaives	wh_dlc05_unit_long_text_wef_wardancers	2100	wh_dlc05_wef_inf_wardancer_blood_dismembers	hu1b_elf_2handed_spear	0		wh_dlc05_wef_infantry_wardancer	5	70	68	trained	wh2_main_plate_60	none		10	0	traj_bloodhunter_glaives	33	15	46	0			true	40.0000	1500.0000	traj_bloodhunter_glaives	60	80	0	vo_sel_default	vo_sel_melee	vo_sel_culture	1.0000	small	0	0	35	0	0	0	melee	false	false	false	medium	medium	domination_infantry		true			1.0000	1.0000	false	false
traj_bloodhunter_spears	inf_melee	inf_mel	traj_bloodhunter_spears	wh_dlc05_unit_long_text_wef_wardancers	2100	wh_dlc05_wef_inf_wardancer_blood_dismembers	hu1d_hef_spear_and_shield	0		wh_dlc05_wef_infantry_wardancer	5	70	68	trained	wh2_main_plate_60	wh_missile_block_55_metal		10	0	traj_bloodhunter_spears	35	10	41	0			true	40.0000	1500.0000	traj_bloodhunter_spears	60	80	0	vo_sel_default	vo_sel_melee	vo_sel_culture	1.0000	small	0	0	35	0	0	0	melee	false	false	false	default	default	domination_infantry		true			1.0000	1.0000	false	false
traj_bloodhunter_swords	inf_melee	inf_mel	traj_bloodhunter_swords	wh_dlc05_unit_long_text_wef_wardancers	2100	wh_dlc05_wef_inf_wardancer_blood_dismembers	hu1b_welf_dual_sword	0		wh_dlc05_wef_infantry_wardancer	5	70	68	trained	wh2_main_plate_60	none		10	0	traj_bloodhunter_swords	43	24	35	0			true	40.0000	1500.0000	traj_bloodhunter_swords	60	80	0	vo_sel_default	vo_sel_melee	vo_sel_culture	1.0000	small	0	0	35	0	0	0	melee	false	false	false	medium	medium	domination_infantry		true			1.0000	1.0000	false	false
traj_bloodletter_champions	inf_melee	inf_mel	traj_bloodletter_champions	wh3_main_unit_long_text_kho_inf_bloodletters_1	2100	traj_bloodletter_champions	hu6f_wh3_herald_2handed_sword	0		wh_main_cavalry_very_chaotic	5	80	475	trained	wh2_main_heavy_metal_70	none		10	0	traj_bloodletter_champions	45	36	37	0			true	40.0000	1500.0000	traj_bloodletter_champions	60	80	0	vo_sel_default	vo_sel_melee	vo_sel_culture	1.0000	small	0	0	35	20	0	0	melee	false	false	false	medium	medium	domination_infantry		true			1.0000	1.0000	false	false
