key	accuracy	armour	campaign_action_points	category	charge_bonus	class	historical_description_text	man_animation	man_entity	melee_attack	melee_defence	morale	bonus_hit_points	mount	num_mounts	primary_melee_weapon	primary_missile_weapon	rank_depth	shield	short_description_text	spacing	training_level	articulated_record	engine	is_male	visibility_spotting_range_min	visibility_spotting_range_max	attribute_group	spot_dist_tree	spot_dist_scrub	reload	selection_vo	selected_vo_secondary	selected_vo_tertiary	hiding_scalar	ground_stat_effect_group	secondary_ammo	primary_ammo	damage_mod_flame	damage_mod_magic	num_engines	damage_mod_physical	damage_mod_missile	damage_mod_all	ai_usage_group	can_skirmish	can_brace	mounted_draughts	sync_locomotion	capture_tier	key_building_capture_tier	score_capture_tier	harmony_amplification_type	first_person	ar_unit_category	healing_power	spell_mastery	infinite_secondary_ammo	default_guard_mode
#land_units_tables;54;db/land_units_tables/!!!!!!lost_calm_jurassic_normal
calm_cerapod_riders	10	wh2_main_body_70	2100	war_beast	24	inf_mel	calm_cerapod_riders	calm_cerapod_mount	calm_cerapod	32	33	60	129	calm_cerapod_mount	48	calm_cerapod	calm_cerapod_bola	3	none	calm_cerapod_riders	wh2_main_cavalry_cold_ones	mob			true	40.0000	1500.0000	calm_cerapod_riders	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_generic_short	1.0000	large	0	18	0	0	0	0	0	0	ranged_cav_harasser	true	false	false	false	medium	medium	domination_cav				1.0000	1.0000	false	false
calm_parasaur_feral	10	wh2_main_body_70	2100	war_beast	26	inf_mel	calm_parasaur	calm_new_parasaur	calm_parasaur	38	35	55	400		0	calm_parasaur		3	none	calm_parasaur	calm_parasaurs	trained			true	40.0000	1500.0000	calm_parasaur_feral	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_culture	1.0000	large	0	0	0	0	0	0	0	0	melee_flanker	false	false	false	false	medium	medium	domination_monsters				1.0000	1.0000	false	false
calm_ankylosaur_artillery	10	wh2_main_bone_150	2100	inf_melee	40	inf_mel	calm_ankylosaur	calm_solar_cannon	calm_ankylosaur_artillery	25	37	70	7690		0	calm_ankylosaur	calm_solar_blast	1	none	calm_ankylosaur_artillery	wh_main_monster	trained			true	40.0000	1500.0000	calm_ankylosaur	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_culture	1.0000	large	0	20	0	0	0	0	15	0	ranged_no_skirmish_gatecrusher	false	false	false	false	medium	medium	domination_monsters				1.0000	1.0000	false	false
calm_shield_proto	10	wh2_main_body_110	2100	inf_melee	46	inf_mel	calm_shield_proto	calm_shield_proto	calm_shield_proto	32	42	75	624		0	calm_shield_proto		2	wh_missile_block_60_metal	calm_shield_proto	wh_main_monstrous_trolls	trained			true	40.0000	1500.0000	calm_shield_proto	160	160	0	vo_sel_beastmen_minotaurs	vo_sel_default	vo_sel_culture	1.0000	elves_wef_large	0	0	0	0	0	0	0	0	melee_gatecrusher_shock	false	true	false	false	medium	medium	domination_monsters				1.0000	1.0000	false	false
calm_custodian	10	wh2_main_body_90	2100	inf_melee	40	inf_mel	calm_custodian	calm_custodian_prime	calm_custodian	60	45	80	7020		0	calm_custodian		1	none	calm_custodian	wh_main_monster	trained			true	40.0000	1500.0000	calm_custodian	160	160	0	vo_sel_default	vo_sel_melee	vo_sel_culture	1.0000	elves_wef_large	0	0	0	0	0	0	0	0	melee_gatecrusher	false	true	false	false	medium	medium	domination_monsters				1.0000	1.0000	false	false
calm_colossodon	10	wh2_main_body_120	2100	inf_melee	50	inf_mel	calm_colossodon	calm_no_tongue_trog	calm_tupilaq	38	48	60	7736		0	calm_colossodon		1	none	calm_colossodon	wh_main_monster	trained			true	40.0000	1500.0000	calm_colossodon	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_culture	1.0000	large	0	0	0	0	0	0	15	0	melee_gatecrusher	false	false	false	false	medium	medium	domination_monsters				1.0000	1.0000	false	false
calm_armoured_proto	10	wh2_main_body_85	2100	inf_melee	32	inf_mel	calm_armoured_proto	calm_armoured_proto	calm_armoured_proto	34	30	75	435		0	calm_armoured_proto		3	none	calm_armoured_proto	wh_main_monstrous_trolls	trained			true	40.0000	1500.0000	calm_armoured_proto	160	160	0	vo_sel_generic	vo_sel_melee	vo_sel_culture	1.0000	elves_wef_large	0	0	0	0	0	0	0	0	melee_gatecrusher	false	true	false	false	medium	medium	domination_monsters				1.0000	1.0000	false	false
calm_feral_cherupins	10	wh2_main_body_90	2100	war_beast	16	inf_mel	calm_feral_cherupins	calm_cherupin	calm_cherupins	25	32	50	142		0	calm_cherupins		3	none	calm_cherupins	wh2_main_cavalry_cold_ones	trained			true	40.0000	1500.0000	calm_feral_cherupins	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_culture	1.0000	large	0	0	0	0	0	0	15	0	melee_gatecrusher	false	false	false	false	medium	medium	domination_monsters				1.0000	1.0000	false	false
calm_cerapod	10	wh2_main_body_70	2100	inf_melee	25	inf_mel	calm_cerapod	hq2_wh3_mournfang	calm_cerapod	27	29	50	173		0	calm_cerapod		3	none	calm_cerapod	wh2_main_cavalry_cold_ones	mob			true	40.0000	1500.0000	calm_cerapod	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_generic_short	1.0000	large	0	0	0	0	0	0	0	0	melee_flanker	false	false	false	false	medium	medium	domination_cav				1.0000	1.0000	false	false
calm_ictlamimus	10	wh2_dlc10_bone_90	2100	inf_ranged	26	inf_mis	calm_ictlamimus	calm_ictlamimus	calm_ictlamimus	34	28	70	6320		0	calm_ictlamimus	calm_ictlamimus	1	none	calm_ictlamimus	wh_main_monster	trained			true	40.0000	1500.0000	calm_ictlamimus	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_culture	1.0000	aquatic_large	0	54	0	0	0	0	15	0	ranged_harasser	false	false	false	false	medium	medium	domination_monsters				1.0000	1.0000	false	false
calm_cherupins	10	wh2_main_body_90	2100	war_beast	18	inf_mel	calm_cherupins	calm_turtle_gunner	calm_cherupins	29	36	60	146	cherupin_mount	24	calm_cherupins	cherupin_giant_blowpipe	2	none	calm_cherupins	wh2_main_cavalry_cold_ones	trained			true	40.0000	1500.0000	calm_cherupins	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_culture	1.0000	large	0	30	0	0	0	0	15	0	ranged_cav_harasser	false	false	false	false	medium	medium	domination_monsters				1.0000	1.0000	false	false
calm_vulture	10	wh2_main_body_30	2100	inf_melee	54	inf_mel	calm_vulture	bc3_manticore	calm_vulture	48	34	60	4840		0	calm_vulture		1	none	calm_vulture	wh_main_monster	trained			true	40.0000	1500.0000	calm_vulture	60	80	0	vo_sel_default	vo_sel_culture	vo_sel_culture	1.0000	large	0	0	0	0	0	0	0	0	flying_melee_flanker	false	false	false	false	cant_capture	cant_capture	cant_capture				1.0000	1.0000	false	false
calm_allosaur_riders	10	wh2_main_body_95	2100	war_beast	53	cav_shk	calm_allosaur_riders	calm_allo_rider	wh_main_cavalry_rider_standard_blood	48	31	85	319	calm_allosaur_mount	24	calm_allosaur_cav		2	wh_missile_block_30_wood	calm_allosaur_riders	wh2_dlc09_necroserpents	trained			true	40.0000	1500.0000	calm_allosaur	160	160	0	vo_sel_lzd_cold_one_riders	vo_sel_generic	vo_sel_generic	1.0000	large	0	0	0	0	0	0	0	0	melee_flanker_shock	false	false	false	false	medium	medium	domination_monsters				1.0000	1.0000	false	false
calm_quatzelotus	10	wh2_main_body_90	2100	inf_melee	52	inf_mel	calm_quatzelotus	calm_quatzelotus	calm_quatzalotus	60	56	85	10480		0	calm_quatzelotus		1	none	calm_quatzelotus	wh_main_monster	trained			true	40.0000	1500.0000	calm_quatzelotus	60	80	0	vo_sel_default	vo_sel_melee	vo_sel_culture	1.0000	large	0	0	0	25	0	0	25	0	flying_melee_highvalue	false	false	false	false	cant_capture	cant_capture	cant_capture				1.0000	1.0000	false	false
calm_nuatl	10	wh2_main_body_60	2100	inf_ranged	24	inf_mis	calm_nuatl	calm_nuatl	calm_nuatl	24	27	60	122		0	calm_nuatl	calm_nuatl	3	none	calm_nuatl	wh2_dlc12_inf_salamanders	trained			true	40.0000	1500.0000	calm_nuatl	60	80	0	vo_sel_lzd_cold_one_riders	vo_sel_generic	vo_sel_generic	1.0000	aquatic_large	0	18	0	0	0	0	0	0	ranged_harasser	false	false	false	false	medium	medium	domination_monsters				1.0000	1.0000	false	false
calm_pleuridon	10	wh2_main_body_60	2100	inf_melee	43	inf_mel	calm_pleuridon	dr2_kharibdyss	calm_pleuridon	53	35	65	9957		0	calm_pleuridon		1	none	calm_pleuridon	wh_main_monster	trained			true	40.0000	1500.0000	calm_pleuridon	60	80	0	vo_sel_default	vo_sel_melee	vo_sel_culture	1.0000	aquatic_large	0	0	0	0	0	0	35	0	melee_gatecrusher	false	false	false	false	medium	medium	domination_monsters				1.0000	1.0000	false	false
calm_xholadocus	10	wh2_main_body_60	2100	inf_melee	40	inf_mel	calm_xholadocus	dr2_kharibdyss	calm_xhola	50	33	65	10880		0	calm_xholadocus		1	none	calm_xholadocus	wh_main_monster	trained			true	40.0000	1500.0000	calm_xholadocus	60	80	0	vo_sel_default	vo_sel_melee	vo_sel_culture	1.0000	large	0	0	0	0	0	0	25	0	melee_gatecrusher	false	false	false	false	medium	medium	domination_monsters				1.0000	1.0000	false	false
calm_dilophiraptor	10	wh2_main_body_60	2100	inf_melee	32	inf_mel	calm_dilophiraptor	calm_dilophiraptor	calm_dilophiraptor	26	29	55	156		0	calm_dilophiraptor	dilophiraptor_spit	3	none	calm_dilophiraptor	wh2_main_cavalry_cold_ones	trained			true	40.0000	1500.0000	calm_dilophiraptor	160	160	0	vo_sel_lzd_cold_one_riders	vo_sel_generic	vo_sel_generic	1.0000	large	0	8	0	0	0	0	0	0	melee_flanker	false	false	false	false	medium	medium	domination_monsters				1.0000	1.0000	false	false
calm_stegasaur_artillery	10	wh2_main_body_120	2100	inf_melee	70	inf_mel	calm_stegasaur	calm_solar_beam	calm_stegasaur_artillery	28	33	70	9196		0	calm_stegasaur	calm_solar_beam	1	none	calm_stegasaur_artillery	wh_main_monster	trained			true	40.0000	1500.0000	calm_stegasaur	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_culture	1.0000	large	0	160	0	0	0	0	15	0	ranged_no_skirmish_gatecrusher	false	false	false	false	medium	medium	domination_monsters				1.0000	1.0000	false	false
calm_parasaur	10	wh2_main_body_70	2100	war_beast	36	inf_mel	calm_parasaur	hu7_skink_hq1_stegadon_wb_javelin	calm_parasaur	34	32	65	350	parasaur_mount	16	calm_parasaur		2	none	calm_parasaur	calm_parasaurs	trained			true	40.0000	1500.0000	calm_parasaur	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_culture	1.0000	large	0	70	0	0	0	0	0	0	melee_passiveshooter_gatecrusher	false	false	false	false	medium	medium	domination_monsters				1.0000	1.0000	false	false
calm_croc_cav	10	wh2_main_body_90	2100	war_beast	68	inf_mel	calm_croc_cav	hu7b_saurus_rp3b_carnosaur_wb_club_and_shield	wh_main_cavalry_rider_standard_blood	36	32	80	614	calm_croc_mount	12	calm_croc_cav		2	wh_missile_block_30_wood	calm_croc_cav	calm_parasaurs	trained			true	40.0000	1500.0000	calm_croc	160	160	0	vo_sel_lzd_horned_ones	vo_sel_generic	vo_sel_generic	1.0000	large	0	0	0	0	0	0	0	0	melee_gatecrusher_flanker_shock	false	false	false	false	medium	medium	domination_cav				1.0000	1.0000	false	false
calm_stegasaur	10	wh2_main_body_120	2100	inf_melee	70	inf_mel	calm_stegasaur	calm_bastiladon_noglo	calm_stegasaur	28	33	65	9032		0	calm_stegasaur		1	none	calm_stegasaur	wh_main_monster	trained			true	40.0000	1500.0000	calm_stegasaur	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_culture	1.0000	large	0	0	0	0	0	0	15	0	melee_gatecrusher	false	false	false	false	medium	medium	domination_monsters				1.0000	1.0000	false	false
calm_spitter_proto	10	wh2_main_body_60	2100	inf_melee	20	inf_mis	calm_spitter_proto	calm_proto_spitter	calm_spitter_proto	26	25	65	301		0	calm_spitter_proto	calm_spitter_proto	3	none	calm_spitter_proto	wh_main_monstrous_trolls	trained			true	40.0000	1500.0000	calm_spitter_proto	160	160	0	vo_sel_generic	vo_sel_melee	vo_sel_culture	1.0000	elves_wef_large	0	18	0	0	0	0	0	0	melee_flanker	false	true	false	false	medium	medium	domination_monsters				1.0000	1.0000	false	false
calm_arceopteryx	10	wh2_main_body_40	2100	inf_melee	38	inf_mel	calm_arceopteryx	rp3_cold_one	calm_arceopteryx	26	21	45	118		0	calm_arceopteryx		3	none	calm_arceopteryx	wh_main_cavalry_very_chaotic	trained			true	40.0000	1500.0000	calm_arceopteryx	160	160	0	vo_sel_default	vo_sel_generic	vo_sel_generic_short	1.0000	small	0	0	0	0	0	0	0	0	melee_flanker	false	false	false	false	high	high	domination_cav				1.0000	1.0000	false	false
calm_rodan	10	wh2_main_body_70	2100	inf_melee	57	inf_mel	calm_rodan	bi2_wyvern	calm_rodan	44	39	70	6962		0	calm_rodan		1	none	calm_rodan	wh_main_monster	trained			true	40.0000	1500.0000	calm_rodan	60	80	0	vo_sel_default	vo_sel_melee	vo_sel_culture	1.0000	large	0	0	0	0	0	0	25	0	flying_melee_flanker	false	false	false	false	cant_capture	cant_capture	cant_capture				1.0000	1.0000	false	false
calm_allosaur	10	wh2_main_body_95	2100	inf_melee	48	inf_mel	calm_allosaur	calm_allosaur	calm_allosaur	44	28	80	305		0	calm_allosaur		2	none	calm_allosaur	wh2_dlc09_necroserpents	trained			true	40.0000	1500.0000	calm_allosaur	160	160	0	vo_sel_lzd_cold_one_riders	vo_sel_generic	vo_sel_generic	1.0000	large	0	0	0	0	0	0	0	0	melee_flanker_shock	false	false	false	false	medium	medium	domination_monsters				1.0000	1.0000	false	false
calm_thunder_lizard	10	wh2_main_body_130	2100	war_beast	58	inf_mel	calm_thunder_lizard	calm_thunder_lizard	calm_thunder_lizard	44	28	90	17092	calm_thunder_mount	1	calm_thunder_lizard	calm_solar_lightning	1	none	calm_thunder_lizard	wh_colossal_unit	trained			true	40.0000	1500.0000	calm_thunder_lizard	60	80	0	vo_sel_default	vo_sel_default	vo_sel_culture	1.0000	large	180	480	0	0	0	0	25	0	ranged_indirect_arty	false	false	false	false	medium	medium	domination_monsters				1.0000	1.0000	false	false
calm_culchan_cav	10	wh2_main_body_40	2100	cavalry	29	cav_shk	calm_culchan	calm_skink_culchan_rider	calm_culchan	25	30	55	86	calm_culchan_mount	60	calm_culchan_rider		4	wh_missile_block_30_wood	calm_culchan	wh2_main_cavalry_cold_ones	trained			true	40.0000	1500.0000	calm_culchan	60	80	0	vo_sel_sla_seekers	vo_sel_cavalry	vo_sel_culture	1.0000	large	0	0	0	0	0	0	0	0	melee_flanker_shock	false	false	false	false	low	low	domination_cav				1.0000	1.0000	false	false
calm_ornisornis	10	wh2_main_bone_55	2100	cavalry	55	cav_mis	calm_ornisornis	hu7_skink_bi3_terradon_javelin	wh2_main_lzd_inf_skink_360_blood_dismembers	46	28	65	645	calm_manta_mount	10	calm_ornisornis	manta_jav	2	none	calm_ornisornis	calm_ornisornis	trained			true	60.0000	1500.0000	calm_ornisornis	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_culture	1.0000	large	0	26	0	0	0	0	15	0	flying_melee_flanker	true	false	false	false	cant_capture	cant_capture	cant_capture				1.0000	1.0000	false	false
calm_croc	10	wh2_main_body_90	2100	inf_melee	60	inf_mel	calm_croc	calm_croclion	calm_croc	35	30	60	594		0	calm_croc		2	none	calm_croc	calm_parasaurs	trained			true	40.0000	1500.0000	calm_croc	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_culture	1.0000	large	0	0	0	0	0	0	0	0	melee_gatecrusher_flanker_shock	false	false	false	false	medium	medium	domination_monsters				1.0000	1.0000	false	false
calm_culchan	10	wh2_main_body_40	2100	inf_melee	26	cav_shk	calm_culchan	calm_culchan	calm_culchan	24	26	45	78		0	calm_culchan		4	none	calm_culchan	wh2_main_cavalry_cold_ones	trained			true	40.0000	1500.0000	calm_culchan	60	80	0	vo_sel_sla_seekers	vo_sel_cavalry	vo_sel_culture	1.0000	large	0	0	0	0	0	0	0	0	melee_flanker	false	false	false	false	low	low	domination_cav				1.0000	1.0000	false	false
calm_pachy	10	wh2_main_body_100	2100	inf_melee	30	inf_mel	calm_pachy	rp3_cold_one	calm_pachy	27	28	55	168		0	calm_pachy		3	none	calm_pachy	wh2_main_cavalry_cold_ones	trained			true	40.0000	1500.0000	calm_pachy	60	80	0	vo_sel_default	vo_sel_cavalry	vo_sel_culture	1.0000	large	0	0	0	0	0	0	15	0	melee_flanker	false	false	false	false	medium	medium	domination_cav				1.0000	1.0000	false	false
calm_pirhajara	10	wh2_main_body_10	2100	inf_melee	6	inf_mel	calm_pirhajara	ba1_bat	calm_pirhajara	22	42	30	62		0	wh_main_vmp_fell_bats		7	none	calm_pirhajara	wh_main_fellbats	trained			true	40.0000	1500.0000	calm_pirhajara	60	80	0	vo_sel_default	vo_sel_melee	vo_sel_culture	1.0000	small	0	0	0	0	0	0	0	0	flying_melee_flanker	false	false	false	false	cant_capture	cant_capture	cant_capture				1.0000	1.0000	false	false
calm_ankylosaur	10	wh2_main_bone_150	2100	inf_melee	40	inf_mel	calm_ankylosaur	calm_bastiladon_noglo	calm_ankylosaur	25	37	65	7690		0	calm_ankylosaur		1	none	calm_ankylosaur	wh_main_monster	trained			true	40.0000	1500.0000	calm_ankylosaur	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_culture	1.0000	large	0	0	0	0	0	0	15	0	melee_gatecrusher	false	false	false	false	medium	medium	domination_monsters				1.0000	1.0000	false	false
calm_rex	10	wh2_main_body_100	2100	inf_melee	60	inf_mel	calm_rex	calm_rex	calm_rex	63	42	70	11360		0	calm_rex		1	none	calm_rex	wh_main_monster	trained			true	40.0000	1500.0000	calm_rex	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_culture	1.0000	large	0	0	0	0	0	0	15	0	melee_highvalue	false	false	false	false	medium	medium	domination_monsters				1.0000	1.0000	false	false
calm_feral_proto	10	wh2_main_body_60	2100	inf_melee	24	inf_mel	calm_feral_proto	calm_apex_lizard	calm_feral_proto	28	26	65	301		0	calm_feral_proto		3	none	calm_feral_proto	wh_main_monstrous_trolls	trained			true	40.0000	1500.0000	calm_feral_proto	160	160	0	vo_sel_generic	vo_sel_melee	vo_sel_culture	1.0000	elves_wef_large	0	0	0	0	0	0	0	0	melee_flanker	false	true	false	false	medium	medium	domination_monsters				1.0000	1.0000	false	false
