unit	land_unit	num_men	naval_unit	num_ships	min_men_per_ship	max_men_per_ship	is_naval	weight	recruitment_cost	upkeep_cost	create_time	campaign_cap	multiplayer_cost	multiplayer_cap	caste	prestige	additional_building_requirement	religion_requirement	recruitment_movie	resource_requirement	world_leader_only	can_trade	special_edition_mask	unique_index	in_encyclopedia	region_unit_resource_requirement	audio_voiceover_culture	ui_unit_group_land	ui_unit_group_naval	tier	is_high_threat	porthole_camera	mount	use_hitpoints_in_campaign	unit_scaling	porthole_composite_scene	melee_cp	missile_cp	can_siege	audio_voiceover_culture_override	restrict_xp_gain_in_campaign	audio_voiceover_actor_group	food_cost	has_spoken_vo	is_monstrous	multiplayer_qb_cap	vo_is_dragon	vo_is_dinosaur	optional_ui_element
#main_units_tables;7;db/main_units_tables/!!!@Deer24batuoniya
BJQS	BJQS	80	wh_main_shp_transport	1	1	80	false	medium	1300	300	2	8	1300	0	melee_infantry	0					false	false	0	0	false		wh_main_vo_culture_Bretonnian	infantry_sword		3	false	emp_soldier_15_degrees		false	true		1300.0000	0.0000	false	vo_culture_None	false	wh_main_vo_actor_Bretonnian_Infantry	0	true	false	0	false	false	
BJQS_RIDER	BJQS_RIDER	60	wh_main_shp_transport	1	1	60	false	heavy	1600	400	2	4	1600	0	melee_cavalry	0					false	false	0	0	false		wh_main_vo_culture_Bretonnian	shock_cavalry		3	false	emp_reiksguard		false	true		1600.0000	0.0000	false	vo_culture_None	false	wh_main_vo_actor_Bretonnian_Knight	0	true	false	0	false	false	
BT	BT	120	wh_main_shp_transport	1	1	120	false	medium	900	200	1	-1	900	0	melee_infantry	0	wh_main_brt_smiths_1				false	false	0	0	false		wh_main_vo_culture_Bretonnian	infantry_sword		2	false	emp_soldier_15_degrees		false	true		900.0000	0.0000	false	vo_culture_None	false	wh_main_vo_actor_Bretonnian_Infantry	0	true	false	0	false	false	
BT1	BT1	120	wh_main_shp_transport	1	1	120	false	medium	950	225	1	-1	950	0	melee_infantry	0	wh_main_brt_smiths_1				false	false	0	0	false		wh_main_vo_culture_Bretonnian	infantry_spear_halberd		2	false	emp_soldier_15_degrees		false	true		950.0000	0.0000	false	vo_culture_None	false	wh_main_vo_actor_Bretonnian_Infantry	0	true	false	0	false	false	
BTCGS	BTCGS	90	wh_main_shp_transport	1	1	90	false	medium	1000	250	1	-1	1000	0	missile_infantry	0	wh_main_brt_smiths_2				false	false	0	0	false		wh_main_vo_culture_Bretonnian	missile_infantry_bow		3	false	emp_soldier_30_degrees		false	true		250.0000	750.0000	false	vo_culture_None	false	wh_main_vo_actor_Bretonnian_Infantry	0	true	false	6	false	false	
CBWD	CBWD	120	wh_main_shp_transport	1	1	120	false	medium	1150	273	1	-1	1150	0	melee_infantry	0	wh_main_brt_smiths_2				false	false	0	0	false		wh_main_vo_culture_Bretonnian	infantry_sword		3	false	emp_soldier_15_degrees		false	true		1200.0000	0.0000	false	vo_culture_None	false	wh_main_vo_actor_Bretonnian_Infantry	0	true	false	0	false	false	
CBWD1	CBWD1	120	wh_main_shp_transport	1	1	120	false	medium	1200	275	1	-1	1200	0	melee_infantry	0	wh_main_brt_smiths_2				false	false	0	0	false		wh_main_vo_culture_Bretonnian	infantry_spear_halberd		3	false	emp_soldier_15_degrees		false	true		1200.0000	0.0000	false	vo_culture_None	false	wh_main_vo_actor_Bretonnian_Infantry	0	true	false	0	false	false	
CGS	CGS	90	wh_main_shp_transport	1	1	90	false	light	850	200	1	-1	850	0	missile_infantry	0	wh_main_brt_smiths_1				false	false	0	0	false		wh_main_vo_culture_Bretonnian	missile_infantry_bow		2	false	emp_soldier_30_degrees		false	true		250.0000	600.0000	false	vo_culture_None	false	wh_main_vo_actor_Bretonnian_Infantry	0	true	false	6	false	false	
FMQS	FMQS	80	wh_main_shp_transport	1	1	80	false	medium	1300	300	2	8	1300	0	melee_infantry	0					false	false	0	0	false		wh_main_vo_culture_Bretonnian	infantry_sword		3	false	emp_soldier_15_degrees		false	true		1300.0000	0.0000	false	vo_culture_None	false	wh_main_vo_actor_Bretonnian_Infantry	0	true	false	0	false	false	
FMQS_RIDER	FMQS_RIDER	24	wh_main_shp_transport	1	1	24	false	very_heavy	1600	400	2	4	1600	0	melee_cavalry	0					false	false	0	0	false		wh_main_vo_culture_Bretonnian	cavalry_flying_rare		3	false	emp_reiksguard		false	true		1600.0000	0.0000	false	vo_culture_None	false	wh_main_vo_actor_Bretonnian_Knight	0	true	false	0	false	false	
QJ1	QJ1	120	wh_main_shp_transport	1	1	120	false	medium	1050	250	2	-1	1050	0	melee_infantry	0	wh_main_brt_smiths_2				false	false	0	0	false		wh_main_vo_culture_Bretonnian	wh_dlc04_emp_flagelllents		3	false	emp_soldier_15_degrees		false	true		1050.0000	0.0000	false	vo_culture_None	false	wh_main_vo_actor_Bretonnian_Infantry	0	true	false	0	false	false	
QJ2	QJ2	120	wh_main_shp_transport	1	1	120	false	medium	1100	265	2	-1	1100	0	melee_infantry	0	wh_main_brt_smiths_2				false	false	0	0	false		wh_main_vo_culture_Bretonnian	infantry_spear_halberd		3	false	emp_soldier_15_degrees		false	true		1100.0000	0.0000	false	vo_culture_None	false	wh_main_vo_actor_Bretonnian_Infantry	0	true	false	0	false	false	
SMSW	SMSW	60	wh_main_shp_transport	1	1	60	false	heavy	2000	500	1	1	2000	0	melee_infantry	0					false	false	0	0	false		wh_main_vo_culture_Bretonnian	infantry_sword		3	false	emp_soldier_15_degrees		false	true		2500.0000	0.0000	false	vo_culture_None	false	wh_main_vo_actor_Bretonnian_Paladin	0	true	false	0	false	false	
SZQS	SZQS	80	wh_main_shp_transport	1	1	80	false	medium	1300	300	2	8	1300	0	melee_infantry	0					false	false	0	0	false		wh_main_vo_culture_Bretonnian	infantry_sword		3	false	emp_soldier_15_degrees		false	true		1300.0000	0.0000	false	vo_culture_None	false	wh_main_vo_actor_Bretonnian_Infantry	0	true	false	0	false	false	
SZQS_RIDER	SZQS_RIDER	60	wh_main_shp_transport	1	1	60	false	heavy	1600	400	2	4	1600	0	melee_cavalry	0					false	false	0	0	false		wh_main_vo_culture_Bretonnian	shock_cavalry		3	false	emp_reiksguard		false	true		1600.0000	0.0000	false	vo_culture_None	false	wh_main_vo_actor_Bretonnian_Knight	0	true	false	0	false	false	
