unit	land_unit	num_men	naval_unit	num_ships	min_men_per_ship	max_men_per_ship	is_naval	weight	recruitment_cost	upkeep_cost	create_time	campaign_cap	multiplayer_cost	multiplayer_cap	caste	prestige	additional_building_requirement	religion_requirement	recruitment_movie	resource_requirement	world_leader_only	can_trade	special_edition_mask	unique_index	in_encyclopedia	region_unit_resource_requirement	audio_voiceover_culture	ui_unit_group_land	ui_unit_group_naval	tier	is_high_threat	porthole_camera	mount	use_hitpoints_in_campaign	unit_scaling	porthole_composite_scene	melee_cp	missile_cp	can_siege	audio_voiceover_culture_override	restrict_xp_gain_in_campaign	audio_voiceover_actor_group	food_cost	has_spoken_vo	is_monstrous	multiplayer_qb_cap	vo_is_dragon	vo_is_dinosaur	optional_ui_element
#main_units_tables;7;db/main_units_tables/!!!!kitties
2hswtiga	2hswtiga	36	wh_main_shp_transport	1	1	80	false	medium	950	250	1	-1	1150	0	melee_infantry	0					false	false	0	0	true		wh3_main_vo_culture_Cathay	infantry_sword_great		3	false	kho_general_foot		false	true		450.0000	700.0000	false	vo_culture_None	false	cou_vo_actor_Tiger_Warrior	0	true	false	6	false	false	
arshieldtiga	arshieldtiga	36	wh_main_shp_transport	1	1	80	false	medium	950	250	1	-1	1150	0	melee_infantry	0					false	false	0	0	true		wh3_main_vo_culture_Cathay	infantry_sword		3	false	kho_general_foot		false	true		450.0000	700.0000	false	vo_culture_None	false	cou_vo_actor_Tiger_Warrior	0	true	false	6	false	false	
berstiga	berstiga	36	wh_main_shp_transport	1	1	80	false	medium	1300	230	1	-1	1500	0	melee_infantry	0					false	false	0	0	true		wh3_main_vo_culture_Cathay	wh_dlc04_emp_flagelllents		3	false	kho_general_foot		false	true		450.0000	700.0000	false	vo_culture_None	false	cou_vo_actor_Tiger_Warrior	0	true	false	6	false	false	
commandertiga	commandertiga	1	wh_main_shp_transport	1	1	80	false	medium	1100	275	1	-1	950	0	hero	0					false	false	0	0	true		wh3_main_vo_culture_Cathay	tigavanguard		0	true	kho_general_foot		true	true		450.0000	700.0000	false	vo_culture_None	true	cou_vo_actor_Chandra_Vanguard	0	true	false	6	false	false	
cthcommander	cthcommander	1	wh_main_shp_transport	1	1	80	false	medium	1100	275	1	-1	900	0	lord	0					false	false	0	0	true		wh3_main_vo_culture_Cathay	lord_infantry_sword_great		0	true	kho_general_foot		true	true		450.0000	700.0000	false	vo_culture_None	true	cou_vo_actor_Jade_Claw	0	true	false	6	false	false	
dagatiga	dagatiga	36	wh_main_shp_transport	1	1	80	false	medium	850	230	1	-1	1050	0	melee_infantry	0					false	false	0	0	true		wh3_main_vo_culture_Cathay	wh2_main_skv_infantry_sword_death_runners		3	false	kho_general_foot		false	true		450.0000	700.0000	false	vo_culture_None	false	cou_vo_actor_Tiger_Warrior	0	true	false	6	false	false	
gorilla1	gorilla1	12	wh_main_shp_transport	1	1	80	false	heavy	1100	300	2	-1	1150	0	melee_infantry	0					false	false	0	0	true		wh_main_vo_culture_Dire_Wolves_WarHound	monstrous_infantry		3	false	wh3_dlc26_kho_bloodbeasts_of_khorne		false	true		450.0000	700.0000	true	vo_culture_None	false	wh_main_vo_actor_default	0	true	false	6	false	false	
halbtiga	halbtiga	36	wh_main_shp_transport	1	1	80	false	medium	950	250	1	-1	1150	0	melee_infantry	0					false	false	0	0	true		wh3_main_vo_culture_Cathay	infantry_spear_halberd		3	false	kho_general_foot		false	true		450.0000	700.0000	false	vo_culture_None	false	cou_vo_actor_Tiger_Warrior	0	true	false	6	false	false	
jag1	jag1	36	wh_main_shp_transport	1	1	80	false	medium	1400	300	1	-1	1450	0	melee_infantry	0					false	false	0	0	true		wh3_main_vo_culture_Cathay	wh2_main_skv_infantry_sword_death_runners		3	false	chs_archaon		false	true		450.0000	700.0000	false	vo_culture_None	false	cou_vo_actor_Jaguar_Assassin	0	true	false	6	false	false	
jaguar1hero	jaguar1hero	1	wh_main_shp_transport	1	1	80	false	medium	1100	275	1	-1	950	0	hero	0					false	false	0	0	true		wh_main_vo_culture_Dire_Wolves_WarHound	jag1hero		0	true	chs_archaon		true	true		450.0000	700.0000	false	vo_culture_None	true	wh_vo_actor_silent	0	true	false	6	false	false	
shieldtiga	shieldtiga	36	wh_main_shp_transport	1	1	80	false	medium	950	230	1	-1	1050	0	melee_infantry	0					false	false	0	0	true		wh3_main_vo_culture_Cathay	infantry_sword		3	false	kho_general_foot		false	true		450.0000	700.0000	false	vo_culture_None	false	cou_vo_actor_Tiger_Warrior	0	true	false	6	false	false	
speartiga	speartiga	36	wh_main_shp_transport	1	1	80	false	medium	850	230	1	-1	1050	0	melee_infantry	0					false	false	0	0	true		wh3_main_vo_culture_Cathay	infantry_spear		3	false	kho_general_foot		false	true		450.0000	700.0000	false	vo_culture_None	false	cou_vo_actor_Tiger_Warrior	0	true	false	6	false	false	
