unit	land_unit	num_men	naval_unit	num_ships	min_men_per_ship	max_men_per_ship	is_naval	weight	recruitment_cost	upkeep_cost	create_time	campaign_cap	multiplayer_cost	multiplayer_cap	caste	prestige	additional_building_requirement	religion_requirement	recruitment_movie	resource_requirement	world_leader_only	can_trade	special_edition_mask	unique_index	in_encyclopedia	region_unit_resource_requirement	audio_voiceover_culture	ui_unit_group_land	ui_unit_group_naval	tier	is_high_threat	porthole_camera	mount	use_hitpoints_in_campaign	unit_scaling	porthole_composite_scene	melee_cp	missile_cp	can_siege	audio_voiceover_culture_override	restrict_xp_gain_in_campaign	audio_voiceover_actor_group	food_cost	has_spoken_vo	is_monstrous	multiplayer_qb_cap	vo_is_dragon	vo_is_dinosaur	optional_ui_element
#main_units_tables;7;db/main_units_tables/!!!!ak_kraka
kraka_braves	kraka_braves	100	wh_main_shp_transport	1	1	100	false	medium	800	200	1	-1	800	0	melee_infantry	0					false	false	0	0	false		wh_main_vo_culture_Dwarf	infantry_dual_axe		2	false	dwf_warrior_30_degrees		false	true		900.0000	0.0000	false	vo_culture_None	false	wh_main_vo_actor_Dwarf_Infantry	0	true	false	3	false	false	
kraka_drakken	kraka_drakken	11	wh_main_shp_transport	1	1	1	false	heavy	1400	500	2	-1	1400	0	chariot	0	kraka_smith_1				false	false	0	0	false		wh_main_vo_culture_Dwarf	magic_chariot		3	true	default		true	true		1400.0000	0.0000	true	vo_culture_None	false	wh_main_vo_actor_Dwarf_Infantry	0	true	false	3	false	false	
kraka_frostgun	kraka_frostgun	32	wh_main_shp_transport	1	1	32	false	heavy	900	225	2	-1	900	0	missile_infantry	0					false	false	0	0	false		wh_main_vo_culture_Dwarf	kraka_frostgun		2	false	dwf_warrior_15_degrees		false	true		90.0000	810.0000	false	vo_culture_None	false	wh_main_vo_actor_Dwarf_Infantry	0	true	false	3	false	false	
kraka_huskarls	kraka_huskarls	80	wh_main_shp_transport	1	1	80	false	heavy	1200	300	2	-1	1200	0	melee_infantry	0					false	false	0	0	false		wh_main_vo_culture_Dwarf	kraka_runic_inf_2h		3	false	dwf_warrior_45_degrees		false	true		1200.0000	0.0000	false	vo_culture_None	false	wh_main_vo_actor_Dwarf_Infantry	0	true	false	3	false	false	
kraka_marauder_horsemen	kraka_marauder_horsemen	60	wh_main_shp_transport	1	1	60	false	medium	625	157	1	1	625	2	missile_cavalry	0					false	false	0	0	false		vo_culture_None	missile_cavalry_axe		2	false	emp_reiksguard		false	true		200.0000	400.0000	false	vo_culture_None	false	wh_main_vo_actor_group_sound	0	true	false	1	false	false	
kraka_nor_marauders	kraka_nor_marauders	120	wh_main_shp_transport	1	1	120	false	heavy	400	100	1	2	400	3	melee_infantry	0					false	false	0	0	false		vo_culture_None	infantry_axe		1	false	chaos_warrior_15_degrees		false	true		450.0000	0.0000	false	vo_culture_None	false	wh_main_vo_actor_group_sound	0	true	false	2	false	false	
kraka_nor_marauders_spears	kraka_nor_marauders_spears	120	wh_main_shp_transport	1	1	120	false	medium	625	156	1	1	625	0	melee_infantry	0					false	false	0	0	false		wh_main_vo_culture_Chaos	infantry_spear		2	false	chaos_warrior_45_degrees		false	true		625.0000	0.0000	false	vo_culture_None	false	wh_main_vo_actor_Chaos_Marauder	0	true	false	6	false	false	
kraka_pathgrinders	kraka_pathgrinders	60	wh_main_shp_transport	1	1	60	false	heavy	700	175	1	-1	700	0	missile_infantry	0					false	false	0	0	false		wh_main_vo_culture_Dwarf	wh2_dlc11_cst_explosives_infantry		2	false	dwf_warrior_30_degrees		false	true		300.0000	350.0000	false	vo_culture_None	false	wh_main_vo_actor_Dwarf_Infantry	0	true	false	2	false	false	
kraka_rust	kraka_rust	80	wh_main_shp_transport	1	1	90	false	heavy	820	205	2	6	820	4	melee_infantry	0					false	false	0	0	false		wh_main_vo_culture_Dwarf	kraka_runic_inf		2	false	dwf_warrior_45_degrees		false	true		820.0000	0.0000	false	vo_culture_None	false	wh_main_vo_actor_Dwarf_Infantry	0	true	false	3	false	false	
kraka_spikegunners	kraka_spikegunners	100	wh_main_shp_transport	1	1	100	false	heavy	525	130	2	-1	525	0	missile_infantry	0					false	false	0	0	false		wh_main_vo_culture_Dwarf	missile_infantry_pistol		2	false	dwf_warrior_30_degrees		false	true		325.0000	325.0000	false	vo_culture_None	false	wh_main_vo_actor_Dwarf_Infantry	0	true	false	3	false	false	
kraka_stormbeards	kraka_stormbeards	100	wh_main_shp_transport	1	1	100	false	heavy	840	210	2	-1	850	0	melee_infantry	0					false	false	0	0	false		wh_main_vo_culture_Dwarf	kraka_runic_inf		2	false	dwf_warrior_45_degrees		false	true		850.0000	0.0000	true	vo_culture_None	false	wh_main_vo_actor_Dwarf_Infantry	0	true	false	3	false	false	
kraka_trollsearers	kraka_trollsearers	80	wh_main_shp_transport	1	1	80	false	heavy	800	200	2	-1	800	0	missile_infantry	0					false	false	0	0	false		wh_main_vo_culture_Dwarf	kraka_runic_inf_ranged_2h		2	false	dwf_warrior_15_degrees		false	true		240.0000	560.0000	false	vo_culture_None	false	wh_main_vo_actor_Dwarf_Infantry	0	true	false	6	false	false	
kraka_wardbearers	kraka_wardbearers	100	wh_main_shp_transport	1	1	100	false	heavy	840	210	2	-1	850	0	melee_infantry	0					false	false	0	0	false		wh_main_vo_culture_Dwarf	kraka_runic_inf		2	false	dwf_warrior_45_degrees		false	true		840.0000	0.0000	false	vo_culture_None	false	wh_main_vo_actor_Dwarf_Infantry	0	true	false	3	false	false	
