unit	land_unit	num_men	naval_unit	num_ships	min_men_per_ship	max_men_per_ship	is_naval	weight	recruitment_cost	upkeep_cost	create_time	campaign_cap	multiplayer_cost	multiplayer_cap	caste	prestige	additional_building_requirement	religion_requirement	recruitment_movie	resource_requirement	world_leader_only	can_trade	special_edition_mask	unique_index	in_encyclopedia	region_unit_resource_requirement	audio_voiceover_culture	ui_unit_group_land	ui_unit_group_naval	tier	is_high_threat	porthole_camera	mount	use_hitpoints_in_campaign	unit_scaling	porthole_composite_scene	melee_cp	missile_cp	can_siege	audio_voiceover_culture_override	restrict_xp_gain_in_campaign	audio_voiceover_actor_group	food_cost	has_spoken_vo	is_monstrous	multiplayer_qb_cap	vo_is_dragon	vo_is_dinosaur	optional_ui_element
#main_units_tables;7;db/main_units_tables/!!!nag_nagash
nag_blood_beasts	nag_blood_beasts	3	wh_main_shp_transport	1	1	1	false	heavy	1600	400	2	1	1600	0	monster	0					false	false	0	0	true		wh_main_vo_culture_Var_Creature	vmp_varghulf		4	true	vamp_vargheist		true	true		1400.0000	0.0000	true	wh_main_vo_culture_Vampire_Creature_Order_Giver	false	wh_main_vo_actor_default	0	false	true	3	false	false	
nag_bone_colossus	nag_bone_colossus	1	wh_main_shp_transport	1	1	1	false	super_heavy	2300	575	3	1	2300	0	monster	0					false	false	0	0	true		wh2_dlc15_vo_culture_Rogue_Idol	nag_bone_colossus		5	true	grn_gork_idol		true	true		2300.0000	0.0000	true	vo_culture_None	true	wh_main_vo_actor_default	0	false	false	2	false	false	
nag_bone_golems	nag_bone_golems	16	wh_main_shp_transport	1	1	16	false	heavy	0	275	2	0	1100	0	monstrous_infantry	0					false	false	0	0	true		wh2_dlc09_vo_culture_Ushabti	monstrous_infantry		3	false	nag_bone_golems		false	true		1100.0000	0.0000	true	vo_culture_None	false	wh_main_vo_actor_default	0	false	false	6	false	false	
nag_bone_thrower	nag_bone_thrower	44	wh_main_shp_transport	1	1	5	false	very_heavy	0	150	1	0	600	0	warmachine	0					false	false	0	0	true		wh2_dlc09_vo_culture_Tomb_Kings	wh_dlc06_bolt_thrower		2	false	tmb_skeleton_warriors		false	true		45.0000	555.0000	true	wh2_dlc09_vo_culture_Tomb_Kings_Creature_Order_Giver	false	wh_main_vo_actor_default	0	true	false	6	false	false	
nag_burning_dead	nag_burning_dead	160	wh_main_shp_transport	1	1	160	false	heavy	500	125	1	1	500	1	melee_infantry	0					false	false	0	0	false		wh_main_vo_culture_Skeleton	infantry_sword_dual		2	false	vamp_skeleton		false	true		500.0000	0.0000	false	wh_main_vo_culture_Vampire_Creature_Order_Giver	true	wh_main_vo_actor_default	0	false	false	1	false	false	
nag_carrion_riders	nag_carrion_riders	24	wh_main_shp_transport	1	1	24	false	heavy	0	200	1	0	800	0	war_beast	0					false	false	0	0	true		wh_main_vo_culture_Wraith	cavalry_flying_scythe		2	false	tmb_carrion		false	true		800.0000	0.0000	false	wh_main_vo_culture_Vampire_Creature_Order_Giver	false	wh_main_vo_actor_default	0	false	false	6	false	false	
nag_doom_knights	nag_doom_knights	60	wh_main_shp_transport	1	1	60	false	heavy	1800	450	3	1	1800	0	melee_cavalry	0					false	false	0	0	true		wh_main_vo_culture_Skeleton	shock_cavalry		4	false	emp_reiksguard		false	true		1800.0000	0.0000	false	wh_main_vo_culture_Vampire_Creature_Order_Giver	true	wh_main_vo_actor_default	0	false	false	1	false	false	
nag_doomed_legion	nag_doomed_legion	80	wh_main_shp_transport	1	1	80	false	heavy	1450	362	1	1	1450	0	melee_infantry	0					false	false	0	0	true		wh3_main_vo_culture_Khorne	infantry_axe		3	false	chaos_warrior_30_degrees		false	true		1350.0000	0.0000	false	vo_culture_None	false	wh_pro03_vo_actor_Vampire_chaos_Krell	0	true	false	6	false	false	
nag_druthor	nag_druthor	1	wh_main_shp_transport	0	0	1	false	heavy	2250	565	3	1	2250	0	monster	0					false	false	0	0	true		wh_main_vo_culture_Vampire	dragon		5	false	vamp_crypt_horror	wh_dlc04_cam_mnt_vmp_terrorgheist	true	true		2250.0000	0.0000	true	vo_culture_None	true	wh_dlc04_vo_actor_Vampire_dlc04_Strigoi_Ghoul_King	0	true	false	1	false	false	
