unit	land_unit	num_men	naval_unit	num_ships	min_men_per_ship	max_men_per_ship	is_naval	weight	recruitment_cost	upkeep_cost	create_time	campaign_cap	multiplayer_cost	multiplayer_cap	caste	prestige	additional_building_requirement	religion_requirement	recruitment_movie	resource_requirement	world_leader_only	can_trade	special_edition_mask	unique_index	in_encyclopedia	region_unit_resource_requirement	audio_voiceover_culture	ui_unit_group_land	ui_unit_group_naval	tier	is_high_threat	porthole_camera	mount	use_hitpoints_in_campaign	unit_scaling	porthole_composite_scene	melee_cp	missile_cp	can_siege	audio_voiceover_culture_override	restrict_xp_gain_in_campaign	audio_voiceover_actor_group	food_cost	has_spoken_vo	is_monstrous	multiplayer_qb_cap	vo_is_dragon	vo_is_dinosaur	optional_ui_element
#main_units_tables;7;db/main_units_tables/!!!froeb_chaos_ogres
frb_chaos_ogre_brawlers_0	frb_chaos_ogre_brawlers_0	24	wh_main_shp_transport	1	1	24	false	very_heavy	600	150	1	-1	600	0	monstrous_infantry	0					false	false	0	0	true		wh3_main_vo_culture_Ogres	wh3_main_ogr_monstrous		2	false	ogre_infantry		false	true		600.0000	0.0000	true	vo_culture_None	false	wh3_main_vo_actor_Ogres_Ogreunit	0	true	false	6	false	false	
frb_chaos_ogre_brawlers_1	frb_chaos_ogre_brawlers_1	24	wh_main_shp_transport	1	1	24	false	very_heavy	800	200	1	-1	800	0	monstrous_infantry	0					false	false	0	0	true		wh3_main_vo_culture_Ogres	wh3_main_ogr_monstrous_dual_weapons		2	false	ogre_infantry		false	true		800.0000	0.0000	true	vo_culture_None	false	wh3_main_vo_actor_Ogres_Ogreunit	0	true	false	6	false	false	
frb_chaos_ogre_fighters_0	frb_chaos_ogre_fighters_0	16	wh_main_shp_transport	1	1	16	false	very_heavy	1000	250	2	-1	1000	0	monstrous_infantry	0					false	false	0	0	true		wh3_main_vo_culture_Ogres	wh3_main_ogr_monstrous_ironfist		3	false	ogre_infantry		false	true		1000.0000	0.0000	true	vo_culture_None	false	wh3_main_vo_actor_Ogres_Ogreunit	0	true	false	6	false	false	
frb_chaos_ogre_fighters_1	frb_chaos_ogre_fighters_1	16	wh_main_shp_transport	1	1	16	false	very_heavy	1000	250	2	-1	1000	0	monstrous_infantry	0					false	false	0	0	true		wh3_main_vo_culture_Ogres	wh3_main_ogr_monstrous_great_weapons		3	false	ogre_infantry		false	true		1000.0000	0.0000	true	vo_culture_None	false	wh3_main_vo_actor_Ogres_Ogreunit	0	true	false	6	false	false	
frb_chaos_ogre_fighters_2	frb_chaos_ogre_fighters_2	16	wh_main_shp_transport	1	1	16	false	very_heavy	1000	250	2	-1	1000	0	monstrous_infantry	0					false	false	0	0	true		wh3_main_vo_culture_Ogres	wh_dlc08_nor_hunters_javelin		3	false	ogre_infantry		false	true		700.0000	300.0000	true	vo_culture_None	false	wh3_main_vo_actor_Ogres_Ogreunit	0	true	false	6	false	false	
frb_chaos_ogre_khorne_0	frb_chaos_ogre_khorne_0	16	wh_main_shp_transport	1	1	16	false	very_heavy	1500	375	3	-1	1500	0	monstrous_infantry	0					false	false	0	0	true		wh3_main_vo_culture_Ogres	wh3_main_ogr_monstrous		4	false	ogre_infantry		false	true		1500.0000	0.0000	true	vo_culture_None	false	wh3_main_vo_actor_Ogres_Ogreunit	0	true	false	6	false	false	
frb_chaos_ogre_nurgle_0	frb_chaos_ogre_nurgle_0	16	wh_main_shp_transport	1	1	16	false	very_heavy	1500	375	3	-1	1500	0	monstrous_infantry	0					false	false	0	0	true		wh3_main_vo_culture_Ogres	wh3_main_ogr_monstrous		4	false	ogre_infantry		false	true		1500.0000	0.0000	true	vo_culture_None	false	wh3_main_vo_actor_Ogres_Ogreunit	0	true	false	6	false	false	
frb_chaos_ogre_slaanesh_0	frb_chaos_ogre_slaanesh_0	16	wh_main_shp_transport	1	1	16	false	very_heavy	1500	375	3	-1	1500	0	monstrous_infantry	0					false	false	0	0	true		wh3_main_vo_culture_Ogres	wh3_main_ogr_monstrous_ironfist		4	false	ogre_infantry		false	true		1500.0000	0.0000	true	vo_culture_None	false	wh3_main_vo_actor_Ogres_Ogreunit	0	true	false	6	false	false	
frb_chaos_ogre_tzeentch_0	frb_chaos_ogre_tzeentch_0	16	wh_main_shp_transport	1	1	16	false	very_heavy	1500	375	3	-1	1500	0	monstrous_infantry	0					false	false	0	0	true		wh3_main_vo_culture_Ogres	wh3_main_ogr_monstrous_great_weapons		4	false	ogre_infantry		false	true		1500.0000	0.0000	true	vo_culture_None	false	wh3_main_vo_actor_Ogres_Ogreunit	0	true	false	6	false	false	
