unit	land_unit	num_men	naval_unit	num_ships	min_men_per_ship	max_men_per_ship	is_naval	weight	recruitment_cost	upkeep_cost	create_time	campaign_cap	multiplayer_cost	multiplayer_cap	caste	prestige	additional_building_requirement	religion_requirement	recruitment_movie	resource_requirement	world_leader_only	can_trade	special_edition_mask	unique_index	in_encyclopedia	region_unit_resource_requirement	audio_voiceover_culture	ui_unit_group_land	ui_unit_group_naval	tier	is_high_threat	porthole_camera	mount	use_hitpoints_in_campaign	unit_scaling	porthole_composite_scene	melee_cp	missile_cp	can_siege	audio_voiceover_culture_override	restrict_xp_gain_in_campaign	audio_voiceover_actor_group	food_cost	has_spoken_vo	is_monstrous	multiplayer_qb_cap	vo_is_dragon	vo_is_dinosaur	optional_ui_element
#main_units_tables;7;db/main_units_tables/!!!Trajanns_Khorne_Compilation
KhoChosenROR	KhoChosenROR	80	wh_main_shp_transport	1	1	80	false	heavy	1800	450	1	1	1800	1	melee_infantry	0					false	false	0	0	true		wh3_main_vo_culture_Khorne	infantry_axe_great		4	false	kho_warriors_2		false	true		1800.0000	0.0000	false	vo_culture_None	true	wh3_dlc20_vo_actor_Chaos_Warrior	0	true	false	1	false	false	
KhoHoundROR	KhoHoundROR	32	wh_main_shp_transport	1	1	32	false	medium	1000	250	1	1	1000	1	war_beast	0					false	false	0	0	true		wh3_main_vo_culture_Fleshhound	war_beast		3	false	kho_flesh_hounds		false	true		1000.0000	0.0000	false	vo_culture_None	true	wh_main_vo_actor_default	0	false	false	1	false	false	
KhoKnightsROR	KhoKnightsROR	24	wh_main_shp_transport	1	1	24	false	heavy	1600	400	1	1	1600	1	melee_cavalry	0					false	false	0	0	true		wh3_main_vo_culture_Khorne	cavalry		4	false	chs_cavalry		false	true		1800.0000	0.0000	false	vo_culture_None	true	wh3_dlc20_vo_actor_Chaos_Warrior	0	true	false	1	false	false	
KhoMinotaurROR	KhoMinotaurROR	16	wh_main_shp_transport	1	1	160	false	heavy	1700	400	1	1	1700	1	monstrous_infantry	0					false	false	0	0	true		wh3_main_vo_culture_Khornataur	wh_dlc03_minotaurs_great_weapon		4	false	bst_minotaur_15		false	true		1900.0000	0.0000	true	vo_culture_None	true	wh_main_vo_actor_default	0	false	true	1	false	false	
KhoShrineROR	KhoShrineROR	1	wh_main_shp_transport	1	1	2	false	medium	1275	285	1	1	1275	1	chariot	0					false	false	0	0	true		wh3_main_vo_culture_Bloodletter	magic_chariot		3	true	emp_luminark		true	true	composite_scene/porthole/wm_hu6f_herald_bloodshrine01_porthole_01.csc	1200.0000	0.0000	true	vo_culture_None	true	wh_main_vo_actor_default	0	true	false	1	false	false	
SoulGrinderRORZ	SoulGrinderRORZ	1	wh_main_shp_transport	1	1	1	false	super_heavy	2100	525	1	1	2100	0	monster	0					false	false	0	0	true		wh3_main_vo_culture_Kho_Soul_Grinder	wh3_main_soul_grinder_melee		5	true	nur_soul_grinder		true	true		1600.0000	500.0000	true	vo_culture_None	true	wh_main_vo_actor_default	0	false	true	1	true	false	
bloodsaurian	bloodsaurian	12	wh_main_shp_transport	1	1	13	false	heavy	3700	975	1	1	3700	0	monster	0					false	false	0	0	true		wh2_dlc13_vo_culture_Dread_Saurian	wh2_dlc17_lzd_dread_saurian		5	true	liz_dread_saurian		true	true		2900.0000	1100.0000	true	vo_culture_None	true	wh_main_vo_actor_default	0	false	true	1	false	true	
bloodsaurian_normal	bloodsaurian_normal	12	wh_main_shp_transport	1	1	13	false	heavy	3200	825	3	-1	3200	0	monster	0					false	false	0	0	true		wh2_dlc13_vo_culture_Dread_Saurian	wh2_dlc17_lzd_dread_saurian		5	true	liz_dread_saurian		true	true		2500.0000	800.0000	true	vo_culture_None	false	wh_main_vo_actor_default	0	false	true	1	false	true	
daeprinceror	daeprinceror	1	wh_main_shp_transport	1	1	1	false	heavy	2500	600	1	1	2500	0	monster	0					false	false	0	0	false		wh3_main_vo_culture_DaemonPrince	wh3_main_kho_bloodthirster		5	true	dae_dp		true	true		2350.0000	0.0000	true	vo_culture_None	true	wh3_main_vo_actor_DaemonPrince_Generic_Khorne	0	true	true	1	false	false	
