unit	land_unit	num_men	naval_unit	num_ships	min_men_per_ship	max_men_per_ship	is_naval	weight	recruitment_cost	upkeep_cost	create_time	campaign_cap	multiplayer_cost	multiplayer_cap	caste	prestige	additional_building_requirement	religion_requirement	recruitment_movie	resource_requirement	world_leader_only	can_trade	special_edition_mask	unique_index	in_encyclopedia	region_unit_resource_requirement	audio_voiceover_culture	ui_unit_group_land	ui_unit_group_naval	tier	is_high_threat	porthole_camera	mount	use_hitpoints_in_campaign	unit_scaling	porthole_composite_scene	melee_cp	missile_cp	can_siege	audio_voiceover_culture_override	restrict_xp_gain_in_campaign	audio_voiceover_actor_group	food_cost	has_spoken_vo	is_monstrous	multiplayer_qb_cap	vo_is_dragon	vo_is_dinosaur	optional_ui_element
#main_units_tables;7;db/main_units_tables/!!!ovn_dread_king
ovn_dk_art_bone_throwers	ovn_dk_art_bone_throwers	56	wh_main_shp_transport	1	1	64	false	very_heavy	0	0	1	0	750	0	warmachine	0					false	false	0	0	false		wh2_dlc09_vo_culture_Tomb_Kings	wh_dlc06_bolt_thrower		2	false	tmb_skeleton_warriors		false	true		50.0000	650.0000	true	wh2_dlc09_vo_culture_Tomb_Kings_Creature_Order_Giver	false	wh_main_vo_actor_default	0	false	false	6	false	false	
ovn_dk_art_screaming_skull_ballista	ovn_dk_art_screaming_skull_ballista	44	wh_main_shp_transport	1	1	44	false	very_heavy	0	0	1	0	800	0	warmachine	0					false	false	0	0	false		wh2_dlc09_vo_culture_Tomb_Kings	catapult		2	false	tmb_skeleton_warriors		false	true		80.0000	720.0000	true	wh2_dlc09_vo_culture_Tomb_Kings_Creature_Order_Giver	false	wh_main_vo_actor_default	0	false	false	6	false	false	
ovn_dk_cav_hexwraiths	ovn_dk_cav_hexwraiths	60	wh_main_shp_transport	1	1	60	false	heavy	0	0	2	0	1400	0	melee_cavalry	0					false	false	0	0	true		wh_main_vo_culture_Wraith	vmp_cavalry_scythe		3	false	vamp_hex_wraith		false	true		1400.0000	0.0000	false	wh_main_vo_culture_Vampire_Creature_Order_Giver	false	wh_main_vo_actor_default	0	false	false	6	false	false	
ovn_dk_cav_royal_guard_cavalry	ovn_dk_cav_royal_guard_cavalry	60	wh_main_shp_transport	1	1	60	false	heavy	0	0	1	0	1050	0	melee_cavalry	0					false	false	0	0	false		wh_main_vo_culture_Skeleton	cavalry		3	false	emp_reiksguard		false	true		1000.0000	0.0000	false	wh_main_vo_culture_Vampire_Creature_Order_Giver	false	wh_main_vo_actor_default	0	false	false	6	false	false	
ovn_dk_cav_royal_guard_lancers	ovn_dk_cav_royal_guard_lancers	60	wh_main_shp_transport	1	1	60	false	heavy	0	0	1	0	1150	0	melee_cavalry	0					false	false	0	0	false		wh_main_vo_culture_Skeleton	shock_cavalry		3	false	emp_reiksguard		false	true		1100.0000	0.0000	false	wh_main_vo_culture_Vampire_Creature_Order_Giver	false	wh_main_vo_actor_default	0	false	false	6	false	false	
ovn_dk_cav_skeleton_horsemen_0	ovn_dk_cav_skeleton_horsemen_0	60	wh_main_shp_transport	1	1	60	false	medium	0	0	1	0	400	0	melee_cavalry	0					false	false	0	0	true		wh2_dlc09_vo_culture_Tomb_Kings	cavalry_spear_skeleton		1	false	emp_reiksguard		false	true		400.0000	0.0000	false	wh2_dlc09_vo_culture_Tomb_Kings_Creature_Order_Giver	false	wh_main_vo_actor_default	0	false	false	6	false	false	
ovn_dk_cav_skeleton_horsemen_archers_0	ovn_dk_cav_skeleton_horsemen_archers_0	60	wh_main_shp_transport	1	1	60	false	medium	0	0	1	0	475	0	missile_cavalry	0					false	false	0	0	true		wh2_dlc09_vo_culture_Tomb_Kings	missile_cavalry_bow_skeleton		1	false	emp_reiksguard		false	true		100.0000	400.0000	false	wh2_dlc09_vo_culture_Tomb_Kings_Creature_Order_Giver	false	wh_main_vo_actor_default	0	false	false	5	false	false	
ovn_dk_inf_cairn_wraiths	ovn_dk_inf_cairn_wraiths	60	wh_main_shp_transport	1	1	60	false	heavy	0	0	1	0	850	0	melee_infantry	0					false	false	0	0	true		wh_main_vo_culture_Wraith	vmp_infantry_scythe		2	false	vamp_cairn_wraith		false	true		850.0000	0.0000	false	wh_main_vo_culture_Vampire_Creature_Order_Giver	false	wh_main_vo_actor_default	0	false	false	6	false	false	
ovn_dk_inf_crypt_ghouls	ovn_dk_inf_crypt_ghouls	120	wh_main_shp_transport	1	1	120	false	heavy	0	0	1	0	550	0	melee_infantry	0					false	false	0	0	true		wh_main_vo_culture_Crypt_Ghoul	vmp_crypt_ghouls		2	false	vamp_ghoul		false	true		550.0000	0.0000	false	wh_main_vo_culture_Vampire_Creature_Order_Giver	false	wh_main_vo_actor_default	0	false	false	6	false	false	
