unit	land_unit	num_men	naval_unit	num_ships	min_men_per_ship	max_men_per_ship	is_naval	weight	recruitment_cost	upkeep_cost	create_time	campaign_cap	multiplayer_cost	multiplayer_cap	caste	prestige	additional_building_requirement	religion_requirement	recruitment_movie	resource_requirement	world_leader_only	can_trade	special_edition_mask	unique_index	in_encyclopedia	region_unit_resource_requirement	audio_voiceover_culture	ui_unit_group_land	ui_unit_group_naval	tier	is_high_threat	porthole_camera	mount	use_hitpoints_in_campaign	unit_scaling	porthole_composite_scene	melee_cp	missile_cp	can_siege	audio_voiceover_culture_override	restrict_xp_gain_in_campaign	audio_voiceover_actor_group	food_cost	has_spoken_vo	is_monstrous	multiplayer_qb_cap	vo_is_dragon	vo_is_dinosaur	optional_ui_element
#main_units_tables;7;db/main_units_tables/!!!Bretonnia_Royal_Lake_Guard
driblex_brt_royal_lake_guard_1h_hammer	driblex_brt_royal_lake_guard_1h_hammer	100	wh_main_shp_transport	1	1	100	false	very_heavy	2100	375	2	-1	2100	0	melee_infantry	0	wh_main_brt_worship_3				false	false	0	0	true		wh_main_vo_culture_Bretonnian	infantry_hammer_and_shield		5	false	emp_soldier_15_degrees		false	true	false	4500.0000	0.0000	false	vo_culture_None	false	wh_main_vo_actor_Bretonnian_Knight	0	false	false	6	false	false	false
driblex_brt_royal_lake_guard_2h_sword	driblex_brt_royal_lake_guard_2h_sword	100	wh_main_shp_transport	1	1	100	false	very_heavy	2250	400	2	-1	2250	0	melee_infantry	0	wh_main_brt_worship_3				false	false	0	0	true		wh_main_vo_culture_Bretonnian	infantry_sword_great		5	true	emp_soldier_15_degrees		false	true	false	4500.0000	0.0000	false	vo_culture_None	false	wh_main_vo_actor_Bretonnian_Knight	0	false	false	6	false	false	false
driblex_brt_royal_lake_guard_circle_mages_support	driblex_brt_royal_lake_guard_circle_mages_support	1	wh_main_shp_transport	1	1	100	false	very_heavy	1650	135	2	2	1650	2	melee_infantry	0					false	false	0	0	true		wh_main_vo_culture_Bretonnian	infantry_mage_support		4	false	emp_soldier_15_degrees		false	true	false	2250.0000	1700.0000	false	vo_culture_None	false	wh_main_vo_actor_Bretonnian_Knight	0	false	false	6	false	false	false
driblex_brt_royal_lake_guard_crossbow	driblex_brt_royal_lake_guard_crossbow	100	wh_main_shp_transport	1	1	100	false	very_heavy	2100	290	2	-1	2100	0	missile_infantry	0	wh_main_brt_smiths_2				false	false	0	0	true		wh_main_vo_culture_Bretonnian	missile_infantry_bow		5	false	emp_soldier_15_degrees		false	true	false	2400.0000	4500.0000	false	vo_culture_None	false	wh_main_vo_actor_Bretonnian_Knight	0	false	false	6	false	false	false
driblex_brt_royal_lake_guard_halberd	driblex_brt_royal_lake_guard_halberd	60	wh_main_shp_transport	1	1	100	false	very_heavy	2550	365	2	2	2550	0	melee_infantry	0	wh_main_brt_barracks_4				false	false	0	0	true		wh_main_vo_culture_Bretonnian	infantry_spear_halberd		5	false	emp_soldier_15_degrees		false	true	false	4500.0000	0.0000	false	vo_culture_None	false	wh_main_vo_actor_Bretonnian_Knight	0	false	false	6	false	false	
driblex_brt_royal_lake_guard_javelin	driblex_brt_royal_lake_guard_javelin	24	wh_main_shp_transport	1	1	24	false	very_heavy	2450	320	2	-1	2450	0	missile_infantry	0	wh_main_brt_smiths_2				false	false	0	0	true		wh_main_vo_culture_Bretonnian	wh_dlc08_nor_hunters_javelin		5	true	emp_soldier_15_degrees		false	true	false	2500.0000	5000.0000	false	vo_culture_None	false	wh_main_vo_actor_Bretonnian_Knight	0	false	false	6	false	false	false
driblex_brt_royal_lake_guard_lion_sarrosh	driblex_brt_royal_lake_guard_lion_sarrosh	1	wh_main_shp_transport	1	1	24	false	very_heavy	2900	290	3	1	2900	1	war_beast	0					false	false	0	0	true		wh_main_vo_culture_Bretonnian	war_beast		5	true	hef_war_lion		false	true	false	4500.0000	0.0000	true	vo_culture_None	false	wh_main_vo_actor_default	0	false	true	6	false	false	false
driblex_brt_royal_lake_guard_lion_sorcha	driblex_brt_royal_lake_guard_lion_sorcha	1	wh_main_shp_transport	1	1	24	false	very_heavy	2750	285	3	1	2750	1	war_beast	0					false	false	0	0	true		wh_main_vo_culture_Bretonnian	war_beast		5	true	hef_war_lion		false	true	false	4500.0000	0.0000	true	vo_culture_None	false	wh_main_vo_actor_default	0	false	true	6	false	false	false
driblex_brt_royal_lake_guard_longbow	driblex_brt_royal_lake_guard_longbow	100	wh_main_shp_transport	1	1	100	false	very_heavy	2100	285	2	-1	2100	0	missile_infantry	0	wh_main_brt_worship_3				false	false	0	0	true		wh_main_vo_culture_Bretonnian	missile_infantry_bow		5	false	emp_soldier_15_degrees		false	true	false	2400.0000	4500.0000	false	vo_culture_None	false	wh_main_vo_actor_Bretonnian_Knight	0	false	false	6	false	false	false
driblex_brt_royal_lake_guard_spears	driblex_brt_royal_lake_guard_spears	100	wh_main_shp_transport	1	1	100	false	very_heavy	2200	400	2	-1	2200	0	melee_infantry	0	wh_main_brt_worship_3				false	false	0	0	true		wh_main_vo_culture_Bretonnian	infantry_spear_and_shield		5	false	emp_soldier_15_degrees		false	true	false	4500.0000	0.0000	false	vo_culture_None	false	wh_main_vo_actor_Bretonnian_Knight	0	false	false	0	false	false	false
driblex_brt_royal_lake_guard_thunderlancers	driblex_brt_royal_lake_guard_thunderlancers	4	wh_main_shp_transport	1	1	4	false	very_heavy	2950	625	3	2	2950	0	monstrous_cavalry	0	wh_main_brt_barracks_4				false	false	0	0	true		wh_main_vo_culture_Bretonnian	flying_monstrous_cavalry		5	true	emp_reiksguard		false	true	false	2200.0000	0.0000	false	vo_culture_None	false	wh_main_vo_actor_Bretonnian_Knight	0	true	true	2	false	false	
driblex_brt_royal_lake_guard_trebuchet_cluster	driblex_brt_royal_lake_guard_trebuchet_cluster	44	wh_main_shp_transport	1	1	44	false	very_heavy	2000	245	2	1	2000	1	warmachine	0					false	false	0	0	true		wh_main_vo_culture_Bretonnian	catapult		4	false	emp_soldier_15_degrees		false	true	false	1000.0000	4500.0000	true	vo_culture_None	false	wh_main_vo_actor_Bretonnian_Infantry	0	false	false	1	false	false	false
driblex_brt_royal_lake_guard_trebuchet_starbreaker	driblex_brt_royal_lake_guard_trebuchet_starbreaker	22	wh_main_shp_transport	1	1	44	false	very_heavy	2250	290	2	1	2250	1	warmachine	0					false	false	0	0	true		wh_main_vo_culture_Bretonnian	catapult		5	false	emp_soldier_15_degrees		false	true	false	1000.0000	4500.0000	true	vo_culture_None	false	wh_main_vo_actor_Bretonnian_Infantry	0	false	false	6	false	false	false
driblex_brt_royal_lake_guard_trebuchet_sunflare	driblex_brt_royal_lake_guard_trebuchet_sunflare	22	wh_main_shp_transport	1	1	44	false	very_heavy	2250	290	2	1	2250	1	warmachine	0					false	false	0	0	true		wh_main_vo_culture_Bretonnian	catapult		5	false	emp_soldier_15_degrees		false	true	false	1000.0000	4500.0000	true	vo_culture_None	false	wh_main_vo_actor_Bretonnian_Infantry	0	false	false	6	false	false	false
