unit	land_unit	num_men	naval_unit	num_ships	min_men_per_ship	max_men_per_ship	is_naval	weight	recruitment_cost	upkeep_cost	create_time	campaign_cap	multiplayer_cost	multiplayer_cap	caste	prestige	additional_building_requirement	religion_requirement	recruitment_movie	resource_requirement	world_leader_only	can_trade	special_edition_mask	unique_index	in_encyclopedia	region_unit_resource_requirement	audio_voiceover_culture	ui_unit_group_land	ui_unit_group_naval	tier	is_high_threat	porthole_camera	mount	use_hitpoints_in_campaign	unit_scaling	porthole_composite_scene	melee_cp	missile_cp	can_siege	audio_voiceover_culture_override	restrict_xp_gain_in_campaign	audio_voiceover_actor_group	food_cost	has_spoken_vo	is_monstrous	multiplayer_qb_cap	vo_is_dragon	vo_is_dinosaur	optional_ui_element
#main_units_tables;7;db/main_units_tables/!!!dominion
dom_aeronaught	dom_aeronaught	24	wh_main_shp_transport	1	1	24	false	heavy	1000	200	1	-1	700	0	missile_infantry	0					false	false	0	0	true		wh3_dlc23_vo_culture_Chaos_Dwarfs	dwf_gyrocopter		3	false	vamp_zombie		false	true		150.0000	550.0000	false	vo_culture_None	false	Oculon_male_02	0	true	false	4	false	false	
dom_aerospear	dom_aerospear	3	wh_main_shp_transport	1	1	3	false	heavy	1000	200	2	-1	850	0	warmachine	0					false	false	0	0	true		wh3_dlc23_vo_culture_Chaos_Dwarfs	dwf_gyrocopter		3	true	dwf_gyrobomber		false	true		140.0000	580.0000	false	vo_culture_None	false	Oculon_male_02	0	true	false	4	false	false	
dom_battle_mage_01	dom_battle_mage_01	20	wh_main_shp_transport	1	1	20	false	medium	1500	275	2	-1	1850	0	melee_infantry	0					false	false	0	0	true		wh3_dlc23_vo_culture_Chaos_Dwarfs	chaos_forsaken		4	false	cth_general_foot		false	true		1200.0000	0.0000	false	vo_culture_None	false	Oculon_male_03	0	true	false	6	false	false	
dom_bulwark_0	dom_bulwark_0	8	wh_main_shp_transport	1	1	8	false	very_heavy	2500	425	3	-1	1500	0	monstrous_infantry	0					false	false	0	0	true		wh3_dlc23_vo_culture_Chaos_Dwarfs	wh3_main_ogr_monstrous_pistol		5	false	ogre_infantry		false	true		1200.0000	450.0000	false	vo_culture_None	false	Oculon_male_03	0	true	false	6	false	false	
dom_bulwark_01	dom_bulwark_01	8	wh_main_shp_transport	1	1	8	false	very_heavy	2800	440	3	-1	1000	0	monstrous_infantry	0					false	false	0	0	true		wh3_dlc23_vo_culture_Chaos_Dwarfs	wh3_main_ogr_monstrous_cannon		5	false	ogr_leadbelcher		false	true		500.0000	700.0000	true	vo_culture_None	false	Oculon_male_03	0	true	false	6	false	false	
dom_carryall_0	dom_carryall_0	24	wh_main_shp_transport	1	1	6	false	medium	875	213	1	-1	875	6	chariot	0					false	false	0	0	true		wh3_dlc23_vo_culture_Chaos_Dwarfs	missile_chariot_rifle		2	true	default		false	true		250.0000	600.0000	false	vo_culture_None	false	Oculon_male_02	0	true	false	6	false	false	
dom_carryall_01	dom_carryall_01	24	wh_main_shp_transport	1	1	6	false	medium	1000	250	2	-1	875	6	chariot	0					false	false	0	0	true		wh3_dlc23_vo_culture_Chaos_Dwarfs	missile_chariot_rifle		3	true	default		false	true		250.0000	625.0000	false	vo_culture_None	false	Oculon_male_02	0	true	false	6	false	false	
dom_flame_tank	dom_flame_tank	2	wh_main_shp_transport	1	1	2	false	heavy	3500	625	3	-1	2400	0	chariot	0					false	false	0	0	true		wh3_dlc23_vo_culture_Chaos_Dwarfs	emp_steam_tank		4	true	emp_steam_tank		true	true		700.0000	1500.0000	true	vo_culture_None	false	Oculon_male_03	0	true	false	2	false	false	
dom_flying_fort	dom_flying_fort	9	wh_main_shp_transport	1	1	1	false	super_heavy	2500	500	1	-1	2900	0	warmachine	0					false	false	0	0	true		wh3_dlc23_vo_culture_Chaos_Dwarfs	wh3_main_cth_balloon		5	true	dom_flying_fort		true	true		20.0000	1250.0000	true	vo_culture_None	false	Oculon_male_02	0	true	false	6	false	false	
