unit	land_unit	num_men	naval_unit	num_ships	min_men_per_ship	max_men_per_ship	is_naval	weight	recruitment_cost	upkeep_cost	create_time	campaign_cap	multiplayer_cost	multiplayer_cap	caste	prestige	additional_building_requirement	religion_requirement	recruitment_movie	resource_requirement	world_leader_only	can_trade	special_edition_mask	unique_index	in_encyclopedia	region_unit_resource_requirement	audio_voiceover_culture	ui_unit_group_land	ui_unit_group_naval	tier	is_high_threat	porthole_camera	mount	use_hitpoints_in_campaign	unit_scaling	porthole_composite_scene	melee_cp	missile_cp	can_siege	audio_voiceover_culture_override	restrict_xp_gain_in_campaign	audio_voiceover_actor_group	food_cost	has_spoken_vo	is_monstrous	multiplayer_qb_cap	vo_is_dragon	vo_is_dinosaur	optional_ui_element
#main_units_tables;7;db/main_units_tables/!!!singe_units_wh_all
singe_bm_bestigor_shield	singe_bm_bestigor_shield	100	wh_main_shp_transport	1	1	100	false	heavy	0	0	1	1	1100	0	melee_infantry	0					false	false	0	0	true		wh_dlc03_vo_culture_Beastmen	infantry_axe		4	false	bst_gor_15		false	true		1100.0000	0.0000	false	vo_culture_None	false	wh_dlc03_vo_actor_Beastmen_Gor	0	true	false	6	false	false	
singe_bm_bestigor_spear	singe_bm_bestigor_spear	100	wh_main_shp_transport	1	1	100	false	heavy	0	0	1	1	1100	0	melee_infantry	0					false	false	0	0	true		wh_dlc03_vo_culture_Beastmen	infantry_spear		4	false	bst_gor_15		false	true		1100.0000	0.0000	false	vo_culture_None	false	wh_dlc03_vo_actor_Beastmen_Gor	0	true	false	6	false	false	
singe_bm_razorgor_behemoth	singe_bm_razorgor_behemoth	1	wh_main_shp_transport	1	1	1	false	very_heavy	0	0	1	1	1525	0	monster	0					false	false	0	0	true		wh_dlc03_vo_culture_Boar	wh_dlc03_bst_razorgor		4	true	bst_razorgor_herd		false	true		1600.0000	0.0000	true	vo_culture_None	false	wh_main_vo_actor_default	0	false	true	6	false	false	
singe_bm_tuskgor_herd	singe_bm_tuskgor_herd	48	wh_main_shp_transport	1	1	48	false	heavy	0	0	1	2	500	0	monstrous_cavalry	0					false	false	0	0	true		wh_dlc03_vo_culture_Boar	wh_dlc03_bst_razorgor		4	false	bst_razorgor_herd		false	true		300.0000	0.0000	false	vo_culture_None	false	wh_main_vo_actor_default	0	false	false	6	false	false	
singe_bm_ungor_shard	singe_bm_ungor_shard	120	wh_main_shp_transport	1	1	160	false	light	0	0	1	-1	650	0	missile_infantry	0					false	false	0	0	true		wh_dlc03_vo_culture_Beastmen	missile_infantry_bow		2	false	bst_ungor_15		false	true		85.0000	450.0000	false	vo_culture_None	false	wh_dlc03_vo_actor_Beastmen_Ungor	0	true	false	6	false	false	
singe_bm_ungor_vile	singe_bm_ungor_vile	120	wh_main_shp_transport	1	1	160	false	light	0	0	1	-1	550	0	missile_infantry	0					false	false	0	0	true		wh_dlc03_vo_culture_Beastmen	missile_infantry_bow		2	false	bst_ungor_15		false	true		110.0000	450.0000	false	vo_culture_None	false	wh_dlc03_vo_actor_Beastmen_Ungor	0	true	false	6	false	false	
singe_bm_vile_manticore	singe_bm_vile_manticore	1	wh_main_shp_transport	1	1	1	false	heavy	0	0	1	1	1550	0	monster	0					false	false	0	0	true		wh_main_vo_culture_Manticore	dragon		4	true	bst_manticore		false	true		1450.0000	0.0000	true	vo_culture_None	false	wh_main_vo_actor_default	0	false	true	3	false	false	
singe_brt_menpole_shield	singe_brt_menpole_shield	120	wh_main_shp_transport	1	1	120	false	medium	525	130	1	-1	525	0	melee_infantry	0					false	false	0	0	true		wh_main_vo_culture_Bretonnian	infantry_spear_halberd		3	false	emp_soldier_15_degrees		false	true		550.0000	0.0000	false	vo_culture_None	false	wh_main_vo_actor_Bretonnian_Infantry	0	true	false	0	false	false	
singe_brt_serjeant_polearm	singe_brt_serjeant_polearm	120	wh_main_shp_transport	1	1	120	false	medium	700	175	1	-1	700	0	melee_infantry	0					false	false	0	0	true		wh_main_vo_culture_Bretonnian	infantry_spear_halberd		3	false	emp_soldier_15_degrees		false	true		700.0000	0.0000	false	vo_culture_None	false	wh_main_vo_actor_Bretonnian_Infantry	0	true	false	6	false	false	
