unit	land_unit	num_men	naval_unit	num_ships	min_men_per_ship	max_men_per_ship	is_naval	weight	recruitment_cost	upkeep_cost	create_time	campaign_cap	multiplayer_cost	multiplayer_cap	caste	prestige	additional_building_requirement	religion_requirement	recruitment_movie	resource_requirement	world_leader_only	can_trade	special_edition_mask	unique_index	in_encyclopedia	region_unit_resource_requirement	audio_voiceover_culture	ui_unit_group_land	ui_unit_group_naval	tier	is_high_threat	porthole_camera	mount	use_hitpoints_in_campaign	unit_scaling	porthole_composite_scene	melee_cp	missile_cp	can_siege	audio_voiceover_culture_override	restrict_xp_gain_in_campaign	audio_voiceover_actor_group	food_cost	has_spoken_vo	is_monstrous	multiplayer_qb_cap	vo_is_dragon	vo_is_dinosaur	optional_ui_element
#main_units_tables;7;db/main_units_tables/!!!scm_beasts_most_foul
bst_mino_nurgle	bst_mino_nurgle	16	wh_main_shp_transport	1	1	160	false	heavy	3200	400	2	-1	1400	0	monstrous_infantry	0					false	false	0	0	true		wh_dlc03_vo_culture_Minotaur	monstrous_infantry		3	false	bst_minotaur_15		false	true		1250.0000	0.0000	true	vo_culture_None	false	wh_main_vo_actor_default	0	false	true	6	false	false	
bst_mino_slaanesh	bst_mino_slaanesh	16	wh_main_shp_transport	1	1	160	false	heavy	3400	425	2	-1	1400	0	monstrous_infantry	0					false	false	0	0	true		wh_dlc03_vo_culture_Minotaur	monstrous_infantry		3	false	bst_minotaur_15		false	true		1350.0000	0.0000	true	vo_culture_None	false	wh_main_vo_actor_default	0	false	true	6	false	false	
bst_mino_tzeentch	bst_mino_tzeentch	16	wh_main_shp_transport	1	1	160	false	heavy	3400	425	2	-1	1450	0	monstrous_infantry	0					false	false	0	0	true		wh_dlc03_vo_culture_Minotaur	wh_dlc03_minotaurs_great_weapon		3	false	bst_minotaur_15		false	true		1350.0000	0.0000	true	vo_culture_None	false	wh_main_vo_actor_default	0	false	true	6	false	false	
khorngor	khorngor	100	wh_main_shp_transport	1	1	100	false	heavy	1100	225	2	-1	1100	0	melee_infantry	0					false	false	0	0	true		wh_dlc03_vo_culture_Beastmen	infantry_axe_great		3	false	bst_gor_15		false	true		1100.0000	0.0000	false	vo_culture_None	false	wh_dlc03_vo_actor_Beastmen_Gor	0	true	false	6	false	false	
khorngor_shld	khorngor_shld	100	wh_main_shp_transport	1	1	100	false	heavy	1000	200	2	-1	1000	0	melee_infantry	0					false	false	0	0	true		wh_dlc03_vo_culture_Beastmen	infantry_axe		3	false	bst_gor_15		false	true		1000.0000	0.0000	false	vo_culture_None	false	wh_dlc03_vo_actor_Beastmen_Gor	0	true	false	6	false	false	
theak_pestigor_as	theak_pestigor_as	100	wh_main_shp_transport	1	1	100	false	heavy	1000	200	1	-1	1000	0	melee_infantry	0					false	false	0	0	true		wh_dlc03_vo_culture_Beastmen	infantry_axe		3	false	bst_gor_15		false	true		1000.0000	0.0000	false	vo_culture_None	false	wh_dlc03_vo_actor_Beastmen_Gor	0	true	false	6	false	false	
theak_slaangor_axe	theak_slaangor_axe	100	wh_main_shp_transport	1	1	100	false	heavy	1100	200	2	-1	1100	0	missile_infantry	0					false	false	0	0	true		wh_dlc03_vo_culture_Beastmen	infantry_axe_throwing		3	false	chaos_warrior_15_degrees		false	true		500.0000	600.0000	false	vo_culture_None	false	wh_dlc03_vo_actor_Beastmen_Gor	0	true	false	6	false	false	
theak_slaangor_jav	theak_slaangor_jav	100	wh_main_shp_transport	1	1	100	false	heavy	1100	200	2	-1	1000	0	missile_infantry	0					false	false	0	0	true		wh_dlc03_vo_culture_Beastmen	wh_dlc08_nor_hunters_javelin		3	false	chaos_warrior_30_degrees		false	true		500.0000	600.0000	false	vo_culture_None	false	wh_dlc03_vo_actor_Beastmen_Gor	0	true	false	6	false	false	
theak_tzaangors_gw	theak_tzaangors_gw	100	wh_main_shp_transport	1	1	100	false	heavy	1100	225	2	-1	1100	0	melee_infantry	0					false	false	0	0	true		wh_dlc03_vo_culture_Beastmen	infantry_spear_halberd		3	false	bst_gor_15		false	true		1100.0000	0.0000	false	vo_culture_None	false	wh_dlc03_vo_actor_Beastmen_Gor	0	true	false	6	false	false	
