unit	additional_building_requirement	campaign_cap	caste	create_time	is_naval	land_unit	num_men	multiplayer_cap	multiplayer_cost	naval_unit	num_ships	min_men_per_ship	max_men_per_ship	recruitment_cost	upkeep_cost	weight	resource_requirement	special_edition_mask	in_encyclopedia	audio_voiceover_culture	ui_unit_group_land	tier	is_high_threat	porthole_camera	mount	use_hitpoints_in_campaign	porthole_composite_scene	melee_cp	missile_cp	can_siege	audio_voiceover_culture_override	restrict_xp_gain_in_campaign	audio_voiceover_actor_group	food_cost	has_spoken_vo	is_monstrous	multiplayer_qb_cap	vo_is_dragon	vo_is_dinosaur	optional_ui_element	barrier_health	can_be_bribed	point_allowance_weight	is_renown
#main_units_tables;7;db/main_units_tables/!!!str_skaven_clans
bc_frothing_giant_rats		-1	war_beast	1	false	bc_frothing_giant_rats	80	6	600	wh_main_shp_transport	1	0	80	600	150	medium		0	true	wh2_dlc16_vo_culture_Wolf_Rat	war_beast	1	false	skv_wolf_rats		false		600.0000	0.0000	false	vo_culture_None	false	wh_main_vo_actor_default	0	false	false	0	false	false		0.0000	true	1	false
bc_frothing_giant_rats_poison		-1	war_beast	1	false	bc_frothing_giant_rats_poison	80	6	600	wh_main_shp_transport	1	0	80	600	150	medium		0	true	wh2_dlc16_vo_culture_Wolf_Rat	war_beast	1	false	skv_wolf_rats		false		600.0000	0.0000	false	vo_culture_None	false	wh_main_vo_actor_default	0	false	false	0	false	false		0.0000	true	1	false
bc_mad_rat_ogres		-1	monstrous_infantry	1	false	bc_mad_rat_ogres	16	3	800	wh_main_shp_transport	1	1	16	800	200	medium		0	true	wh2_main_vo_culture_Rat_Ogres	monstrous_infantry	3	false	skv_rat_ogres		false		800.0000	0.0000	true	wh2_main_vo_culture_Rat_Ogres	false	wh_main_vo_actor_default	0	false	false	3	false	false		0.0000	true	1	false
bc_pusbags		-1	melee_infantry	1	false	bc_pusbags	180	0	175	wh_main_shp_transport	1	1	180	175	44	medium		0	true	wh2_main_vo_culture_Skaven	infantry_sword	1	false	skv_clan_rats		false		175.0000	0.0000	false	wh2_main_vo_culture_Skaven	false	wh2_main_vo_actor_Skaven_Unit	0	true	false	6	false	false		0.0000	true	1	false
bc_pusbags_flail		-1	melee_infantry	1	false	bc_pusbags_flail	180	0	200	wh_main_shp_transport	1	1	180	200	50	medium		0	true	wh2_main_vo_culture_Skaven	wh_dlc04_emp_flagelllents	1	false	skv_clan_rats		false		200.0000	0.0000	false	wh2_main_vo_culture_Skaven	false	wh2_main_vo_actor_Skaven_Unit	0	true	false	6	false	false		0.0000	true	1	false
bc_pusbags_sling		-1	missile_infantry	1	false	bc_pusbags_sling	140	0	225	wh_main_shp_transport	1	1	140	225	56	medium		0	true	wh2_main_vo_culture_Skaven	wh2_main_missile_infantry_sling	1	false	skv_clan_rats		false		65.0000	160.0000	false	wh2_main_vo_culture_Skaven	false	wh2_main_vo_actor_Skaven_Unit	0	true	false	6	false	false		0.0000	true	1	false
bc_rat_spawn		-1	monstrous_infantry	1	false	bc_rat_spawn	12	3	1200	wh_main_shp_transport	1	1	12	1200	300	medium		0	true	wh2_main_vo_culture_Rat_Ogres	monstrous_infantry	4	false	skv_rat_ogres		false		1200.0000	0.0000	true	wh2_main_vo_culture_Rat_Ogres	false	wh_main_vo_actor_default	0	false	false	3	false	false		0.0000	true	1	false
bc_rotten_rodent		-1	melee_infantry	1	false	bc_rotten_rodent	160	0	350	wh_main_shp_transport	1	1	160	350	88	medium		0	true	wh2_main_vo_culture_Skaven	infantry_sword	2	false	skv_clan_rats		false		350.0000	0.0000	false	wh2_main_vo_culture_Skaven	false	wh2_main_vo_actor_Skaven_Unit	0	true	false	6	false	false		0.0000	true	1	false
bc_rotten_rodent_dual		-1	melee_infantry	1	false	bc_rotten_rodent_dual	160	0	400	wh_main_shp_transport	1	1	160	400	100	medium		0	true	wh2_main_vo_culture_Skaven	wh2_main_infantry_dual_swords	2	false	skv_clan_rats		false		400.0000	0.0000	false	wh2_main_vo_culture_Skaven	false	wh2_main_vo_actor_Skaven_Unit	0	true	false	6	false	false		0.0000	true	1	false
bc_septik_plaguevermin		-1	melee_infantry	2	false	bc_septik_plaguevermin	160	0	1000	wh_main_shp_transport	1	1	160	1000	250	medium		0	true	wh2_main_vo_culture_Skaven	wh2_main_skv_infantry_halberd	3	false	skv_clan_rats		false		1000.0000	0.0000	false	wh2_main_vo_culture_Skaven	false	wh2_main_vo_actor_Skaven_Unit	0	true	false	6	false	false		0.0000	true	1	false
