unit	land_unit	num_men	naval_unit	num_ships	min_men_per_ship	max_men_per_ship	is_naval	weight	recruitment_cost	upkeep_cost	create_time	campaign_cap	multiplayer_cost	multiplayer_cap	caste	prestige	additional_building_requirement	religion_requirement	recruitment_movie	resource_requirement	world_leader_only	can_trade	special_edition_mask	unique_index	in_encyclopedia	region_unit_resource_requirement	audio_voiceover_culture	ui_unit_group_land	ui_unit_group_naval	tier	is_high_threat	porthole_camera	mount	use_hitpoints_in_campaign	unit_scaling	porthole_composite_scene	melee_cp	missile_cp	can_siege	audio_voiceover_culture_override	restrict_xp_gain_in_campaign	audio_voiceover_actor_group	food_cost	has_spoken_vo	is_monstrous	multiplayer_qb_cap	vo_is_dragon	vo_is_dinosaur	optional_ui_element
#main_units_tables;7;db/main_units_tables/!!!ovn_albion
alb_cav_noble	alb_cav_noble	60	wh_main_shp_transport	1	1	60	false	heavy	800	200	2	-1	800	0	melee_cavalry	0					false	false	0	0	false		ovn_vo_culture_Albion	cavalry		2	false	emp_reiksguard		false	true		1450.0000	0.0000	false	vo_culture_None	false	ovn_vo_actor_Albion_Generic_Unit	0	true	false	6	false	false	
alb_cav_noble_spear	alb_cav_noble_spear	60	wh_main_shp_transport	1	1	60	false	heavy	900	225	2	-1	900	0	melee_cavalry	0					false	false	0	0	false		ovn_vo_culture_Albion	shock_cavalry		2	false	emp_reiksguard		false	true		1600.0000	0.0000	false	vo_culture_None	false	ovn_vo_actor_Albion_Generic_Unit	0	true	false	6	false	false	
alb_viridian_champ	alb_viridian_champ	60	wh_main_shp_transport	1	1	60	false	heavy	1400	350	2	-1	1400	0	melee_infantry	0					false	false	0	0	false		wh_dlc05_vo_culture_Dryad	infantry_axe_great		4	false	chaos_warrior_45_degrees		false	true		1500.0000	0.0000	false	vo_culture_None	false	wh_main_vo_actor_group_sound	0	true	false	6	false	false	
albion_cachtorr_stonethrower	albion_cachtorr_stonethrower	1	wh_main_shp_transport	1	1	1	false	very_heavy	2350	588	1	1	2350	0	missile_infantry	0					false	false	0	0	false		wh_main_vo_culture_Giant	wh_dlc03_bst_cygor		5	true	bst_cygor		true	true		1000.0000	1300.0000	true	vo_culture_None	true	wh_main_vo_actor_default	0	false	true	1	false	false	
albion_centaurs	albion_centaurs	60	wh_main_shp_transport	1	1	60	false	heavy	975	244	2	-1	975	0	melee_cavalry	0					false	false	0	0	false		ovn_vo_culture_Albion	ovn_centaur_great_weapons		3	false	bst_centigor_40_degrees		false	true		1050.0000	0.0000	false	vo_culture_None	false	ovn_vo_actor_Albion_Centaur	0	true	false	6	false	false	
albion_chariot	albion_chariot	8	wh_main_shp_transport	1	1	12	false	very_heavy	850	213	1	-1	850	0	chariot	0					false	false	0	0	false		ovn_vo_culture_Albion	chariot		2	true	default		false	true	composite_scene\porthole\chaos_chariot_porthole_01.csc	800.0000	0.0000	false	vo_culture_None	false	ovn_vo_actor_Albion_Generic_Unit	0	true	false	6	false	false	
albion_fenhulk	albion_fenhulk	1	wh_main_shp_transport	1	1	1	false	very_heavy	1800	450	3	-1	1800	0	monster	0					false	false	0	0	false		wh_dlc03_vo_culture_Spawn	ovn_fenbeasts		4	true	chaos_spawn		true	true		2150.0000	0.0000	true	vo_culture_None	false	wh_main_vo_actor_default	0	false	true	2	false	false	
albion_giant	albion_giant	1	wh_main_shp_transport	1	1	1	false	very_heavy	1525	381	3	-1	1525	0	monster	0					false	false	0	0	false		wh_main_vo_culture_Giant	giant		4	true	grn_giant		true	true		1650.0000	0.0000	true	vo_culture_None	false	wh_main_vo_actor_default	0	false	true	2	false	false	
albion_half_giants	albion_half_giants	12	wh_main_shp_transport	1	1	12	false	heavy	800	200	2	-1	800	0	monstrous_infantry	0					false	false	0	0	false		wh3_main_vo_culture_Ogres	monstrous_infantry		2	true	alb_halfgiant		false	true		800.0000	0.0000	true	wh3_main_vo_culture_Ogres	false	wh3_main_vo_actor_Ogres_Ogreunit	0	false	false	6	false	false	
