unit	land_unit	num_men	naval_unit	num_ships	min_men_per_ship	max_men_per_ship	is_naval	weight	recruitment_cost	upkeep_cost	create_time	campaign_cap	multiplayer_cost	multiplayer_cap	caste	prestige	additional_building_requirement	religion_requirement	recruitment_movie	resource_requirement	world_leader_only	can_trade	special_edition_mask	unique_index	in_encyclopedia	region_unit_resource_requirement	audio_voiceover_culture	ui_unit_group_land	ui_unit_group_naval	tier	is_high_threat	porthole_camera	mount	use_hitpoints_in_campaign	unit_scaling	porthole_composite_scene	melee_cp	missile_cp	can_siege	audio_voiceover_culture_override	restrict_xp_gain_in_campaign	audio_voiceover_actor_group	food_cost	has_spoken_vo	is_monstrous	multiplayer_qb_cap	vo_is_dragon	vo_is_dinosaur	optional_ui_element
#main_units_tables;7;db/main_units_tables/!!!str_toro_skaven
krakback_kill_squad	krakback_kill_squad	13	wh_main_shp_transport	1	1	100	false	medium	1450	170	2	-1	950	3	melee_infantry	0					false	false	0	0	true			wh2_main_skv_infantry_sword_death_runners		3	false	skv_plague_monks		false	true		1100.0000	0.0000	true	wh2_main_vo_culture_Skaven	false	wh2_dlc14_vo_actor_Skaven_Eshin_Triad	0	true	false	6	false	false	
krakback_kill_squad_spears	krakback_kill_squad_spears	13	wh_main_shp_transport	1	1	100	false	medium	1450	170	2	-1	950	3	melee_infantry	0					false	false	0	0	true			wh2_dlc14_skv_infantry_guandao		3	false	skv_plague_monks		false	true		1100.0000	0.0000	true	wh2_main_vo_culture_Skaven	false	wh2_dlc14_vo_actor_Skaven_Eshin_Triad	0	true	false	6	false	false	
poxigors	poxigors	16	wh_main_shp_transport	1	1	16	false	heavy	1550	310	2	-1	1500	3	monstrous_infantry	0					false	false	0	0	true		wh2_main_vo_culture_Kroxigor	monstrous_infantry		3	false	liz_kroxigor		false	true		1000.0000	0.0000	true	wh2_main_vo_culture_Skaven	false	wh2_dlc14_vo_actor_Skaven_Eshin_Triad	0	false	false	6	false	true	
skaven_cav	skaven_cav	32	wh_main_shp_transport	1	1	100	false	medium	2100	210	2	-1	1200	3	melee_infantry	0					false	false	0	0	true			cavalry		3	false	skv_plague_monks		false	true		1100.0000	0.0000	true	wh2_main_vo_culture_Skaven	false	wh2_dlc14_vo_actor_Skaven_Eshin_Triad	0	true	false	6	false	false	
skaven_mech	skaven_mech	1	wh_main_shp_transport	1	1	1	false	heavy	2000	485	3	-1	2000	3	missile_infantry	0					false	false	0	0	true		wh2_main_vo_culture_Skaven	wh2_main_skv_doomwheel		3	true	emp_steam_tank		false	true		900.0000	1540.0000	true	wh2_main_vo_culture_Skaven	false	wh2_main_vo_actor_Skaven_Warlock_Engineer	0	true	true	2	false	false	
skaven_mech_at	skaven_mech_at	1	wh_main_shp_transport	1	1	1	false	heavy	2000	485	3	-1	2000	3	missile_infantry	0					false	false	0	0	true		wh2_main_vo_culture_Skaven	wh2_main_skv_doomwheel		3	true	emp_steam_tank		false	true		900.0000	1540.0000	true	wh2_main_vo_culture_Skaven	false	wh2_main_vo_actor_Skaven_Warlock_Engineer	0	true	true	2	false	false	
skaven_mech_gat	skaven_mech_gat	1	wh_main_shp_transport	1	1	1	false	heavy	2000	485	3	-1	2000	3	missile_infantry	0					false	false	0	0	true		wh2_main_vo_culture_Skaven	wh2_main_skv_doomwheel		3	true	emp_steam_tank		false	true		900.0000	1540.0000	true	wh2_main_vo_culture_Skaven	false	wh2_main_vo_actor_Skaven_Warlock_Engineer	0	true	true	2	false	false	
warp_bombard	warp_bombard	1	wh_main_shp_transport	1	1	1	false	heavy	2300	550	3	-1	2500	0	chariot	0	wh2_main_skv_energy_5				false	false	0	0	true		wh2_main_vo_culture_Skaven	monster_artillery		3	true	emp_steam_tank		true	true		660.0000	1540.0000	true	wh2_main_vo_culture_Skaven	false	wh2_main_vo_actor_Skaven_Unit	0	true	false	2	false	false	
warp_bomber	warp_bomber	1	wh_main_shp_transport	1	1	1	false	heavy	1400	290	2	-1	1300	0	warmachine	0	wh2_main_skv_engineers_3				false	false	0	0	true		wh2_main_vo_culture_Skaven	dwf_gyrocopter		3	true	dwf_gyrobomber		true	true		0.0000	980.0000	true	wh2_main_vo_culture_Skaven	false	wh2_main_vo_actor_Skaven_Warlock_Engineer	0	true	false	4	false	false	
warp_forged	warp_forged	20	wh_main_shp_transport	1	1	100	false	medium	2500	250	2	-1	1200	3	melee_infantry	0					false	false	0	0	true			cavalry		3	false	skv_plague_monks		false	true		1100.0000	0.0000	true	wh2_main_vo_culture_Skaven	false	wh2_dlc14_vo_actor_Skaven_Eshin_Triad	0	true	false	6	false	false	
warp_gunship	warp_gunship	2	wh_main_shp_transport	1	2	2	false	heavy	1300	250	2	-1	1100	0	warmachine	0					false	false	0	0	true		wh2_main_vo_culture_Skaven	dwf_gyrocopter		3	true	dwf_gyrobomber		true	true		0.0000	920.0000	true	wh2_main_vo_culture_Skaven	false	wh2_main_vo_actor_Skaven_Warlock_Engineer	0	true	false	4	false	false	
warp_runners	warp_runners	40	wh_main_shp_transport	1	1	100	false	medium	825	175	1	-1	825	0	missile_infantry	0	wh2_main_skv_plagues_2				false	false	0	0	true		wh2_main_vo_culture_Skaven	wh2_main_skv_missile_infantry_throwing_star		2	false	skv_clan_rats_20_degrees		false	true		255.0000	570.0000	false	wh2_main_vo_culture_Skaven	false	wh2_main_vo_actor_Skaven_Unit	0	true	false	6	false	false	
warp_tank	warp_tank	1	wh_main_shp_transport	1	1	1	false	heavy	2300	550	3	-1	2500	0	chariot	0					false	false	0	0	true		wh2_main_vo_culture_Skaven	monster_artillery		3	true	emp_steam_tank		true	true		660.0000	1540.0000	true	wh2_main_vo_culture_Skaven	false	wh2_main_vo_actor_Skaven_Unit	0	true	false	2	false	false	
warp_zeppelin	warp_zeppelin	1	wh_main_shp_transport	1	1	1	false	heavy	3500	950	5	5	2500	0	warmachine	0	wh2_main_skv_engineers_3				false	false	0	0	true		wh2_main_vo_culture_Skaven	dwf_gyrocopter		3	true	dwf_gyrobomber		true	true		230.0000	920.0000	true	wh2_main_vo_culture_Skaven	false	wh2_main_vo_actor_Skaven_Unit	3	true	false	4	false	false	
