unit	land_unit	num_men	naval_unit	num_ships	min_men_per_ship	max_men_per_ship	is_naval	weight	recruitment_cost	upkeep_cost	create_time	campaign_cap	multiplayer_cost	multiplayer_cap	caste	prestige	additional_building_requirement	religion_requirement	recruitment_movie	resource_requirement	world_leader_only	can_trade	special_edition_mask	unique_index	in_encyclopedia	region_unit_resource_requirement	audio_voiceover_culture	ui_unit_group_land	ui_unit_group_naval	tier	is_high_threat	porthole_camera	mount	use_hitpoints_in_campaign	unit_scaling	porthole_composite_scene	melee_cp	missile_cp	can_siege	audio_voiceover_culture_override	restrict_xp_gain_in_campaign	audio_voiceover_actor_group	food_cost	has_spoken_vo	is_monstrous	multiplayer_qb_cap	vo_is_dragon	vo_is_dinosaur	optional_ui_element
#main_units_tables;7;db/main_units_tables/!!!ovn_araby
ovn_arb_art_grand_bombard	ovn_arb_art_grand_bombard	32	wh_main_shp_transport	1	1	32	false	very_heavy	1200	300	2	-1	1200	0	warmachine	0					false	false	0	0	false		ovn_vo_culture_Araby	artillery_cannon		3	false	emp_soldier_15_degrees		false	true		96.0000	864.0000	true	vo_culture_None	false	ovn_vo_actor_Araby_Generic_Unit	0	true	false	6	false	false	
ovn_arb_art_naphtha_thrower	ovn_arb_art_naphtha_thrower	44	wh_main_shp_transport	1	1	44	false	heavy	1100	275	2	-1	1100	0	warmachine	0					false	false	0	0	false		ovn_vo_culture_Araby	field_gun_flame		2	false	emp_soldier_15_degrees		false	true		140.0000	1260.0000	true	vo_culture_None	false	ovn_vo_actor_Araby_Generic_Unit	0	true	false	6	false	false	
ovn_arb_art_quadballista	ovn_arb_art_quadballista	44	wh_main_shp_transport	1	1	44	false	very_heavy	700	175	1	-1	700	0	warmachine	0					false	false	0	0	false		ovn_vo_culture_Araby	wh_dlc06_bolt_thrower		2	false	emp_soldier_15_degrees		false	true		55.0000	495.0000	true	vo_culture_None	false	ovn_vo_actor_Araby_Generic_Unit	0	true	false	6	false	false	
ovn_arb_cav_arabyan_knights	ovn_arb_cav_arabyan_knights	60	wh_main_shp_transport	1	1	60	false	heavy	750	187	1	-1	750	0	melee_cavalry	0					false	false	0	0	false		ovn_vo_culture_Araby	cavalry		2	false	emp_reiksguard		false	true		550.0000	0.0000	false	vo_culture_None	false	ovn_vo_actor_Araby_Generic_Unit	0	true	false	6	false	false	
ovn_arb_cav_archer_camels	ovn_arb_cav_archer_camels	60	wh_main_shp_transport	1	1	60	false	medium	525	131	1	-1	525	0	missile_cavalry	0					false	false	0	0	false		ovn_vo_culture_Araby	missile_camelry_bow		2	false	emp_reiksguard		false	true		40.0000	360.0000	false	vo_culture_None	false	ovn_vo_actor_Araby_Generic_Unit	0	true	false	5	false	false	
ovn_arb_cav_bedouin_scouts	ovn_arb_cav_bedouin_scouts	60	wh_main_shp_transport	1	1	60	false	medium	650	162	1	-1	650	0	melee_cavalry	0					false	false	0	0	false		ovn_vo_culture_Araby	missile_cavalry_javelin		2	false	emp_reiksguard		false	true		120.0000	280.0000	false	vo_culture_None	false	ovn_vo_actor_Araby_Generic_Unit	0	true	false	6	false	false	
ovn_arb_cav_flying_carpets	ovn_arb_cav_flying_carpets	24	wh_main_shp_transport	1	1	24	false	heavy	700	175	1	-1	700	0	missile_cavalry	0					false	false	0	0	false		ovn_vo_culture_Araby	ovn_flying_missile_carpetry		2	false	arb_flying_carpet		false	true		250.0000	800.0000	false	vo_culture_None	false	ovn_vo_actor_Araby_Generic_Unit	0	true	false	6	false	false	
ovn_arb_cav_jezzail_camels	ovn_arb_cav_jezzail_camels	60	wh_main_shp_transport	1	1	60	false	medium	900	225	1	-1	900	0	missile_cavalry	0					false	false	0	0	false		ovn_vo_culture_Araby	missile_camelry_rifle		2	false	emp_reiksguard		false	true		112.0000	448.0000	false	vo_culture_None	false	ovn_vo_actor_Araby_Generic_Unit	0	true	false	5	false	false	
ovn_arb_cav_lancer_camels	ovn_arb_cav_lancer_camels	60	wh_main_shp_transport	1	1	60	false	medium	525	131	1	-1	525	0	melee_cavalry	0					false	false	0	0	false		ovn_vo_culture_Araby	camelry		2	false	emp_reiksguard		false	true		650.0000	0.0000	false	vo_culture_None	false	ovn_vo_actor_Araby_Generic_Unit	0	true	false	6	false	false	
