key	text	tooltip
#Loc;1;text/@@@DEER24Cathay/db/!!!!!wwd_units.loc		
effects_description_wwd_celestial_general_level	New Lord Level: Celestial General %+n	false
effects_description_wwd_magistrate_level	New Lord Level: Magistrate %+n	false
effects_description_wwd_fubing_leg	Allows recruitment of massive Fubing Legions	false
effects_description_wwd_nicheng_shuren	Starts with Skaven allies	false
effects_description_wwd_bianjun_able	Allows recruitment of the Great Bastion Border Army	false
effects_description_wwd_fubing_shangxian	Unit Capacity: %+n \\n Fubing	false
effects_description_wwd_yushijun_cp	Unit Capacity: %+n \\n Jade Shields	false
effects_description_wwd_longma_speed	Speed: Longma Units %+n%	true
land_units_onscreen_name_wh3_deer24_BINGYONG	Eternal Bastion Champions	false
land_units_onscreen_name_wh3_deer24_HUREN	Barbarian Vanguard	false
land_units_onscreen_name_wh3_deer24_HUREN1	Mountain Elders	false
land_units_onscreen_name_wh3_deer24_HUXIA	Palace Tiger Guards	false
land_units_onscreen_name_wh3_deer24_JINGUO	Peach Blossom Maidens	false
land_units_onscreen_name_wh3_deer24_JINYIWEI	Crimson Watch	false
land_units_onscreen_name_wh3_deer24_NU	Nomadic Warriors	false
land_units_onscreen_name_wh3_deer24_buxingqiexuenu	Terror Guard (Foot Unit)	false
land_units_onscreen_name_wh3_deer24_NUQI	Nomadic Horse Archers	true
land_units_onscreen_name_wh3_deer24_QIMA	Anchored Riders	false
land_units_onscreen_name_wh3_deer24_SHE	Dragonfire Arquebusiers	false
land_units_onscreen_name_wh3_deer24_SHENJI	Quad-Eyed Arquebusiers	false
land_units_onscreen_name_wh3_deer24_XIAOYONG	Breakthrough Battlers	false
land_units_onscreen_name_wh3_deer24_XUANWU	Black Tortoise	true
land_units_onscreen_name_wh3_deer24_baihu	White Tiger	true
land_units_onscreen_name_wh3_deer24_doulishenji	Fishscale Arquebusiers	false
land_units_onscreen_name_wh3_deer24_douseng	Dragon Monks of the Deeps	false
land_units_onscreen_name_wh3_deer24_fo	Golden Phoenix Guards	false
land_units_onscreen_name_wh3_deer24_fubing	Fubing	false
land_units_onscreen_name_wh3_deer24_fubing_sword	Nine Provinces Flagbearers	false
land_units_onscreen_name_wh3_deer24_jiaNU	Nomadic Heavy Infantry	false
land_units_onscreen_name_wh3_deer24_jiaNUQI	Nomadic Terror Cavalry	true
land_units_onscreen_name_wh3_deer24_jinwu	Thousand Bulls Honor Guards	true
land_units_onscreen_name_wh3_deer24_jinwu_horse	Guan Ning Armored Riders	true
land_units_onscreen_name_wh3_deer24_junshou	Mythical Lions	true
land_units_onscreen_name_wh3_deer24_leizhenzi	Thunderbolt Generals	false
land_units_onscreen_name_wh3_deer24_mulansheshou	Mulberry Bowmen	false
land_units_onscreen_name_wh3_deer24_penhuobing	Dragon Staff Troopers	false
land_units_onscreen_name_wh3_deer24_qintongpao	Bronze Cannons	false
land_units_onscreen_name_wh3_deer24_sanshenji	Trio Blossom Artillery	false
land_units_onscreen_name_wh3_deer24_tianwang	Sovereign Kings	false
land_units_onscreen_name_wh3_deer24_tianwang1	Subjugator Kings	false
land_units_onscreen_name_wh3_deer24_warchariot	Changwu War Chariots	true
land_units_onscreen_name_wh3_deer24_wuren	Cathayan Warriors	false
land_units_onscreen_name_wh3_deer24_wuseng	Five Paths Monks	false
land_units_onscreen_name_wh3_deer24_xia	Celestial Guards	false
land_units_onscreen_name_wh3_deer24_xianzhen	Mystic Phalanx	false
land_units_onscreen_name_wh3_deer24_xiongmaoren	Forest Walkers	false
land_units_onscreen_name_wh3_deer24_yangjiajiang	桂阴 Generals	false
land_units_onscreen_name_wh3_deer24_yushijun	Jade Shields	false
land_units_onscreen_name_wh3_deer24_zhuque	Vermillion Bird	true
special_ability_phases_onscreen_name_MISSILE_YUEGONG	Moonlit Draw	false
special_ability_phases_onscreen_name_wh3_deer24_abilities_BAIHONG	White Rainbow Strike	true
special_ability_phases_onscreen_name_wh3_deer24_abilities_FENGHUA	Dance of Elegance	false
special_ability_phases_onscreen_name_wh3_deer24_abilities_HU	Sweeping Army	false
special_ability_phases_onscreen_name_wh3_deer24_abilities_LONGWEI	Might of the Dragon	true
special_ability_phases_onscreen_name_wh3_deer24_abilities_POXIE	Anti-Magic Feather	true
special_ability_phases_onscreen_name_wh3_deer24_abilities_QISHA	Seamless Harmony	false
special_ability_phases_onscreen_name_wh3_deer24_abilities_zhuquecifu	Vermillion Touch	false
special_ability_phases_onscreen_name_wh3_deer24_abilities_zhuquezhanshi	Thunderbolt Vanguard	false
ui_unit_bullet_point_enums_onscreen_name_BINGMAYONG	Terracotta Warriors	false
ui_unit_bullet_point_enums_onscreen_name_HUREN	Nomadic Tribesmen	false
ui_unit_bullet_point_enums_onscreen_name_JINJUN	Imperial Army	false
ui_unit_bullet_point_enums_onscreen_name_ZHENSHOU	Mythic Beasts	false
ui_unit_bullet_point_enums_tooltip_BINGMAYONG	Terracotta warriors forged by Cathayan artisans. They are slow-moving but boast higher [[img:ui/skins/default/icon_stat_armour.png]][[/img]] armor and durability than standard units, with strong resistance to magic and fire. They are unaffected by [[img:icon_morale]][[/img]] morale and [[img:ui/battle ui/ability_icons/fatigue_immune.png]][[/img]] fatigue. Master artisans of Cathay can repair and enhance them during battle.	false
ui_unit_bullet_point_enums_tooltip_HUREN	This unit hails from Cathay’s northern nomadic tribes, with morale effects that only influence other nomadic units.	false
ui_unit_bullet_point_enums_tooltip_JINJUN	This elite unit represents one of Cathay’s Imperial Armies, boasting high [[img:icon_melee_attack]][[/img]] melee attack and [[img:icon_melee_defence]][[/img]] melee defense, often augmented with unique attack effects.	false
ui_unit_bullet_point_enums_tooltip_ZHENSHOU	This mythical beast from Cathay’s legends possesses high [[img:icon_melee_attack]][[/img]] melee attack and [[img:icon_melee_defence]][[/img]] melee defense, terrifies enemies with [[img:ui/battle ui/ability_icons/causes_terror.png]][[/img]] and wields powerful special abilities.	false
ui_unit_groupings_onscreen_wh3_deer24_BINGYONG	Infantry	false
ui_unit_groupings_onscreen_wh3_deer24_BINGYONG2	Monstrous Infantry	false
ui_unit_groupings_onscreen_wh3_deer24_DANEI	Inner Court Vanguard	false
ui_unit_groupings_onscreen_wh3_deer24_DANEISHE	Inner Court Vanguard	false
ui_unit_groupings_onscreen_wh3_deer24_JINJUN	[[col:yellow]] Imperial Army [[/col]]	false
ui_unit_groupings_onscreen_wh3_deer24_JINJUNQI	[[col:yellow]] Imperial Cavalry [[/col]]	false
ui_unit_groupings_onscreen_wh3_deer24_JINJUNQI2	[[col:yellow]] Imperial Cavalry [[/col]]	false
ui_unit_groupings_onscreen_wh3_deer24_JINJUNSHE	[[col:yellow]] Imperial Gunners [[/col]]	false
ui_unit_groupings_onscreen_wh3_deer24_shenshou	[[col:red]] Mythical Beasts [[/col]]	true
unit_abilities_additional_ui_effects_localised_text_wh3_deer24_abilities_hailongjiajun	The Tideguard shifts formations to adapt to battlefield scenarios.	false
unit_abilities_onscreen_name_wh3_deer24_abilities_HUREN1	Tiger Leap	false
unit_abilities_onscreen_name_wh3_deer24_abilities_baihu	White Tiger Ward	true
unit_abilities_onscreen_name_wh3_deer24_abilities_changhuan	Eternal Curse	false
unit_abilities_onscreen_name_wh3_deer24_abilities_douseng	Iron Bell Guard	false
unit_abilities_onscreen_name_wh3_deer24_abilities_liugenqingjing	Serenity of Six Roots	false
unit_abilities_onscreen_name_wh3_deer24_abilities_douseng1	Iron Body	false
unit_abilities_onscreen_name_wh3_deer24_abilities_hailongjiajun	Union Formation: Heaven	false
unit_abilities_onscreen_name_wh3_deer24_abilities_jinjun	Heavenly Battle Array	false
unit_abilities_onscreen_name_wh3_deer24_abilities_jinwu	Rumbling Jade	true
unit_abilities_onscreen_name_wh3_deer24_abilities_jinwu_horse02	Overrun	true
unit_abilities_onscreen_name_wh3_deer24_abilities_jinyiwei	Blood-Drenched Blades	false
unit_abilities_onscreen_name_wh3_deer24_abilities_jixie	Steel-Clad Titans	false
