key	text	tooltip
#Loc;1;text/!!!cth_shenjiying_ability_name.loc		
unit_abilities_onscreen_name_cth_north_main_iron_mark	Iron Mark	false
unit_abilities_tooltip_text_cth_north_main_iron_mark	[[col:green]]【Forged from the remelted fragments of iron bricks from the Great Bastion】[[/col]]\\n\\nThis unit belongs to the Northern Provinces. They are elite troops capable of both melee and ranged combat, possessing superior combat qualities and requiring higher upkeep costs.	false
unit_abilities_onscreen_name_cth_west_main_gilding_mark	Gilding Mark	false
unit_abilities_tooltip_text_cth_west_main_gilding_mark	[[col:green]]【Recast from the gilded flakes fallen from the Tower of Ashshair】[[/col]]\\n\\nThis unit belongs to the Western Provinces. Clad in alchemical armor, they excel in maintaining slow and heavy formations to accelerate the flow of the Winds of Magic.	false
unit_abilities_onscreen_name_cth_east_main_azure_mark	Azure Mark	false
unit_abilities_tooltip_text_cth_east_main_azure_mark	[[col:green]]【Reshaped from the remnants of the hull of the Jade Sea treasure ships】[[/col]]\\n\\nThis unit belongs to the Eastern River Lords. They are equipped with an array of vintage firearms, focusing on firepower to overwhelm enemies before they close in.	false
unit_abilities_onscreen_name_cth_south_main_cinnabar_mark	Cinnabar Mark	false
unit_abilities_tooltip_text_cth_south_main_cinnabar_mark	[[col:green]]【Reforged from the embers of the candelabras of the Phoenix Temple】[[/col]]\\n\\nThis unit belongs to the Burning Wind Nomads. They value mobility and guerrilla tactics, adapting effectively to the harsh southern environments.	false
unit_abilities_onscreen_name_mingqing_shenji_shoot_stance	Establish Firing Position	false
unit_abilities_tooltip_text_mingqing_shenji_shoot_stance	Setting up a firing position takes considerable time, but the boost to range and accuracy is well worth the effort.	false
unit_abilities_onscreen_name_mingqing_shenji_overload	Thunderous Volley	false
unit_abilities_tooltip_text_mingqing_shenji_overload	Increased powder load allows for triple-barrel volleys, rapidly enhancing firepower at the cost of barrel durability. However, such overloading cannot be sustained for long, requiring gunners to make timely decisions.	false
unit_abilities_onscreen_name_cth_west_qinhan_formation_1	Brothers in Arms: Hold the Line	false
unit_abilities_tooltip_text_cth_west_qinhan_formation_1	【The dragon rises to war, honing axe and shield. United against our foes.】	false
unit_abilities_onscreen_name_cth_west_qinhan_formation_2	Brothers in Arms: Advance	false
unit_abilities_tooltip_text_cth_west_qinhan_formation_2	[[col:red]]Unable to fire while in formation[[/col]]\\n\\n【The dragon rises to war, honing armor and weapons. Marching as one.】	false
unit_abilities_onscreen_name_cth_west_qinhan_formation_3	Brothers in Arms: Assault	false
unit_abilities_tooltip_text_cth_west_qinhan_formation_3	【The dragon rises to war, honing spears and blades. Charging together.】	false
unit_abilities_onscreen_name_cth_west_qinhan_formation_4	Brothers in Arms: Crane Wing	false
unit_abilities_tooltip_text_cth_west_qinhan_formation_4	【The dragon rises to war, honing saddles and reins. Riding side by side.】	false
unit_abilities_onscreen_name_cth_south_songyuan_liequan	Hound Ambush	false
unit_abilities_tooltip_text_cth_south_songyuan_liequan	These loyal hounds are the most reliable companions in battle.	false
special_ability_phases_onscreen_name_cth_south_songyuan_peasant_bow_ar_poison	[[col:red]][[img:ui/battle ui/ability_icons/cth_south_songyuan_peasant_bow_ar_poison.png]][[/img]]Throat-Sealing Venom![[/col]] 	false
unit_abilities_onscreen_name_cth_south_songyuan_distance	Fury Charge	false
